scaffold	compared_bases_count	length	consensus_SNPs	population_SNPs
587_23164_8_130	25036	2016145	5	4
31_10071_4_11	30480	2053009	3	3
302_15531_7_1	28220	2076094	3	3
498_16288_8_25	26461	2012559	3	3
481_16288_4_44	26465	1960166	3	3
105_11657_8_42	29118	2058799	12	9
374_16288_4_81	36169	2010170	9	8
330_17175_7_9	20092	1488660	3	3
568_21053_8_153	24183	2059162	4	3
517_17794_7_27	34148	2025145	7	7
564_20925_3_80	36189	2085876	16	12
354_12837_1_56	25916	2039187	5	5
184_15841_2_93	26921	2102180	5	3
294_6680_7_23	33241	2130359	3	3
592_11860_6_83	24398	2076602	9	8
521_17794_8_58	28141	2162668	3	2
251_12290_3_24	33775	2097714	2	2
9_11791_1_52	27009	2056965	2	2
110_6805_3_7	28886	2056648	7	5
160_17150_4_84	25887	2120432	5	4
222_6631_3_23	29098	2033280	7	7
488_16288_6_7	26654	1990578	1	1
619_6486_8_9	23033	2082954	1	1
489_16288_6_72	37879	1995160	17	15
615_6841_7_15	45385	2064050	41	41
565_20957_7_132	52838	2110941	7	7
246_15731_8_36	27829	2144593	7	7
214_6641_6_17	43974	2092639	18	17
293_6823_3_4	37570	2060557	4	4
467_15841_4_75	25869	2186555	5	4
577_21999_8_29	19739	2098014	1	1
157_21903_8_278	24506	2076688	4	4
392_21127_2_134	25295	2046160	1	1
43_15608_5_72	30794	2005338	10	7
44_11861_1_1	26113	2062346	3	3
300_15378_2_55	116031	2086386	17	12
216_9716_7_4	35581	2140826	13	13
162_16043_2_56	27980	2010915	5	5
487_16288_6_23	36083	2097238	9	6
220_16453_2_18	24636	2012612	3	2
173_6753_4_18	30054	2094717	9	9
240_16399_6_75	30200	2053864	4	3
120_9789_2_39	37125	2103526	10	8
136_19084_8_41	28828	2054257	13	10
505_17059_8_84	18242	2082912	9	6
264_6259_5_2	55627	2119831	45	39
435_14410_7_41	33104	2078641	14	11
18_11861_5_40	24711	2061336	4	4
438_14520_4_45	40346	2055796	13	13
338_18090_1_62	32363	2099666	10	8
207_17175_8_65	30929	2203686	6	5
79_13470_1_16	30134	2058697	10	10
545_19084_7_79	26570	2084597	7	6
121_14520_4_19	24861	2142228	4	4
363_14673_1_56	30926	1968657	7	3
122_6710_8_6	31635	2116863	5	4
142_14257_1_81	28656	1974816	9	8
608_6730_7_17	31182	2099188	9	8
396_22841_1_177	29178	2092550	14	14
275_15531_7_23	31519	2075940	9	8
49_7553_5_90	30604	2073028	7	7
493_16288_7_61	26967	1982724	4	4
25_13415_6_52	33249	2072456	9	8
585_22841_3_84	27133	2160881	8	6
534_18090_2_117	32628	2124887	15	13
316_6470_6_20	24584	2070118	4	3
261_6755_2_23	35923	1994723	5	4
613_6823_7_5	60045	2087179	57	53
466_15731_8_50	27163	2128745	1	1
375_16288_6_40	36709	2007820	4	3
117_14520_4_68	31629	2065527	8	5
38_13414_1_86	25697	2075951	9	7
58_14410_7_84	28204	2084616	10	10
37_14410_8_18	24056	2111430	7	3
502_16288_8_58	25484	2133199	6	4
397_7622_2_47	36206	2007071	18	10
22_19183_3_93	27025	2064452	7	7
99_6512_5_12	24633	2102725	7	6
494_16288_7_68	27332	2067727	6	5
353_12378_2_64	27503	2112552	13	11
606_6641_6_4	51227	2148797	10	8
485_16288_5_29	29117	2116582	9	6
436_14410_7_55	23434	2081618	1	1
453_14723_2_37	26597	2126636	7	6
359_14520_4_28	35384	2050333	10	9
107_6841_7_10	28584	2038154	11	11
361_14520_6_76	32692	2114121	9	9
551_19341_2_130	30198	2080726	12	10
223_9789_2_42	30993	2081205	1	1
425_12837_4_74	22646	2022126	4	4
303_16288_8_8	28919	2061883	5	1
442_14520_6_33	21788	2145093	1	1
71_16453_2_30	31662	2084135	13	11
140_6486_5_20	20783	2057253	6	6
68_14723_4_87	23622	2044650	4	2
115_12291_3_35	30668	2136878	13	7
376_16288_6_47	36992	2013515	8	7
602_6259_5_19	31310	2035651	9	8
327_12291_1_58	24974	2093288	14	12
345_6680_7_12	41779	2063031	17	17
60_6649_8_14	54056	2015104	10	5
8_10050_2_78	33948	2066868	4	4
444_14520_7_44	20168	2127608	3	1
570_21053_8_172	31651	2085430	11	11
286_22114_6_80	28541	2072583	3	3
90_15841_1_45	25937	2128690	3	1
236_16288_8_57	27323	2007233	4	4
187_6673_8_22	23812	1994940	3	3
458_14913_7_88	37462	2134113	4	4
118_6680_5_6	66237	2102016	17	15
248_6259_5_7	27821	2144972	1	1
496_16288_8_20	35276	2080583	7	6
239_13415_8_24	31496	2088153	10	9
561_20925_3_41	28158	2084173	7	5
237_12291_4_10	28425	2056129	8	5
475_16043_2_77	41021	2119702	14	10
383_18090_2_97	33251	2020236	20	18
102_15874_1_45	29382	2028102	15	12
204_21242_2_138	34944	2183000	13	8
518_17794_8_145	22291	2059028	5	5
75_21946_6_155	28673	2059389	8	5
440_14520_6_21	15279	2118929	3	1
256_14520_4_44	19536	2012893	0	0
430_13415_6_1	29286	2106443	6	3
186_7004_5_22	28503	2061070	12	8
168_14913_2_82	46307	2094903	3	1
339_18090_2_74	57010	1995010	43	39
80_15873_2_42	22317	2082294	4	4
257_20957_7_122	34524	2159679	31	29
554_19341_3_55	33015	2175155	20	18
398_6259_7_19	42966	1930338	7	7
459_14936_4_74	34202	2041837	3	3
255_17150_4_25	29838	2140497	4	4
134_6710_6_21	31732	1997847	6	3
280_9789_3_66	25016	2078909	4	4
617_6972_4_10	31152	1999404	20	20
566_21053_8_127	26432	2049540	4	3
508_17138_5_35	32212	2190082	8	6
54_15841_3_44	32048	2075001	14	11
29_21946_6_328	26564	2094127	1	1
541_19084_7_107	27966	2061117	5	4
258_15841_2_59	43467	2100035	8	7
129_10395_5_46	33840	2107884	11	6
127_6730_6_14	36743	2015060	29	15
34_17059_6_69	31365	2064321	4	4
576_21999_8_21	26459	2032446	3	3
620_6512_2_10	39446	2118798	7	4
180_7004_7_62	33658	2140458	6	4
562_20925_3_53	27531	2078127	9	6
183_18456_1_110	37531	2078398	7	5
593_11860_7_14	29854	2055694	9	7
373_16288_4_57	45724	2120993	21	20
320_7011_3_14	32447	2106622	14	10
460_14936_5_67	32263	2064550	10	9
175_11791_1_6	19627	2058641	1	1
143_17870_7_161	23585	2105074	4	3
370_15608_3_30	50890	2101759	7	4
364_14673_4_78	30221	2033073	4	4
6_11861_4_83	32687	2060988	7	6
295_19084_7_140	28514	2075424	4	3
533_18090_2_100	28009	2123469	3	3
441_14520_6_24	30585	2098555	8	7
292_7004_6_30	27900	1972765	11	7
132_13414_2_34	38483	2090033	15	13
150_7068_4_21	33915	2051318	11	7
283_6805_2_21	35495	2106555	7	6
53_11791_1_59	36790	2114283	10	8
500_16288_8_39	33284	2046263	11	11
451_14673_4_24	35943	2164470	13	10
126_17059_7_71	27162	2067375	7	2
7_7622_3_92	26221	2039935	3	2
371_16288_3_43	34004	1995723	8	5
331_14410_7_57	19798	2099670	3	2
158_6673_8_23	24748	2021499	4	3
244_7038_7_22	33866	2063996	5	5
539_18456_1_74	30575	2059098	17	14
439_14520_6_13	19626	2138294	1	1
448_14566_4_94	28549	2088096	13	9
57_15873_1_12	21952	1999237	2	2
535_18456_1_118	31457	2270823	22	18
76_19341_2_145	38715	2176671	11	10
170_16288_8_54	30361	2066738	1	1
265_6983_4_75	39883	2001032	10	8
510_17138_5_48	39211	2121528	5	4
249_21242_2_135	23283	2088518	5	5
573_21127_2_26	28121	2087971	11	8
846_11861_5_11	32002	2148745	3	3
319_6938_7_6	33093	2001944	12	7
287_6805_6_20	29075	2103895	5	3
463_15531_6_81	26230	2080410	11	5
266_11511_8_86	27143	1978048	7	3
30_6841_7_17	29906	2044188	9	8
65_14936_5_47	33562	2066880	5	3
421_12837_2_10	23792	2068764	5	5
238_14913_3_38	160160	2063680	27	24
393_21999_7_163	27895	2173606	5	4
16_14673_2_9	24465	2047591	10	2
70_13470_1_30	27048	2040480	3	3
42_6673_8_24	500262	1956026	71	51
131_13154_2_74	23363	1995860	4	3
210_15995_1_7	26205	2118344	5	5
116_14913_4_1	31842	2045245	7	6
215_6753_3_20	31948	2069351	22	11
473_15995_2_179	33410	2090393	3	3
109_22695_3_70	24137	2124923	7	6
167_7004_8_91	28791	2070698	3	0
203_6983_4_90	28350	2020223	3	2
470_15874_1_89	26580	2055089	7	3
56_12837_1_46	29326	2008908	5	3
317_6631_7_18	28391	2023510	10	9
96_15531_5_92	37055	1978311	15	12
17_12162_1_35	26016	2073875	7	5
422_12837_2_40	25917	2053210	0	0
499_16288_8_29	36141	2004348	7	7
402_6664_1_14	29344	2067260	8	7
315_6470_6_16	26866	2076734	7	4
325_18456_1_29	30467	2134139	3	3
547_19084_8_51	24245	2066670	2	2
603_6259_5_1	82317	2124089	14	12
328_14936_5_26	31578	2156720	13	6
224_17794_7_17	37849	2064774	8	6
455_14723_4_16	26759	2029297	2	1
279_19341_2_84	37186	2048086	12	12
194_17175_8_36	72459	2065794	22	16
312_22841_2_80	24994	2130488	6	5
607_6649_7_17	45423	2071267	16	11
108_14410_7_30	31971	2035659	3	3
344_22841_2_153	27763	2157363	2	1
13_12837_5_55	26838	2101241	9	9
462_15378_2_47	24813	2026909	9	7
77_14555_3_93	26881	2149179	7	6
50_11860_8_54	22406	2064403	6	6
242_14913_3_66	26264	2071773	1	1
536_18456_1_172	36558	2164168	12	10
177_19084_7_120	33896	2057965	5	5
145_15841_3_56	27527	2053845	4	4
394_21999_8_64	29232	1975813	5	4
452_14723_2_31	32525	2134204	7	6
211_17059_6_93	37209	2095985	6	5
464_15531_7_18	113594	2129509	18	13
139_22841_2_118	36681	2113759	5	3
523_17870_7_141	29140	2072688	3	3
235_17794_7_174	39334	2139669	8	8
410_10395_5_54	36785	2173001	12	11
390_11860_8_47	25068	2044811	6	5
146_21946_6_271	27481	2135236	2	1
388_19183_3_80	26647	2204466	4	2
243_14412_2_29	26649	2043113	4	4
590_22695_3_204	26970	2020012	13	3
434_14410_6_74	23512	2134550	6	5
386_19084_8_101	22651	2022339	2	2
45_7038_7_14	25095	1953757	4	4
379_17870_7_147	29953	2158364	8	5
247_16288_3_59	42698	2063175	24	24
484_16288_5_24	30006	2118283	7	6
384_19084_7_27	34424	2141144	12	10
342_22841_2_175	23511	2153692	3	3
580_22114_6_56	33605	2096021	19	11
495_16288_7_79	43654	2102711	15	14
55_11861_3_41	27235	2061182	2	2
189_12291_3_19	26286	2048850	3	3
428_13415_4_13	24612	2115938	8	5
206_16288_7_75	33733	2086846	4	3
159_14410_8_42	24121	2146814	3	3
149_6259_7_5	26517	1983343	14	13
128_6664_1_6	31481	2056679	5	2
28_6840_3_5	31861	2065882	16	16
507_17138_5_21	37650	2016221	11	9
427_13414_2_70	31616	2002172	1	0
51_12837_2_27	27721	2007825	10	9
282_16288_8_6	32075	2054275	5	4
27_11511_7_66	28981	2092238	3	3
431_13710_2_39	30761	2087802	7	7
522_17794_8_68	31481	2049330	13	8
456_14913_2_94	27990	2108492	5	2
94_14520_6_64	29110	2124880	9	9
480_16288_3_79	47252	2137154	4	4
301_14913_3_1	29295	2001478	2	2
166_6949_3_2	35375	2069816	13	13
461_15277_3_68	23964	2078413	1	1
95_21999_8_54	26823	2024445	4	3
614_6840_3_21	57287	2001894	17	13
548_19084_8_61	21915	2026203	3	3
130_6736_6_17	37011	2083547	7	7
269_19084_7_74	29478	2055815	14	12
588_21903_8_95	29205	2071803	4	4
360_14520_6_17	19297	2101741	3	3
298_12291_3_40	29556	2117020	5	5
321_19341_2_144	35179	2166088	9	9
163_15378_3_73	25623	2052894	5	4
228_15531_2_51	24553	2041894	10	9
479_16288_3_71	38196	2069089	12	11
419_12291_3_47	29369	2071788	11	11
172_6664_1_20	26927	2111055	13	12
87_6753_4_20	35243	2067680	9	9
270_12837_1_65	29238	2099693	5	5
11_17175_6_81	28915	2117881	2	2
182_16399_5_10	24820	2070379	7	3
341_21127_2_44	28861	2248219	13	13
69_16288_8_3	26247	1980242	8	7
417_12291_1_79	46391	2101833	6	6
618_7011_6_16	414359	2102785	87	76
276_15841_5_94	26852	2032630	7	5
62_16399_7_65	41974	2190479	11	10
89_15608_3_14	23665	2056454	2	2
271_13414_8_85	34227	2064482	5	4
432_14257_1_50	41153	2079731	3	3
409_10395_5_40	34737	2077469	12	11
586_22841_3_110	24642	2081249	5	2
591_11860_5_19	30915	2087641	4	4
97_11657_2_78	33239	2095586	8	6
511_17138_5_49	37780	2069155	10	7
549_19084_8_76	27583	2126397	2	2
226_22841_2_25	28485	1988245	13	3
20_6753_2_5	35712	2138609	13	11
308_6983_7_64	26958	2063777	11	11
48_12837_3_79	43393	2143314	16	12
471_15995_1_87	29745	2137770	3	2
609_6730_7_7	44766	2062169	14	14
542_19084_7_126	29194	2176199	7	6
83_10050_2_18	25335	1991152	10	9
227_15378_3_48	26000	2072377	2	2
98_11657_4_51	32514	1981098	8	8
596_11861_3_2	22323	2084631	2	1
457_14913_4_24	31286	2053084	6	5
332_17794_8_185	27368	2104448	13	10
263_7011_6_19	36201	2171269	11	10
334_15682_1_68	29087	2034901	6	6
525_17870_8_147	29871	2096953	6	6
504_17059_7_81	26326	2074969	7	7
284_16288_8_61	24585	2091233	2	2
581_22114_6_76	21907	2074202	2	1
337_16288_7_13	35570	2137859	10	9
519_17794_8_154	27195	2090727	8	8
529_18090_1_188	28811	2074573	7	5
313_23164_8_79	23911	2107687	3	3
583_22667_7_175	27654	2051442	9	9
234_15608_4_46	28875	2035182	11	10
233_12290_3_56	27420	2024899	5	5
595_11861_2_71	25610	2034131	3	3
267_19084_7_130	27467	2116485	2	0
478_16288_3_64	32388	2097339	6	1
82_7054_4_16	38551	2089458	10	8
147_14520_4_23	38526	2081190	14	12
288_19341_2_96	30340	2107403	5	5
512_17150_4_56	31749	2101814	8	5
309_16288_8_34	49646	1966917	5	4
348_11511_8_94	22686	2089383	2	2
86_15378_4_11	31055	2015878	7	5
612_6823_4_5	43059	2091749	14	11
291_22709_8_349	27394	2106839	2	1
278_14723_4_80	28621	2071423	7	7
2_13414_8_47	33168	2008054	16	9
555_19341_3_78	30940	2115726	14	14
497_16288_8_23	33760	2044598	5	2
424_12837_3_13	25095	2197011	1	1
366_14936_6_76	29424	2080278	8	6
178_13415_8_81	29224	2072974	3	3
589_21946_6_261	33685	2072042	13	11
546_19084_8_103	32738	2046189	5	5
23_19084_7_114	38036	2153323	18	17
501_16288_8_40	30730	2113529	12	8
195_15873_2_24	24624	2077427	8	7
355_12837_1_71	24145	2049579	4	4
5_9789_4_28	33014	2062286	17	17
543_19084_7_36	35813	2168155	12	8
135_19084_8_163	25218	2047755	4	3
426_13154_4_4	23292	2128945	6	6
103_17428_8_127	32877	2088364	9	9
218_14936_5_56	35363	2047123	9	6
528_18090_1_110	47421	2050915	10	7
474_16043_2_67	31284	2071740	11	8
299_17059_8_88	32195	1993373	6	6
4_21903_8_266	27837	2057164	6	3
429_13415_4_95	26137	2065259	4	4
1_19341_2_69	94106	2066095	90	82
346_7011_3_17	29769	2012551	6	4
343_22114_6_37	34415	2133939	2	2
336_20925_3_10	26879	1971571	9	8
277_17966_5_16	27711	1933016	5	4
112_16453_2_35	41024	2087049	7	6
423_12837_2_83	21789	2102469	6	5
196_16288_8_37	45452	2079303	17	14
358_13415_4_55	24670	2042563	0	0
552_19341_3_120	34869	2128255	1	1
556_19341_3_92	41524	2076242	10	8
531_18090_1_73	32981	2092730	5	5
199_17150_5_50	25845	2010936	4	4
24_14936_4_78	25797	2111584	7	4
365_14913_6_73	23730	1990836	3	2
311_21999_8_48	30966	2213063	12	10
381_11860_8_33	32228	2123024	11	11
217_9789_5_40	25329	2068188	5	5
93_13415_4_16	40338	2075240	5	5
420_12837_1_59	29666	1985859	5	5
340_19341_2_112	28049	2098035	14	14
509_17138_5_43	29811	2158488	7	7
176_17870_8_78	25786	2109547	5	5
213_22027_1_56	23556	2142498	3	1
465_15608_4_9	35776	2135915	11	9
198_22841_3_10	29371	2127146	5	5
59_15608_3_20	26826	2003466	4	1
111_13710_1_52	24821	2050118	2	2
385_19084_7_32	24398	2083320	6	2
41_13415_6_19	24664	1995582	7	4
516_17428_8_149	30243	2084863	5	5
14_14555_3_65	37589	2097671	12	9
12_10071_4_16	38278	1978439	4	3
52_17138_3_87	25011	2060564	12	8
306_17059_6_10	33328	2184467	3	3
382_18090_2_142	37023	2098711	14	14
490_16288_7_2	39242	2120238	10	4
33_15731_8_23	25425	2067337	2	2
477_16043_2_84	26903	2056255	4	1
179_14913_7_55	32523	2079059	6	6
229_21127_1_63	32606	2032526	2	2
241_16288_3_81	35660	1993279	7	4
506_17138_3_48	30839	2077647	4	2
520_17794_8_37	26901	2034544	5	5
230_17138_5_57	32428	2057988	8	7
395_22027_1_38	50817	2140024	16	16
259_15995_1_102	26769	1987413	4	4
351_12291_1_62	29286	2063846	13	7
262_22114_6_41	30367	2141655	1	1
377_17428_8_140	20783	2107643	2	0
503_16453_2_55	25014	2077427	4	1
389_19341_3_75	29280	2077182	8	8
274_14410_7_17	23429	2061766	7	6
144_19084_7_183	58057	2183603	58	52
333_15531_5_57	24013	2096098	4	3
557_20925_3_14	28092	2077454	2	2
567_21053_8_149	22354	2008459	3	3
197_21946_6_143	36228	2127955	7	3
350_12291_1_13	23911	2061081	5	5
36_21903_8_179	24547	2097175	11	11
540_18456_1_95	129391	2065891	17	16
156_22841_2_119	28946	2041224	8	6
191_22027_1_109	26133	2051310	8	2
532_18090_1_76	32602	2238565	9	7
47_19341_2_86	34268	2195676	11	8
322_19084_8_80	22323	2025113	6	6
572_21127_1_5	35503	2123673	19	19
391_21127_1_181	25711	2015082	9	8
268_17870_8_97	37192	2140011	15	14
212_21127_1_102	33372	2086415	8	6
408_10395_5_25	29034	2002509	5	4
221_15873_4_5	26511	2109057	5	5
91_16453_2_39	27568	2088538	1	1
538_18456_1_52	25082	2112581	1	1
3_22841_1_33	29499	1976863	2	0
92_17794_8_174	24125	2010093	4	2
582_22027_1_120	24515	2085785	0	0
