scaffold	compared_bases_count	length	consensus_SNPs	population_SNPs
137_14566_4_23	72813	2003132	3	3
553_19341_3_39	92951	2139002	12	12
551_19341_2_130	75049	2081483	5	5
258_15841_2_59	105561	2098643	14	14
164_15531_4_83	69838	2131661	10	10
138_7011_3_5	77515	2102948	6	6
482_16288_4_45	107872	2059550	12	11
616_6841_7_2	93189	1970001	22	22
392_21127_2_134	69637	2044675	9	9
87_6753_4_20	113058	2076289	7	7
585_22841_3_84	78045	2185451	1	1
18_11861_5_40	72554	2059159	7	7
272_17870_7_62	101122	2097922	5	5
590_22695_3_204	63970	2021332	6	6
62_16399_7_65	110821	2191674	8	8
336_20925_3_10	71053	1971571	7	7
607_6649_7_17	110628	2071267	6	6
404_6755_2_5	88851	2033753	14	14
321_19341_2_144	80035	2165443	9	9
393_21999_7_163	86160	2173173	8	7
449_14566_5_8	75581	2072375	3	2
434_14410_6_74	57404	2134550	8	8
52_17138_3_87	79439	2058425	5	5
587_23164_8_130	67875	2013218	6	6
290_22667_8_48	70312	2121472	4	4
462_15378_2_47	74544	2026909	5	4
99_6512_5_12	70884	2093135	2	2
244_7038_7_22	93568	2065473	4	4
266_11511_8_86	75524	1977398	5	5
408_10395_5_25	77982	2002892	3	3
279_19341_2_84	94878	2049132	15	15
430_13415_6_1	96654	2109607	8	8
211_17059_6_93	80288	2099123	20	20
342_22841_2_175	73378	2154214	2	2
265_6983_4_75	96644	2004917	12	12
113_22841_3_34	86696	2095704	11	10
436_14410_7_55	84159	2082766	8	7
313_23164_8_79	59663	2107687	8	8
512_17150_4_56	98136	2103097	5	5
604_6259_7_15	107389	2099567	9	9
478_16288_3_64	96729	2097339	4	3
285_16399_6_42	82457	2189609	9	9
445_14555_3_68	87598	2032687	7	6
128_6664_1_6	77020	2056679	5	3
417_12291_1_79	101128	2100443	9	9
119_14673_1_59	74442	2092471	6	6
384_19084_7_27	96673	2142301	6	6
523_17870_7_141	91687	2081284	10	10
246_15731_8_36	94396	2144593	8	7
528_18090_1_110	73639	1602864	5	5
14_14555_3_65	87419	2095224	4	4
565_20957_7_132	124821	2109364	13	13
219_16399_7_6	77121	2050914	5	5
495_16288_7_79	124944	2107213	13	13
218_14936_5_56	103247	2047123	8	8
50_11860_8_54	71808	2065122	4	4
601_6999_4_13	88732	2031867	5	5
455_14723_4_16	76003	2029297	10	8
568_21053_8_153	71615	2058886	4	4
186_7004_5_22	81052	2061070	2	2
531_18090_1_73	86878	2093512	9	8
159_14410_8_42	99448	2121968	8	8
493_16288_7_61	76113	1982724	4	4
437_14410_7_80	71767	2071667	4	4
492_16288_7_55	89755	2055803	4	3
177_19084_7_120	76475	2057422	1	1
57_15873_1_12	67490	1999237	2	2
26_14410_4_34	102168	2087858	8	8
561_20925_3_41	74088	2084173	2	2
292_7004_6_30	63849	1975167	11	11
231_21999_7_183	89939	2094671	9	9
91_16453_2_39	86096	2090201	8	8
442_14520_6_33	83279	2144257	3	3
10_22027_1_37	79211	2086887	9	9
416_12291_1_71	72510	2047421	4	4
144_19084_7_183	76547	2183113	7	7
249_21242_2_135	72432	2089060	6	6
233_12290_3_56	77022	2024899	4	4
151_6259_7_20	73080	2032292	8	8
67_11861_5_61	75885	2013329	4	4
54_15841_3_44	88661	2108274	6	6
410_10395_5_54	95950	2173001	11	11
307_16288_6_15	96401	2104429	6	6
282_16288_8_6	100012	2053791	12	11
182_16399_5_10	70127	2070379	13	13
474_16043_2_67	89080	2071740	4	4
180_7004_7_62	82242	2124957	4	4
381_11860_8_33	84178	2123024	5	4
276_15841_5_94	70152	2032630	4	4
108_14410_7_30	101865	2035659	16	15
274_14410_7_17	53631	2061766	9	9
183_18456_1_110	91121	2079383	9	9
507_17138_5_21	108353	2016526	7	7
421_12837_2_10	76794	2068221	8	8
59_15608_3_20	74929	2003466	6	6
506_17138_3_48	93183	2078040	12	12
70_13470_1_30	78023	2040480	8	8
548_19084_8_61	69992	2026203	7	6
306_17059_6_10	95004	2186170	14	14
175_11791_1_6	59499	2058101	3	3
256_14520_4_44	58769	2001304	5	5
195_15873_2_24	70662	2078209	9	9
172_6664_1_20	75005	2108256	6	6
230_17138_5_57	85880	2057988	9	9
508_17138_5_35	93352	2189695	4	4
5_9789_4_28	92649	2065787	3	3
420_12837_1_59	73352	1986648	2	2
457_14913_4_24	85481	2054290	11	11
11_17175_6_81	86253	2117881	10	10
262_22114_6_41	82193	2142000	5	5
458_14913_7_88	98999	2133236	12	12
509_17138_5_43	85940	2158488	4	4
389_19341_3_75	68682	2077182	3	3
60_6649_8_14	93020	2005404	17	17
129_10395_5_46	85008	2107884	5	5
185_22027_1_119	72174	2137567	15	15
370_15608_3_30	112790	2101180	9	9
116_14913_4_1	84958	2047690	6	4
846_11861_5_11	89090	2148770	9	9
340_19341_2_112	68280	2098035	2	2
346_7011_3_17	75740	2012900	2	1
519_17794_8_154	72484	2091373	5	4
245_14723_2_5	384169	2024819	61	57
16_14673_2_9	69647	2047591	3	3
453_14723_2_37	70851	2125201	6	6
58_14410_7_84	81697	2082443	9	8
240_16399_6_75	74632	2053864	5	4
200_17150_4_89	97928	2053935	13	12
618_7011_6_16	776650	2095008	137	134
464_15531_7_18	250498	2131289	45	43
93_13415_4_16	117794	2075240	9	9
431_13710_2_39	77497	2087802	2	2
197_21946_6_143	88709	2127955	8	8
72_15873_4_65	74613	2042662	8	8
303_16288_8_8	100651	2061298	13	13
86_15378_4_11	93479	2015878	12	11
68_14723_4_87	66025	2036833	1	1
34_17059_6_69	92765	2064321	7	7
385_19084_7_32	74456	2083320	4	4
147_14520_4_23	92939	2081190	12	11
43_15608_5_72	79584	2005338	5	5
559_20925_3_2	108139	2223796	9	9
2_13414_8_47	83829	2008054	6	5
516_17428_8_149	82110	2082923	10	10
338_18090_1_62	98983	2097941	9	9
235_17794_7_174	110085	2139969	18	18
55_11861_3_41	89801	2061182	6	6
382_18090_2_142	91470	2099031	4	3
146_21946_6_271	88737	2135236	9	9
44_11861_1_1	79638	2055315	4	4
94_14520_6_64	78264	2124880	6	6
102_15874_1_45	83627	2026583	8	8
534_18090_2_117	79993	2123977	7	7
75_21946_6_155	76900	2074876	3	3
259_15995_1_102	70572	1987413	5	5
277_17966_5_16	75781	1933016	4	4
522_17794_8_68	90614	2049330	11	11
254_15995_2_63	72857	2142295	6	6
36_21903_8_179	72054	2097175	9	9
589_21946_6_261	89684	2072042	10	9
234_15608_4_46	82465	2035182	13	12
24_14936_4_78	78354	2111584	4	4
305_17150_5_58	83982	2122880	4	4
210_15995_1_7	78207	2118344	6	6
504_17059_7_81	74620	2076048	13	12
229_21127_1_63	75049	2033873	5	5
92_17794_8_174	60675	2010093	7	6
350_12291_1_13	73794	2061081	6	6
112_16453_2_35	124287	2087049	16	16
173_6753_4_18	85453	2094717	9	9
269_19084_7_74	80181	2055815	8	7
221_15873_4_5	82648	2109057	4	4
206_16288_7_75	96855	2086846	5	5
593_11860_7_14	76759	2055694	14	14
61_12837_2_16	69291	2005621	3	3
37_14410_8_18	69510	2110617	7	6
388_19183_3_80	69932	2203559	3	3
189_12291_3_19	95428	2050252	8	8
278_14723_4_80	85098	2071423	4	4
525_17870_8_147	98930	2096953	6	6
3_22841_1_33	73928	1976863	5	5
46_22695_3_161	74066	2076121	10	10
241_16288_3_81	91494	1993279	8	6
69_16288_8_3	64625	1980242	4	4
567_21053_8_149	67158	2008459	4	4
583_22667_7_175	79844	2051442	4	3
547_19084_8_51	66394	2066670	5	5
224_17794_7_17	76781	2061765	3	3
152_24775_1_83	103368	2104413	4	4
378_17794_8_142	69381	2183244	9	9
429_13415_4_95	75092	2065802	1	1
570_21053_8_172	87128	2085430	6	6
193_14410_5_66	91604	2107440	8	7
535_18456_1_118	76730	2270823	9	9
365_14913_6_73	68284	1991791	4	4
425_12837_4_74	75590	2022126	1	1
156_22841_2_119	83912	2041584	5	5
572_21127_1_5	88259	2123673	6	6
480_16288_3_79	125337	2135289	17	17
212_21127_1_102	81722	2086415	4	4
42_6673_8_24	930867	2026228	171	168
300_15378_2_55	266634	2086386	46	44
546_19084_8_103	95911	2046189	6	5
576_21999_8_21	65495	2031970	0	0
539_18456_1_74	78004	2059098	9	8
542_19084_7_126	82213	2176199	5	5
423_12837_2_83	66451	2102469	5	5
302_15531_7_1	78454	2075685	10	10
391_21127_1_181	70101	2015547	6	6
83_10050_2_18	73565	1991152	3	3
582_22027_1_120	71014	2085785	5	5
176_17870_8_78	84351	2109547	15	12
213_22027_1_56	76350	2142498	4	3
581_22114_6_76	63542	2074202	6	6
268_17870_8_97	97589	2140011	6	6
191_22027_1_109	75844	2051310	4	4
351_12291_1_62	81885	2063036	3	3
35_11861_1_91	71753	2026081	5	5
552_19341_3_120	89668	2128255	5	5
