scaffold	compared_bases_count	length	consensus_SNPs	population_SNPs
281_9789_4_37	36157	2078339	2	2
562_20925_3_53	43647	2078127	11	11
438_14520_4_45	67694	2055796	16	13
579_9789_3_70	39104	2094786	1	0
385_19084_7_32	34253	2083983	7	2
98_11657_4_51	43913	1981908	4	1
444_14520_7_44	31753	2127050	2	2
118_6680_5_6	94268	2096676	9	5
129_10395_5_46	49207	2107884	12	9
300_15378_2_55	175955	2086386	23	13
429_13415_4_95	40509	2065802	10	5
5_9789_4_28	58294	2065787	17	11
323_11658_2_89	33480	2062513	8	4
294_6680_7_23	50765	2130359	5	4
256_14520_4_44	26687	2003997	4	2
416_12291_1_71	37946	2046663	6	6
564_20925_3_80	54600	2086418	9	4
607_6649_7_17	75218	2071267	28	16
361_14520_6_76	57321	2115787	8	4
106_6710_8_19	43057	2114108	5	3
409_10395_5_40	42588	2077469	8	3
457_14913_4_24	46177	2055067	5	3
246_15731_8_36	56591	2144593	15	8
433_14410_6_68	51387	2081505	22	18
78_14520_7_15	48729	2076111	18	8
84_6807_1_12	70734	2056812	12	9
170_16288_8_54	52941	2068979	7	2
174_7054_5_2	40568	2065767	7	4
21_13470_1_90	65402	2147904	23	19
427_13414_2_70	49438	2005560	2	1
161_15378_3_10	52206	2138723	10	6
330_17175_7_9	32683	1489859	2	1
467_15841_4_75	41736	2188970	7	3
537_18456_1_31	44194	2116617	4	4
420_12837_1_59	36738	1986648	3	0
584_22841_4_145	40474	2105268	8	4
142_14257_1_81	36871	1975359	15	8
97_11657_2_78	66453	2096496	20	12
435_14410_7_41	40382	2079873	10	2
80_15873_2_42	59299	2082294	17	13
493_16288_7_61	44971	1982724	5	5
426_13154_4_4	35952	2131470	2	2
185_22027_1_119	34567	2138345	3	3
154_6680_4_17	39804	2018003	6	3
492_16288_7_55	44820	2057303	1	1
483_16288_4_80	53813	2032155	15	12
162_16043_2_56	38820	2006259	6	3
325_18456_1_29	51739	2134886	13	9
164_15531_4_83	37785	2131661	6	6
133_13470_1_77	51922	2163046	11	7
254_15995_2_63	43542	2142295	22	11
273_11860_7_5	44923	2019747	7	7
117_14520_4_68	52439	2065527	12	6
104_6731_5_11	45995	2044494	5	5
608_6730_7_17	49491	2103950	12	8
172_6664_1_20	42534	2108256	7	7
375_16288_6_40	57990	2014098	5	3
517_17794_7_27	61504	2025145	6	4
55_11861_3_41	52815	2061182	7	3
180_7004_7_62	54589	2138694	21	15
490_16288_7_2	56926	2121492	4	3
403_6714_7_10	50487	2061885	18	12
222_6631_3_23	46035	2056832	6	4
277_17966_5_16	44693	1933951	12	8
188_6807_3_17	48200	2086466	13	2
15_10071_4_42	43888	1974140	6	4
353_12378_2_64	37649	2105345	8	6
181_12378_2_50	45628	2148205	5	2
52_17138_3_87	40402	2062309	1	1
424_12837_3_13	37273	2198058	2	1
25_13415_6_52	52769	2073432	9	8
445_14555_3_68	47937	2031721	10	7
428_13415_4_13	35436	2119086	4	2
171_14410_8_19	45816	2167720	6	5
398_6259_7_19	54641	1930338	4	3
280_9789_3_66	49484	2081425	5	4
529_18090_1_188	50141	2075322	3	3
568_21053_8_153	40641	2059657	9	2
497_16288_8_23	50914	2056683	4	4
559_20925_3_2	59318	2223878	1	1
525_17870_8_147	59446	2096953	18	10
108_14410_7_30	51925	2035659	6	4
175_11791_1_6	29691	2059267	2	2
616_6841_7_2	61499	1970001	2	1
200_17150_4_89	56665	2053935	11	7
28_6840_3_5	47968	2065882	22	10
496_16288_8_20	52226	2080071	7	4
269_19084_7_74	41338	2056115	17	4
519_17794_8_154	37152	2090535	5	3
67_11861_5_61	41247	2013362	4	4
115_12291_3_35	63824	2136878	11	7
363_14673_1_56	45965	1969446	2	0
217_9789_5_40	44439	2069143	15	11
266_11511_8_86	42942	1980341	6	3
414_11679_1_83	37185	2114049	7	4
331_14410_7_57	38033	2101436	9	5
287_6805_6_20	54613	2103895	11	6
550_19183_3_6	55838	2122678	13	13
109_22695_3_70	47748	2124923	16	8
149_6259_7_5	36882	1983343	5	5
364_14673_4_78	47050	2034663	5	3
107_6841_7_10	43622	2043391	13	11
75_21946_6_155	41748	2075318	2	2
242_14913_3_66	56875	2088634	15	15
603_6259_5_1	107896	2139243	10	9
454_14723_2_4	41129	2027086	3	3
332_17794_8_185	47008	2104792	16	11
81_17150_4_6	66415	2141882	25	18
123_17794_8_71	43129	2007749	4	3
225_16288_7_69	52920	2026734	7	4
232_15531_6_9	47313	1981189	12	11
77_14555_3_93	50329	2149179	29	9
488_16288_6_7	41398	1990325	3	1
390_11860_8_47	34090	2045454	2	2
613_6823_7_5	79436	2087722	29	25
151_6259_7_20	41978	2034620	18	6
522_17794_8_68	53694	2049932	20	13
462_15378_2_47	34816	2026909	6	3
443_14520_6_39	38147	2130663	17	16
313_23164_8_79	37703	2107687	7	7
48_12837_3_79	82744	2143314	40	23
38_13414_1_86	46844	2076943	12	7
452_14723_2_31	63905	2135024	17	11
14_14555_3_65	51650	2101747	7	4
288_19341_2_96	54475	2108641	19	4
56_12837_1_46	48163	2008908	14	9
146_21946_6_271	41790	2135556	2	0
31_10071_4_11	45096	2066579	9	8
308_6983_7_64	42485	2074304	6	3
591_11860_5_19	46664	2086708	4	3
508_17138_5_35	50313	2189695	8	6
327_12291_1_58	39820	2092444	7	4
285_16399_6_42	44714	2189609	7	5
134_6710_6_21	42974	2000588	7	0
65_14936_5_47	64682	2066470	16	10
366_14936_6_76	40249	2079639	2	1
182_16399_5_10	37512	2070379	5	5
391_21127_1_181	35168	2015547	6	4
453_14723_2_37	39824	2125201	7	5
301_14913_3_1	41518	2001478	3	3
503_16453_2_55	39923	2077427	9	4
396_22841_1_177	31632	2090450	12	12
286_22114_6_80	36429	2072098	6	5
155_14555_3_8	45130	2026291	9	6
588_21903_8_95	50069	2074108	9	5
126_17059_7_71	36195	2066832	7	6
463_15531_6_81	50676	2081485	19	15
283_6805_2_21	55124	2065725	10	7
158_6673_8_23	41539	2020732	8	4
190_15378_3_12	50535	2194313	21	12
240_16399_6_75	44564	2053864	7	6
169_17150_6_14	41319	2078372	13	5
251_12290_3_24	55045	2104414	7	6
358_13415_4_55	40694	2042563	4	4
253_14566_4_24	43474	2014561	6	3
205_12837_5_80	56767	2128667	11	9
510_17138_5_48	53237	2121954	4	2
540_18456_1_95	195583	2066461	22	16
434_14410_6_74	32261	2134550	6	4
377_17428_8_140	30257	2107996	5	4
63_6680_6_14	56186	2095739	13	4
609_6730_7_7	56876	2063068	5	3
40_6736_5_15	44063	2049333	3	2
311_21999_8_48	40527	2181255	14	6
127_6730_6_14	54559	2037905	23	8
95_21999_8_54	36004	2024445	4	4
592_11860_6_83	58770	2082290	25	16
53_11791_1_59	53239	2117044	4	3
32_11860_7_64	50627	1995281	14	9
354_12837_1_56	45829	2053264	17	9
546_19084_8_103	55127	2046705	12	11
545_19084_7_79	47012	2086429	4	3
383_18090_2_97	45712	2021878	13	7
236_16288_8_57	39779	2007233	5	4
160_17150_4_84	38351	2119399	3	2
513_17150_4_72	55549	2192840	13	10
91_16453_2_39	44203	2090201	6	4
422_12837_2_40	46802	2053928	8	5
470_15874_1_89	39028	2054547	5	3
105_11657_8_42	34485	2057928	5	4
163_15378_3_73	55191	2054837	15	8
583_22667_7_175	48554	2051442	18	14
605_6631_3_9	56450	2125974	2	2
276_15841_5_94	32006	2036013	3	3
279_19341_2_84	57367	2049132	9	7
275_15531_7_23	44663	2076255	6	3
214_6641_6_17	60909	2092447	6	4
393_21999_7_163	49477	2173606	22	14
371_16288_3_43	49767	2000752	5	2
231_21999_7_183	50456	2094671	13	10
128_6664_1_6	43941	2056679	9	6
487_16288_6_23	63230	2094883	13	5
316_6470_6_20	50103	2072983	5	5
320_7011_3_14	48110	2104164	10	4
315_6470_6_16	45026	2079195	5	1
71_16453_2_30	46160	2085901	6	4
70_13470_1_30	39156	2041241	3	1
527_17966_5_78	66820	2124942	28	16
271_13414_8_85	45285	2064482	8	7
344_22841_2_153	53986	2157363	16	11
73_6631_4_21	43772	1960892	10	9
88_14520_5_11	48267	2051474	5	0
471_15995_1_87	43803	2136608	5	2
250_11861_1_59	41942	2078348	2	2
257_20957_7_122	58283	2157606	45	33
468_15841_5_8	30799	2040363	9	6
342_22841_2_175	36674	2153692	0	0
531_18090_1_73	47681	2093046	4	1
538_18456_1_52	42903	2113954	9	6
304_14723_4_81	55535	2075470	13	8
341_21127_2_44	36759	2249588	6	4
157_21903_8_278	37901	2076688	1	0
577_21999_8_29	45979	2098014	6	5
514_17150_5_52	55315	2100774	3	2
178_13415_8_81	38023	2077762	7	5
139_22841_2_118	70575	2114996	22	9
30_6841_7_17	49613	2043490	4	4
485_16288_5_29	49380	2122715	8	6
536_18456_1_172	68396	2166135	25	11
575_21999_7_130	47339	2029685	13	6
260_16288_5_50	56123	2032436	4	3
282_16288_8_6	53435	2053791	6	1
135_19084_8_163	36984	2047755	2	2
411_10395_5_55	43569	2088471	6	3
352_12291_6_20	37016	2067378	7	3
569_21053_8_162	45905	2190470	14	9
64_18090_2_111	38554	2117679	3	3
82_7054_4_16	53680	2088266	16	6
184_15841_2_93	41202	2100104	6	3
499_16288_8_29	60936	1996469	7	5
479_16288_3_71	62420	2069089	11	4
307_16288_6_15	52116	2106216	6	2
402_6664_1_14	40167	2070653	6	5
125_12837_1_13	38333	2123704	6	3
6_11861_4_83	46660	2060988	4	2
201_17870_7_93	53412	2039954	17	12
338_18090_1_62	49570	2098870	6	6
83_10050_2_18	35092	1991152	13	11
57_15873_1_12	29276	2002567	5	3
466_15731_8_50	46491	2129933	6	5
194_17175_8_36	107316	2064685	15	8
586_22841_3_110	38769	2094463	6	5
267_19084_7_130	43385	2116886	5	3
473_15995_2_179	52099	2092234	7	6
165_6259_5_10	54503	2015490	8	7
244_7038_7_22	53722	2063304	6	4
224_17794_7_17	45428	2064189	8	4
220_16453_2_18	47228	2009548	9	6
111_13710_1_52	36639	2050118	5	5
360_14520_6_17	33156	2105241	1	1
523_17870_7_141	55137	2081699	7	5
68_14723_4_87	33839	2044650	2	1
16_14673_2_9	38555	2047591	5	2
326_12291_1_36	40060	2072350	5	2
533_18090_2_100	47753	2124838	3	3
585_22841_3_84	46920	2185451	16	5
431_13710_2_39	47235	2087802	15	8
417_12291_1_79	60828	2100640	5	5
168_14913_2_82	78564	2091089	15	11
321_19341_2_144	49636	2166088	7	6
122_6710_8_6	63360	2116863	13	9
367_15378_4_63	54222	2079046	11	4
481_16288_4_44	38272	1960166	5	3
309_16288_8_34	69010	1970809	7	4
167_7004_8_91	49509	2070551	7	6
611_6807_3_15	91415	2032653	13	10
131_13154_2_74	42775	1994370	6	4
22_19183_3_93	39307	2064121	6	5
215_6753_3_20	39778	2094176	10	7
324_14673_2_51	38032	1991928	6	6
243_14412_2_29	37050	2041974	10	6
69_16288_8_3	33038	1980242	5	4
333_15531_5_57	61409	2096098	19	13
451_14673_4_24	40994	2164470	12	6
173_6753_4_18	47580	2094717	6	5
99_6512_5_12	39648	2093135	2	2
566_21053_8_127	35561	2049061	4	2
405_6823_4_8	63673	2094137	7	4
355_12837_1_71	38986	2049579	3	3
345_6680_7_12	52397	2065723	12	10
90_15841_1_45	50992	2131819	11	6
400_6631_2_16	43856	2094870	9	6
210_15995_1_7	43431	2118344	6	5
373_16288_4_57	61993	2127750	10	4
230_17138_5_57	51552	2057988	5	3
460_14936_5_67	51272	2064550	5	3
303_16288_8_8	49989	2061298	13	6
500_16288_8_39	50918	2048175	9	8
12_10071_4_16	48233	1978439	5	3
348_11511_8_94	33785	2092107	4	2
298_12291_3_40	40737	2118409	5	3
150_7068_4_21	52755	2051318	12	4
542_19084_7_126	41667	2176199	9	7
27_11511_7_66	47325	2092238	4	1
235_17794_7_174	69704	2139969	9	3
602_6259_5_19	38435	2038734	14	10
484_16288_5_24	59966	2128665	6	4
413_11658_1_89	33530	2192939	5	2
159_14410_8_42	57182	2120265	9	3
263_7011_6_19	51740	2162401	3	2
421_12837_2_10	39340	2068221	5	4
8_10050_2_78	62181	2079542	12	6
138_7011_3_5	46002	2085095	8	7
378_17794_8_142	35710	2183244	3	3
293_6823_3_4	52692	2061926	4	3
565_20957_7_132	76796	2110941	6	4
47_19341_2_86	63991	2198575	16	9
346_7011_3_17	42846	2012551	5	4
89_15608_3_14	46128	2061330	14	8
351_12291_1_62	38848	2067868	10	7
43_15608_5_72	44015	2005338	9	2
42_6673_8_24	698211	2025444	80	46
19_7553_4_32	41277	2039473	4	1
539_18456_1_74	42914	2059098	16	9
543_19084_7_36	53640	2168155	9	7
541_19084_7_107	57801	2061117	23	10
449_14566_5_8	36755	2072375	3	3
39_10071_4_9	35994	2038486	3	1
544_19084_7_50	51347	2129279	7	5
595_11861_2_71	44429	2032201	5	5
41_13415_6_19	40865	1996731	2	1
618_7011_6_16	587985	2102785	87	45
439_14520_6_13	31334	2132798	0	0
204_21242_2_138	60402	2183000	18	8
116_14913_4_1	45081	2047690	7	4
305_17150_5_58	43113	2123718	6	2
112_16453_2_35	70623	2087049	11	6
198_22841_3_10	39071	2127508	7	5
18_11861_5_40	34774	2057955	3	2
598_10050_2_45	37258	2136454	6	3
317_6631_7_18	44101	2023510	7	7
183_18456_1_110	54604	2076983	12	10
33_15731_8_23	40782	2070928	10	7
136_19084_8_41	39589	2050608	11	9
59_15608_3_20	40869	2003466	5	4
302_15531_7_1	42485	2075685	8	8
329_15731_8_86	52768	2120471	10	5
265_6983_4_75	57542	2001032	5	4
459_14936_4_74	57859	2041837	3	2
614_6840_3_21	81107	2050115	16	8
218_14936_5_56	54688	2047123	9	7
237_12291_4_10	58044	2054190	15	7
478_16288_3_64	53648	2097339	30	14
249_21242_2_135	36929	2088518	4	3
521_17794_8_58	40088	2162042	23	15
455_14723_4_16	43024	2034783	9	2
549_19084_8_76	49055	2128103	10	5
394_21999_8_64	43999	1974536	2	2
437_14410_7_80	41191	2071667	12	2
573_21127_2_26	42863	2087414	17	13
553_19341_3_39	59381	2132918	13	10
357_13091_6_13	45689	2035151	13	8
336_20925_3_10	39034	1971571	9	6
318_6680_8_5	50106	2022854	7	2
547_19084_8_51	35257	2066670	7	5
58_14410_7_84	51333	2085053	15	13
448_14566_4_94	36321	2087319	12	7
392_21127_2_134	37733	2044132	3	0
365_14913_6_73	36301	1991791	4	1
384_19084_7_27	48114	2142301	9	4
515_17150_6_23	44747	2176476	8	3
596_11861_3_2	48757	2090829	18	13
34_17059_6_69	52288	2064321	6	4
7_7622_3_92	34237	2040696	5	4
442_14520_6_33	57558	2144257	16	12
441_14520_6_24	59899	2099357	25	16
404_6755_2_5	55982	2033753	23	20
121_14520_4_19	48702	2142228	14	10
62_16399_7_65	66167	2190479	12	9
458_14913_7_88	52697	2133236	3	2
113_22841_3_34	42854	2095704	6	5
2_13414_8_47	46095	2008054	10	3
337_16288_7_13	47561	2137859	6	1
846_11861_5_11	54134	2148770	10	8
319_6938_7_6	48554	2001402	4	1
76_19341_2_145	53559	2175394	16	13
189_12291_3_19	58204	2046560	18	8
465_15608_4_9	55195	2135915	17	10
587_23164_8_130	32950	2014772	7	7
86_15378_4_11	44762	2016908	4	3
322_19084_8_80	35229	2025113	5	3
234_15608_4_46	46108	2035182	8	6
11_17175_6_81	45055	2117881	5	1
227_15378_3_48	71259	2072377	29	20
440_14520_6_21	26986	2116090	1	0
310_22027_1_41	34870	2011047	7	4
278_14723_4_80	38533	2071423	2	1
425_12837_4_74	36997	2022126	5	4
528_18090_1_110	40433	1602022	3	1
45_7038_7_14	39542	1953757	6	5
228_15531_2_51	39926	2041894	6	2
374_16288_4_81	55999	2012453	7	4
66_6631_1_22	41842	2094543	11	10
339_18090_2_74	61737	1994474	13	3
395_22027_1_38	78273	2141091	6	5
24_14936_4_78	44171	2111584	12	6
4_21903_8_266	42620	2057164	7	6
290_22667_8_48	33461	2119654	3	1
213_22027_1_56	41235	2142498	4	2
245_14723_2_5	263929	2024819	7	5
289_21999_7_133	53256	2184324	10	8
291_22709_8_349	40472	2106839	1	1
410_10395_5_54	61516	2173001	21	11
124_11893_1_88	40067	2077240	4	2
494_16288_7_68	43973	2063793	4	1
195_15873_2_24	38796	2077427	4	3
96_15531_5_92	45834	1978311	8	5
140_6486_5_20	38503	2057253	1	1
54_15841_3_44	46299	2106523	14	4
589_21946_6_261	54570	2072042	18	11
233_12290_3_56	40597	2024088	10	8
187_6673_8_22	37597	1997887	7	5
516_17428_8_149	47879	2084863	13	9
102_15874_1_45	45012	2028102	6	4
388_19183_3_80	40989	2204466	7	3
199_17150_5_50	37906	2010936	6	5
477_16043_2_84	37817	2056255	10	7
143_17870_7_161	35368	2103833	1	1
617_6972_4_10	53227	1999404	12	9
590_22695_3_204	30596	2019555	6	3
262_22114_6_41	40520	2141655	4	2
423_12837_2_83	33792	2102469	1	1
274_14410_7_17	32483	2061766	5	3
386_19084_8_101	33046	2022339	4	2
436_14410_7_55	57121	2082766	18	12
152_24775_1_83	66390	2104413	30	12
581_22114_6_76	34739	2074202	2	1
475_16043_2_77	61713	2119702	9	5
474_16043_2_67	52627	2071740	9	5
548_19084_8_61	36902	2026203	5	2
535_18456_1_118	44320	2270823	9	6
506_17138_3_48	59496	2079062	14	11
268_17870_8_97	50702	2140011	15	13
555_19341_3_78	49818	2115726	14	11
350_12291_1_13	41511	2061081	6	3
241_16288_3_81	53305	1993279	10	6
221_15873_4_5	52448	2109057	14	12
92_17794_8_174	32339	2010093	5	1
504_17059_7_81	38875	2074969	11	10
93_13415_4_16	63696	2075240	8	4
556_19341_3_92	49211	2076242	9	7
534_18090_2_117	49762	2123977	17	12
35_11861_1_91	38846	2026081	5	5
144_19084_7_183	40805	2183113	12	9
456_14913_2_94	41358	2103402	4	4
557_20925_3_14	49122	2077454	9	6
191_22027_1_109	37411	2051310	6	0
206_16288_7_75	46662	2086846	2	0
46_22695_3_161	35056	2076121	0	0
382_18090_2_142	54832	2098711	18	10
299_17059_8_88	47046	1995819	3	2
381_11860_8_33	47474	2123024	9	7
193_14410_5_66	56273	2107440	19	11
61_12837_2_16	38728	2004873	15	6
389_19341_3_75	40268	2077182	6	6
17_12162_1_35	50527	2073875	15	9
570_21053_8_172	52077	2085430	5	4
567_21053_8_149	33106	2008459	5	2
295_19084_7_140	37837	2072815	4	2
306_17059_6_10	55300	2184467	14	9
408_10395_5_25	41354	2002509	5	2
507_17138_5_21	59492	2016221	7	3
551_19341_2_130	42962	2080726	8	3
532_18090_1_76	47713	2238565	6	6
582_22027_1_120	35947	2085785	4	1
272_17870_7_62	53976	2096560	7	5
572_21127_1_5	50363	2123673	8	5
520_17794_8_37	47598	2034544	13	7
509_17138_5_43	46085	2158488	5	4
156_22841_2_119	42444	2041224	7	4
212_21127_1_102	45858	2086415	8	7
552_19341_3_120	57734	2128255	13	8
229_21127_1_63	42000	2032526	10	0
36_21903_8_179	32010	2097175	3	1
3_22841_1_33	43471	1976863	0	0
