scaffold	compared_bases_count	length	consensus_SNPs	population_SNPs
425_12837_4_74	30444	2022126	6	4
499_16288_8_29	44787	2008533	9	7
206_16288_7_75	42324	2086846	10	8
69_16288_8_3	25257	1980242	3	3
197_21946_6_143	32110	2127955	6	3
75_21946_6_155	26426	2074876	7	6
51_12837_2_27	32064	2011849	13	12
330_17175_7_9	29766	2066727	18	13
45_7038_7_14	29576	1953757	5	5
12_10071_4_16	31241	1978439	3	3
571_21127_1_165	25328	2184600	1	1
339_18090_2_74	29048	1995010	4	4
131_13154_2_74	26254	1994370	1	1
27_11511_7_66	27839	2092238	5	5
552_19341_3_120	39974	2128255	13	13
102_15874_1_45	39188	2026583	16	13
436_14410_7_55	37079	2083672	10	7
529_18090_1_188	26969	2074573	6	6
67_11861_5_61	28302	2013362	6	6
47_19341_2_86	29273	2198575	5	5
361_14520_6_76	41906	2112844	13	11
20_6753_2_5	33319	2143036	5	5
31_10071_4_11	31921	2044082	8	7
8_10050_2_78	43319	2079542	13	12
24_14936_4_78	32414	2111584	7	7
106_6710_8_19	27253	2075846	9	4
76_19341_2_145	32285	2175394	8	8
439_14520_6_13	26796	2132103	6	6
426_13154_4_4	28085	2131470	3	3
230_17138_5_57	28038	2058458	5	5
108_14410_7_30	41306	2036304	17	10
478_16288_3_64	50217	2099811	38	31
458_14913_7_88	41246	2133236	15	13
89_15608_3_14	27434	2061330	5	4
596_11861_3_2	37180	2090829	7	7
231_21999_7_183	28643	2094671	5	4
548_19084_8_61	23802	2026203	10	7
111_13710_1_52	24952	2050118	1	0
492_16288_7_55	37822	2055324	8	8
254_15995_2_63	31828	2142295	23	18
549_19084_8_76	26668	2128103	4	4
590_22695_3_204	25392	2019555	8	3
546_19084_8_103	41737	2046189	14	12
421_12837_2_10	29971	2068764	10	10
58_14410_7_84	28930	2085053	5	5
185_22027_1_119	27475	2137567	8	8
452_14723_2_31	37197	2135024	10	10
213_22027_1_56	31404	2142498	9	7
568_21053_8_153	27458	2058011	19	10
286_22114_6_80	28601	2072098	12	11
393_21999_7_163	30221	2170464	9	9
464_15531_7_18	117458	2129509	21	17
332_17794_8_185	29345	2104448	11	7
308_6983_7_64	29297	2063777	2	2
268_17870_8_97	40085	2140011	22	20
348_11511_8_94	24426	2089383	5	5
463_15531_6_81	29361	2080410	8	4
262_22114_6_41	34805	2141655	9	9
279_19341_2_84	31907	2048086	4	3
383_18090_2_97	29829	2019799	17	17
33_15731_8_23	25215	2070928	7	5
517_17794_7_27	41133	2014081	8	8
41_13415_6_19	35746	1995582	14	9
2_13414_8_47	34270	2008054	16	8
29_21946_6_328	27141	2093441	6	5
207_17175_8_65	33090	2204460	3	2
431_13710_2_39	22452	2087802	1	1
567_21053_8_149	27034	2008459	4	4
143_17870_7_161	25403	2103833	2	2
269_19084_7_74	29865	2055815	16	9
149_6259_7_5	24953	1983343	4	4
408_10395_5_25	34761	2002509	7	5
5_9789_4_28	31614	2062286	13	11
551_19341_2_130	27356	2079311	10	10
512_17150_4_56	32000	2101877	8	8
193_14410_5_66	29087	2107440	13	10
322_19084_8_80	26593	2025113	3	3
295_19084_7_140	33700	2074881	10	8
593_11860_7_14	30951	2053991	14	11
377_17428_8_140	21279	2107643	5	5
532_18090_1_76	34331	2239656	7	7
343_22114_6_37	43667	2133939	9	9
144_19084_7_183	30267	2183113	5	5
272_17870_7_62	47345	2096560	21	18
509_17138_5_43	36131	2158488	6	5
465_15608_4_9	28618	2132346	2	2
570_21053_8_172	29426	2085430	3	3
423_12837_2_83	23011	2102469	3	1
95_21999_8_54	26018	2013499	4	4
389_19341_3_75	29147	2077182	5	5
147_14520_4_23	31322	2081190	17	11
572_21127_1_5	32062	2123673	7	7
7_7622_3_92	27954	2039935	4	4
338_18090_1_62	38342	2097569	9	6
556_19341_3_92	27836	2076242	5	5
199_17150_5_50	27481	2010936	5	3
581_22114_6_76	27102	2074202	9	9
477_16043_2_84	27225	2056255	4	4
3_22841_1_33	31949	1976863	14	11
299_17059_8_88	34687	1993373	12	8
394_21999_8_64	27561	1974536	9	8
391_21127_1_181	26512	2015082	4	4
156_22841_2_119	36202	2041224	9	9
574_21999_7_109	30785	2136211	11	6
35_11861_1_91	28152	2026081	11	7
557_20925_3_14	37611	2077454	9	8
198_22841_3_10	27092	2127146	3	3
169_17150_6_14	31562	2072937	15	10
152_24775_1_83	32959	2104413	7	6
191_22027_1_109	27164	2051310	6	6
312_22841_2_80	31633	2130488	9	8
267_19084_7_130	31216	2105453	4	3
582_22027_1_120	33658	2085785	5	4
520_17794_8_37	28622	2034544	5	5
91_16453_2_39	36059	2088538	15	10
540_18456_1_95	132328	2065891	31	28
342_22841_2_175	28520	2153692	1	1
176_17870_8_78	52812	2109547	22	20
576_21999_8_21	26857	2031970	4	4
