scaffold	compared_bases_count	length	consensus_SNPs	population_SNPs
537_18456_1_31	51426	2114727	15	12
460_14936_5_67	64445	2065558	9	7
214_6641_6_17	76515	2093909	13	11
613_6823_7_5	97622	2085803	36	30
407_10395_5_18	53275	2104100	11	7
444_14520_7_44	38236	2128747	2	1
532_18090_1_76	57791	2239656	7	4
334_15682_1_68	65721	2036399	13	8
502_16288_8_58	56449	2133199	7	4
154_6680_4_17	48964	2017723	4	2
309_16288_8_34	79495	1972779	9	9
481_16288_4_44	47363	1961163	7	5
211_17059_6_93	61217	2097298	24	20
81_17150_4_6	74866	2144010	28	24
593_11860_7_14	48439	2055694	7	4
571_21127_1_165	61013	2180880	6	5
381_11860_8_33	55297	2123024	6	4
442_14520_6_33	65662	2145182	23	10
218_14936_5_56	70421	2047123	8	5
125_12837_1_13	49019	2121666	6	4
78_14520_7_15	54598	2076111	19	14
217_9789_5_40	53187	2070862	12	8
280_9789_3_66	58375	2080147	12	6
164_15531_4_83	45584	2133962	11	8
586_22841_3_110	48197	2082027	12	5
25_13415_6_52	67440	2074193	17	12
9_11791_1_52	62336	2056965	9	8
23_19084_7_114	62828	2153694	11	4
237_12291_4_10	67100	2054542	18	10
448_14566_4_94	45165	2088096	11	7
401_6631_3_12	64456	2122373	10	10
390_11860_8_47	40875	2044811	4	4
118_6680_5_6	112605	2092650	21	14
372_16288_4_19	65340	2004335	12	6
315_6470_6_16	52666	2080311	7	6
107_6841_7_10	47713	2043391	4	3
320_7011_3_14	61361	2107057	12	8
523_17870_7_141	66867	2084783	10	9
346_7011_3_17	46694	2012900	8	4
591_11860_5_19	54956	2092546	7	4
398_6259_7_19	64550	1931215	12	10
406_6972_2_22	103972	2033971	17	14
409_10395_5_40	48647	2078555	10	9
499_16288_8_29	68903	2004348	7	5
235_17794_7_174	83530	2139669	14	8
358_13415_4_55	48777	2042563	9	8
445_14555_3_68	61551	2031721	10	5
403_6714_7_10	59916	2057132	25	17
294_6680_7_23	54558	2130359	9	7
588_21903_8_95	60441	2073581	8	5
319_6938_7_6	57620	2003192	11	7
461_15277_3_68	50468	2078413	7	7
594_11861_1_47	56310	2087599	11	3
609_6730_7_7	66577	2064631	11	7
82_7054_4_16	58162	2088266	16	7
456_14913_2_94	55610	2108492	3	1
592_11860_6_83	65985	2078332	29	18
302_15531_7_1	51311	2075685	6	6
247_16288_3_59	75912	2063175	24	22
278_14723_4_80	51624	2071423	6	4
64_18090_2_111	48280	2116199	15	13
26_14410_4_34	64555	2087724	10	4
210_15995_1_7	51565	2118344	11	7
258_15841_2_59	78581	2100845	12	9
467_15841_4_75	54713	2186555	18	16
504_17059_7_81	47996	2076048	12	10
462_15378_2_47	49763	2026909	7	5
414_11679_1_83	44699	2114458	13	8
192_18090_5_36	60016	2170756	9	6
360_14520_6_17	38941	2105241	6	2
356_12837_2_32	51254	2167892	4	3
103_17428_8_127	56365	2090827	12	9
40_6736_5_15	56915	2052618	7	4
133_13470_1_77	64773	2158736	16	8
199_17150_5_50	46282	2010936	5	4
24_14936_4_78	51421	2111584	12	7
168_14913_2_82	90817	2102468	17	8
404_6755_2_5	66016	2030080	26	25
117_14520_4_68	64958	2065527	14	3
124_11893_1_88	47189	2079291	8	4
80_15873_2_42	67946	2082294	16	9
148_15378_4_35	79624	2091685	19	18
313_23164_8_79	42677	2107687	7	4
259_15995_1_102	45672	1987413	6	6
219_16399_7_6	48673	2020880	6	4
521_17794_8_58	49385	2162355	22	18
260_16288_5_50	63042	2031059	5	2
511_17138_5_49	74182	2069532	18	14
15_10071_4_42	53676	1974140	9	6
322_19084_8_80	44478	2025113	5	5
246_15731_8_36	65376	2141907	20	9
557_20925_3_14	62449	2078382	11	8
331_14410_7_57	40850	2103392	7	3
220_16453_2_18	54671	2012612	13	7
531_18090_1_73	60909	2093889	7	2
127_6730_6_14	67652	2012167	22	8
63_6680_6_14	62727	2091401	18	11
611_6807_3_15	114214	2032653	12	7
536_18456_1_172	82638	2164168	16	11
328_14936_5_26	60643	2156720	9	8
263_7011_6_19	74498	2172637	9	3
498_16288_8_25	59447	2011879	6	5
440_14520_6_21	35113	2120168	4	4
534_18090_2_117	60744	2124887	6	2
608_6730_7_17	57686	2105086	6	3
159_14410_8_42	69079	2146814	8	4
316_6470_6_20	58934	2077593	5	4
240_16399_6_75	51193	2053864	11	6
568_21053_8_153	47947	2058782	10	5
321_19341_2_144	58754	2167120	10	6
90_15841_1_45	59421	2129500	9	2
18_11861_5_40	46991	2061336	6	5
615_6841_7_15	89125	2063504	25	13
157_21903_8_278	48255	2076688	6	6
605_6631_3_9	70369	2129919	4	2
128_6664_1_6	54261	2056679	10	6
487_16288_6_23	74282	2097583	8	7
171_14410_8_19	50416	2165954	17	10
287_6805_6_20	62286	2103895	13	5
60_6649_8_14	74583	2040951	11	11
21_13470_1_90	77679	2149996	13	7
49_7553_5_90	46369	2073028	6	6
405_6823_4_8	72595	2093250	8	3
604_6259_7_15	80265	2133402	16	5
69_16288_8_3	43338	1980242	7	5
304_14723_4_81	64544	2076180	19	12
529_18090_1_188	54446	2075322	6	5
473_15995_2_179	64956	2091691	10	9
538_18456_1_52	51756	2113954	14	8
120_9789_2_39	64265	2105581	14	8
51_12837_2_27	55043	2011849	1	1
580_22114_6_56	59203	2096021	22	6
167_7004_8_91	58817	2070698	14	5
344_22841_2_153	66912	2157363	9	4
367_15378_4_63	62780	2080848	5	4
156_22841_2_119	52990	2041584	5	5
495_16288_7_79	84855	2107146	17	13
205_12837_5_80	77157	2128667	10	5
213_22027_1_56	48033	2142498	7	5
282_16288_8_6	64734	2054275	12	7
73_6631_4_21	49100	1961529	7	2
79_13470_1_16	51351	2060406	3	3
76_19341_2_145	71959	2176671	17	10
453_14723_2_37	48731	2126636	8	3
251_12290_3_24	64880	2097683	18	14
101_16288_6_5	53830	2008596	12	5
122_6710_8_6	56472	2116863	10	9
173_6753_4_18	55418	2094717	9	5
607_6649_7_17	84483	2071944	18	9
619_6486_8_9	54301	2085246	6	3
514_17150_5_52	61901	2101696	8	5
224_17794_7_17	50451	2064189	3	1
295_19084_7_140	57891	2075424	7	4
193_14410_5_66	65522	2109376	14	6
65_14936_5_47	73991	2066470	22	13
493_16288_7_61	55702	1982724	5	4
161_15378_3_10	63634	2138262	18	10
318_6680_8_5	57295	2022325	10	7
451_14673_4_24	52644	2162580	12	8
291_22709_8_349	52552	2107291	4	4
288_19341_2_96	62653	2109042	17	6
503_16453_2_55	47856	2077427	7	5
126_17059_7_71	44287	2067940	14	9
332_17794_8_185	60169	2104782	16	10
233_12290_3_56	48222	2024899	10	6
191_22027_1_109	48350	2051649	7	5
155_14555_3_8	46083	2024268	6	2
149_6259_7_5	42003	1984703	7	2
129_10395_5_46	56349	2107884	9	7
419_12291_3_47	51513	2074924	3	1
371_16288_3_43	64507	1999267	10	9
330_17175_7_9	38035	1487851	5	2
230_17138_5_57	57323	2058355	3	1
400_6631_2_16	55773	2094870	10	6
250_11861_1_59	50549	2078348	7	5
553_19341_3_39	66214	2132918	13	3
513_17150_4_72	61065	2191168	20	6
422_12837_2_40	60503	2054635	4	2
573_21127_2_26	49159	2087829	22	18
482_16288_4_45	77609	2060206	16	14
102_15874_1_45	55676	2028102	15	8
464_15531_7_18	194311	2131289	38	28
435_14410_7_41	49234	2079873	7	4
603_6259_5_1	128235	2115254	15	12
516_17428_8_149	53453	2084863	9	6
543_19084_7_36	61184	2168155	12	8
108_14410_7_30	66960	2035659	11	10
500_16288_8_39	66338	2050002	7	5
172_6664_1_20	47901	2108256	7	3
393_21999_7_163	60986	2173606	14	9
564_20925_3_80	64722	2085876	15	6
432_14257_1_50	75516	2081192	8	7
284_16288_8_61	53155	2093087	7	6
457_14913_4_24	52360	2055067	9	7
276_15841_5_94	44423	2032630	7	4
209_17138_5_38	64969	2111289	5	3
70_13470_1_30	49086	2041241	4	4
272_17870_7_62	66317	2096898	12	9
187_6673_8_22	48116	2000971	5	4
163_15378_3_73	63300	2064279	20	14
174_7054_5_2	47670	2065767	5	3
27_11511_7_66	58513	2092996	6	3
38_13414_1_86	53873	2076809	10	4
471_15995_1_87	54363	2136608	4	2
559_20925_3_2	74349	2222840	7	6
106_6710_8_19	50484	2120452	15	7
341_21127_2_44	49358	2245566	5	3
540_18456_1_95	233573	2066461	43	33
226_22841_2_25	52489	1988245	12	6
71_16453_2_30	61524	2085901	5	2
561_20925_3_41	46280	2083756	5	2
395_22027_1_38	89912	2141091	11	9
391_21127_1_181	45562	2015547	3	1
449_14566_5_8	44944	2072375	2	2
183_18456_1_110	65791	2077968	20	13
249_21242_2_135	50306	2089060	11	7
185_22027_1_119	43449	2138345	4	3
231_21999_7_183	63322	2094671	13	11
506_17138_3_48	71566	2079547	24	11
16_14673_2_9	42102	2047591	6	6
151_6259_7_20	53047	2034620	14	6
310_22027_1_41	47898	2011478	10	2
14_14555_3_65	60050	2100961	13	7
339_18090_2_74	68801	1995010	19	11
104_6731_5_11	52387	2044494	6	2
350_12291_1_13	47719	2062379	4	3
176_17870_8_78	58198	2110034	16	11
47_19341_2_86	74545	2198575	15	4
97_11657_2_78	76813	2096322	16	9
468_15841_5_8	42031	2040363	3	2
354_12837_1_56	57384	2050127	12	4
458_14913_7_88	68306	2134113	7	7
207_17175_8_65	63331	2204112	14	5
590_22695_3_204	39017	2020875	4	2
28_6840_3_5	58439	2065882	11	11
201_17870_7_93	67035	2044961	21	13
279_19341_2_84	69933	2049132	16	9
547_19084_8_51	44927	2066670	5	4
105_11657_8_42	42009	2058799	5	4
84_6807_1_12	90785	2037106	14	8
402_6664_1_14	51849	2070653	14	13
439_14520_6_13	36974	2137599	3	2
602_6259_5_19	50623	2038734	13	11
273_11860_7_5	54288	2020762	12	5
177_19084_7_120	50284	2057965	7	4
274_14410_7_17	35959	2061766	8	6
365_14913_6_73	39284	1991791	2	2
62_16399_7_65	77138	2191674	12	9
52_17138_3_87	50849	2062309	8	4
96_15531_5_92	57178	1978311	17	5
496_16288_8_20	67504	2065329	11	8
44_11861_1_1	60222	2062346	13	4
194_17175_8_36	128704	2065794	23	18
4_21903_8_266	48168	2057164	6	4
116_14913_4_1	58117	2045245	5	3
119_14673_1_59	48419	2089214	3	3
12_10071_4_16	58304	1979207	12	12
478_16288_3_64	67093	2097339	23	11
430_13415_6_1	58153	2109607	8	8
42_6673_8_24	756982	1956026	190	146
236_16288_8_57	50304	2008621	17	14
355_12837_1_71	49401	2049579	5	3
45_7038_7_14	48644	1953757	7	6
337_16288_7_13	57222	2137859	9	8
567_21053_8_149	40852	2008459	6	2
438_14520_4_45	78641	2055796	22	13
216_9716_7_4	70830	2139166	10	6
411_10395_5_55	58981	2088471	12	9
494_16288_7_68	49305	2067727	10	7
469_15873_1_34	56285	2053057	4	3
1_19341_2_69	50623	2066095	8	0
145_15841_3_56	49037	2054694	1	1
261_6755_2_23	66247	1997587	10	8
370_15608_3_30	89270	2101759	25	12
303_16288_8_8	64826	2061298	15	9
166_6949_3_2	58169	2069816	9	8
308_6983_7_64	47186	2063777	3	2
136_19084_8_41	49204	2054257	11	9
311_21999_8_48	49912	2213063	6	2
281_9789_4_37	44386	2078339	2	2
223_9789_2_42	59302	2080429	5	5
595_11861_2_71	60632	2034131	4	3
48_12837_3_79	95316	2143314	38	16
53_11791_1_59	69654	2101619	8	7
67_11861_5_61	51438	2013362	5	4
39_10071_4_9	42216	2038162	0	0
420_12837_1_59	45242	1986648	0	0
374_16288_4_81	71795	2017268	11	8
428_13415_4_13	43726	2118274	6	4
140_6486_5_20	44211	2057253	1	1
544_19084_7_50	63139	2126473	8	4
244_7038_7_22	61574	2066841	9	6
195_15873_2_24	49122	2077427	3	2
509_17138_5_43	57367	2158488	11	9
436_14410_7_55	67481	2082766	24	11
204_21242_2_138	74531	2184307	12	6
227_15378_3_48	77336	2072842	25	17
59_15608_3_20	48479	2003466	7	7
241_16288_3_81	62730	1993279	10	2
549_19084_8_76	56472	2128103	14	10
384_19084_7_27	64785	2141144	8	4
373_16288_4_57	79323	2123819	14	8
131_13154_2_74	47864	1994889	13	5
29_21946_6_328	43641	2094127	2	1
363_14673_1_56	51892	1968624	4	3
522_17794_8_68	61791	2049330	23	7
50_11860_8_54	44150	2065913	2	2
585_22841_3_84	52945	2160546	14	8
43_15608_5_72	51575	2005338	6	4
139_22841_2_118	83789	2113759	27	9
267_19084_7_130	56823	2116840	7	5
427_13414_2_70	54827	2004990	8	5
95_21999_8_54	42391	2024445	4	4
83_10050_2_18	43508	1991152	3	3
539_18456_1_74	56137	2059098	12	7
388_19183_3_80	46694	2203870	8	2
17_12162_1_35	58320	2073875	8	4
111_13710_1_52	46305	2050118	8	4
75_21946_6_155	51146	2059389	14	8
197_21946_6_143	61286	2127955	9	7
271_13414_8_85	53387	2064482	9	4
72_15873_4_65	57172	2042662	14	9
150_7068_4_21	68081	2051318	15	3
68_14723_4_87	44739	2044650	4	0
394_21999_8_64	51995	1975813	12	7
542_19084_7_126	51944	2176199	7	7
66_6631_1_22	48007	2093864	10	8
31_10071_4_11	58511	2053009	7	6
466_15731_8_50	58128	2128745	10	6
325_18456_1_29	61486	2134139	19	10
286_22114_6_80	43950	2072098	8	7
352_12291_6_20	46475	2066806	10	9
222_6631_3_23	59588	2043618	11	5
238_14913_3_38	271263	2060153	64	46
433_14410_6_68	60881	2080518	23	14
329_15731_8_86	62889	2119990	7	2
424_12837_3_13	46465	2197011	6	4
382_18090_2_142	61591	2098711	16	7
89_15608_3_14	49970	2061330	13	3
300_15378_2_55	205007	2086386	45	40
361_14520_6_76	68876	2112844	8	5
41_13415_6_19	47129	1996731	4	2
556_19341_3_92	56764	2076242	4	2
55_11861_3_41	59692	2061182	10	7
565_20957_7_132	89705	2110941	9	8
239_13415_8_24	68333	2087794	19	11
306_17059_6_10	69859	2187584	8	6
348_11511_8_94	45840	2089383	11	7
6_11861_4_83	57117	2060988	5	3
178_13415_8_81	45607	2077762	6	2
109_22695_3_70	58658	2124923	12	6
305_17150_5_58	54599	2123276	7	5
410_10395_5_54	72862	2173001	24	10
392_21127_2_134	47830	2043616	4	2
336_20925_3_10	44723	1971571	4	4
614_6840_3_21	96156	2047362	19	14
135_19084_8_163	47042	2047755	12	10
583_22667_7_175	56671	2051442	14	13
426_13154_4_4	43358	2131000	5	3
134_6710_6_21	48788	1999554	3	1
520_17794_8_37	54535	2034979	11	7
46_22695_3_161	48388	2076121	7	6
343_22114_6_37	75470	2133939	14	7
377_17428_8_140	34524	2108221	6	2
569_21053_8_162	58744	2190249	4	4
546_19084_8_103	65072	2046705	9	4
2_13414_8_47	55297	2008054	9	6
254_15995_2_63	52817	2141487	15	4
61_12837_2_16	48879	2004873	12	8
596_11861_3_2	56485	2090829	24	11
454_14723_2_4	47793	2017467	5	3
242_14913_3_66	63313	2082086	12	8
474_16043_2_67	63579	2071740	12	8
574_21999_7_109	45822	2142457	5	2
528_18090_1_110	49612	1602864	12	8
88_14520_5_11	61160	2050663	4	3
98_11657_4_51	50856	1981098	13	9
32_11860_7_64	57315	1995281	16	11
179_14913_7_55	63382	2079059	11	4
228_15531_2_51	43364	2041894	9	7
554_19341_3_55	55797	2175155	17	15
620_6512_2_10	77332	2118798	10	6
30_6841_7_17	62215	2041009	8	8
475_16043_2_77	73874	2119702	8	6
379_17870_7_147	57648	2152018	11	9
441_14520_6_24	69288	2100223	34	14
485_16288_5_29	59845	2116582	6	3
33_15731_8_23	51393	2070928	7	4
385_19084_7_32	46686	2083983	5	1
92_17794_8_174	37999	2010965	6	4
289_21999_7_133	63743	2183017	10	4
452_14723_2_31	76350	2135024	14	5
425_12837_4_74	43917	2022126	6	4
541_19084_7_107	71047	2061117	10	6
200_17150_4_89	67382	2053935	15	7
463_15531_6_81	59246	2080410	17	10
144_19084_7_183	50174	2183113	12	6
301_14913_3_1	50465	2000011	9	7
535_18456_1_118	51515	2270823	7	6
508_17138_5_35	60322	2189695	7	7
618_7011_6_16	657790	2102785	171	134
589_21946_6_261	66174	2072042	18	13
87_6753_4_20	136745	2071120	105	45
455_14723_4_16	50086	2029297	12	7
91_16453_2_39	58548	2089503	7	6
570_21053_8_172	58188	2085430	8	7
269_19084_7_74	52776	2055815	17	9
299_17059_8_88	54961	1993373	7	6
206_16288_7_75	63594	2086846	6	3
13_12837_5_55	65036	2105333	14	7
198_22841_3_10	54089	2127146	6	3
86_15378_4_11	58810	2015878	12	10
277_17966_5_16	51493	1931313	15	9
386_19084_8_101	44298	2022339	4	2
10_22027_1_37	54753	2086887	15	11
507_17138_5_21	76256	2016221	11	8
389_19341_3_75	47348	2077182	7	5
196_16288_8_37	84484	2079303	20	15
8_10050_2_78	70850	2079542	13	6
7_7622_3_92	44542	2039935	4	2
437_14410_7_80	48653	2071667	13	6
93_13415_4_16	76084	2068680	14	11
582_22027_1_120	46301	2085785	6	3
581_22114_6_76	40134	2074202	1	0
572_21127_1_5	63249	2123673	6	4
262_22114_6_41	54138	2141655	7	5
94_14520_6_64	50480	2124880	5	4
312_22841_2_80	42372	2130488	14	11
429_13415_4_95	47562	2065259	6	3
229_21127_1_63	51745	2032526	20	7
35_11861_1_91	48040	2026081	8	7
552_19341_3_120	63315	2128255	22	13
423_12837_2_83	46169	2102469	3	3
413_11658_1_89	39344	2192939	2	1
221_15873_4_5	64049	2109057	15	11
268_17870_8_97	66636	2140011	13	10
333_15531_5_57	68838	2096098	25	12
548_19084_8_61	47409	2026203	5	4
147_14520_4_23	66295	2081190	13	7
480_16288_3_79	89677	2135289	13	10
275_15531_7_23	58626	2075534	8	6
408_10395_5_25	52496	2002509	5	5
212_21127_1_102	49808	2086415	8	6
477_16043_2_84	45318	2056255	8	6
152_24775_1_83	75957	2104413	16	12
584_22841_4_145	46745	2104272	13	10
36_21903_8_179	44922	2097175	13	9
3_22841_1_33	51123	1976863	4	3
