scaffold	compared_bases_count	length	consensus_SNPs	population_SNPs
93_13415_4_16	72335	2075240	11	7
161_15378_3_10	56021	2137901	6	3
31_10071_4_11	51757	2066579	3	3
182_16399_5_10	41626	2070379	9	7
306_17059_6_10	55175	2188894	11	10
81_17150_4_6	76982	2145083	28	25
350_12291_1_13	46835	2062379	8	7
357_13091_6_13	51889	2035151	6	3
594_11861_1_47	46334	2088205	11	4
117_14520_4_68	51533	2082206	9	3
356_12837_2_32	41319	2169651	5	5
312_22841_2_80	36807	2130488	5	2
358_13415_4_55	48649	2042563	10	6
419_12291_3_47	45319	2073826	7	5
605_6631_3_9	67251	2130326	13	7
103_17428_8_127	47984	2090151	13	7
13_12837_5_55	43326	2106388	11	5
375_16288_6_40	68405	2008227	17	12
384_19084_7_27	54757	2142301	12	8
59_15608_3_20	45147	2003466	1	1
21_13470_1_90	67623	2147008	12	7
60_6649_8_14	74829	2007461	10	9
307_16288_6_15	60543	2112675	5	2
251_12290_3_24	60127	2105165	5	1
515_17150_6_23	51717	2177974	7	3
101_16288_6_5	44020	2010004	12	9
171_14410_8_19	48187	2164039	14	10
142_14257_1_81	41328	1974816	7	5
579_9789_3_70	46850	2096885	3	2
190_15378_3_12	51013	2193031	9	9
490_16288_7_2	68454	2121492	13	8
222_6631_3_23	48749	2043618	9	8
284_16288_8_61	47516	2093630	3	3
517_17794_7_27	64639	2025517	13	8
619_6486_8_9	49989	2085451	3	1
198_22841_3_10	46150	2135085	5	2
361_14520_6_76	61001	2114824	14	10
79_13470_1_16	55076	2060022	8	8
97_11657_2_78	65651	2093317	7	5
391_21127_1_181	46364	2015547	9	5
615_6841_7_15	76489	2065518	24	21
527_17966_5_78	59048	2127553	6	5
237_12291_4_10	54410	2065580	8	7
601_6999_4_13	55768	2030813	17	10
204_21242_2_138	61955	2184307	12	5
457_14913_4_24	49366	2054290	11	8
513_17150_4_72	49610	2190118	12	9
445_14555_3_68	51497	2032687	12	10
363_14673_1_56	50809	1968657	7	6
86_15378_4_11	57892	2015878	12	3
553_19341_3_39	58179	2144765	5	4
607_6649_7_17	70748	2071267	17	10
545_19084_7_79	47111	2084947	12	9
588_21903_8_95	53945	2073581	4	3
473_15995_2_179	57368	2092234	6	2
18_11861_5_40	44454	2059130	9	4
172_6664_1_20	45249	2111055	9	7
383_18090_2_97	50704	2020236	11	6
229_21127_1_63	72301	2033873	35	21
461_15277_3_68	43733	2078413	6	2
602_6259_5_19	42978	2039270	10	9
367_15378_4_63	58550	2081882	7	3
409_10395_5_40	45134	2078555	11	6
290_22667_8_48	45915	2122719	3	3
477_16043_2_84	41905	2057274	5	3
427_13414_2_70	59197	2008378	9	7
406_6972_2_22	96356	2034226	16	15
261_6755_2_23	60771	2001620	18	11
33_15731_8_23	48146	2088760	6	4
138_7011_3_5	50445	2102948	4	1
424_12837_3_13	43997	2198058	8	5
400_6631_2_16	50249	2090855	8	8
571_21127_1_165	51844	2182220	10	9
612_6823_4_5	69560	2089194	32	22
250_11861_1_59	46553	2078348	7	2
37_14410_8_18	37817	2111430	6	6
264_6259_5_2	72407	2107929	26	18
217_9789_5_40	49144	2069622	14	11
569_21053_8_162	58452	2191240	11	5
489_16288_6_72	59629	1993030	15	11
51_12837_2_27	50975	2011849	8	5
480_16288_3_79	83905	2137724	21	18
492_16288_7_55	52043	2057648	5	5
90_15841_1_45	50184	2130750	9	7
366_14936_6_76	48242	2081348	6	2
364_14673_4_78	52785	2034177	8	7
442_14520_6_33	47562	2143916	13	8
467_15841_4_75	52931	2183074	8	3
493_16288_7_61	47754	1983753	4	3
78_14520_7_15	55633	2076111	32	11
444_14520_7_44	35827	2130546	3	2
335_16288_7_45	52223	2015496	9	7
433_14410_6_68	47925	2081505	11	6
325_18456_1_29	49760	2134139	10	10
580_22114_6_56	62974	2096021	26	12
544_19084_7_50	60333	2127969	17	12
484_16288_5_24	59732	2155712	16	15
379_17870_7_147	57029	2157892	11	6
230_17138_5_57	53849	2057620	7	5
470_15874_1_89	46020	2054547	4	2
432_14257_1_50	72141	2084100	15	10
329_15731_8_86	49557	2118942	8	4
25_13415_6_52	62472	2072456	13	7
285_16399_6_42	49344	2189609	8	7
136_19084_8_41	45341	2054257	10	9
443_14520_6_39	49155	2135367	13	9
220_16453_2_18	51657	2013802	4	4
318_6680_8_5	51113	2022854	8	3
462_15378_2_47	43399	2030321	4	4
227_15378_3_48	56824	2072377	6	5
221_15873_4_5	43474	2109057	10	8
395_22027_1_38	91938	2141417	34	27
68_14723_4_87	39006	2044650	4	3
441_14520_6_24	50693	2100045	14	10
118_6680_5_6	104318	2092650	15	13
330_17175_7_9	52329	2067053	9	6
393_21999_7_163	48278	2173606	5	2
333_15531_5_57	50366	2096098	6	3
293_6823_3_4	62328	2061228	16	13
430_13415_6_1	57338	2109607	4	1
64_18090_2_111	46269	2117679	14	12
145_15841_3_56	42225	2056955	7	5
376_16288_6_47	62068	2015669	12	9
453_14723_2_37	45330	2125201	22	11
134_6710_6_21	45194	2000588	11	5
378_17794_8_142	42874	2183244	5	4
239_13415_8_24	52963	2087794	4	1
286_22114_6_80	41189	2072474	9	7
40_6736_5_15	49493	2050775	12	5
360_14520_6_17	36754	2104428	10	6
170_16288_8_54	61412	2068560	10	8
504_17059_7_81	41249	2075741	9	7
592_11860_6_83	52131	2076602	9	5
469_15873_1_34	48084	2060642	8	5
42_6673_8_24	750253	2001220	182	151
590_22695_3_204	49168	2021332	37	21
49_7553_5_90	52025	2071188	5	2
36_21903_8_179	39784	2097811	6	5
207_17175_8_65	51487	2206595	9	6
464_15531_7_18	187752	2131289	50	37
481_16288_4_44	48605	1961163	9	7
54_15841_3_44	57104	2108274	10	4
52_17138_3_87	51472	2062309	8	5
181_12378_2_50	51273	2146321	8	3
292_7004_6_30	42981	1974701	15	10
16_14673_2_9	53233	2047591	24	16
281_9789_4_37	40315	2077527	6	4
508_17138_5_35	53302	2190532	10	3
53_11791_1_59	62323	2117350	7	6
346_7011_3_17	42554	2012551	12	10
130_6736_6_17	64772	2084749	16	10
185_22027_1_119	42197	2139261	13	10
71_16453_2_30	58773	2068791	8	5
56_12837_1_46	58384	2008077	12	9
567_21053_8_149	41010	2008871	6	5
266_11511_8_86	51551	1977398	6	1
164_15531_4_83	44912	2131661	14	12
511_17138_5_49	66368	2071845	16	12
19_7553_4_32	43679	2040603	4	3
163_15378_3_73	51601	2057440	11	7
541_19084_7_107	56164	2061117	7	6
353_12378_2_64	43463	2114658	12	11
104_6731_5_11	50547	2044494	7	5
616_6841_7_2	71467	1968508	13	8
177_19084_7_120	47316	2058366	5	2
294_6680_7_23	56503	2130359	12	10
149_6259_7_5	40610	1983343	6	6
413_11658_1_89	37181	2192939	10	8
319_6938_7_6	52942	2001644	18	9
244_7038_7_22	56267	2065473	11	7
604_6259_7_15	70250	2133402	19	10
105_11657_8_42	45001	2058256	9	6
510_17138_5_48	60437	2122369	14	8
575_21999_7_130	51141	2033074	7	3
32_11860_7_64	50174	1996560	8	4
39_10071_4_9	42744	2039349	6	4
215_6753_3_20	48023	2092993	16	5
598_10050_2_45	46887	2137677	5	4
468_15841_5_8	37673	2040216	5	5
109_22695_3_70	52477	2124923	8	4
178_13415_8_81	42190	2077762	8	4
475_16043_2_77	63589	2119702	8	5
180_7004_7_62	53246	2136662	3	2
565_20957_7_132	83502	2110941	18	15
562_20925_3_53	58247	2078561	8	7
48_12837_3_79	74381	2143314	13	9
405_6823_4_8	69137	2095779	18	9
155_14555_3_8	49946	2023431	5	1
344_22841_2_153	51747	2154305	5	5
157_21903_8_278	42249	2076688	5	3
107_6841_7_10	43864	2043391	12	11
99_6512_5_12	40657	2093135	8	3
154_6680_4_17	45700	2013131	9	5
414_11679_1_83	45756	2114049	7	7
26_14410_4_34	67791	2089235	17	10
272_17870_7_62	60177	2096898	16	15
512_17150_4_56	55649	2102714	8	5
429_13415_4_95	40893	2065259	6	3
609_6730_7_7	67934	2066698	8	6
77_14555_3_93	47134	2149179	17	7
487_16288_6_23	70210	2093071	15	7
69_16288_8_3	37714	1980242	9	5
17_12162_1_35	50215	2073875	10	7
5_9789_4_28	51140	2065787	5	4
287_6805_6_20	56969	2103895	9	6
276_15841_5_94	46901	2053478	12	9
398_6259_7_19	63884	1903445	20	17
174_7054_5_2	44957	2063209	9	3
57_15873_1_12	35968	1999780	4	4
345_6680_7_12	57492	2068247	11	11
596_11861_3_2	43742	2091174	5	3
420_12837_1_59	46323	1986648	2	2
315_6470_6_16	50403	2079195	12	11
248_6259_5_7	52084	2144324	9	5
72_15873_4_65	44617	2043333	10	7
311_21999_8_48	47954	2213063	10	4
176_17870_8_78	52755	2109974	13	9
73_6631_4_21	46755	1962842	8	2
120_9789_2_39	59456	2103526	18	10
186_7004_5_22	51940	2061396	7	5
529_18090_1_188	51879	2074573	6	2
530_18090_1_68	52278	2149409	22	9
160_17150_4_84	46131	2118856	5	2
586_22841_3_110	44504	2082027	9	7
288_19341_2_96	51349	2107804	9	3
497_16288_8_23	62634	2055694	7	4
552_19341_3_120	58678	2129221	11	10
365_14913_6_73	39758	1991791	7	6
88_14520_5_11	47185	2049436	4	4
334_15682_1_68	52360	2037369	10	8
127_6730_6_14	51011	1922967	18	11
238_14913_3_38	259897	2065686	67	47
80_15873_2_42	51304	2082294	11	8
114_17150_5_18	42155	2112356	8	4
256_14520_4_44	35719	2002750	7	6
554_19341_3_55	50818	2175155	15	8
483_16288_4_80	63237	2033406	8	4
12_10071_4_16	55421	1978439	8	7
374_16288_4_81	66067	2025462	11	6
65_14936_5_47	64720	2066470	9	7
532_18090_1_76	49186	2240716	9	8
502_16288_8_58	57194	2132384	7	6
425_12837_4_74	41221	2022126	9	7
564_20925_3_80	59136	1870376	18	6
84_6807_1_12	77953	2037736	17	12
488_16288_6_7	45774	1982368	4	3
209_17138_5_38	58365	2111289	13	5
225_16288_7_69	64612	2025556	19	14
371_16288_3_43	62933	1999278	8	8
91_16453_2_39	54853	2089503	7	2
317_6631_7_18	50056	2023892	8	7
351_12291_1_62	46904	2067868	17	13
417_12291_1_79	69608	2104066	18	15
34_17059_6_69	55820	2065994	4	4
192_18090_5_36	49723	2170756	14	4
62_16399_7_65	65066	2191674	12	7
341_21127_2_44	43555	2248219	8	5
108_14410_7_30	60233	2035659	6	5
106_6710_8_19	46117	2113766	6	3
236_16288_8_57	43087	2007667	5	5
320_7011_3_14	54295	2104599	12	4
116_14913_4_1	53548	2047690	20	4
111_13710_1_52	45837	2050971	5	4
372_16288_4_19	54376	2006204	9	8
496_16288_8_20	66700	2080071	11	5
543_19084_7_36	64379	2153633	16	14
456_14913_2_94	50125	2108035	7	7
308_6983_7_64	47817	2074304	7	5
280_9789_3_66	52538	2078909	7	6
98_11657_4_51	51685	1981908	6	6
113_22841_3_34	45388	2095704	6	2
228_15531_2_51	42449	2041894	3	3
151_6259_7_20	46363	2034620	9	6
436_14410_7_55	45047	2082524	8	6
328_14936_5_26	50496	2142433	4	3
471_15995_1_87	51835	2136064	10	7
47_19341_2_86	60122	2198575	2	1
559_20925_3_2	70275	2224484	13	9
431_13710_2_39	47092	2088200	5	3
216_9716_7_4	63121	2140826	7	5
15_10071_4_42	49672	1974140	4	2
310_22027_1_41	45956	2011478	26	8
254_15995_2_63	47995	2142295	21	6
428_13415_4_13	40713	2119086	9	7
390_11860_8_47	40776	2044811	3	1
240_16399_6_75	47587	2052161	7	4
340_19341_2_112	43445	2098035	4	3
603_6259_5_1	120136	2132096	24	22
343_22114_6_37	69079	2133939	18	10
224_17794_7_17	49032	2063439	15	8
8_10050_2_78	59663	2079542	7	7
522_17794_8_68	56280	2049330	10	8
43_15608_5_72	46865	2005338	8	6
324_14673_2_51	44139	2001997	16	13
94_14520_6_64	47130	2124880	5	5
448_14566_4_94	41973	2086507	21	13
247_16288_3_59	67491	2067411	25	22
9_11791_1_52	53083	2054382	8	3
278_14723_4_80	47343	2071423	3	3
63_6680_6_14	54686	2092331	13	6
316_6470_6_20	53227	2077593	6	6
226_22841_2_25	44789	1988245	9	5
411_10395_5_55	53880	2088471	12	11
150_7068_4_21	64386	2049307	16	3
301_14913_3_1	47353	2000011	3	3
28_6840_3_5	51990	2065882	15	12
211_17059_6_93	56912	2097298	18	13
253_14566_4_24	52323	2016737	11	7
577_21999_8_29	41602	2095832	4	4
144_19084_7_183	42683	2183113	6	6
309_16288_8_34	75754	1971119	16	13
525_17870_8_147	61048	2096953	5	4
122_6710_8_6	50205	2115392	4	1
370_15608_3_30	76117	2101180	9	9
494_16288_7_68	46617	2067727	8	6
519_17794_8_154	44974	2090727	4	4
313_23164_8_79	38844	2107687	3	1
516_17428_8_149	51876	2084863	7	6
440_14520_6_21	39015	2118929	6	3
618_7011_6_16	624352	2103188	146	116
570_21053_8_172	49728	2085430	4	4
165_6259_5_10	58182	2014948	8	5
61_12837_2_16	41052	2004873	10	5
148_15378_4_35	79829	2090876	27	21
87_6753_4_20	67765	2076289	9	5
205_12837_5_80	67024	2128667	7	6
459_14936_4_74	71161	2041837	7	6
423_12837_2_83	39046	2102469	4	3
451_14673_4_24	46301	2164263	7	6
128_6664_1_6	45093	2056679	10	6
322_19084_8_80	39430	2025113	9	5
547_19084_8_51	42696	2066670	6	4
206_16288_7_75	60223	2086846	8	5
595_11861_2_71	56609	2036176	9	4
219_16399_7_6	47327	2050914	14	7
44_11861_1_1	50953	2055315	7	5
422_12837_2_40	56141	2053210	9	6
96_15531_5_92	53819	1978311	7	5
614_6840_3_21	94723	2047362	19	13
394_21999_8_64	49248	1975813	10	9
140_6486_5_20	40334	2057253	7	4
102_15874_1_45	46473	2026583	23	13
589_21946_6_261	51465	2072042	14	6
199_17150_5_50	44992	2011934	10	8
435_14410_7_41	46342	2077292	10	7
124_11893_1_88	48494	2076529	7	3
249_21242_2_135	46284	2088518	4	3
587_23164_8_130	41481	2016145	11	7
260_16288_5_50	58319	2031624	8	5
158_6673_8_23	42384	2020163	6	3
231_21999_7_183	51686	2094671	6	5
439_14520_6_13	33574	2137599	2	1
55_11861_3_41	51556	2061182	6	4
218_14936_5_56	60089	2047123	11	8
146_21946_6_271	51425	2135236	6	1
326_12291_1_36	45628	2066910	3	3
11_17175_6_81	57574	2117881	11	9
131_13154_2_74	44109	1996360	7	6
485_16288_5_29	57599	2116582	12	10
338_18090_1_62	60391	2097941	6	3
337_16288_7_13	54512	2137859	15	11
58_14410_7_84	47447	2085053	6	5
555_19341_3_78	57759	2115726	4	3
243_14412_2_29	46423	2042786	6	3
282_16288_8_6	56228	2053791	11	8
245_14723_2_5	290014	2025830	67	59
168_14913_2_82	77200	2101360	13	12
452_14723_2_31	58893	2135024	8	4
377_17428_8_140	35579	2108221	17	8
438_14520_4_45	69091	2051716	21	15
166_6949_3_2	54685	2069816	8	4
550_19183_3_6	63187	2089809	22	17
381_11860_8_33	50186	2123024	10	8
574_21999_7_109	45985	2142457	18	11
583_22667_7_175	46774	2051442	7	6
478_16288_3_64	55652	2097339	18	13
572_21127_1_5	56105	2123673	6	3
536_18456_1_172	74109	2164168	17	12
232_15531_6_9	52353	1981189	14	12
83_10050_2_18	43998	1991152	4	3
89_15608_3_14	38387	2061330	5	2
434_14410_6_74	38030	2134550	3	1
189_12291_3_19	59358	2048850	2	1
267_19084_7_130	52067	2105453	11	6
416_12291_1_71	41119	2045718	11	9
339_18090_2_74	62140	2131521	9	5
27_11511_7_66	50402	2092996	7	5
321_19341_2_144	51118	2166088	3	1
449_14566_5_8	47332	2071544	8	6
159_14410_8_42	54569	2124664	3	3
234_15608_4_46	48847	2035182	5	5
388_19183_3_80	44475	2204466	14	5
143_17870_7_161	40292	2104669	11	7
303_16288_8_8	59998	2061298	13	11
162_16043_2_56	45676	2007643	8	6
528_18090_1_110	71272	2051757	14	12
546_19084_8_103	54857	2046189	16	8
20_6753_2_5	55392	2143488	7	4
263_7011_6_19	62522	2161033	14	7
549_19084_8_76	49008	2128103	7	5
14_14555_3_65	53557	2100961	6	4
1_19341_2_69	46807	2068519	1	1
538_18456_1_52	47634	2112999	6	3
302_15531_7_1	48481	2075685	5	4
537_18456_1_31	50670	2116919	10	8
24_14936_4_78	46127	2111584	6	3
556_19341_3_92	54880	2076242	4	3
270_12837_1_65	51421	2099693	9	5
187_6673_8_22	42726	1999866	10	10
415_12290_3_2	51240	2108676	7	5
410_10395_5_54	54738	2173001	3	3
503_16453_2_55	44937	2077427	8	5
67_11861_5_61	41951	2013362	2	2
125_12837_1_13	47292	2111599	9	7
495_16288_7_79	81774	2107213	19	13
382_18090_2_142	55666	2098711	4	4
299_17059_8_88	52943	1993373	4	4
7_7622_3_92	44954	2039935	7	4
539_18456_1_74	49431	2059098	7	7
573_21127_2_26	47545	2087971	15	9
132_13414_2_34	59822	2090033	17	10
173_6753_4_18	51653	2095373	9	4
246_15731_8_36	53217	2144184	4	3
458_14913_7_88	65174	2134113	14	9
29_21946_6_328	43931	2093441	4	1
213_22027_1_56	43887	2142498	7	5
135_19084_8_163	43508	2049322	12	11
355_12837_1_71	49270	2049579	10	5
152_24775_1_83	65560	2104413	16	12
279_19341_2_84	58291	2049132	7	6
437_14410_7_80	41506	2071667	4	4
531_18090_1_73	55881	2093512	7	4
421_12837_2_10	44169	2068221	6	1
466_15731_8_50	55647	2129933	11	6
129_10395_5_46	50945	2107884	15	9
465_15608_4_9	57710	2135915	12	5
463_15531_6_81	44827	2079033	9	4
123_17794_8_71	47594	2005178	16	13
23_19084_7_114	55180	2153323	8	7
10_22027_1_37	92802	2086887	75	51
41_13415_6_19	43008	1995582	10	6
521_17794_8_58	43921	2162042	16	8
332_17794_8_185	48822	2104448	9	7
195_15873_2_24	47797	2077427	11	3
585_22841_3_84	48437	2182023	3	2
200_17150_4_89	58574	2053935	9	6
535_18456_1_118	50334	2269727	6	5
46_22695_3_161	44610	2076121	9	9
197_21946_6_143	50171	2126175	1	1
119_14673_1_59	44783	2088336	3	1
455_14723_4_16	47122	2029297	9	4
298_12291_3_40	47910	2118409	7	2
300_15378_2_55	195706	2085579	53	38
581_22114_6_76	40808	2074202	3	3
582_22027_1_120	43770	2085785	6	5
241_16288_3_81	56871	1993279	8	4
95_21999_8_54	40006	2013499	7	3
4_21903_8_266	58072	2057164	21	17
75_21946_6_155	48366	2074876	6	5
551_19341_2_130	50044	2080726	11	9
35_11861_1_91	45854	2026081	9	7
274_14410_7_17	35584	2061766	10	7
196_16288_8_37	76098	2079303	16	15
210_15995_1_7	46425	2110546	4	4
846_11861_5_11	64478	2147734	23	13
126_17059_7_71	41421	2066832	10	9
2_13414_8_47	51887	2008054	13	4
147_14520_4_23	56787	2081190	22	13
389_19341_3_75	44934	2077182	6	4
474_16043_2_67	50696	2071740	7	7
557_20925_3_14	54254	2077454	12	10
386_19084_8_101	39085	2022339	16	14
235_17794_7_174	64109	2139669	7	5
534_18090_2_117	50263	2123977	5	4
336_20925_3_10	38580	1971571	6	5
212_21127_1_102	51233	2086415	12	8
112_16453_2_35	73188	2087049	14	10
523_17870_7_141	55321	2081284	9	4
45_7038_7_14	39412	1953757	3	2
348_11511_8_94	39763	2089383	1	1
262_22114_6_41	52618	2141655	3	1
183_18456_1_110	62164	2076983	17	9
169_17150_6_14	42615	2078722	5	3
540_18456_1_95	221406	2065891	68	46
548_19084_8_61	43737	2026203	8	5
408_10395_5_25	51985	2002509	9	3
509_17138_5_43	56234	2158488	10	6
269_19084_7_74	50724	2055815	9	6
520_17794_8_37	42926	2034544	10	5
268_17870_8_97	60146	2140011	14	10
191_22027_1_109	47850	2051310	9	2
92_17794_8_174	36317	2010093	10	3
584_22841_4_145	43742	2104272	12	11
156_22841_2_119	48921	2041224	8	4
3_22841_1_33	49259	1991805	7	5
