scaffold	compared_bases_count	length	consensus_SNPs	population_SNPs
162_16043_2_56	32157	2009531	14	9
167_7004_8_91	35783	2072066	10	9
239_13415_8_24	34083	2094268	11	8
127_6730_6_14	58358	2020576	59	47
130_6736_6_17	46350	2104617	35	22
52_17138_3_87	38870	2062746	20	18
592_11860_6_83	36502	2083115	18	9
79_13470_1_16	33105	2087454	11	10
350_12291_1_13	39687	2103672	22	17
601_6999_4_13	39184	2080475	10	8
293_6823_3_4	54187	2078289	44	36
588_21903_8_95	29326	2081845	8	3
300_15378_2_55	118874	2090682	28	19
583_22667_7_175	40354	2093049	15	13
549_19084_8_76	41550	2161808	49	39
186_7004_5_22	38491	2088863	17	15
388_19183_3_80	27368	2206300	16	9
103_17428_8_127	34327	2090827	17	14
454_14723_2_4	37282	2026569	14	10
120_9789_2_39	45861	2120468	14	12
13_12837_5_55	35135	2113014	18	16
38_13414_1_86	26610	2102186	15	10
846_11861_5_11	36745	2189243	12	11
54_15841_3_44	45887	2129959	34	26
619_6486_8_9	38873	2092584	16	13
11_17175_6_81	41070	2117881	34	28
406_6972_2_22	62606	2102683	18	9
263_7011_6_19	47921	2172637	30	27
170_16288_8_54	53170	2071454	29	25
181_12378_2_50	34581	2158672	15	14
568_21053_8_153	33210	2059657	20	14
156_22841_2_119	28360	2041584	9	7
453_14723_2_37	61129	2134994	140	134
214_6641_6_17	52897	2097362	20	12
165_6259_5_10	37492	2023284	9	7
273_11860_7_5	26078	2025795	5	5
508_17138_5_35	53471	2190919	32	30
438_14520_4_45	262118	2065716	488	453
392_21127_2_134	30064	2044675	11	8
550_19183_3_6	55078	2154090	24	13
294_6680_7_23	38626	1982259	20	17
275_15531_7_23	40533	2082234	13	6
443_14520_6_39	32638	2150595	16	10
386_19084_8_101	31569	2023891	3	2
287_6805_6_20	31678	2121858	5	3
337_16288_7_13	41545	2138204	29	24
107_6841_7_10	33915	2054790	9	6
198_22841_3_10	45479	2147789	14	12
237_12291_4_10	31843	2101358	8	8
351_12291_1_62	30993	2069239	14	12
561_20925_3_41	25700	2091347	4	3
164_15531_4_83	36009	2137702	11	8
611_6807_3_15	90557	2099201	79	59
593_11860_7_14	29547	2061304	11	8
133_13470_1_77	41619	2161139	26	22
43_15608_5_72	33047	2018320	4	2
304_14723_4_81	42625	2081508	17	15
534_18090_2_117	46852	2124887	30	24
332_17794_8_185	40270	2105680	15	13
168_14913_2_82	59497	2114026	27	24
163_15378_3_73	57071	2059906	47	37
403_6714_7_10	47209	2079777	25	17
570_21053_8_172	30469	2086939	13	13
569_21053_8_162	39090	2195171	15	11
203_6983_4_90	32662	2031082	18	17
604_6259_7_15	63834	2030470	48	34
554_19341_3_55	28081	1832365	13	12
139_22841_2_118	37240	2123186	17	12
566_21053_8_127	29881	2053597	8	6
134_6710_6_21	39152	2006565	21	18
536_18456_1_172	41314	2172344	15	10
422_12837_2_40	37101	2054635	19	12
35_11861_1_91	32404	2048773	9	3
97_11657_2_78	33388	2104723	3	3
317_6631_7_18	33819	2051038	6	4
94_14520_6_64	35279	2134391	15	6
118_6680_5_6	69175	2100841	26	17
183_18456_1_110	62512	2076983	39	34
598_10050_2_45	28390	2142927	5	3
233_12290_3_56	32044	2024899	5	3
254_15995_2_63	37265	2145150	15	9
196_16288_8_37	64498	2079303	26	18
184_15841_2_93	38437	2103743	15	10
250_11861_1_59	31289	2079901	15	8
518_17794_8_145	50591	2098200	46	42
312_22841_2_80	51468	2130488	45	38
227_15378_3_48	36773	2078958	12	9
272_17870_7_62	52973	2100799	25	23
383_18090_2_97	33838	2020792	11	7
295_19084_7_140	44262	2085555	54	49
241_16288_3_81	47176	1993279	22	11
519_17794_8_154	32209	2092846	10	10
513_17150_4_72	34833	2199401	17	13
17_12162_1_35	36380	2073875	25	20
567_21053_8_149	26437	2008905	8	7
320_7011_3_14	53430	2124652	40	30
324_14673_2_51	28863	2003466	2	1
72_15873_4_65	38719	2050881	19	17
607_6649_7_17	43792	2087335	21	17
60_6649_8_14	93211	2060337	120	74
45_7038_7_14	39689	2013449	19	15
291_22709_8_349	36741	2109136	20	15
360_14520_6_17	24061	2105754	4	3
231_21999_7_183	32389	2092927	11	6
556_19341_3_92	52048	2083315	23	17
234_15608_4_46	33235	2046465	11	8
616_6841_7_2	51399	1982898	33	16
159_14410_8_42	35455	2151213	6	3
271_13414_8_85	28479	2076188	4	2
22_19183_3_93	39444	2065974	10	8
322_19084_8_80	32047	2025113	8	4
475_16043_2_77	48874	2119702	18	18
327_12291_1_58	38467	2131738	26	20
452_14723_2_31	41396	2158934	21	16
430_13415_6_1	37477	2122838	10	10
166_6949_3_2	45197	2070873	8	5
562_20925_3_53	39500	2077348	23	20
576_21999_8_21	27691	2032702	3	2
292_7004_6_30	39976	1993147	35	26
161_15378_3_10	28250	2137440	8	3
202_9789_5_86	42315	2111967	20	19
426_13154_4_4	30607	2131000	23	16
333_15531_5_57	33589	2136269	9	9
299_17059_8_88	39583	1995819	10	5
461_15277_3_68	37077	2087192	16	11
108_14410_7_30	62016	2054048	71	68
511_17138_5_49	40366	2105876	13	6
44_11861_1_1	33942	2062346	15	11
260_16288_5_50	41482	2032436	25	13
363_14673_1_56	28697	1984052	7	4
3_22841_1_33	111560	1992136	162	152
440_14520_6_21	20270	2136102	7	7
281_9789_4_37	27728	2079519	13	8
144_19084_7_183	40927	2184345	22	21
468_15841_5_8	27187	2046026	11	11
465_15608_4_9	42860	2190715	28	21
106_6710_8_19	78618	2124466	70	56
326_12291_1_36	28285	2079838	3	1
374_16288_4_81	52355	2065086	25	17
494_16288_7_68	46271	2126771	32	28
480_16288_3_79	76081	2178098	23	18
510_17138_5_48	61110	2121954	45	31
27_11511_7_66	34236	2092238	22	20
99_6512_5_12	35629	2103932	20	19
128_6664_1_6	37767	2058019	15	10
150_7068_4_21	49794	2073640	26	19
226_22841_2_25	39005	1988245	12	8
228_15531_2_51	29406	2041894	15	13
261_6755_2_23	52234	2008221	34	18
117_14520_4_68	30657	2078979	16	11
19_7553_4_32	26912	2038090	4	1
359_14520_4_28	40249	2063229	17	14
219_16399_7_6	29572	2070545	11	9
172_6664_1_20	39814	2147796	27	20
222_6631_3_23	39420	2159395	12	11
571_21127_1_165	76580	2186525	153	145
390_11860_8_47	27814	2051082	11	10
39_10071_4_9	42037	2057279	41	39
330_17175_7_9	24364	1490668	8	6
364_14673_4_78	38985	2049275	22	17
86_15378_4_11	52392	2030898	36	26
618_7011_6_16	400795	2102785	116	59
389_19341_3_75	31522	2078441	3	3
585_22841_3_84	50488	2166284	33	26
367_15378_4_63	39594	2083949	21	16
158_6673_8_23	34992	2036041	11	9
541_19084_7_107	31151	2062350	8	6
503_16453_2_55	35595	2077427	19	14
132_13414_2_34	63965	2090033	33	20
457_14913_4_24	34425	2053861	9	5
357_13091_6_13	34821	2035151	11	8
283_6805_2_21	46374	2122936	27	22
512_17150_4_56	32435	2102394	12	8
298_12291_3_40	42549	2119363	36	26
361_14520_6_76	37450	2115621	14	9
8_10050_2_78	42285	2113160	12	10
192_18090_5_36	38285	2172063	21	11
581_22114_6_76	28296	2075434	14	12
70_13470_1_30	30477	2045860	8	6
246_15731_8_36	29743	2141391	8	2
448_14566_4_94	30151	2102288	13	9
341_21127_2_44	35647	2249327	12	10
612_6823_4_5	54019	2088301	29	18
382_18090_2_142	50014	2099723	28	23
504_17059_7_81	26685	2074969	7	6
285_16399_6_42	32549	2196082	18	16
499_16288_8_29	52628	2033835	31	24
87_6753_4_20	40374	2077677	24	15
587_23164_8_130	35251	2053579	12	10
366_14936_6_76	33024	2124418	10	8
114_17150_5_18	26711	2114345	7	4
470_15874_1_89	31951	2082771	20	15
459_14936_4_74	47944	2071129	37	29
1_19341_2_69	38285	2068519	19	13
602_6259_5_19	28490	2039483	12	9
177_19084_7_120	42264	2057422	26	19
185_22027_1_119	31230	2139544	29	21
270_12837_1_65	28412	2104437	8	3
527_17966_5_78	32830	2127100	8	5
6_11861_4_83	44006	2078909	31	29
62_16399_7_65	57301	2190479	22	16
586_22841_3_110	35713	2094819	18	12
57_15873_1_12	28043	2008449	9	4
546_19084_8_103	36746	2054921	19	10
68_14723_4_87	37580	2071717	23	21
282_16288_8_6	44932	2074463	25	17
352_12291_6_20	36096	2069905	26	20
4_21903_8_266	24291	2065235	6	3
66_6631_1_22	43134	2104291	23	17
65_14936_5_47	44418	2066470	12	10
229_21127_1_63	33727	2033873	9	4
63_6680_6_14	72638	2124801	58	41
484_16288_5_24	258799	2124168	468	427
396_22841_1_177	36465	2092099	11	10
46_22695_3_161	34923	2077628	11	10
358_13415_4_55	30981	2041329	9	6
528_18090_1_110	46921	2051757	15	11
433_14410_6_68	42695	2080518	29	29
178_13415_8_81	28122	2077762	6	5
467_15841_4_75	46975	2190067	33	30
431_13710_2_39	39251	2094743	28	26
245_14723_2_5	179119	2068518	50	29
142_14257_1_81	31409	1974780	13	7
83_10050_2_18	32163	1991152	18	14
30_6841_7_17	47624	2081685	27	24
47_19341_2_86	40439	2198575	16	13
89_15608_3_14	27206	2061330	8	7
147_14520_4_23	36192	2083952	10	8
210_15995_1_7	51388	2132234	44	30
565_20957_7_132	70226	2109635	44	38
240_16399_6_75	30778	2055106	15	10
456_14913_2_94	91382	2115001	111	99
404_6755_2_5	52739	2039659	44	33
479_16288_3_71	42392	2087909	14	9
432_14257_1_50	52207	2083448	11	7
427_13414_2_70	40785	2010552	21	17
339_18090_2_74	41798	2130985	11	9
278_14723_4_80	31977	2071423	9	6
206_16288_7_75	45950	2091500	25	14
378_17794_8_142	30376	2183244	18	12
93_13415_4_16	52621	2075240	35	27
460_14936_5_67	31517	2069783	11	9
544_19084_7_50	56374	2167437	38	32
303_16288_8_8	62719	2073030	41	32
212_21127_1_102	40132	2086881	19	14
286_22114_6_80	36593	2072098	8	5
408_10395_5_25	39724	2005108	7	4
542_19084_7_126	36336	2176199	9	9
574_21999_7_109	32882	2143870	9	6
267_19084_7_130	47135	2116485	42	40
179_14913_7_55	36472	2079059	12	9
29_21946_6_328	27404	2093441	10	8
176_17870_8_78	53480	2109547	23	16
548_19084_8_61	29256	2026961	8	8
463_15531_6_81	38158	2089982	21	18
169_17150_6_14	35276	2078372	12	11
193_14410_5_66	53665	2110101	23	17
58_14410_7_84	26914	2082006	10	9
340_19341_2_112	31487	2103819	21	18
274_14410_7_17	21473	2067483	11	7
262_22114_6_41	35734	2144463	12	10
230_17138_5_57	38196	2057988	14	12
516_17428_8_149	29099	2084863	6	4
529_18090_1_188	25191	2074573	6	5
137_14566_4_23	24895	2008130	13	10
509_17138_5_43	31185	2158488	6	6
441_14520_6_24	33416	2099357	15	15
24_14936_4_78	36427	2111584	12	7
102_15874_1_45	45095	2028102	32	23
182_16399_5_10	28579	2094874	2	1
507_17138_5_21	52136	2032585	30	25
311_21999_8_48	29669	2213063	11	9
310_22027_1_41	31487	2011047	8	5
490_16288_7_2	56988	2121466	32	24
112_16453_2_35	60585	2087049	39	32
76_19341_2_145	36489	2175394	18	12
302_15531_7_1	35144	2075685	19	16
435_14410_7_41	29772	2078641	3	3
572_21127_1_5	47226	2142192	43	24
211_17059_6_93	53302	2097406	46	20
33_15731_8_23	26872	2088760	7	4
151_6259_7_20	35509	2032292	3	3
146_21946_6_271	40357	2135236	30	26
393_21999_7_163	44516	2173173	19	10
152_24775_1_83	47060	2104413	14	11
34_17059_6_69	38560	2064321	16	14
111_13710_1_52	24387	2060862	3	1
420_12837_1_59	33667	1985859	31	19
109_22695_3_70	35752	2125331	14	10
265_6983_4_75	37650	2001032	8	3
321_19341_2_144	50194	2172904	53	48
5_9789_4_28	47607	2072810	11	7
424_12837_3_13	28832	2196357	10	10
595_11861_2_71	36376	2040349	7	6
279_19341_2_84	46419	2048086	40	33
391_21127_1_181	37325	2015082	21	17
385_19084_7_32	34754	2083320	21	14
36_21903_8_179	27911	2097175	8	7
256_14520_4_44	23580	2010200	7	6
547_19084_8_51	23562	2066670	7	4
56_12837_1_46	37739	2007114	9	7
269_19084_7_74	34554	2055815	16	7
191_22027_1_109	26786	2051310	13	9
305_17150_5_58	33079	2122880	7	5
92_17794_8_174	25091	2010093	9	6
589_21946_6_261	37214	2072042	18	14
455_14723_4_16	31216	2050790	4	2
557_20925_3_14	42344	2077454	26	23
477_16043_2_84	27013	2056255	13	12
199_17150_5_50	24920	2010936	3	3
61_12837_2_16	23023	2004873	2	0
95_21999_8_54	33176	2024445	9	7
582_22027_1_120	45833	2096539	27	24
590_22695_3_204	26145	2019555	5	4
381_11860_8_33	33286	2123024	12	9
552_19341_3_120	55321	2128255	39	32
268_17870_8_97	35456	2140011	13	10
532_18090_1_76	37805	2244350	29	24
525_17870_8_147	48056	2096116	31	24
520_17794_8_37	30865	2034544	9	6
584_22841_4_145	28062	2104272	3	2
