scaffold	compared_bases_count	length	consensus_SNPs	population_SNPs
360_14520_6_17	60312	2105241	3	3
534_18090_2_117	81528	2123977	2	2
335_16288_7_45	80001	2014959	3	3
56_12837_1_46	100613	2007945	5	4
430_13415_6_1	96139	2113493	0	0
407_10395_5_18	72536	2106418	1	0
306_17059_6_10	96256	2188894	4	4
406_6972_2_22	142584	2028810	4	4
467_15841_4_75	87580	2188970	8	8
179_14913_7_55	91237	2048999	0	0
533_18090_2_100	85001	2126900	2	2
89_15608_3_14	70229	2061330	1	1
270_12837_1_65	90205	2099693	0	0
259_15995_1_102	70159	1988195	0	0
319_6938_7_6	81009	2001402	1	1
432_14257_1_50	104402	2084261	0	0
223_9789_2_42	90787	2081205	1	1
539_18456_1_74	82195	2059772	0	0
283_6805_2_21	100207	2104005	3	1
44_11861_1_1	81054	2064942	0	0
113_22841_3_34	83059	2095704	1	1
482_16288_4_45	106328	2060206	1	1
341_21127_2_44	73253	2246220	1	1
608_6730_7_17	86311	2070714	0	0
310_22027_1_41	69853	2011972	1	1
329_15731_8_86	92489	2119990	0	0
546_19084_8_103	96969	2046705	2	2
88_14520_5_11	89226	2051474	0	0
97_11657_2_78	108245	2097989	2	2
486_16288_6_22	98851	2024476	1	1
471_15995_1_87	83648	2138607	1	1
73_6631_4_21	71197	1961529	0	0
102_15874_1_45	81575	2028102	0	0
536_18456_1_172	113476	2164168	1	1
184_15841_2_93	81627	2100104	3	3
499_16288_8_29	111842	2000084	2	2
167_7004_8_91	91226	2070142	0	0
301_14913_3_1	86150	2001478	0	0
569_21053_8_162	82951	2190811	6	6
243_14412_2_29	67932	2043925	2	2
414_11679_1_83	71835	2115269	2	2
149_6259_7_5	67894	1985250	2	2
401_6631_3_12	94985	2123723	3	3
71_16453_2_30	83651	2086334	4	3
110_6805_3_7	70536	2059202	1	1
225_16288_7_69	100753	2023482	3	3
217_9789_5_40	81290	2070383	1	1
404_6755_2_5	91322	2031215	14	14
266_11511_8_86	78077	1979448	2	2
351_12291_1_62	77616	2067058	0	0
39_10071_4_9	65927	2053231	3	3
375_16288_6_40	102635	2010539	1	1
251_12290_3_24	101015	2104414	2	2
298_12291_3_40	75638	2119148	1	1
101_16288_6_5	77181	2009867	1	1
286_22114_6_80	66983	2072474	6	6
591_11860_5_19	80593	2086439	1	1
484_16288_5_24	98451	2118283	4	4
30_6841_7_17	99019	2042769	1	1
324_14673_2_51	72116	1993522	5	5
446_14555_4_13	76986	1947588	7	7
143_17870_7_161	73583	2105176	2	1
84_6807_1_12	126608	2039261	6	6
512_17150_4_56	98685	2103097	0	0
49_7553_5_90	75862	2073028	0	0
434_14410_6_74	61479	2134878	0	0
18_11861_5_40	71281	2060334	3	3
275_15531_7_23	88179	2075940	4	4
574_21999_7_109	73524	2143870	1	1
261_6755_2_23	97957	1999006	1	1
191_22027_1_109	73837	2051738	1	1
7_7622_3_92	68867	2040696	0	0
199_17150_5_50	72568	2012246	0	0
183_18456_1_110	97911	2078398	2	2
119_14673_1_59	80320	2089996	1	1
214_6641_6_17	105626	2092756	7	7
166_6949_3_2	85363	2069816	4	4
295_19084_7_140	81459	2075424	0	0
372_16288_4_19	96782	2003027	0	0
28_6840_3_5	82870	2067121	20	20
466_15731_8_50	87884	2129933	0	0
395_22027_1_38	124095	2141091	2	2
487_16288_6_23	119432	2088511	1	1
188_6807_3_17	86761	2087082	2	2
481_16288_4_44	75201	1961940	2	2
620_6512_2_10	117790	2120509	0	0
445_14555_3_68	88625	2031721	1	1
453_14723_2_37	72031	2126636	2	2
267_19084_7_130	79205	2105808	2	2
515_17150_6_23	87210	2177974	2	2
320_7011_3_14	87730	2107057	5	5
50_11860_8_54	69309	2065903	1	1
203_6983_4_90	74316	1997430	1	1
545_19084_7_79	80755	2085385	7	7
80_15873_2_42	79843	2083308	0	0
180_7004_7_62	83278	2142598	1	1
190_15378_3_12	87766	2195495	3	3
462_15378_2_47	80905	2030321	0	0
160_17150_4_84	72341	2120397	0	0
193_14410_5_66	85013	2108517	5	1
145_15841_3_56	75996	2056955	3	3
150_7068_4_21	103221	2051318	1	1
263_7011_6_19	98160	2162401	1	1
309_16288_8_34	114428	1971119	0	0
245_14723_2_5	387305	2025830	6	5
242_14913_3_66	88217	2084753	2	2
334_15682_1_68	91740	2036399	2	0
350_12291_1_13	70482	2064556	1	1
588_21903_8_95	92972	2074108	1	1
338_18090_1_62	97453	2097941	2	2
410_10395_5_54	92183	2173001	0	0
204_21242_2_138	106247	2184307	2	2
575_21999_7_130	84945	2033267	1	1
517_17794_7_27	104146	2025145	1	1
426_13154_4_4	63571	2131470	1	1
530_18090_1_68	82004	2150118	0	0
438_14520_4_45	102928	2051716	4	4
562_20925_3_53	84884	2069423	1	1
131_13154_2_74	71096	1996360	0	0
313_23164_8_79	62511	2105699	4	4
377_17428_8_140	60120	2108574	0	0
205_12837_5_80	106590	2125104	4	4
5_9789_4_28	89045	2065787	0	0
90_15841_1_45	85623	2132629	1	1
285_16399_6_42	78548	2190324	1	1
294_6680_7_23	87113	2130359	0	0
352_12291_6_20	75736	2069905	4	4
290_22667_8_48	71149	2121038	1	1
53_11791_1_59	103533	2114283	0	0
311_21999_8_48	70671	2173219	1	1
162_16043_2_56	74480	2010915	0	0
46_22695_3_161	74342	2077628	2	2
505_17059_8_84	57903	2083494	6	6
495_16288_7_79	123495	2107213	3	3
384_19084_7_27	92754	2142301	5	5
156_22841_2_119	81933	2041584	0	0
425_12837_4_74	71324	2022126	0	0
154_6680_4_17	72797	2017723	1	1
459_14936_4_74	106632	2041837	1	1
232_15531_6_9	73886	1985986	9	9
247_16288_3_59	99673	2068383	18	18
33_15731_8_23	75213	2072152	3	3
388_19183_3_80	69145	2205107	0	0
124_11893_1_88	72554	2079291	5	5
9_11791_1_52	85480	2055665	1	1
4_21903_8_266	74821	2057573	1	1
68_14723_4_87	68285	2044650	1	1
605_6631_3_9	94088	2128805	1	1
559_20925_3_2	110081	2223530	0	0
483_16288_4_80	95268	2026356	1	0
510_17138_5_48	97547	2122647	1	1
264_6259_5_2	110696	2107674	5	5
422_12837_2_40	94759	2055353	3	1
140_6486_5_20	65031	2057253	1	1
38_13414_1_86	85015	2072330	6	6
488_16288_6_7	76340	1985470	0	0
72_15873_4_65	74573	2043333	3	3
308_6983_7_64	76240	2063777	0	0
604_6259_7_15	108846	2100238	2	1
614_6840_3_21	132847	2001894	1	1
98_11657_4_51	80821	1981908	1	1
171_14410_8_19	82350	2167720	5	5
357_13091_6_13	84231	2035794	2	2
194_17175_8_36	178554	2065794	2	2
86_15378_4_11	91729	2015878	3	3
144_19084_7_183	71259	2183113	8	8
64_18090_2_111	76332	2119372	8	8
304_14723_4_81	98120	2075470	3	3
62_16399_7_65	110111	2190479	4	2
121_14520_4_19	83785	2140025	0	0
284_16288_8_61	84480	2093630	3	3
553_19341_3_39	94808	2143062	2	2
106_6710_8_19	78305	2120452	0	0
19_7553_4_32	82225	2039834	1	1
32_11860_7_64	85357	1996560	4	4
137_14566_4_23	74460	2003132	0	0
52_17138_3_87	79898	2062309	1	1
269_19084_7_74	76983	2056135	2	1
405_6823_4_8	109755	2095373	3	3
220_16453_2_18	78279	2013802	3	3
549_19084_8_76	79631	2128103	1	1
176_17870_8_78	83784	2109974	1	1
468_15841_5_8	60743	2042233	1	1
165_6259_5_10	92055	2014948	6	6
196_16288_8_37	113293	2079303	2	2
433_14410_6_68	75814	2080518	1	1
316_6470_6_20	83941	2070118	3	3
11_17175_6_81	85084	2117881	1	1
473_15995_2_179	92632	2086694	1	1
464_15531_7_18	254848	2129509	1	1
41_13415_6_19	76025	1996731	1	1
371_16288_3_43	94225	1999267	2	2
577_21999_8_29	75228	2098014	1	1
287_6805_6_20	89391	2103895	3	3
492_16288_7_55	83145	2058465	0	0
391_21127_1_181	71956	2015547	0	0
613_6823_7_5	131910	2085831	9	9
228_15531_2_51	74911	2041894	1	1
66_6631_1_22	75713	2095389	7	7
40_6736_5_15	84600	2051176	0	0
307_16288_6_15	95116	2105229	2	2
12_10071_4_16	90090	1979207	1	1
573_21127_2_26	78898	2088469	5	5
568_21053_8_153	70342	2059657	1	1
356_12837_2_32	75392	2172634	1	1
237_12291_4_10	97669	2063945	6	6
240_16399_6_75	80830	2053864	3	3
216_9716_7_4	110132	2142085	1	1
443_14520_6_39	73372	2135367	4	4
67_11861_5_61	74882	2013362	2	2
379_17870_7_147	93810	2158885	6	6
440_14520_6_21	60010	2118929	0	0
330_17175_7_9	81312	2070246	1	1
103_17428_8_127	82387	2090151	0	0
513_17150_4_72	87581	2192840	0	0
364_14673_4_78	96878	2034177	2	2
366_14936_6_76	78122	2081348	1	1
489_16288_6_72	96365	1993835	0	0
437_14410_7_80	72319	2071667	0	0
396_22841_1_177	70329	2092550	3	3
126_17059_7_71	71899	2068317	1	1
174_7054_5_2	79199	2065219	0	0
537_18456_1_31	74655	2116617	4	4
271_13414_8_85	84620	2064482	1	1
429_13415_4_95	71031	2065259	1	1
359_14520_4_28	79936	2054582	4	4
253_14566_4_24	86895	2017539	0	0
413_11658_1_89	59138	2192939	2	2
147_14520_4_23	93457	2082180	1	1
238_14913_3_38	339939	2066904	7	4
417_12291_1_79	103446	2100443	0	0
442_14520_6_33	78479	2145093	0	0
378_17794_8_142	72821	2184066	4	4
460_14936_5_67	97583	2065558	0	0
134_6710_6_21	76489	1998010	3	3
250_11861_1_59	76795	2071660	1	1
127_6730_6_14	85151	1917594	8	7
235_17794_7_174	108968	2140686	3	3
496_16288_8_20	101040	2080071	4	4
344_22841_2_153	88622	2157363	9	9
463_15531_6_81	76301	2080108	0	0
346_7011_3_17	78129	2012900	0	0
289_21999_7_133	92153	2183337	1	1
186_7004_5_22	80094	2061070	1	1
256_14520_4_44	52781	2004252	0	0
345_6680_7_12	94096	2065723	2	2
353_12378_2_64	73015	2113846	4	4
17_12162_1_35	82528	2073875	0	0
244_7038_7_22	91895	2065473	2	2
607_6649_7_17	115908	2071267	5	5
60_6649_8_14	93411	2038369	3	3
48_12837_3_79	117164	2143314	5	3
202_9789_5_86	92358	2057497	2	2
34_17059_6_69	95399	2065416	1	1
54_15841_3_44	88329	2099504	0	0
122_6710_8_6	82921	2116863	2	2
168_14913_2_82	125425	2102468	3	3
461_15277_3_68	71937	2078413	4	4
514_17150_5_52	98420	2101696	4	4
13_12837_5_55	78673	2106388	3	3
511_17138_5_49	110554	2069155	7	6
393_21999_7_163	83229	2173606	1	1
262_22114_6_41	81831	2142000	0	0
595_11861_2_71	91120	2034131	1	1
328_14936_5_26	93223	2142433	4	4
130_6736_6_17	104814	2084339	4	3
470_15874_1_89	79418	2084508	2	2
82_7054_4_16	86130	2088266	2	2
163_15378_3_73	86626	2062393	1	1
503_16453_2_55	75850	2077766	2	2
402_6664_1_14	83783	2070653	3	3
236_16288_8_57	73381	2007233	14	14
93_13415_4_16	113518	2075240	2	2
87_6753_4_20	112321	2072508	1	1
602_6259_5_19	70557	2029649	9	9
340_19341_2_112	68631	2099072	4	4
333_15531_5_57	84545	2096098	2	2
521_17794_8_58	67476	2162355	1	1
181_12378_2_50	83234	2149267	1	1
69_16288_8_3	64533	1980242	4	4
81_17150_4_6	98461	2140285	6	6
231_21999_7_183	94904	2094671	8	6
135_19084_8_163	75167	2047755	3	3
201_17870_7_93	98847	2045533	2	2
325_18456_1_29	87049	2134532	1	1
343_22114_6_37	114089	2134309	2	2
219_16399_7_6	78993	2050914	0	0
246_15731_8_36	96034	2144593	1	1
233_12290_3_56	75782	2024899	1	1
354_12837_1_56	87836	2051060	1	1
587_23164_8_130	68949	2016145	3	3
427_13414_2_70	90233	2004990	1	1
239_13415_8_24	95044	2087794	0	0
416_12291_1_71	75653	2046663	4	4
280_9789_3_66	86405	2077547	1	1
6_11861_4_83	90702	2060988	0	0
373_16288_4_57	106154	2127211	0	0
99_6512_5_12	67611	2093135	2	1
249_21242_2_135	75026	2088518	0	0
475_16043_2_77	108978	2119702	2	1
392_21127_2_134	68685	2044132	0	0
115_12291_3_35	90254	2136271	1	1
522_17794_8_68	92982	2049932	4	4
260_16288_5_50	96970	2032436	0	0
480_16288_3_79	122979	2135859	6	6
431_13710_2_39	82256	2087802	0	0
209_17138_5_38	95575	2110711	5	5
474_16043_2_67	89493	2065459	4	4
63_6680_6_14	88620	2094755	3	1
529_18090_1_188	80139	2075043	2	2
170_16288_8_54	91192	2071454	1	1
114_17150_5_18	73080	2112356	1	1
389_19341_3_75	72825	2077182	0	0
361_14520_6_76	103538	2114824	4	4
293_6823_3_4	103263	2059959	2	2
598_10050_2_45	72975	2137019	1	1
337_16288_7_13	88008	2137859	1	1
138_7011_3_5	77086	2084040	1	1
317_6631_7_18	80674	2023892	2	2
96_15531_5_92	88429	1978311	1	1
178_13415_8_81	73328	2077762	0	0
585_22841_3_84	76541	2185451	1	1
265_6983_4_75	100266	2004917	0	0
616_6841_7_2	96715	1968508	2	1
77_14555_3_93	80261	2149179	0	0
321_19341_2_144	82735	2167435	1	1
151_6259_7_20	77859	2034620	0	0
490_16288_7_2	107237	2121492	1	1
27_11511_7_66	92739	2088794	0	0
79_13470_1_16	86656	2063465	1	1
386_19084_8_101	67042	2022760	2	2
331_14410_7_57	64382	2102247	1	1
532_18090_1_76	77935	2239656	2	2
523_17870_7_141	87095	2084368	1	1
129_10395_5_46	84760	2108539	2	2
105_11657_8_42	65832	2058256	1	1
318_6680_8_5	93320	2021174	2	2
57_15873_1_12	65386	1999237	0	0
224_17794_7_17	81846	2064774	2	2
211_17059_6_93	79674	2097298	8	7
173_6753_4_18	81375	2094717	1	1
20_6753_2_5	87028	2143856	0	0
15_10071_4_42	79108	1974543	2	2
465_15608_4_9	91394	2135915	1	1
43_15608_5_72	77085	2005338	1	1
303_16288_8_8	91790	2061298	5	5
155_14555_3_8	76221	2024268	1	1
117_14520_4_68	85078	2065527	1	0
551_19341_2_130	75381	2081483	1	1
469_15873_1_34	80697	2056925	4	4
479_16288_3_71	109572	2034830	2	2
586_22841_3_110	73852	2082027	3	3
248_6259_5_7	74047	2146256	0	0
501_16288_8_40	91225	2120831	1	1
282_16288_8_6	101047	2053791	0	0
3_22841_1_33	76770	1991805	0	0
365_14913_6_73	65651	1991791	0	0
525_17870_8_147	100013	2097370	3	3
187_6673_8_22	69881	2000971	0	0
116_14913_4_1	86615	2047690	1	0
218_14936_5_56	102049	2047123	1	1
108_14410_7_30	103708	2036304	2	1
198_22841_3_10	73730	2127146	1	1
29_21946_6_328	72398	2093441	0	0
527_17966_5_78	104303	2127553	4	4
226_22841_2_25	75263	1983669	0	0
593_11860_7_14	75904	2055694	3	3
500_16288_8_39	103346	2048978	0	0
59_15608_3_20	69753	2003466	1	1
25_13415_6_52	100885	2072456	6	6
109_22695_3_70	87976	2124923	0	0
455_14723_4_16	75525	2034783	1	0
70_13470_1_30	77379	2041241	1	1
342_22841_2_175	74747	2153692	1	1
326_12291_1_36	76863	2066910	0	0
556_19341_3_92	86304	2076242	3	3
258_15841_2_59	108823	2097621	1	1
92_17794_8_174	60211	2010965	1	1
288_19341_2_96	92156	2108641	1	1
531_18090_1_73	82331	2093889	4	4
315_6470_6_16	88349	2082772	0	0
14_14555_3_65	86528	2100961	2	2
584_22841_4_145	67386	2105268	1	1
227_15378_3_48	99141	2072377	0	0
159_14410_8_42	91597	2121968	0	0
281_9789_4_37	68835	2075418	4	4
452_14723_2_31	102041	2135024	0	0
555_19341_3_78	83339	2116072	1	1
161_15378_3_10	88437	2131484	4	4
428_13415_4_13	67023	2119086	0	0
519_17794_8_154	73743	2090727	2	2
215_6753_3_20	77410	2096022	4	3
158_6673_8_23	70266	2019396	2	2
276_15841_5_94	70813	2032630	3	3
542_19084_7_126	79209	2176670	1	1
177_19084_7_120	73277	2057979	0	0
111_13710_1_52	72732	2050118	2	2
370_15608_3_30	115414	2101759	1	1
439_14520_6_13	60262	2128566	0	0
322_19084_8_80	66707	2025113	1	1
494_16288_7_68	78920	2067727	6	6
390_11860_8_47	66963	2044811	0	0
540_18456_1_95	304751	2066461	4	2
24_14936_4_78	76508	2111584	5	5
23_19084_7_114	89342	2153323	0	0
254_15995_2_63	78091	2142295	2	1
42_6673_8_24	929377	2026228	17	14
45_7038_7_14	69596	1953757	2	1
2_13414_8_47	83286	2008054	1	1
561_20925_3_41	72139	2083756	2	2
65_14936_5_47	100771	2066880	4	4
566_21053_8_127	65038	2047552	3	3
22_19183_3_93	88097	2064121	2	2
570_21053_8_172	90486	2085430	0	0
221_15873_4_5	79468	2109057	5	5
363_14673_1_56	82312	1968657	3	3
408_10395_5_25	80856	2002509	2	2
273_11860_7_5	83096	2022534	0	0
449_14566_5_8	79150	2062388	0	0
31_10071_4_11	85634	2066579	3	3
47_19341_2_86	97337	2198575	1	1
278_14723_4_80	84049	2071423	1	1
55_11861_3_41	91360	2061182	1	1
146_21946_6_271	90336	2135236	2	1
37_14410_8_18	71797	2111430	2	2
152_24775_1_83	102500	2104413	3	3
478_16288_3_64	91176	2097339	5	5
477_16043_2_84	69118	2056255	1	0
234_15608_4_46	83194	2035182	3	3
274_14410_7_17	57708	2061766	6	6
583_22667_7_175	80719	2051442	1	1
567_21053_8_149	64026	2008459	0	0
528_18090_1_110	113106	2051757	2	2
136_19084_8_41	72839	2054257	7	7
148_15378_4_35	115499	2091685	10	10
213_22027_1_56	70913	2142498	2	1
76_19341_2_145	93264	2175394	4	4
382_18090_2_142	87765	2098711	0	0
157_21903_8_278	68884	2075794	1	1
128_6664_1_6	79473	2056679	1	1
423_12837_2_83	66512	2102469	0	0
302_15531_7_1	81578	2075685	8	8
268_17870_8_97	94591	2140011	1	1
230_17138_5_57	85148	2057988	1	1
125_12837_1_13	75850	2111599	1	1
612_6823_4_5	91353	1939112	5	5
279_19341_2_84	99442	2049132	2	2
305_17150_5_58	77967	2122880	0	0
454_14723_2_4	80258	2020673	2	2
200_17150_4_89	98043	2053935	2	2
132_13414_2_34	102356	2090033	3	3
846_11861_5_11	87233	2148770	1	1
291_22709_8_349	77026	2106839	1	1
411_10395_5_55	85959	2086827	2	2
618_7011_6_16	779774	2103188	19	19
572_21127_1_5	86416	2123673	5	5
36_21903_8_179	71700	2097175	12	12
169_17150_6_14	78428	2072937	3	3
206_16288_7_75	105496	2086846	3	3
544_19084_7_50	91291	2129279	1	1
520_17794_8_37	77481	2034544	1	1
589_21946_6_261	91784	2072042	5	1
509_17138_5_43	87394	2158488	2	2
229_21127_1_63	74429	2033873	2	2
582_22027_1_120	74075	2085785	3	3
504_17059_7_81	79120	2075276	1	1
348_11511_8_94	68002	2089383	0	0
10_22027_1_37	81305	2086887	5	5
182_16399_5_10	72493	2070379	1	1
197_21946_6_143	89422	2127955	1	1
448_14566_4_94	69201	2087319	8	3
61_12837_2_16	75271	2004873	2	2
580_22114_6_56	96323	2095932	1	0
83_10050_2_18	69196	1991152	0	0
332_17794_8_185	82158	2104448	6	5
35_11861_1_91	67570	2026081	4	4
385_19084_7_32	73515	2083320	2	1
339_18090_2_74	94593	1994474	1	1
95_21999_8_54	66533	2013499	2	2
210_15995_1_7	79788	2110546	0	0
277_17966_5_16	77024	1933016	0	0
507_17138_5_21	113931	2016221	1	1
394_21999_8_64	79365	1975813	0	0
541_19084_7_107	101467	2061117	0	0
212_21127_1_102	83438	2086415	1	1
381_11860_8_33	76438	2123024	0	0
493_16288_7_61	79189	1982724	0	0
419_12291_3_47	85294	2073826	3	3
420_12837_1_59	73453	1986648	0	0
552_19341_3_120	92738	2128255	0	0
516_17428_8_149	81656	2084863	0	0
383_18090_2_97	79772	2021878	2	2
58_14410_7_84	83290	2082443	3	3
241_16288_3_81	90924	1993279	0	0
456_14913_2_94	85470	2108035	0	0
299_17059_8_88	80023	1993373	1	1
300_15378_2_55	269810	2086386	10	8
457_14913_4_24	81119	2054290	0	0
8_10050_2_78	105324	2079542	5	5
581_22114_6_76	61791	2074202	0	0
312_22841_2_80	62224	2130488	4	4
424_12837_3_13	68462	2198058	0	0
576_21999_8_21	67510	2031970	2	2
207_17175_8_65	97515	2202935	0	0
272_17870_7_62	101207	2096560	4	4
336_20925_3_10	67759	1969547	4	4
548_19084_8_61	70901	2026203	0	0
75_21946_6_155	77916	2059389	0	0
508_17138_5_35	94291	2189695	0	0
564_20925_3_80	96802	2083248	3	2
