scaffold	compared_bases_count	length	consensus_SNPs	population_SNPs
26_14410_4_34	96083	2091167	2	2
57_15873_1_12	66264	1999237	2	2
118_6680_5_6	149644	2096676	0	0
511_17138_5_49	112353	2069849	5	5
341_21127_2_44	69362	2248219	0	0
467_15841_4_75	81066	2189530	6	6
515_17150_6_23	90495	2179266	2	2
168_14913_2_82	121108	2092197	5	5
443_14520_6_39	74024	2136117	11	11
411_10395_5_55	80671	2087140	3	3
568_21053_8_153	71638	2060037	1	1
150_7068_4_21	101973	2051318	1	1
49_7553_5_90	76217	2073028	2	2
258_15841_2_59	109182	2098643	2	2
494_16288_7_68	83880	2070476	7	7
611_6807_3_15	159444	2032653	12	12
249_21242_2_135	72469	2088518	3	3
180_7004_7_62	84738	2142598	3	3
318_6680_8_5	87863	2022325	1	1
586_22841_3_110	74656	2082027	4	3
592_11860_6_83	86354	2085007	15	13
471_15995_1_87	83181	2138607	2	2
47_19341_2_86	97785	2198575	2	2
188_6807_3_17	82136	2081975	2	2
479_16288_3_71	109863	2074802	3	3
224_17794_7_17	74681	2063439	2	2
82_7054_4_16	84206	2089458	2	2
573_21127_2_26	80133	2088386	15	14
40_6736_5_15	86021	2052618	0	0
360_14520_6_17	59333	2105241	4	2
492_16288_7_55	85783	2058465	3	3
19_7553_4_32	82216	2040603	1	1
397_7622_2_47	80430	2005030	3	3
466_15731_8_50	92796	2129933	3	3
334_15682_1_68	93283	2036768	7	4
32_11860_7_64	86026	1996560	0	0
316_6470_6_20	77998	2072983	1	1
285_16399_6_42	78211	2189609	0	0
419_12291_3_47	83454	2074924	4	4
51_12837_2_27	78384	2012420	0	0
159_14410_8_42	94880	2121968	2	2
60_6649_8_14	94752	2027924	5	5
186_7004_5_22	80477	2061070	1	1
571_21127_1_165	87837	2182167	4	4
344_22841_2_153	89027	2157363	11	11
88_14520_5_11	87203	2045300	0	0
603_6259_5_1	167983	2116942	1	1
63_6680_6_14	92012	2095739	2	2
606_6641_6_4	123320	2133387	6	6
444_14520_7_44	61056	2126948	0	0
261_6755_2_23	94548	1999890	4	4
486_16288_6_22	100270	2020827	2	2
404_6755_2_5	91140	2033753	11	11
372_16288_4_19	96486	2006204	1	1
615_6841_7_15	114110	2075613	14	14
359_14520_4_28	84098	2056660	4	4
352_12291_6_20	75337	2069905	0	0
402_6664_1_14	82398	2070653	6	5
152_24775_1_83	102513	2104413	3	3
292_7004_6_30	61546	1972765	8	8
11_17175_6_81	85249	2117881	2	2
67_11861_5_61	71990	2013329	2	2
469_15873_1_34	74720	2057537	3	3
163_15378_3_73	89465	2062768	4	4
220_16453_2_18	80922	2012612	3	3
601_6999_4_13	86819	2030382	2	2
64_18090_2_111	75072	2119372	2	2
291_22709_8_349	77441	2107291	3	3
254_15995_2_63	74648	2141487	3	2
455_14723_4_16	73354	2029297	3	2
337_16288_7_13	89579	2137859	1	1
448_14566_4_94	75045	2087319	8	5
101_16288_6_5	75544	2008807	7	7
470_15874_1_89	78890	2056284	1	1
580_22114_6_56	93037	2095932	5	4
115_12291_3_35	92922	2135971	2	2
219_16399_7_6	79623	2050914	1	1
545_19084_7_79	82780	2084597	0	0
424_12837_3_13	72677	2198058	1	1
487_16288_6_23	115796	2091117	3	3
309_16288_8_34	114737	1969495	1	1
90_15841_1_45	86747	2131379	1	1
338_18090_1_62	95466	2099242	1	1
227_15378_3_48	107109	2072377	1	1
329_15731_8_86	90406	2120800	0	0
41_13415_6_19	71879	1995582	2	2
16_14673_2_9	70072	2047591	0	0
230_17138_5_57	86180	2058458	0	0
228_15531_2_51	72175	2041894	1	1
107_6841_7_10	78585	2044089	1	1
260_16288_5_50	89476	2031624	1	1
416_12291_1_71	72963	2047421	4	4
244_7038_7_22	91550	2065473	1	1
166_6949_3_2	88020	2069816	1	1
393_21999_7_163	86278	2173173	1	1
39_10071_4_9	73366	2035690	3	3
34_17059_6_69	98189	2064899	1	1
174_7054_5_2	75974	2065219	2	1
616_6841_7_2	96244	1970001	12	10
202_9789_5_86	97301	2058090	0	0
205_12837_5_80	107002	2128667	9	9
473_15995_2_179	89092	2091691	6	6
14_14555_3_65	89256	2100961	1	1
501_16288_8_40	91857	2120831	3	3
321_19341_2_144	82475	2164411	0	0
619_6486_8_9	85544	2085901	3	3
438_14520_4_45	107127	2051716	2	2
151_6259_7_20	73189	2032292	3	3
373_16288_4_57	111939	2125834	3	3
427_13414_2_70	86814	2004990	1	1
445_14555_3_68	84947	2030144	1	1
591_11860_5_19	80223	2089197	2	2
145_15841_3_56	72960	2054861	3	3
127_6730_6_14	85956	1922194	6	5
53_11791_1_59	102655	2117350	4	4
620_6512_2_10	117162	2120509	3	3
421_12837_2_10	82505	2066726	1	1
607_6649_7_17	114011	2071267	1	1
33_15731_8_23	73803	2070928	1	1
225_16288_7_69	100953	2022358	1	1
6_11861_4_83	88444	2060988	2	2
281_9789_4_37	73307	2078339	1	1
426_13154_4_4	69655	2131470	1	1
218_14936_5_56	100152	2047123	1	1
313_23164_8_79	62230	2107687	5	5
246_15731_8_36	95755	2144593	1	1
460_14936_5_67	94183	2065558	0	0
474_16043_2_67	89913	2071740	4	4
449_14566_5_8	75385	2072375	2	2
110_6805_3_7	70054	2056648	5	5
307_16288_6_15	95517	2103018	1	1
556_19341_3_92	88115	2076242	2	2
157_21903_8_278	68518	2076688	2	2
189_12291_3_19	98101	2050252	0	0
301_14913_3_1	81754	2001478	1	1
97_11657_2_78	109904	2096322	1	1
294_6680_7_23	81291	2131667	0	0
50_11860_8_54	73520	2064403	1	1
569_21053_8_162	81648	2190899	3	3
502_16288_8_58	92975	2133199	1	1
155_14555_3_8	74427	2019257	2	2
161_15378_3_10	84167	2137901	2	2
608_6730_7_17	85903	2073743	1	1
78_14520_7_15	81266	2076725	2	2
590_22695_3_204	61004	2021332	0	0
12_10071_4_16	84808	1979207	1	1
138_7011_3_5	79451	2102948	2	2
231_21999_7_183	88683	2094671	5	4
125_12837_1_13	75359	2111986	4	4
13_12837_5_55	81067	2105333	2	2
319_6938_7_6	89916	2001644	2	1
167_7004_8_91	87138	2070551	2	2
340_19341_2_112	72167	2103819	3	3
31_10071_4_11	87096	2057412	1	1
9_11791_1_52	90454	2054862	0	0
566_21053_8_127	65681	2047552	1	1
271_13414_8_85	86208	2065024	1	1
132_13414_2_34	101705	2091371	2	2
106_6710_8_19	70749	2113766	3	3
270_12837_1_65	87069	2100820	1	1
184_15841_2_93	79461	2100820	6	6
409_10395_5_40	73386	2078467	1	1
226_22841_2_25	75165	1983669	1	1
70_13470_1_30	77358	2041022	0	0
375_16288_6_40	104496	2004278	1	1
5_9789_4_28	88481	2065787	3	3
429_13415_4_95	76526	2065802	0	0
120_9789_2_39	95547	2105890	6	6
275_15531_7_23	85310	2076255	4	4
75_21946_6_155	79928	2074876	0	0
507_17138_5_21	112470	2022472	2	2
339_18090_2_74	91975	1995555	2	1
392_21127_2_134	72639	2044979	5	5
436_14410_7_55	87433	2082766	1	1
496_16288_8_20	98840	2080071	5	5
354_12837_1_56	86196	2041153	3	3
588_21903_8_95	91029	2073907	1	1
596_11861_3_2	74279	2090829	6	6
406_6972_2_22	147306	2031857	4	4
267_19084_7_130	78774	2105808	1	1
546_19084_8_103	98625	2046705	1	1
263_7011_6_19	98965	2162401	1	1
559_20925_3_2	113590	2223796	2	2
356_12837_2_32	72072	2167892	1	1
69_16288_8_3	62514	1980242	5	5
377_17428_8_140	58903	2107643	8	8
315_6470_6_16	86169	2079195	5	5
484_16288_5_24	95002	2118283	15	14
485_16288_5_29	93031	2123941	3	3
293_6823_3_4	102804	2060657	2	2
451_14673_4_24	73635	2164470	4	4
394_21999_8_64	81336	1975813	4	4
104_6731_5_11	92652	2044494	3	3
221_15873_4_5	79562	2109057	7	7
196_16288_8_37	114005	2080983	4	4
80_15873_2_42	82531	2083308	1	1
430_13415_6_1	97097	2109607	4	4
299_17059_8_88	86427	1995819	2	2
276_15841_5_94	65741	2036013	0	0
517_17794_7_27	101158	2025145	2	2
583_22667_7_175	79232	2051442	2	2
324_14673_2_51	71785	1991928	4	4
199_17150_5_50	70059	2011934	2	2
211_17059_6_93	81956	2097298	10	9
287_6805_6_20	96055	2103895	1	1
295_19084_7_140	86097	2075593	0	0
288_19341_2_96	94906	2109042	3	3
543_19084_7_36	96388	2168155	3	3
77_14555_3_93	81516	2149179	2	2
328_14936_5_26	91341	2142433	3	3
538_18456_1_52	74289	2112999	1	1
25_13415_6_52	101657	2067533	9	9
23_19084_7_114	91746	2153323	3	3
509_17138_5_43	84339	2158488	2	2
102_15874_1_45	82028	2028102	2	2
437_14410_7_80	70924	2071667	3	3
534_18090_2_117	80156	2124887	1	1
4_21903_8_266	75328	2057164	1	1
175_11791_1_6	64440	2058101	1	1
130_6736_6_17	106546	2084339	4	4
575_21999_7_130	82673	2031582	1	1
535_18456_1_118	78667	2270823	4	4
8_10050_2_78	105902	2079542	2	2
214_6641_6_17	105257	2092772	7	6
37_14410_8_18	72314	2110617	3	3
303_16288_8_8	99969	2062130	2	2
506_17138_3_48	91678	2079062	5	5
66_6631_1_22	77061	2094543	5	5
593_11860_7_14	76146	2055694	6	5
497_16288_8_23	103773	2045587	2	2
198_22841_3_10	73042	2127508	2	2
417_12291_1_79	101023	2101833	2	2
86_15378_4_11	87765	2016908	4	4
98_11657_4_51	85353	1981908	2	2
308_6983_7_64	75876	2063777	0	0
505_17059_8_84	59369	2082525	2	2
124_11893_1_88	72762	2079291	1	1
209_17138_5_38	94188	2110711	2	2
119_14673_1_59	77326	2091689	1	1
350_12291_1_13	71059	2062379	1	1
89_15608_3_14	70431	2057163	2	2
164_15531_4_83	74767	2131661	4	4
201_17870_7_93	92900	2046079	3	3
265_6983_4_75	105435	2001032	1	1
333_15531_5_57	85143	2096098	1	1
139_22841_2_118	112947	2114996	2	2
366_14936_6_76	75641	2079639	1	1
207_17175_8_65	95234	2205206	3	3
105_11657_8_42	66710	2058256	0	0
17_12162_1_35	82838	2073875	3	3
210_15995_1_7	82411	2118344	0	0
121_14520_4_19	83262	2141433	0	0
42_6673_8_24	886631	1956026	29	27
602_6259_5_19	66818	2030934	5	5
217_9789_5_40	87516	2069622	2	2
379_17870_7_147	91828	2159357	2	2
56_12837_1_46	95193	2008077	3	3
353_12378_2_64	73281	2113846	1	1
239_13415_8_24	95417	2087794	1	1
213_22027_1_56	75576	2142498	2	2
355_12837_1_71	81338	2049579	4	4
131_13154_2_74	71672	1994370	4	4
462_15378_2_47	75275	2026909	2	2
233_12290_3_56	75631	2024899	2	2
15_10071_4_42	80489	1973393	3	3
286_22114_6_80	68467	2072967	8	8
432_14257_1_50	106003	2082005	2	2
617_6972_4_10	79020	1999852	2	2
122_6710_8_6	83376	2115392	0	0
536_18456_1_172	110712	2164168	3	3
551_19341_2_130	76732	2081483	0	0
846_11861_5_11	88478	2148770	3	3
204_21242_2_138	104097	2184307	1	1
93_13415_4_16	114428	2075240	1	1
117_14520_4_68	84041	2065527	2	0
134_6710_6_21	77280	1999554	1	1
62_16399_7_65	108593	2191674	4	2
550_19183_3_6	85721	2116664	8	7
533_18090_2_100	86960	2126910	3	3
384_19084_7_27	91168	2142301	4	4
222_6631_3_23	91905	2046688	1	1
357_13091_6_13	88678	2035151	3	3
283_6805_2_21	99319	2106555	1	0
425_12837_4_74	76157	2022126	0	0
456_14913_2_94	84218	2108035	1	1
433_14410_6_68	73703	2082065	1	0
30_6841_7_17	96798	2042428	6	6
614_6840_3_21	133222	2047362	5	4
197_21946_6_143	92508	2127955	3	3
595_11861_2_71	86033	2034131	0	0
453_14723_2_37	74333	2127358	3	3
277_17966_5_16	71913	1931313	0	0
386_19084_8_101	65663	2022760	2	2
345_6680_7_12	95568	2059326	4	4
22_19183_3_93	85324	2064121	0	0
311_21999_8_48	69730	2178526	0	0
29_21946_6_328	69084	2094127	2	2
304_14723_4_81	95213	2074648	1	1
215_6753_3_20	80288	2096022	5	4
383_18090_2_97	78464	2021229	0	0
468_15841_5_8	58776	2038346	0	0
108_14410_7_30	104305	2036304	3	3
598_10050_2_45	68048	2137019	1	1
129_10395_5_46	82703	2107884	3	3
585_22841_3_84	79844	2185451	2	2
256_14520_4_44	53862	2002143	1	1
149_6259_7_5	66909	1980663	3	3
109_22695_3_70	89642	2124923	1	1
434_14410_6_74	58692	2135529	0	0
346_7011_3_17	75557	2012900	0	0
587_23164_8_130	71535	2013218	1	1
531_18090_1_73	89577	2093512	2	2
463_15531_6_81	75623	2080410	1	1
160_17150_4_84	72190	2118087	0	0
3_22841_1_33	75182	1991805	0	0
527_17966_5_78	102781	2127553	3	3
240_16399_6_75	77159	2053864	4	4
232_15531_6_9	74368	1985986	5	5
103_17428_8_127	78978	2089736	4	4
136_19084_8_41	72408	2054257	4	3
322_19084_8_80	66256	2025113	2	2
255_17150_4_25	98515	2140664	2	2
490_16288_7_2	104656	2121492	2	2
420_12837_1_59	73888	1986648	0	0
552_19341_3_120	93401	2128743	3	3
458_14913_7_88	98045	2134113	6	6
126_17059_7_71	75017	2066832	6	6
46_22695_3_161	75133	2077628	3	3
442_14520_6_33	82483	2144257	0	0
435_14410_7_41	73302	2079330	2	2
18_11861_5_40	70387	2059159	0	0
68_14723_4_87	65523	2036833	0	0
282_16288_8_6	97340	2053791	2	2
540_18456_1_95	308533	2066461	8	7
173_6753_4_18	87374	2094717	4	4
363_14673_1_56	82230	1968657	2	2
574_21999_7_109	73860	2143870	6	6
262_22114_6_41	83783	2141655	1	1
589_21946_6_261	90579	2072042	3	1
431_13710_2_39	80851	2087802	1	1
576_21999_8_21	65468	2031970	1	1
191_22027_1_109	79042	2051310	1	0
300_15378_2_55	267997	2086386	8	7
45_7038_7_14	64266	1953757	3	2
577_21999_8_29	78245	2095832	2	2
539_18456_1_74	78635	2059098	7	7
35_11861_1_91	70653	2026081	1	1
195_15873_2_24	73394	2077427	4	4
266_11511_8_86	73466	1977398	0	0
290_22667_8_48	68957	2121038	1	1
523_17870_7_141	87562	2081284	3	3
452_14723_2_31	106763	2135024	1	1
27_11511_7_66	88695	2092238	2	2
241_16288_3_81	95567	1993279	0	0
408_10395_5_25	76918	2002509	1	1
464_15531_7_18	251880	2131289	7	7
1_19341_2_69	77736	2069758	7	7
381_11860_8_33	81872	2123024	3	3
554_19341_3_55	81605	2175155	2	2
128_6664_1_6	77282	2058019	2	2
475_16043_2_77	102315	2119702	2	2
343_22114_6_37	110741	2133939	3	3
178_13415_8_81	73809	2077762	1	1
570_21053_8_172	88716	2085430	0	0
72_15873_4_65	78167	2042662	2	2
172_6664_1_20	78935	2108256	0	0
187_6673_8_22	73722	2000971	0	0
388_19183_3_80	69713	2203559	1	1
365_14913_6_73	70314	1991791	0	0
48_12837_3_79	117291	2143314	6	6
2_13414_8_47	84276	2008054	0	0
528_18090_1_110	118830	2051757	5	5
91_16453_2_39	88449	2089884	2	2
499_16288_8_29	110886	1999242	4	4
94_14520_6_64	76030	2124880	1	1
55_11861_3_41	92360	2061182	1	1
279_19341_2_84	99976	2049132	1	1
493_16288_7_61	74800	1982724	2	2
95_21999_8_54	66704	2013499	1	1
351_12291_1_62	79634	2063036	1	1
61_12837_2_16	72782	2004873	1	1
73_6631_4_21	69169	1959579	4	4
522_17794_8_68	93476	2049330	2	2
112_16453_2_35	125649	2087049	4	4
541_19084_7_107	97367	2061117	2	2
306_17059_6_10	95264	2187584	4	4
274_14410_7_17	58525	2061766	1	1
385_19084_7_32	73750	2083320	3	2
516_17428_8_149	77480	2084863	2	2
142_14257_1_81	67968	1974816	1	1
519_17794_8_154	69453	2091373	1	1
144_19084_7_183	76476	2183113	10	10
116_14913_4_1	84057	2047690	7	6
245_14723_2_5	384001	2024819	9	9
459_14936_4_74	108317	2041837	5	5
567_21053_8_149	67520	2008459	1	1
113_22841_3_34	84119	2095704	1	1
457_14913_4_24	83533	2054290	6	6
278_14723_4_80	87770	2071423	0	0
532_18090_1_76	78485	2238565	3	3
147_14520_4_23	95386	2081190	1	1
358_13415_4_55	71962	2041329	1	1
572_21127_1_5	87300	2123673	6	6
169_17150_6_14	73977	2072937	2	2
439_14520_6_13	57692	2132103	2	2
10_22027_1_37	85189	2086887	4	4
235_17794_7_174	108141	2139969	1	1
7_7622_3_92	69210	2040696	1	1
43_15608_5_72	77987	2005338	2	2
618_7011_6_16	780728	2102785	34	34
555_19341_3_78	83773	2115726	0	0
529_18090_1_188	78778	2074573	2	2
336_20925_3_10	73294	1971571	2	2
544_19084_7_50	89772	2129279	2	2
65_14936_5_47	105913	2066470	5	5
549_19084_8_76	79519	2126397	1	1
302_15531_7_1	79759	2075685	1	1
361_14520_6_76	102434	2114121	6	6
146_21946_6_271	87507	2135556	1	1
548_19084_8_61	71520	2026203	2	2
391_21127_1_181	70893	2015547	0	0
238_14913_3_38	341311	2060153	10	10
378_17794_8_142	67947	2183244	0	0
234_15608_4_46	86616	2035182	0	0
182_16399_5_10	71008	2070379	7	7
521_17794_8_58	69455	2162042	1	1
370_15608_3_30	112935	2101180	2	2
156_22841_2_119	82094	2041584	0	0
83_10050_2_18	73398	1991152	2	2
547_19084_8_51	66591	2066670	2	2
185_22027_1_119	71032	2137567	3	3
525_17870_8_147	101592	2096953	2	2
194_17175_8_36	180999	2064381	4	4
193_14410_5_66	85660	2108517	2	2
325_18456_1_29	88624	2134139	1	1
504_17059_7_81	74090	2074969	0	0
581_22114_6_76	66329	2074202	0	0
389_19341_3_75	70699	2077182	0	0
206_16288_7_75	104447	2086846	2	2
268_17870_8_97	93009	2140011	0	0
212_21127_1_102	78521	2086415	4	4
92_17794_8_174	59635	2010093	2	0
542_19084_7_126	80300	2174129	2	2
520_17794_8_37	67935	2034544	5	5
582_22027_1_120	71508	2085785	1	1
477_16043_2_84	71995	2056255	3	2
176_17870_8_78	88692	2109547	7	5
423_12837_2_83	66019	2102469	0	0
