scaffold	compared_bases_count	length	consensus_SNPs	population_SNPs
617_6972_4_10	81930	1999404	7	7
485_16288_5_29	94961	2123821	5	5
178_13415_8_81	71186	2077762	0	0
371_16288_3_43	98482	1999267	0	0
238_14913_3_38	334976	2061454	8	8
132_13414_2_34	95393	2090033	4	4
117_14520_4_68	87319	2069005	4	1
154_6680_4_17	74215	2016866	0	0
249_21242_2_135	75054	2089060	1	1
407_10395_5_18	72956	2102933	1	1
180_7004_7_62	77830	2141572	2	2
386_19084_8_101	64465	2023080	5	5
193_14410_5_66	88959	2108517	3	2
464_15531_7_18	256819	2131289	6	5
440_14520_6_21	58579	2118929	1	1
396_22841_1_177	68886	2092550	1	1
258_15841_2_59	108268	2101808	5	5
60_6649_8_14	94779	2040904	2	2
321_19341_2_144	77791	2167435	1	1
25_13415_6_52	99557	2073432	4	4
196_16288_8_37	114550	2081130	7	7
114_17150_5_18	73586	2110284	2	2
83_10050_2_18	76041	1991152	0	0
451_14673_4_24	71867	2163068	2	2
257_20957_7_122	100723	2160332	12	12
527_17966_5_78	104324	2127901	5	5
332_17794_8_185	83291	2104768	1	1
68_14723_4_87	66175	2044650	2	2
216_9716_7_4	109764	2140913	2	2
50_11860_8_54	72277	2065122	0	0
227_15378_3_48	97303	2072377	2	2
442_14520_6_33	80513	2144257	3	2
103_17428_8_127	82703	2090151	2	2
155_14555_3_8	75129	2021487	2	2
79_13470_1_16	83235	2059479	5	5
550_19183_3_6	84442	2089809	10	8
167_7004_8_91	90334	2070551	2	2
104_6731_5_11	90519	2044494	2	2
492_16288_7_55	82498	2057303	2	2
64_18090_2_111	72831	2119372	5	5
172_6664_1_20	75795	2108256	1	1
161_15378_3_10	84336	2138723	1	1
159_14410_8_42	97250	2121968	3	3
494_16288_7_68	76354	2070476	5	5
392_21127_2_134	65581	2044132	2	2
577_21999_8_29	80453	2098014	1	1
602_6259_5_19	70398	2029649	2	2
121_14520_4_19	84742	2139306	2	2
510_17138_5_48	102298	2116371	0	0
276_15841_5_94	72247	2032630	1	1
30_6841_7_17	100873	2043831	3	3
209_17138_5_38	92661	2111607	2	2
439_14520_6_13	58983	2134757	5	5
303_16288_8_8	102649	2061298	3	3
608_6730_7_17	88120	2072098	2	2
613_6823_7_5	134052	2087179	3	3
57_15873_1_12	63545	2002567	0	0
528_18090_1_110	76913	1602864	2	2
438_14520_4_45	105295	2051716	7	7
250_11861_1_59	72574	2078348	1	1
346_7011_3_17	77233	2012900	4	3
95_21999_8_54	62161	2013499	2	2
611_6807_3_15	157814	2017714	7	7
158_6673_8_23	75594	2021499	2	1
569_21053_8_162	87907	2191273	6	6
335_16288_7_45	81023	2015850	2	2
357_13091_6_13	83681	2037289	3	3
495_16288_7_79	122713	2105410	2	2
293_6823_3_4	107381	2061926	7	7
465_15608_4_9	88462	2135915	3	3
515_17150_6_23	93140	2177974	1	1
20_6753_2_5	85491	2143036	0	0
43_15608_5_72	76272	2005338	6	6
254_15995_2_63	73778	2142295	3	2
588_21903_8_95	91606	2073907	0	0
327_12291_1_58	71549	2093786	1	1
415_12290_3_2	80880	2113112	1	1
478_16288_3_64	95870	2097339	5	5
499_16288_8_29	108388	2002585	1	1
27_11511_7_66	86496	2092996	1	1
416_12291_1_71	77260	2047421	1	1
612_6823_4_5	94953	1942560	2	2
575_21999_7_130	80949	2034380	1	1
134_6710_6_21	79911	1999554	4	4
467_15841_4_75	81375	2186635	12	12
12_10071_4_16	87091	1964204	4	4
616_6841_7_2	97251	1970001	9	8
594_11861_1_47	79551	2087319	2	2
270_12837_1_65	88647	2099693	2	2
445_14555_3_68	89956	2031581	2	2
374_16288_4_81	102227	2012453	4	4
383_18090_2_97	75943	2022315	3	3
481_16288_4_44	76473	1961007	0	0
130_6736_6_17	108209	2085586	5	4
604_6259_7_15	113473	2100579	4	3
170_16288_8_54	90915	2069937	3	3
545_19084_7_79	80915	2086482	0	0
463_15531_6_81	73622	2080410	1	1
33_15731_8_23	76113	2088760	3	3
62_16399_7_65	106008	2190479	3	1
395_22027_1_38	123884	2142425	5	5
188_6807_3_17	89543	2086466	1	1
203_6983_4_90	70027	2004973	1	1
318_6680_8_5	91829	2022854	1	1
398_6259_7_19	82086	1924837	5	4
449_14566_5_8	73581	2072375	1	1
34_17059_6_69	93521	2065959	0	0
566_21053_8_127	64174	2049540	3	3
298_12291_3_40	70589	2119148	1	1
220_16453_2_18	77031	2008358	3	3
406_6972_2_22	141661	2033971	4	4
469_15873_1_34	82914	2057187	2	2
118_6680_5_6	150153	2097084	3	3
403_6714_7_10	88659	2056311	10	10
116_14913_4_1	85609	2047690	2	2
90_15841_1_45	85627	2132887	1	1
417_12291_1_79	104238	2104066	3	3
428_13415_4_13	69445	2119086	3	3
458_14913_7_88	99717	2133236	0	0
315_6470_6_16	85524	2082772	0	0
479_16288_3_71	112584	2070605	6	6
427_13414_2_70	90046	2004990	1	1
283_6805_2_21	104004	2066552	7	5
607_6649_7_17	113063	2071944	6	6
567_21053_8_149	68110	2008459	1	0
261_6755_2_23	97993	2001620	1	1
474_16043_2_67	82166	2071740	4	4
53_11791_1_59	103768	2114283	1	1
211_17059_6_93	80113	2097298	13	13
242_14913_3_66	88621	2080725	1	1
139_22841_2_118	115549	2114996	1	1
468_15841_5_8	63187	2041420	0	0
556_19341_3_92	88656	2076242	3	3
246_15731_8_36	91592	2144593	2	2
452_14723_2_31	108117	2135024	0	0
31_10071_4_11	85888	2066579	1	1
119_14673_1_59	76006	2089214	2	2
366_14936_6_76	77670	2079639	1	1
1_19341_2_69	75396	2068519	0	0
189_12291_3_19	100832	2050252	2	2
126_17059_7_71	72828	2067209	1	1
123_17794_8_71	73539	2006026	1	1
426_13154_4_4	69330	2131470	1	1
308_6983_7_64	74107	2063777	1	1
87_6753_4_20	114836	2071120	9	9
461_15277_3_68	75567	2076814	1	1
498_16288_8_25	86546	1996592	3	2
129_10395_5_46	85608	2107884	3	3
140_6486_5_20	70624	2057253	2	2
179_14913_7_55	89672	2080245	3	1
459_14936_4_74	107744	2041837	2	2
54_15841_3_44	88547	2106523	4	4
195_15873_2_24	72773	2077427	4	4
240_16399_6_75	79212	2053864	8	8
120_9789_2_39	98216	2102651	8	8
122_6710_8_6	86434	2115392	4	4
70_13470_1_30	73653	2041241	0	0
521_17794_8_58	67205	2162355	4	4
304_14723_4_81	97152	2073840	2	2
17_12162_1_35	82369	2073875	3	3
359_14520_4_28	82852	2061254	3	3
312_22841_2_80	63892	2130488	6	6
29_21946_6_328	70485	2094127	1	1
615_6841_7_15	113093	2065591	13	13
237_12291_4_10	102857	2057343	7	7
162_16043_2_56	74785	2008012	4	4
345_6680_7_12	93654	2059326	2	2
198_22841_3_10	75351	2127146	2	2
549_19084_8_76	80962	2128103	0	0
267_19084_7_130	85240	2105808	1	1
435_14410_7_41	73111	2079330	3	3
281_9789_4_37	66866	2077527	3	3
496_16288_8_20	94080	2066717	4	4
137_14566_4_23	73708	2002307	2	1
489_16288_6_72	95643	1997395	2	1
294_6680_7_23	87604	2131667	1	1
23_19084_7_114	91090	2153694	2	2
606_6641_6_4	131019	2134688	6	6
266_11511_8_86	79687	1979448	3	3
152_24775_1_83	107287	2104413	3	3
319_6938_7_6	86305	2001402	1	1
59_15608_3_20	75866	2003466	2	2
329_15731_8_86	89177	2121530	2	2
163_15378_3_73	88151	2057440	3	3
81_17150_4_6	100104	2132971	11	11
444_14520_7_44	63616	2126948	1	1
466_15731_8_50	86865	2099847	3	1
590_22695_3_204	63236	2021332	1	1
168_14913_2_82	126400	2091089	3	3
251_12290_3_24	100512	2105165	1	1
508_17138_5_35	93217	2189695	8	8
35_11861_1_91	70853	2026081	3	3
248_6259_5_7	75847	2144998	0	0
186_7004_5_22	79575	2061070	2	1
14_14555_3_65	86443	2100961	1	1
331_14410_7_57	63053	2100815	4	4
93_13415_4_16	117054	2075240	3	3
94_14520_6_64	76651	2125724	2	2
109_22695_3_70	90183	2124923	4	4
149_6259_7_5	65590	1983890	0	0
192_18090_5_36	92520	2169586	0	0
127_6730_6_14	87891	1922194	5	5
324_14673_2_51	72246	1993622	4	4
56_12837_1_46	94229	2008908	2	2
55_11861_3_41	86606	2061850	2	2
618_7011_6_16	779322	2103188	29	28
136_19084_8_41	73414	2052311	2	2
587_23164_8_130	62664	2016145	3	3
348_11511_8_94	68499	2089383	1	1
317_6631_7_18	84454	2023892	4	3
313_23164_8_79	63627	2107687	5	4
437_14410_7_80	73377	2068740	2	2
358_13415_4_55	75659	2042563	4	4
501_16288_8_40	88766	2118397	3	3
352_12291_6_20	73662	2069905	1	1
185_22027_1_119	72838	2138840	1	1
309_16288_8_34	114718	1967525	3	3
97_11657_2_78	106552	2096322	1	1
86_15378_4_11	89019	2016908	8	8
26_14410_4_34	99246	2089345	4	4
404_6755_2_5	93177	2033753	10	10
539_18456_1_74	79770	2059098	3	3
63_6680_6_14	91805	2094281	5	4
11_17175_6_81	82127	2117881	2	2
236_16288_8_57	75701	2009055	4	4
160_17150_4_84	71657	2118087	2	2
6_11861_4_83	89916	2060988	0	0
244_7038_7_22	94104	2066841	0	0
487_16288_6_23	114928	2088641	1	1
568_21053_8_153	71679	2059933	2	2
38_13414_1_86	89633	2071338	2	2
287_6805_6_20	95420	2104337	4	4
206_16288_7_75	102626	2086846	3	3
197_21946_6_143	87466	2127955	1	1
148_15378_4_35	116997	2092002	5	5
354_12837_1_56	90814	2039187	2	2
49_7553_5_90	77910	2073028	0	0
422_12837_2_40	90365	2053928	0	0
373_16288_4_57	109256	2123819	1	1
194_17175_8_36	178071	2065794	3	3
40_6736_5_15	83266	2051176	1	1
462_15378_2_47	79003	2026909	0	0
360_14520_6_17	59919	2105241	3	3
190_15378_3_12	90410	2195495	3	3
353_12378_2_64	77102	2106301	2	2
285_16399_6_42	72430	2189609	2	2
13_12837_5_55	78348	2106388	4	4
44_11861_1_1	81785	2064942	5	5
344_22841_2_153	90283	2157363	8	8
537_18456_1_31	69886	2115029	3	3
502_16288_8_58	86667	2133199	2	2
69_16288_8_3	68766	1980242	6	6
591_11860_5_19	78451	2089197	3	3
177_19084_7_120	73256	2057910	4	4
255_17150_4_25	97976	2139480	1	1
513_17150_4_72	87261	2192081	1	1
277_17966_5_16	74911	1933016	1	1
453_14723_2_37	69479	2125201	2	2
305_17150_5_58	79699	2123718	1	1
80_15873_2_42	85475	2082294	2	2
173_6753_4_18	81462	2089151	3	3
213_22027_1_56	71918	2142498	1	0
219_16399_7_6	78366	2050914	2	2
596_11861_3_2	73749	2090829	2	2
532_18090_1_76	74636	2239656	5	5
143_17870_7_161	73171	2104669	5	4
471_15995_1_87	84317	2136608	5	5
204_21242_2_138	105584	2183000	4	4
620_6512_2_10	116413	2120509	0	0
482_16288_4_45	108934	2060206	3	1
370_15608_3_30	112830	2101180	3	3
199_17150_5_50	68837	2011934	1	1
107_6841_7_10	79882	2043391	2	2
84_6807_1_12	131927	2038136	9	9
124_11893_1_88	69238	2079291	2	2
500_16288_8_39	106532	2050002	2	2
233_12290_3_56	74226	2024899	3	3
497_16288_8_23	103320	2053696	2	2
603_6259_5_1	168144	2116942	4	4
110_6805_3_7	72605	2056648	1	1
19_7553_4_32	81921	2039473	1	1
187_6673_8_22	71863	2000971	2	2
484_16288_5_24	101893	2123614	9	8
322_19084_8_80	68877	2025113	3	3
580_22114_6_56	93841	2096021	0	0
24_14936_4_78	78641	2112040	4	4
432_14257_1_50	108048	2084261	4	4
98_11657_4_51	79982	1981908	0	0
157_21903_8_278	72360	2074636	0	0
456_14913_2_94	87943	2108035	0	0
519_17794_8_154	74242	2091373	0	0
72_15873_4_65	71595	2043333	4	4
73_6631_4_21	70504	1960183	1	1
282_16288_8_6	93289	2054275	2	2
239_13415_8_24	96073	2087794	0	0
217_9789_5_40	80511	2069428	1	1
448_14566_4_94	72927	2087319	6	4
535_18456_1_118	75912	2270823	1	1
585_22841_3_84	74686	2163974	4	4
363_14673_1_56	82061	1968657	2	2
460_14936_5_67	96641	2064550	0	0
536_18456_1_172	113546	2164168	7	7
111_13710_1_52	71987	2043108	4	4
584_22841_4_145	69535	2105268	5	5
475_16043_2_77	103353	2119702	3	3
420_12837_1_59	72019	1986648	1	1
598_10050_2_45	70620	2136454	0	0
564_20925_3_80	97659	2085876	4	3
291_22709_8_349	73942	2106839	4	4
214_6641_6_17	102865	2090904	2	2
89_15608_3_14	71678	2055721	3	3
336_20925_3_10	73399	1971571	2	2
150_7068_4_21	106078	2051318	3	3
105_11657_8_42	67823	2058256	1	0
290_22667_8_48	65701	2122285	1	1
538_18456_1_52	80049	2113954	1	1
425_12837_4_74	70761	2022126	1	0
846_11861_5_11	91637	2148770	1	1
135_19084_8_163	74991	2049322	2	2
480_16288_3_79	120659	2135618	4	4
263_7011_6_19	100735	2158354	2	2
384_19084_7_27	95187	2142301	3	3
41_13415_6_19	77398	1996731	1	1
65_14936_5_47	106319	2066880	3	3
2_13414_8_47	87587	2008054	1	1
365_14913_6_73	65212	1991791	0	0
175_11791_1_6	61981	2059267	0	0
529_18090_1_188	79519	2072395	1	1
292_7004_6_30	63640	1977360	1	1
423_12837_2_83	68065	2102469	0	0
146_21946_6_271	88517	2135236	3	3
232_15531_6_9	75497	1985986	3	3
302_15531_7_1	82234	2075685	2	2
96_15531_5_92	88984	1978311	1	1
145_15841_3_56	72777	2054861	3	3
565_20957_7_132	126104	2108859	9	9
164_15531_4_83	72066	2129205	3	3
7_7622_3_92	67445	2040696	0	0
275_15531_7_23	83494	2076255	2	2
320_7011_3_14	88695	2107057	4	4
525_17870_8_147	99160	2096953	7	7
32_11860_7_64	84836	1995281	4	4
279_19341_2_84	97479	2049132	2	2
434_14410_6_74	59729	2134550	4	4
583_22667_7_175	75831	2051442	1	1
108_14410_7_30	105490	2035659	2	2
586_22841_3_110	73632	2081249	2	2
390_11860_8_47	70733	2044811	1	1
39_10071_4_9	64554	2039349	3	3
205_12837_5_80	112384	2128667	2	2
505_17059_8_84	56585	2084393	6	6
102_15874_1_45	83044	2026583	1	1
61_12837_2_16	73533	2004873	4	4
338_18090_1_62	97766	2097569	1	1
174_7054_5_2	77636	2065219	1	1
546_19084_8_103	95730	2046189	3	3
299_17059_8_88	79558	1995819	3	2
274_14410_7_17	57772	2061766	6	6
147_14520_4_23	94532	2081190	2	2
364_14673_4_78	89472	2034177	2	2
507_17138_5_21	111123	2016221	4	4
301_14913_3_1	79216	2000011	0	0
51_12837_2_27	78881	2008638	1	1
223_9789_2_42	94457	2081205	0	0
557_20925_3_14	91239	2077454	1	1
268_17870_8_97	92195	2140011	0	0
245_14723_2_5	389494	2024819	11	11
581_22114_6_76	64042	2074202	1	1
355_12837_1_71	78795	2049579	1	1
477_16043_2_84	67174	2056255	3	2
394_21999_8_64	82494	1975813	1	1
75_21946_6_155	74350	2074876	0	0
544_19084_7_50	88559	2129279	1	1
45_7038_7_14	66984	1953757	0	0
202_9789_5_86	93302	2054789	2	2
265_6983_4_75	105005	2004917	3	3
176_17870_8_78	84963	2109974	3	3
16_14673_2_9	73477	2047591	0	0
333_15531_5_57	84379	2096098	3	3
91_16453_2_39	92262	2089503	1	1
182_16399_5_10	70205	2070379	1	1
385_19084_7_32	71397	2083320	2	2
351_12291_1_62	76303	2067868	2	2
78_14520_7_15	86256	2076111	2	2
542_19084_7_126	78647	2176199	1	1
431_13710_2_39	85577	2087802	0	0
541_19084_7_107	103551	2061117	1	1
77_14555_3_93	81465	2149179	2	2
493_16288_7_61	74993	1981908	0	0
128_6664_1_6	82302	2056679	7	3
46_22695_3_161	68924	2076121	2	2
183_18456_1_110	97081	2078398	3	3
522_17794_8_68	92099	2049932	3	3
67_11861_5_61	74685	2013362	1	1
410_10395_5_54	97250	2173001	4	4
212_21127_1_102	83564	2086415	2	2
5_9789_4_28	90740	2064609	4	4
340_19341_2_112	68172	2098035	3	2
381_11860_8_33	82170	2123024	3	3
589_21946_6_261	91074	2072042	6	4
269_19084_7_74	78630	2055815	8	7
473_15995_2_179	95239	2091691	3	3
436_14410_7_55	86664	2081618	2	2
411_10395_5_55	85338	2085496	3	3
382_18090_2_142	85290	2098711	4	4
288_19341_2_96	88590	2107403	1	1
570_21053_8_172	89992	2085430	3	3
408_10395_5_25	76320	2002509	6	6
241_16288_3_81	95603	1993279	1	1
455_14723_4_16	77130	2029297	2	2
457_14913_4_24	86254	2055067	1	1
115_12291_3_35	92720	2136878	2	2
234_15608_4_46	78635	2035182	4	4
342_22841_2_175	74442	2154214	2	2
393_21999_7_163	84617	2173606	1	1
490_16288_7_2	101660	2121492	2	2
184_15841_2_93	78984	2100486	1	1
8_10050_2_78	106302	2079542	5	5
504_17059_7_81	71360	2074969	7	7
573_21127_2_26	78800	2087829	5	5
289_21999_7_133	90749	2184324	0	0
37_14410_8_18	69400	2111430	1	1
424_12837_3_13	74223	2198058	0	0
555_19341_3_78	85521	2115726	1	1
547_19084_8_51	63859	2066670	1	1
278_14723_4_80	82286	2071423	2	2
534_18090_2_117	81277	2123977	2	2
614_6840_3_21	137349	2047362	2	2
388_19183_3_80	66691	2204466	0	0
311_21999_8_48	71492	2178526	2	2
419_12291_3_47	80649	2073826	1	1
113_22841_3_34	79122	2095704	1	1
572_21127_1_5	86840	2123673	1	1
58_14410_7_84	80786	2082443	4	4
509_17138_5_43	88134	2158488	1	1
548_19084_8_61	70961	2026203	0	0
377_17428_8_140	57160	2108221	4	4
42_6673_8_24	895499	1956026	34	32
516_17428_8_149	77543	2084863	1	1
326_12291_1_36	75974	2066910	0	0
378_17794_8_142	68116	2183244	7	7
503_16453_2_55	74331	2077427	2	2
325_18456_1_29	95381	2132395	1	1
300_15378_2_55	270948	2086386	13	12
10_22027_1_37	81856	2086887	1	1
231_21999_7_183	91403	2094671	1	1
576_21999_8_21	67876	2031970	1	1
4_21903_8_266	75185	2057164	0	0
221_15873_4_5	83511	2109057	3	3
389_19341_3_75	74787	2077182	2	2
36_21903_8_179	70351	2097175	2	1
350_12291_1_13	75428	2061081	0	0
47_19341_2_86	95971	2198575	0	0
520_17794_8_37	73146	2034544	1	1
228_15531_2_51	69214	2038462	0	0
391_21127_1_181	73306	2015547	1	1
552_19341_3_120	94720	2128255	2	2
92_17794_8_174	64679	2010093	5	2
551_19341_2_130	70436	2079311	0	0
156_22841_2_119	80691	2041224	1	1
3_22841_1_33	77318	1976863	2	2
582_22027_1_120	69586	2085785	2	2
