scaffold	compared_bases_count	length	consensus_SNPs	population_SNPs
564_20925_3_80	32682	2088347	18	9
496_16288_8_20	25257	2080071	3	3
581_22114_6_76	25079	2075434	7	7
325_18456_1_29	32306	2175301	14	13
501_16288_8_40	24685	2130386	15	7
438_14520_4_45	39244	2055796	17	7
511_17138_5_49	27679	2105876	13	10
336_20925_3_10	57382	1971571	57	52
182_16399_5_10	26164	2088400	12	10
75_21946_6_155	31253	2074876	29	26
567_21053_8_149	24888	2009805	12	12
532_18090_1_76	31548	2238565	16	13
277_17966_5_16	26993	1931313	7	5
301_14913_3_1	30447	2000011	15	15
520_17794_8_37	25960	2034544	4	4
73_6631_4_21	109084	1972483	170	156
288_19341_2_96	35913	2107403	18	15
152_24775_1_83	47540	2104413	28	26
531_18090_1_73	28685	2097255	9	7
364_14673_4_78	25835	2039205	14	13
546_19084_8_103	35967	2054809	21	19
29_21946_6_328	23834	2093441	10	6
413_11658_1_89	23961	2254330	12	11
43_15608_5_72	35383	2018320	23	20
358_13415_4_55	31498	2041329	27	26
465_15608_4_9	37435	2190715	31	27
421_12837_2_10	26388	2068221	18	18
20_6753_2_5	50364	2160078	49	48
509_17138_5_43	28448	2158488	13	11
45_7038_7_14	32144	2003231	19	19
245_14723_2_5	154710	2058850	38	31
506_17138_3_48	26014	2078680	12	12
35_11861_1_91	31673	2033829	18	15
435_14410_7_41	32986	2078098	25	19
221_15873_4_5	25255	2113775	8	8
423_12837_2_83	25964	2141687	20	20
54_15841_3_44	26939	2109445	14	11
278_14723_4_80	26231	2071423	7	7
384_19084_7_27	32400	2151117	14	14
193_14410_5_66	70195	2107440	96	91
463_15531_6_81	25836	2079033	15	9
448_14566_4_94	23377	2094996	12	10
516_17428_8_149	29789	2084863	17	15
477_16043_2_84	33659	2056255	23	20
66_6631_1_22	44263	2094543	32	29
197_21946_6_143	32395	2127955	24	20
394_21999_8_64	28589	1974536	14	12
91_16453_2_39	28546	2124602	20	20
93_13415_4_16	30992	2068680	5	5
15_10071_4_42	30850	1975391	9	8
61_12837_2_16	26715	2004873	5	3
94_14520_6_64	33581	2124880	8	7
437_14410_7_80	27923	2071667	22	19
455_14723_4_16	33764	2050790	27	24
146_21946_6_271	24496	2135236	9	7
525_17870_8_147	28369	2096116	15	12
586_22841_3_110	24925	2094041	7	5
361_14520_6_76	26280	2115621	5	3
128_6664_1_6	43079	2056679	28	22
241_16288_3_81	31154	1993279	8	8
340_19341_2_112	44308	2105051	25	21
89_15608_3_14	23098	2061330	11	11
48_12837_3_79	44748	2142502	14	14
226_22841_2_25	33188	1987376	23	15
229_21127_1_63	29500	2033873	14	13
6_11861_4_83	24700	2060988	3	3
385_19084_7_32	23420	2083320	15	12
217_9789_5_40	25946	2079965	3	2
321_19341_2_144	42989	2164411	25	24
112_16453_2_35	35601	2087049	9	5
408_10395_5_25	36583	2002509	24	22
2_13414_8_47	25954	2026891	13	7
12_10071_4_16	33942	1978439	7	7
470_15874_1_89	24194	2053734	14	6
514_17150_5_52	27889	2099254	4	3
508_17138_5_35	29242	2189695	5	4
269_19084_7_74	26157	2055815	21	18
270_12837_1_65	25487	2099693	5	4
535_18456_1_118	34751	2269727	34	27
322_19084_8_80	22678	2025113	9	8
289_21999_7_133	25212	2201217	12	10
433_14410_6_68	32180	2080518	17	10
5_9789_4_28	88174	2072810	123	116
572_21127_1_5	46336	2142192	45	45
517_17794_7_27	34599	2014081	8	6
156_22841_2_119	28500	2041224	14	14
480_16288_3_79	40938	2141168	7	5
540_18456_1_95	106308	2065891	34	29
198_22841_3_10	27797	2127146	12	8
233_12290_3_56	28865	2024088	6	5
3_22841_1_33	32144	1991805	22	20
574_21999_7_109	32209	2136211	26	16
365_14913_6_73	19779	1990836	0	0
539_18456_1_74	68757	2061587	86	83
262_22114_6_41	24357	2144463	10	9
95_21999_8_54	29619	2013499	13	13
46_22695_3_161	23413	2076121	15	12
147_14520_4_23	37912	2083952	12	9
576_21999_8_21	23400	2031970	11	11
268_17870_8_97	33596	2140011	9	7
36_21903_8_179	24457	2097175	6	4
568_21053_8_153	23529	2058011	12	2
582_22027_1_120	25047	2096539	4	4
212_21127_1_102	36650	2086415	19	16
552_19341_3_120	49306	2128255	32	28
169_17150_6_14	32347	2072937	24	24
396_22841_1_177	25042	2090450	14	13
