scaffold	compared_bases_count	length	consensus_SNPs	population_SNPs
367_15378_4_63	76764	2083208	28	22
401_6631_3_12	71849	2132000	26	19
248_6259_5_7	74035	2150797	55	51
176_17870_8_78	69008	2109974	32	29
464_15531_7_18	199786	2131289	28	23
328_14936_5_26	75871	2156720	45	38
323_11658_2_89	68689	2061452	33	31
521_17794_8_58	85353	2162355	79	75
210_15995_1_7	70101	2125893	39	36
317_6631_7_18	83309	2051292	73	63
543_19084_7_36	78354	2168155	38	36
561_20925_3_41	64751	2091764	35	34
202_9789_5_86	74900	2083107	34	29
21_13470_1_90	85765	2144134	28	24
529_18090_1_188	92498	2077978	72	66
166_6949_3_2	80737	2069816	50	40
133_13470_1_77	64175	2156873	22	22
40_6736_5_15	66054	2061445	24	18
505_17059_8_84	47478	2084393	24	22
575_21999_7_130	64545	2029685	19	19
52_17138_3_87	78460	2064491	59	51
378_17794_8_142	71994	2180723	42	37
333_15531_5_57	64658	2096098	39	32
503_16453_2_55	78794	2078469	62	56
148_15378_4_35	97316	2092262	54	45
611_6807_3_15	127304	2032653	35	32
371_16288_3_43	79134	2002126	40	37
327_12291_1_58	67455	2094434	47	43
608_6730_7_17	70372	2066404	23	21
536_18456_1_172	86518	2166863	42	37
238_14913_3_38	268327	2062475	69	66
171_14410_8_19	75751	2168185	47	42
539_18456_1_74	76215	2059464	41	35
201_17870_7_93	77577	2045946	39	33
373_16288_4_57	87638	2125834	51	40
329_15731_8_86	71523	2123388	13	12
592_11860_6_83	63676	2084182	24	20
468_15841_5_8	47737	2049078	14	12
203_6983_4_90	93476	2013850	79	74
619_6486_8_9	72384	2113762	36	32
594_11861_1_47	62595	2088742	17	17
318_6680_8_5	70277	2023456	14	12
316_6470_6_20	70860	2104670	37	32
292_7004_6_30	59322	1981474	34	31
51_12837_2_27	61314	2013729	33	31
590_22695_3_204	55982	2021332	30	23
125_12837_1_13	73424	2111599	38	33
26_14410_4_34	79390	2096465	50	40
586_22841_3_110	66638	2082027	32	29
506_17138_3_48	85349	2079062	64	56
455_14723_4_16	87631	2034783	63	54
37_14410_8_18	64528	2111430	29	27
498_16288_8_25	66284	2013187	29	26
566_21053_8_127	76804	2055585	78	70
272_17870_7_62	77096	2097414	37	32
31_10071_4_11	80761	2074537	48	43
149_6259_7_5	73971	1983343	40	38
345_6680_7_12	78077	2071406	30	24
230_17138_5_57	89822	2058458	53	51
354_12837_1_56	79069	2052231	55	52
445_14555_3_68	70541	2032687	24	22
326_12291_1_36	71834	2076375	42	37
444_14520_7_44	60845	2128747	41	37
398_6259_7_19	71682	1961556	19	16
580_22114_6_56	75625	2095479	39	33
332_17794_8_185	63506	2104448	29	25
158_6673_8_23	84761	2022461	70	65
235_17794_7_174	83763	2139669	35	31
136_19084_8_41	110849	2054257	149	140
126_17059_7_71	64780	2067397	27	24
222_6631_3_23	70652	2116837	42	37
434_14410_6_74	53218	2134550	20	19
82_7054_4_16	86847	2106622	78	66
172_6664_1_20	88243	2111569	82	77
9_11791_1_52	65610	2056965	35	33
262_22114_6_41	80163	2142177	47	44
209_17138_5_38	71559	2110393	33	27
389_19341_3_75	71727	2078918	70	61
90_15841_1_45	64805	2133094	19	15
164_15531_4_83	55862	2139677	14	10
614_6840_3_21	111519	2004647	30	27
493_16288_7_61	72198	1985150	51	47
110_6805_3_7	61904	2058660	32	32
217_9789_5_40	64800	2069143	31	25
577_21999_8_29	61308	2098014	20	19
282_16288_8_6	80520	2056038	33	28
12_10071_4_16	83507	1978815	36	33
190_15378_3_12	66822	2193854	29	27
189_12291_3_19	72928	2050252	20	16
620_6512_2_10	88867	2120509	31	25
60_6649_8_14	86406	2048076	42	41
483_16288_4_80	76899	2037229	24	21
596_11861_3_2	62005	2092084	20	13
161_15378_3_10	70026	2132379	26	18
229_21127_1_63	63969	2034327	33	32
71_16453_2_30	66486	2084872	30	26
185_22027_1_119	62984	2139261	34	27
519_17794_8_154	66090	2091373	32	30
187_6673_8_22	71706	2004294	36	33
546_19084_8_103	70989	2046705	36	29
277_17966_5_16	95117	1934491	63	60
307_16288_6_15	73499	2112417	28	19
482_16288_4_45	87614	2062365	45	40
285_16399_6_42	73759	2196082	49	47
16_14673_2_9	61784	2047591	27	23
559_20925_3_2	94248	2222004	59	42
178_13415_8_81	62294	2077762	33	30
134_6710_6_21	92197	2007599	90	79
294_6680_7_23	84184	2133549	92	87
504_17059_7_81	72561	2076048	46	43
232_15531_6_9	59449	1981189	27	26
276_15841_5_94	58796	2053478	13	13
298_12291_3_40	79776	2119148	52	50
613_6823_7_5	116100	2085826	48	42
595_11861_2_71	74993	2042279	52	45
331_14410_7_57	53786	2118682	23	21
569_21053_8_162	80374	2191922	48	44
325_18456_1_29	74763	2134516	42	39
44_11861_1_1	58231	2064942	16	13
428_13415_4_13	53945	2118827	26	20
430_13415_6_1	75073	2103223	16	9
138_7011_3_5	80797	2113372	53	45
517_17794_7_27	73579	2015512	35	34
128_6664_1_6	115248	2058019	155	146
81_17150_4_6	83996	2168038	32	30
119_14673_1_59	73733	2091689	33	27
180_7004_7_62	79623	2139670	44	39
471_15995_1_87	71281	2141160	29	23
315_6470_6_16	72269	2089507	38	36
55_11861_3_41	80492	2064381	72	71
568_21053_8_153	59071	2058011	30	26
584_22841_4_145	67386	2104597	27	26
186_7004_5_22	87519	2065370	76	64
117_14520_4_68	67635	2065527	29	22
87_6753_4_20	91071	2076289	43	40
237_12291_4_10	81176	2054556	36	33
19_7553_4_32	76164	2039473	48	43
257_20957_7_122	75330	2159679	33	30
219_16399_7_6	73668	2070545	36	34
84_6807_1_12	98752	2054415	53	40
470_15874_1_89	68017	2056826	33	29
508_17138_5_35	78909	2189695	41	39
402_6664_1_14	62160	2068555	16	14
36_21903_8_179	71444	2097175	47	37
453_14723_2_37	54720	2128337	35	25
487_16288_6_23	81490	2098850	22	19
310_22027_1_41	73543	2011541	35	32
612_6823_4_5	95274	2092760	67	57
433_14410_6_68	60388	2082065	13	11
396_22841_1_177	70753	2090901	51	42
179_14913_7_55	77027	2047813	25	23
478_16288_3_64	74127	2099811	22	19
62_16399_7_65	76551	2191674	34	28
197_21946_6_143	88859	2127955	60	52
54_15841_3_44	68391	2108274	22	12
427_13414_2_70	85718	2010552	52	48
28_6840_3_5	73189	2070228	43	35
4_21903_8_266	71179	2067717	45	38
604_6259_7_15	79384	2098672	32	26
214_6641_6_17	92385	2095439	35	27
290_22667_8_48	58599	2119986	29	29
142_14257_1_81	96513	1975359	88	81
198_22841_3_10	57693	2128152	15	13
61_12837_2_16	82619	2005182	40	32
308_6983_7_64	82374	2063777	76	70
552_19341_3_120	89598	2128743	72	62
549_19084_8_76	75787	2128103	30	24
603_6259_5_1	136719	2140931	45	36
49_7553_5_90	77543	2073028	55	50
585_22841_3_84	68057	2185451	41	33
249_21242_2_135	66072	2089060	23	15
301_14913_3_1	84120	2001478	50	42
137_14566_4_23	78336	2001412	45	36
473_15995_2_179	77795	2098157	24	23
64_18090_2_111	68081	2118511	43	41
356_12837_2_32	54674	2182395	13	9
391_21127_1_181	69732	2015547	41	39
269_19084_7_74	72641	2056535	52	46
460_14936_5_67	75109	2066277	22	21
255_17150_4_25	78321	2140497	53	47
72_15873_4_65	65277	2051552	36	34
53_11791_1_59	88271	2115190	54	51
207_17175_8_65	71870	2205206	26	22
462_15378_2_47	64718	2036903	27	25
426_13154_4_4	76189	2131470	50	47
115_12291_3_35	67496	2148586	18	16
261_6755_2_23	79590	2009760	39	36
223_9789_2_42	67613	2080429	21	18
10_22027_1_37	65769	2087720	35	32
348_11511_8_94	56563	2091458	21	19
188_6807_3_17	89131	2089565	49	37
330_17175_7_9	80878	2067862	61	56
195_15873_2_24	63029	2090832	29	24
530_18090_1_68	69556	2157213	21	19
193_14410_5_66	69229	2108517	27	22
63_6680_6_14	82128	2108367	40	34
293_6823_3_4	76821	2071831	19	17
531_18090_1_73	78551	2093512	45	44
538_18456_1_52	63468	2113124	17	14
334_15682_1_68	78092	2035586	34	32
220_16453_2_18	79816	2013953	43	35
409_10395_5_40	71988	2078573	46	42
385_19084_7_32	55308	2083983	23	20
497_16288_8_23	78296	2053243	24	23
417_12291_1_79	94053	2101072	48	45
89_15608_3_14	61248	2061330	23	21
461_15277_3_68	72308	2077230	39	33
5_9789_4_28	77264	2075133	51	45
22_19183_3_93	65012	2063834	28	23
501_16288_8_40	73160	2132541	34	31
439_14520_6_13	49812	2132103	15	15
338_18090_1_62	70865	2099591	17	10
553_19341_3_39	82323	2136872	28	27
474_16043_2_67	89497	2072990	65	59
77_14555_3_93	64451	2149179	25	23
132_13414_2_34	82847	2090033	29	25
432_14257_1_50	90266	2083484	27	26
425_12837_4_74	74377	2022126	62	57
514_17150_5_52	76134	2100720	24	20
605_6631_3_9	83702	2133471	32	27
288_19341_2_96	95754	2109042	76	75
441_14520_6_24	65019	2092087	32	25
27_11511_7_66	69465	2092238	29	24
607_6649_7_17	121508	2087911	139	115
421_12837_2_10	77807	2068764	42	37
91_16453_2_39	68821	2089820	39	36
565_20957_7_132	154496	2111717	176	152
583_22667_7_175	74269	2051442	59	59
601_6999_4_13	65620	2035089	17	16
129_10395_5_46	66917	2108539	23	22
68_14723_4_87	77541	2065703	136	132
236_16288_8_57	68748	2011886	52	48
320_7011_3_14	70214	2109755	27	25
512_17150_4_56	68436	2102714	25	24
480_16288_3_79	112052	2135289	56	37
541_19084_7_107	79606	2061117	44	42
113_22841_3_34	71407	2095704	30	30
50_11860_8_54	94563	2068384	123	120
204_21242_2_138	89811	2184307	50	46
564_20925_3_80	75792	1872157	24	22
123_17794_8_71	67188	2007285	49	41
43_15608_5_72	98880	2005338	97	92
173_6753_4_18	90921	2096001	59	57
496_16288_8_20	73547	2078890	18	16
449_14566_5_8	66932	2073243	34	28
42_6673_8_24	765969	2026228	169	133
335_16288_7_45	63266	2012628	25	21
337_16288_7_13	93805	2137859	76	58
196_16288_8_37	104625	2080983	55	53
357_13091_6_13	83939	2037289	48	37
242_14913_3_66	92015	2082086	80	71
570_21053_8_172	78450	2092068	60	54
250_11861_1_59	72391	2077263	39	37
226_22841_2_25	73511	1988245	36	34
106_6710_8_19	64441	2115554	12	10
495_16288_7_79	86693	2105410	34	29
114_17150_5_18	59265	2112356	13	11
574_21999_7_109	60744	2143870	34	26
377_17428_8_140	51234	2108221	26	20
273_11860_7_5	85573	2022534	77	77
170_16288_8_54	82220	2070590	56	39
321_19341_2_144	72711	2166088	39	36
98_11657_4_51	64733	1981908	21	19
602_6259_5_19	80633	2040773	74	70
516_17428_8_149	82822	2084863	68	63
107_6841_7_10	818758	2057483	2580	2501
152_24775_1_83	91619	2104413	57	45
513_17150_4_72	87087	2169887	88	82
265_6983_4_75	92261	2004917	47	42
256_14520_4_44	49283	2012743	17	15
105_11657_8_42	69000	2070520	44	42
102_15874_1_45	65009	2028102	45	40
157_21903_8_278	61340	2093238	16	12
140_6486_5_20	78604	2063708	66	63
258_15841_2_59	100378	2100035	60	59
246_15731_8_36	68980	2140278	26	24
394_21999_8_64	74826	1976202	43	39
127_6730_6_14	66516	1930795	26	25
295_19084_7_140	68524	2074881	27	24
93_13415_4_16	90911	2076661	26	26
15_10071_4_42	77510	1984419	56	53
135_19084_8_163	67598	2049767	51	45
284_16288_8_61	76802	2093842	52	45
239_13415_8_24	77188	2094268	21	20
118_6680_5_6	127750	2092650	38	25
167_7004_8_91	82298	2072066	45	42
544_19084_7_50	72353	2129279	21	18
410_10395_5_54	85668	2173470	42	34
205_12837_5_80	82922	2125344	40	35
122_6710_8_6	111331	2117234	96	77
469_15873_1_34	64324	2076094	23	21
484_16288_5_24	79966	2128665	35	29
305_17150_5_58	75209	2123197	51	43
477_16043_2_84	89204	2057274	92	87
228_15531_2_51	54162	2041894	11	9
244_7038_7_22	76417	2081862	39	35
355_12837_1_71	83645	2049579	67	62
423_12837_2_83	69564	2102469	49	44
57_15873_1_12	68413	2002567	54	52
302_15531_7_1	76408	2075685	49	47
35_11861_1_91	68388	2026081	44	43
422_12837_2_40	68292	2054635	24	20
510_17138_5_48	75277	2121954	26	18
286_22114_6_80	61649	2072474	35	32
121_14520_4_19	64271	2143174	29	28
3_22841_1_33	84011	1991805	66	62
392_21127_2_134	57408	2044132	24	20
174_7054_5_2	67510	2070202	41	35
34_17059_6_69	70470	2064321	27	27
390_11860_8_47	73805	2051082	60	56
25_13415_6_52	73605	2069900	18	16
80_15873_2_42	68188	2085559	23	15
75_21946_6_155	75681	2074876	61	57
303_16288_8_8	75284	2061883	40	39
343_22114_6_37	78245	2133939	33	29
502_16288_8_58	71460	2131658	38	34
291_22709_8_349	73861	2106839	54	47
206_16288_7_75	68052	2086846	19	15
437_14410_7_80	72974	2071667	34	34
218_14936_5_56	82811	2047123	27	24
2_13414_8_47	70517	2021554	40	37
365_14913_6_73	63315	1990836	45	38
350_12291_1_13	78677	2063258	53	47
88_14520_5_11	63518	2051474	26	22
83_10050_2_18	70935	1991152	39	33
429_13415_4_95	68032	2065259	50	43
266_11511_8_86	69055	1978941	37	35
351_12291_1_62	72340	2067868	33	29
456_14913_2_94	70821	2109054	23	22
587_23164_8_130	62694	2016145	20	20
467_15841_4_75	71705	2186215	23	19
6_11861_4_83	75643	2060988	28	25
32_11860_7_64	81890	1996560	48	43
241_16288_3_81	81980	1993279	43	37
18_11861_5_40	58712	2059159	30	27
452_14723_2_31	77261	2135024	27	26
13_12837_5_55	67535	2105333	31	27
324_14673_2_51	71733	1993609	64	62
147_14520_4_23	95752	2083952	77	61
352_12291_6_20	68208	2067118	48	45
581_22114_6_76	62326	2074202	50	48
346_7011_3_17	104557	2013166	126	117
411_10395_5_55	82326	2087140	53	43
523_17870_7_141	74746	2083866	32	30
300_15378_2_55	215655	2090682	59	51
475_16043_2_77	86970	2119702	46	40
465_15608_4_9	74035	2135915	37	36
274_14410_7_17	45549	2062374	27	25
270_12837_1_65	65409	2100820	28	25
440_14520_6_21	50115	2136102	27	26
312_22841_2_80	50815	2130488	19	18
554_19341_3_55	79644	1832365	77	73
240_16399_6_75	86768	2053864	92	87
182_16399_5_10	68817	2076853	55	47
112_16453_2_35	89261	2087049	33	28
144_19084_7_183	77557	2183113	52	49
576_21999_8_21	62218	2031970	39	37
48_12837_3_79	121478	2143314	128	125
494_16288_7_68	59607	2078066	26	20
520_17794_8_37	63089	2034544	43	43
65_14936_5_47	81250	2066470	39	35
527_17966_5_78	82178	2126613	39	36
567_21053_8_149	64610	2008459	41	39
253_14566_4_24	63201	2016737	25	25
234_15608_4_46	68636	2044187	23	22
408_10395_5_25	93246	2005108	89	84
271_13414_8_85	75758	2064482	41	33
588_21903_8_95	71045	2084766	29	26
24_14936_4_78	69471	2111584	21	17
551_19341_2_130	71576	2081483	54	44
414_11679_1_83	106634	2114049	193	183
419_12291_3_47	132256	2073826	248	241
58_14410_7_84	60298	2082443	11	10
499_16288_8_29	78224	2008254	22	21
383_18090_2_97	73612	2021229	42	40
617_6972_4_10	76420	1999404	53	50
11_17175_6_81	72784	2117881	41	34
281_9789_4_37	55598	2076899	23	20
145_15841_3_56	63767	2054012	21	20
448_14566_4_94	67845	2092987	39	28
442_14520_6_33	66999	2144257	19	18
263_7011_6_19	77724	2161033	22	20
589_21946_6_261	80037	2072042	30	26
457_14913_4_24	74136	2055459	33	30
532_18090_1_76	62034	2241117	25	21
139_22841_2_118	81569	2122565	19	19
466_15731_8_50	73588	2128745	30	26
177_19084_7_120	83825	2057422	70	52
14_14555_3_65	98748	2101747	87	83
459_14936_4_74	87641	2069659	41	39
388_19183_3_80	57243	2204466	15	13
322_19084_8_80	63572	2025113	30	27
103_17428_8_127	63049	2089736	26	21
200_17150_4_89	74602	2053935	29	25
162_16043_2_56	72433	2009531	40	36
45_7038_7_14	71041	1963975	50	47
384_19084_7_27	70186	2142301	10	6
395_22027_1_38	101196	2140024	20	15
224_17794_7_17	93551	2062515	80	78
47_19341_2_86	80987	2198575	47	44
231_21999_7_183	70742	2094671	30	27
150_7068_4_21	77041	2060351	17	17
299_17059_8_88	79574	1995819	51	45
393_21999_7_163	70373	2173173	30	24
69_16288_8_3	77553	1980242	89	83
618_7011_6_16	632559	2102785	165	128
289_21999_7_133	84436	2183017	55	54
116_14913_4_1	69310	2051585	35	27
146_21946_6_271	69918	2135236	30	21
339_18090_2_74	97413	1994474	70	58
221_15873_4_5	67497	2109057	36	32
846_11861_5_11	68296	2147734	22	19
381_11860_8_33	92790	2123024	84	74
212_21127_1_102	94494	2086415	89	83
245_14723_2_5	299020	2024819	65	55
29_21946_6_328	62547	2093441	29	27
30_6841_7_17	77405	2051573	39	34
267_19084_7_130	71811	2116485	43	34
143_17870_7_161	57869	2104669	27	23
548_19084_8_61	56075	2026203	22	19
363_14673_1_56	79057	1983230	48	45
109_22695_3_70	68205	2124923	33	27
458_14913_7_88	96725	2139800	48	42
582_22027_1_120	60104	2085785	20	19
46_22695_3_161	66018	2076121	45	42
184_15841_2_93	75881	2098410	69	62
86_15378_4_11	80312	2015878	40	31
572_21127_1_5	78572	2123673	41	37
169_17150_6_14	78775	2078372	40	37
1_19341_2_69	73112	2067224	45	45
23_19084_7_114	69947	2153323	41	31
509_17138_5_43	71859	2158488	20	17
278_14723_4_80	75124	2071423	31	29
556_19341_3_92	89721	2076242	56	52
95_21999_8_54	108234	2024445	146	140
59_15608_3_20	69090	2003466	38	35
340_19341_2_112	79296	2103819	61	52
358_13415_4_55	79413	2041329	53	49
534_18090_2_117	77926	2123977	50	36
542_19084_7_126	73810	2176199	37	32
386_19084_8_101	60935	2022339	34	31
213_22027_1_56	62129	2142498	27	22
528_18090_1_110	62037	1602022	26	20
557_20925_3_14	75784	2077454	48	42
535_18456_1_118	60044	2270823	31	28
336_20925_3_10	70336	1971571	56	51
420_12837_1_59	79398	1985859	55	51
593_11860_7_14	83685	2059601	69	61
268_17870_8_97	77562	2140011	38	36
540_18456_1_95	233449	2065891	68	57
156_22841_2_119	70228	2041224	55	54
92_17794_8_174	75255	2010093	45	43
