scaffold	compared_bases_count	length	consensus_SNPs	population_SNPs
73_6631_4_21	53082	1962842	6	2
619_6486_8_9	50764	2087954	6	3
511_17138_5_49	76449	2070226	9	6
414_11679_1_83	47910	2114049	2	1
605_6631_3_9	70680	2126154	14	4
272_17870_7_62	68739	2096898	9	8
3_22841_1_33	53421	1991805	2	2
419_12291_3_47	52060	2074924	8	4
52_17138_3_87	52765	2061591	6	1
469_15873_1_34	56148	2056925	9	4
91_16453_2_39	57384	2090201	3	3
193_14410_5_66	63262	2110453	10	2
447_14555_4_27	68746	2065550	3	2
598_10050_2_45	49502	2137112	2	1
566_21053_8_127	43882	2050153	5	4
209_17138_5_38	64128	2110711	10	7
454_14723_2_4	52050	2020673	5	2
486_16288_6_22	69161	2017747	2	1
15_10071_4_42	56385	1977203	5	4
498_16288_8_25	58744	2012559	5	4
5_9789_4_28	65062	2065787	1	1
217_9789_5_40	55955	2069143	4	2
406_6972_2_22	111300	2034286	15	1
189_12291_3_19	74114	2050252	4	4
487_16288_6_23	75189	2098934	6	2
331_14410_7_57	41714	2101626	2	1
436_14410_7_55	58439	2082766	2	1
82_7054_4_16	62705	2088266	6	2
168_14913_2_82	88369	2102468	6	5
319_6938_7_6	58231	2002650	11	8
305_17150_5_58	53593	2123197	2	1
320_7011_3_14	56282	2103128	5	4
391_21127_1_181	47971	2015547	2	1
379_17870_7_147	60505	2158885	9	9
478_16288_3_64	64640	2097339	9	8
505_17059_8_84	36952	2085547	3	1
71_16453_2_30	62799	2086334	7	3
513_17150_4_72	65152	2193992	9	5
47_19341_2_86	65082	2198575	11	6
428_13415_4_13	42878	2120935	2	1
373_16288_4_57	77763	2124946	9	3
424_12837_3_13	45924	2198058	5	3
81_17150_4_6	80740	2163191	25	14
521_17794_8_58	45226	2162042	9	9
102_15874_1_45	55345	2028102	15	3
277_17966_5_16	47044	1934491	4	4
517_17794_7_27	78301	2025517	14	5
283_6805_2_21	67135	2106555	9	4
346_7011_3_17	49676	2012900	5	3
603_6259_5_1	133482	2125777	18	7
240_16399_6_75	50763	2053864	9	6
279_19341_2_84	70752	2049132	11	5
175_11791_1_6	40092	2058725	2	1
247_16288_3_59	77577	2071497	12	4
397_7622_2_47	58190	2001024	24	12
311_21999_8_48	47225	2178999	5	1
381_11860_8_33	54453	2123024	14	5
194_17175_8_36	134989	2064381	5	2
542_19084_7_126	53168	2176670	2	2
186_7004_5_22	54205	2061070	10	2
473_15995_2_179	58273	2091691	1	1
327_12291_1_58	49286	2093786	8	5
351_12291_1_62	53106	2063846	5	3
400_6631_2_16	55806	2083015	10	7
550_19183_3_6	66749	2145146	15	8
205_12837_5_80	75323	2128667	9	2
549_19084_8_76	58630	2128103	7	2
224_17794_7_17	54299	2064823	7	2
101_16288_6_5	50505	2006200	7	6
63_6680_6_14	63210	2096213	4	4
99_6512_5_12	47720	2091810	2	0
372_16288_4_19	68501	2006204	1	1
375_16288_6_40	72817	2017225	2	0
4_21903_8_266	52122	2057164	3	1
183_18456_1_110	64903	2079383	12	6
60_6649_8_14	78705	2048076	30	7
364_14673_4_78	60211	2034177	2	2
92_17794_8_174	40580	2010965	1	0
90_15841_1_45	58074	2132629	10	3
232_15531_6_9	57679	1981189	21	12
122_6710_8_6	58019	2116863	8	3
171_14410_8_19	55621	2168554	13	7
24_14936_4_78	50864	2112040	4	2
530_18090_1_68	53683	2150118	1	1
113_22841_3_34	53423	2095704	2	2
462_15378_2_47	53457	2026909	8	5
118_6680_5_6	116673	2102016	14	2
611_6807_3_15	121558	2032653	17	7
164_15531_4_83	47169	2133962	10	2
270_12837_1_65	62803	2100716	6	5
467_15841_4_75	53735	2187195	15	15
222_6631_3_23	59092	2044020	1	0
300_15378_2_55	212642	2086386	16	10
192_18090_5_36	61368	2171739	0	0
40_6736_5_15	53716	2051176	3	1
125_12837_1_13	50671	2111986	2	1
131_13154_2_74	48304	1997040	3	3
249_21242_2_135	47890	2089212	1	1
528_18090_1_110	81449	2051757	6	4
353_12378_2_64	47379	2113760	4	3
378_17794_8_142	42864	2183244	2	1
434_14410_6_74	41855	2134550	2	1
256_14520_4_44	36196	2000057	2	0
128_6664_1_6	55895	2056679	8	1
264_6259_5_2	88812	2111708	35	10
383_18090_2_97	55739	2022315	3	2
144_19084_7_183	49276	2183113	6	5
237_12291_4_10	67928	2063641	5	1
350_12291_1_13	44929	2064556	2	0
565_20957_7_132	89999	2111717	9	5
216_9716_7_4	69457	2139201	2	1
448_14566_4_94	48625	2088096	10	3
435_14410_7_41	53577	2079873	3	3
562_20925_3_53	59564	2078561	6	5
207_17175_8_65	60739	2205211	3	1
228_15531_2_51	46862	2041894	7	6
422_12837_2_40	58404	2053210	2	2
344_22841_2_153	63339	2157363	13	7
449_14566_5_8	52489	2073069	10	5
51_12837_2_27	50526	2011849	3	0
261_6755_2_23	65232	2001620	2	1
181_12378_2_50	56136	2149309	4	1
105_11657_8_42	43861	2058256	4	3
510_17138_5_48	65995	2116335	4	3
284_16288_8_61	51701	2091776	8	7
137_14566_4_23	48782	2002913	3	1
165_6259_5_10	63569	2016838	4	3
432_14257_1_50	76339	2084261	5	3
143_17870_7_161	45062	2104669	2	1
335_16288_7_45	54427	2015496	3	2
124_11893_1_88	48243	2079291	2	1
289_21999_7_133	61957	2184826	9	4
176_17870_8_78	56901	2110288	8	6
402_6664_1_14	59767	2075987	23	4
569_21053_8_162	59113	2190843	11	6
468_15841_5_8	39412	2038346	3	3
410_10395_5_54	71635	2173001	11	1
106_6710_8_19	55961	2119425	5	4
330_17175_7_9	40174	1490994	3	0
615_6841_7_15	87820	2076249	25	9
390_11860_8_47	40529	2045454	2	1
497_16288_8_23	73769	2055531	1	1
254_15995_2_63	51088	2143972	8	3
235_17794_7_174	85160	2140386	14	5
606_6641_6_4	94319	2124279	30	8
79_13470_1_16	54002	2062140	2	1
31_10071_4_11	58122	2053009	4	3
139_22841_2_118	81128	2114996	11	3
568_21053_8_153	43812	2059657	3	1
367_15378_4_63	71016	2080848	9	6
306_17059_6_10	70141	2187191	23	11
620_6512_2_10	83985	2120509	4	2
522_17794_8_68	60160	2049932	18	7
290_22667_8_48	44695	2121370	3	2
455_14723_4_16	50552	2034783	2	0
574_21999_7_109	44682	2143870	9	0
466_15731_8_50	60766	2129933	3	2
251_12290_3_24	66179	2104414	5	4
225_16288_7_69	70528	2024541	2	1
547_19084_8_51	46132	2067213	1	1
302_15531_7_1	53577	2075685	7	7
312_22841_2_80	38679	2130488	7	6
6_11861_4_83	57161	2057651	3	0
371_16288_3_43	66057	2000752	2	1
515_17150_6_23	54940	2177765	1	0
529_18090_1_188	55595	2074573	2	2
42_6673_8_24	828784	2071773	74	37
34_17059_6_69	60278	2065959	2	1
388_19183_3_80	51201	2204466	2	2
160_17150_4_84	44072	2118856	2	1
398_6259_7_19	70037	1921716	15	4
145_15841_3_56	47907	2054861	1	1
188_6807_3_17	63794	2087009	11	5
35_11861_1_91	43996	2026081	6	6
461_15277_3_68	49973	2076422	7	1
86_15378_4_11	60293	2016908	2	1
534_18090_2_117	62109	2123977	7	3
602_6259_5_19	47441	2038734	9	5
129_10395_5_46	59627	2107884	6	2
452_14723_2_31	72413	2135024	8	4
180_7004_7_62	63664	2129180	10	2
199_17150_5_50	44072	2011248	2	2
114_17150_5_18	48491	2109739	8	3
190_15378_3_12	61674	2195495	7	5
167_7004_8_91	63737	2070551	9	1
119_14673_1_59	50328	2089214	2	2
321_19341_2_144	53405	2166403	2	1
404_6755_2_5	93690	2033753	69	31
248_6259_5_7	47916	2147827	2	1
585_22841_3_84	56858	2185451	3	1
323_11658_2_89	49900	2062322	10	3
187_6673_8_22	47366	2000971	1	0
596_11861_3_2	46997	2090829	3	1
174_7054_5_2	45194	2065767	5	2
541_19084_7_107	71123	2061117	6	2
236_16288_8_57	52235	2008621	2	0
242_14913_3_66	64580	2088634	11	6
307_16288_6_15	62085	2105866	3	0
544_19084_7_50	64738	2129279	8	3
53_11791_1_59	72544	2098858	0	0
525_17870_8_147	65453	2097320	6	2
223_9789_2_42	58912	2080429	2	1
564_20925_3_80	66404	2086418	9	4
324_14673_2_51	47342	1993522	6	6
356_12837_2_32	50850	2167892	2	0
426_13154_4_4	42269	2131470	2	2
430_13415_6_1	67445	2109607	3	1
493_16288_7_61	55885	1982724	7	1
608_6730_7_17	54946	2086835	9	5
431_13710_2_39	60432	2087802	8	4
138_7011_3_5	54526	2102948	3	1
285_16399_6_42	48441	2189609	4	3
89_15608_3_14	50048	2061330	2	1
470_15874_1_89	53328	2056826	4	3
255_17150_4_25	69109	2140497	11	5
616_6841_7_2	78865	1970001	26	10
326_12291_1_36	50161	2066910	6	1
354_12837_1_56	64893	2051060	1	1
149_6259_7_5	46184	1984703	2	1
310_22027_1_41	46116	2011478	4	3
246_15731_8_36	62699	2143373	2	1
479_16288_3_71	73376	2067284	7	5
523_17870_7_141	64055	2084368	2	2
360_14520_6_17	37897	2105241	2	2
471_15995_1_87	54489	2134038	11	4
553_19341_3_39	71666	2137327	5	4
68_14723_4_87	43431	2044650	1	1
545_19084_7_79	54937	2082882	2	2
117_14520_4_68	63159	2065527	16	5
220_16453_2_18	55169	2008709	7	3
504_17059_7_81	48496	2075741	11	7
374_16288_4_81	66804	2017268	3	2
573_21127_2_26	49852	2087414	19	17
172_6664_1_20	56622	2107668	4	3
54_15841_3_44	57940	2108274	10	5
107_6841_7_10	51647	2038852	15	14
337_16288_7_13	59679	2137859	7	3
64_18090_2_111	49588	2117679	7	7
591_11860_5_19	53424	2086439	1	1
253_14566_4_24	57594	2016737	1	0
77_14555_3_93	54917	2149179	11	9
315_6470_6_16	57688	2079195	3	1
184_15841_2_93	48977	2100486	3	3
409_10395_5_40	53156	2068260	6	1
13_12837_5_55	51596	2106388	2	2
342_22841_2_175	51853	2154214	3	0
366_14936_6_76	51739	2079639	6	6
211_17059_6_93	63043	2097298	25	16
120_9789_2_39	64843	2104664	12	10
501_16288_8_40	61876	2120831	5	0
161_15378_3_10	65769	2138723	6	2
440_14520_6_21	33272	2118929	0	0
11_17175_6_81	57897	2117881	3	3
554_19341_3_55	59985	2175847	9	6
358_13415_4_55	51156	2042563	3	3
204_21242_2_138	78284	2184307	7	3
30_6841_7_17	66644	2042428	3	2
177_19084_7_120	53147	2057979	3	0
72_15873_4_65	50953	2043333	7	4
492_16288_7_55	54235	2057303	4	1
32_11860_7_64	62246	1995281	8	5
17_12162_1_35	58741	2073875	8	2
457_14913_4_24	54032	2054290	2	1
288_19341_2_96	66694	2108641	4	2
295_19084_7_140	54356	2076158	3	1
325_18456_1_29	60564	2132802	5	3
357_13091_6_13	58659	2035151	4	3
151_6259_7_20	55758	2032292	5	2
590_22695_3_204	37467	2020012	3	0
427_13414_2_70	61064	2004990	1	0
846_11861_5_11	63379	2148770	8	3
613_6823_7_5	101470	2085021	34	25
396_22841_1_177	44940	2090837	12	10
84_6807_1_12	93578	2037267	14	5
281_9789_4_37	47410	2076087	3	1
98_11657_4_51	54006	1981098	1	1
69_16288_8_3	46313	1980242	3	2
49_7553_5_90	52198	2073028	0	0
303_16288_8_8	63908	2061298	18	8
570_21053_8_172	60126	2085430	7	1
607_6649_7_17	86747	2071267	15	4
291_22709_8_349	55850	2107291	8	2
58_14410_7_84	61560	2082443	5	2
518_17794_8_145	48521	2054431	1	1
618_7011_6_16	661027	2103188	79	37
318_6680_8_5	60117	2022325	2	2
265_6983_4_75	77714	2004917	19	5
499_16288_8_29	77722	1999805	7	6
37_14410_8_18	43315	2111430	1	1
438_14520_4_45	83191	2051716	21	8
191_22027_1_109	52964	2051649	2	0
587_23164_8_130	42265	2013218	3	3
575_21999_7_130	62045	2030276	6	3
540_18456_1_95	237494	2066461	8	5
134_6710_6_21	53277	1998010	8	5
345_6680_7_12	65515	2059317	9	0
28_6840_3_5	59651	2065882	9	4
166_6949_3_2	61415	2069816	9	2
502_16288_8_58	59881	2133199	5	0
87_6753_4_20	84177	2076289	9	3
465_15608_4_9	63407	2135915	9	6
308_6983_7_64	53235	2074304	7	4
163_15378_3_73	61506	2052500	3	2
135_19084_8_163	45962	2041635	2	0
612_6823_4_5	73820	2088301	20	10
617_6972_4_10	63060	1999404	19	6
460_14936_5_67	62639	2064550	2	0
474_16043_2_67	66682	2071740	10	5
403_6714_7_10	94142	2061820	66	33
416_12291_1_71	44742	2046663	8	4
537_18456_1_31	50577	2116617	9	5
429_13415_4_95	48156	2065259	3	2
384_19084_7_27	62491	2141144	4	2
173_6753_4_18	58306	2094717	1	1
333_15531_5_57	54164	2096098	9	0
370_15608_3_30	90055	2101759	6	4
44_11861_1_1	53120	2064942	3	1
421_12837_2_10	49489	2068221	0	0
588_21903_8_95	65069	2073581	9	2
159_14410_8_42	64857	2121968	10	5
14_14555_3_65	58304	2100961	6	2
234_15608_4_46	54718	2035182	3	3
527_17966_5_78	71164	2126613	12	7
456_14913_2_94	57821	2108035	3	3
496_16288_8_20	70978	2078683	8	4
96_15531_5_92	58046	1978311	7	1
338_18090_1_62	61383	2097569	4	1
244_7038_7_22	60441	2065473	3	2
55_11861_3_41	62205	2061182	12	3
50_11860_8_54	47356	2064403	1	1
140_6486_5_20	43265	2057253	3	3
556_19341_3_92	61368	2076242	6	4
22_19183_3_93	55776	2064742	6	3
215_6753_3_20	54578	2092993	6	3
567_21053_8_149	39378	2008459	1	0
341_21127_2_44	46115	2243622	2	0
273_11860_7_5	57195	2022894	13	9
586_22841_3_110	51932	2081249	3	2
571_21127_1_165	60449	2182167	8	5
214_6641_6_17	79948	2092756	22	10
48_12837_3_79	84733	2142502	14	6
109_22695_3_70	59395	2124923	12	2
243_14412_2_29	46626	2042786	0	0
577_21999_8_29	53170	2098014	4	1
226_22841_2_25	53076	1988245	10	3
59_15608_3_20	45995	2003466	3	3
266_11511_8_86	52992	1980341	5	4
299_17059_8_88	58999	1995819	1	1
301_14913_3_1	53680	2001478	3	2
132_13414_2_34	74755	2090033	8	3
268_17870_8_97	67197	2140011	3	2
500_16288_8_39	67929	2048978	1	0
546_19084_8_103	65570	2046189	4	3
110_6805_3_7	47838	2058132	4	4
411_10395_5_55	58188	2088471	3	2
494_16288_7_68	53837	2061044	4	4
202_9789_5_86	63188	2053219	5	2
61_12837_2_16	48745	2004873	0	0
57_15873_1_12	41188	1999237	2	1
464_15531_7_18	200983	2129509	22	8
43_15608_5_72	54211	2005338	6	5
439_14520_6_13	42369	2132103	2	0
561_20925_3_41	48129	2084173	2	1
229_21127_1_63	48587	2033873	0	0
227_15378_3_48	65343	2072377	4	1
157_21903_8_278	47261	2076688	8	5
121_14520_4_19	55607	2137792	10	7
263_7011_6_19	66548	2161033	3	1
519_17794_8_154	45227	2090727	2	2
7_7622_3_92	49568	2039935	3	3
104_6731_5_11	55706	2041871	1	0
485_16288_5_29	62641	2117384	7	5
445_14555_3_68	56667	2031581	2	1
108_14410_7_30	72788	2036304	2	1
286_22114_6_80	42481	2072474	5	5
459_14936_4_74	70844	2041837	3	3
589_21946_6_261	62907	2072042	14	8
463_15531_6_81	52549	2080410	3	2
36_21903_8_179	45945	2097175	11	11
112_16453_2_35	89849	2087049	9	3
394_21999_8_64	52452	1975813	6	4
1_19341_2_69	51753	2069654	6	2
23_19084_7_114	62490	2153323	8	3
336_20925_3_10	53677	1971571	16	9
287_6805_6_20	59099	2103895	6	3
332_17794_8_185	57602	2104448	19	10
535_18456_1_118	53764	2269727	8	6
56_12837_1_46	64373	2007945	5	3
475_16043_2_77	73423	2119702	4	4
210_15995_1_7	51960	2118344	4	2
506_17138_3_48	68878	2079547	8	4
503_16453_2_55	45918	2077766	2	0
551_19341_2_130	51996	2080726	4	3
495_16288_7_79	84471	2107213	5	4
230_17138_5_57	60463	2057988	11	11
278_14723_4_80	56307	2071423	1	1
377_17428_8_140	35983	2107643	6	4
45_7038_7_14	48443	1953757	9	7
516_17428_8_149	57498	2084863	5	2
363_14673_1_56	59955	1968657	3	1
206_16288_7_75	70053	2086846	3	1
583_22667_7_175	57326	2051442	11	8
543_19084_7_36	65890	2168155	2	2
41_13415_6_19	49858	1992395	0	0
352_12291_6_20	47733	2069905	6	2
433_14410_6_68	46150	2080518	3	1
103_17428_8_127	59349	2089736	6	4
539_18456_1_74	52974	2059098	5	4
417_12291_1_79	72041	2101833	2	2
490_16288_7_2	72749	2121492	14	5
389_19341_3_75	49982	2077182	2	1
276_15841_5_94	46079	2036013	2	2
382_18090_2_142	62751	2098711	3	3
8_10050_2_78	69115	2079542	2	2
38_13414_1_86	55507	2070480	16	6
29_21946_6_328	42213	2094127	3	3
275_15531_7_23	58685	2076255	1	0
94_14520_6_64	53347	2124880	5	3
298_12291_3_40	52244	2118409	4	2
136_19084_8_41	49851	2052311	11	8
317_6631_7_18	56488	2023892	5	2
83_10050_2_18	45263	1991152	1	1
484_16288_5_24	75697	2109694	23	9
425_12837_4_74	47053	2022126	3	0
9_11791_1_52	58343	2053382	6	1
146_21946_6_271	56094	2135236	6	1
395_22027_1_38	95931	2141417	10	8
18_11861_5_40	50814	2059159	2	1
197_21946_6_143	65825	2127955	7	5
267_19084_7_130	55027	2116485	3	1
213_22027_1_56	46475	2142498	2	1
614_6840_3_21	102572	2047362	18	5
16_14673_2_9	46700	2047591	7	3
413_11658_1_89	38753	2192939	6	5
170_16288_8_54	65656	2069073	9	2
212_21127_1_102	55221	2086415	13	6
46_22695_3_161	47336	2076121	3	2
304_14723_4_81	67790	2074648	6	3
66_6631_1_22	94911	2093864	81	38
280_9789_3_66	58984	2075031	6	4
233_12290_3_56	48640	2024899	0	0
88_14520_5_11	58192	2045300	7	1
150_7068_4_21	70077	2051318	4	1
142_14257_1_81	43820	1971885	12	9
259_15995_1_102	48273	1987413	5	1
257_20957_7_122	69886	2159679	23	20
458_14913_7_88	66766	2133236	2	1
593_11860_7_14	51993	2055694	11	7
2_13414_8_47	60121	2008054	7	4
93_13415_4_16	78929	2075240	6	4
200_17150_4_89	64892	2053935	10	10
322_19084_8_80	43586	2025113	7	5
313_23164_8_79	39880	2105699	7	5
245_14723_2_5	309454	2024819	17	8
365_14913_6_73	43389	1991791	4	2
581_22114_6_76	41376	2074202	1	1
532_18090_1_76	50835	2238565	3	2
340_19341_2_112	47299	2098035	7	5
169_17150_6_14	50477	2078372	5	4
218_14936_5_56	69169	2047123	2	1
10_22027_1_37	56431	2086887	9	5
386_19084_8_101	43033	2022339	1	1
584_22841_4_145	45182	2104597	4	2
182_16399_5_10	45209	2070379	6	4
27_11511_7_66	57479	2088794	10	4
572_21127_1_5	65191	2123673	10	8
348_11511_8_94	42401	2089383	5	2
126_17059_7_71	45397	2066832	6	5
480_16288_3_79	90292	2135289	9	6
198_22841_3_10	52310	2127146	4	1
531_18090_1_73	60261	2092730	11	5
70_13470_1_30	52455	2039666	2	2
262_22114_6_41	60124	2141655	3	3
75_21946_6_155	54208	2074876	4	1
147_14520_4_23	64017	2081190	5	2
437_14410_7_80	47589	2068740	11	6
231_21999_7_183	61568	2094671	6	2
508_17138_5_35	62097	2189695	2	1
423_12837_2_83	39776	2102469	1	1
241_16288_3_81	64643	1993279	7	3
408_10395_5_25	56529	2002509	3	1
548_19084_8_61	44432	2026203	2	1
156_22841_2_119	53475	2041224	1	1
269_19084_7_74	55421	2055815	5	4
509_17138_5_43	57617	2158488	4	2
95_21999_8_54	46991	2024445	10	3
185_22027_1_119	46932	2137567	5	4
274_14410_7_17	38639	2061766	1	1
557_20925_3_14	62614	2077454	4	2
221_15873_4_5	53845	2109057	8	5
116_14913_4_1	56500	2045245	7	1
520_17794_8_37	47256	2034544	7	5
477_16043_2_84	47527	2056255	5	4
576_21999_8_21	43814	2031970	2	1
582_22027_1_120	44924	2085785	1	1
