scaffold	compared_bases_count	length	consensus_SNPs	population_SNPs
179_14913_7_55	45346	2080245	15	13
564_20925_3_80	50660	2085876	33	15
51_12837_2_27	34126	2011036	7	5
146_21946_6_271	35833	2135236	6	2
400_6631_2_16	39525	2094870	17	11
846_11861_5_11	35854	2148693	16	8
346_7011_3_17	30435	2012551	5	3
591_11860_5_19	36370	2087641	4	2
25_13415_6_52	43711	2070759	13	11
451_14673_4_24	38715	2200897	12	7
324_14673_2_51	36072	1993622	9	7
409_10395_5_40	42821	2115049	18	14
439_14520_6_13	25272	2160907	7	5
4_21903_8_266	29924	2057164	6	4
425_12837_4_74	31600	2022126	6	3
1_19341_2_69	39452	2068519	20	9
371_16288_3_43	41940	2000752	7	3
131_13154_2_74	29980	2008187	11	9
458_14913_7_88	48093	2139800	8	6
417_12291_1_79	59230	2117406	8	6
513_17150_4_72	42122	2191141	13	10
426_13154_4_4	33447	2131000	10	8
308_6983_7_64	32523	2063777	9	5
463_15531_6_81	33167	2079033	17	9
313_23164_8_79	28728	2107687	2	1
14_14555_3_65	45831	2100961	14	9
231_21999_7_183	39745	2094671	15	11
114_17150_5_18	30918	2111728	5	3
501_16288_8_40	39156	2127952	15	3
161_15378_3_10	35862	2130201	6	2
419_12291_3_47	39233	2073826	15	11
150_7068_4_21	47860	2051318	21	11
86_15378_4_11	35286	2015878	4	2
358_13415_4_55	31583	2042563	4	2
116_14913_4_1	40917	2047690	11	6
285_16399_6_42	37165	2196082	6	3
166_6949_3_2	42598	2070706	15	3
474_16043_2_67	42665	2070352	12	8
253_14566_4_24	37679	2015711	6	3
98_11657_4_51	35478	1981098	10	4
93_13415_4_16	52802	2075240	5	3
173_6753_4_18	39361	2094717	11	10
195_15873_2_24	31032	2087867	9	8
537_18456_1_31	41197	2116617	13	5
69_16288_8_3	28357	1980242	6	2
218_14936_5_56	45965	2047123	8	7
99_6512_5_12	32467	2093135	9	4
465_15608_4_9	43653	2135915	16	12
590_22695_3_204	27272	2019555	10	2
11_17175_6_81	38031	2117881	9	6
345_6680_7_12	45347	2068882	15	5
151_6259_7_20	42685	2034620	6	6
282_16288_8_6	45851	2059049	5	3
329_15731_8_86	38443	2120471	8	7
484_16288_5_24	48229	2160763	5	4
47_19341_2_86	46551	2198575	16	10
585_22841_3_84	47328	2201075	16	15
516_17428_8_149	38384	2084863	7	6
302_15531_7_1	33960	2075685	4	3
278_14723_4_80	34466	2071423	5	3
423_12837_2_83	28798	2102469	3	2
2_13414_8_47	42400	2008054	12	3
269_19084_7_74	36301	2055815	9	6
262_22114_6_41	33534	2141655	4	2
596_11861_3_2	34923	2108252	9	8
128_6664_1_6	40896	2056679	8	4
152_24775_1_83	54016	2104413	25	11
108_14410_7_30	43194	2035659	5	3
385_19084_7_32	27943	2083320	12	2
12_10071_4_16	43950	1978439	8	5
581_22114_6_76	28847	2074202	2	0
200_17150_4_89	43558	2053935	12	5
124_11893_1_88	30291	2078580	13	9
342_22841_2_175	56943	2153692	47	40
35_11861_1_91	30613	2026081	6	4
36_21903_8_179	27503	2097175	4	4
540_18456_1_95	173536	2103747	22	8
118_6680_5_6	143294	2135933	160	72
535_18456_1_118	40463	2270823	10	6
339_18090_2_74	45798	1994474	14	9
556_19341_3_92	44962	2074160	13	10
332_17794_8_185	37800	2104448	21	12
22_19183_3_93	38341	2062792	15	11
140_6486_5_20	31337	2063708	7	5
221_15873_4_5	39142	2114049	9	7
228_15531_2_51	29407	2041894	14	9
408_10395_5_25	38047	2002509	6	5
315_6470_6_16	36553	2088528	5	2
437_14410_7_80	34830	2071667	5	2
549_19084_8_76	57237	2126397	37	34
234_15608_4_46	37035	2037460	10	6
456_14913_2_94	37964	2108035	5	3
310_22027_1_41	31434	2011047	11	3
92_17794_8_174	27263	2010093	5	3
10_22027_1_37	35445	2086887	10	5
217_9789_5_40	35800	2068188	16	13
46_22695_3_161	29063	2076121	7	4
586_22841_3_110	32019	2081249	7	5
576_21999_8_21	29562	2031970	6	2
198_22841_3_10	32195	2133717	10	4
119_14673_1_59	35821	2088336	3	2
340_19341_2_112	35950	2103819	14	9
199_17150_5_50	31758	2010936	3	3
510_17138_5_48	44536	2114860	16	10
561_20925_3_41	33617	2090558	3	1
18_11861_5_40	30658	2057955	5	2
59_15608_3_20	32862	1995784	9	6
322_19084_8_80	27134	2025113	3	3
532_18090_1_76	37588	2238565	20	12
291_22709_8_349	39172	2106839	10	5
75_21946_6_155	38153	2074876	6	4
230_17138_5_57	38684	2058458	3	0
477_16043_2_84	28607	2056255	6	4
45_7038_7_14	30627	1953757	7	4
24_14936_4_78	39753	2111584	13	10
574_21999_7_109	39501	2136211	26	12
593_11860_7_14	31056	2053991	14	12
539_18456_1_74	33899	2059098	7	4
382_18090_2_142	43532	2098711	7	3
420_12837_1_59	35717	1985859	5	4
381_11860_8_33	41510	2123024	10	2
548_19084_8_61	28916	2026203	3	2
41_13415_6_19	32098	1995582	5	2
354_12837_1_56	37861	2038154	6	5
267_19084_7_130	32085	2105453	4	4
365_14913_6_73	26693	1990836	6	1
272_17870_7_62	45231	2096560	14	8
268_17870_8_97	46149	2140011	17	7
509_17138_5_43	61868	2158488	31	25
507_17138_5_21	48235	2023737	24	15
212_21127_1_102	39081	2086415	3	1
559_20925_3_2	52075	2219555	16	2
112_16453_2_35	56117	2087049	12	7
301_14913_3_1	38494	1993237	3	2
589_21946_6_261	45120	2072042	26	15
102_15874_1_45	39950	2032657	26	16
233_12290_3_56	33249	2024088	1	0
169_17150_6_14	38836	2078372	13	8
95_21999_8_54	28783	2013499	6	5
206_16288_7_75	45233	2086846	10	2
241_16288_3_81	42642	1993279	5	1
23_19084_7_114	105903	2153323	110	87
147_14520_4_23	45331	2081190	10	3
156_22841_2_119	34210	2041224	11	7
3_22841_1_33	39835	1991805	10	5
191_22027_1_109	35650	2051310	9	3
552_19341_3_120	50006	2128255	19	14
582_22027_1_120	33361	2085785	9	7
584_22841_4_145	32125	2104272	3	1
