scaffold	compared_bases_count	length	consensus_SNPs	population_SNPs
456_14913_2_94	86029	2108035	0	0
35_11861_1_91	74447	2026081	2	2
438_14520_4_45	109235	2051716	3	3
259_15995_1_102	69147	1988195	0	0
164_15531_4_83	72271	2131661	7	7
272_17870_7_62	102031	2097414	4	4
357_13091_6_13	85474	2037289	0	0
497_16288_8_23	97265	2046739	1	1
289_21999_7_133	92491	2185673	0	0
405_6823_4_8	111433	2090669	3	3
52_17138_3_87	84870	2057836	2	2
46_22695_3_161	71308	2076121	2	2
478_16288_3_64	99772	2097339	4	4
150_7068_4_21	103018	2051318	0	0
396_22841_1_177	68800	2092550	7	7
429_13415_4_95	72949	2065802	2	2
278_14723_4_80	82659	2071423	0	0
83_10050_2_18	73260	1991152	1	1
215_6753_3_20	79048	2096022	4	4
226_22841_2_25	75899	1983669	1	1
544_19084_7_50	88363	2129279	1	1
315_6470_6_16	85547	2079195	4	4
91_16453_2_39	87198	2090201	3	3
312_22841_2_80	63991	2126629	8	8
137_14566_4_23	75096	2002307	0	0
89_15608_3_14	71402	2057163	3	3
142_14257_1_81	69281	1974816	3	3
39_10071_4_9	66234	2039349	2	2
192_18090_5_36	93762	2171137	1	1
176_17870_8_78	88660	2109854	2	2
19_7553_4_32	82451	2040242	1	1
56_12837_1_46	96383	2008908	3	2
504_17059_7_81	75720	2075741	0	0
22_19183_3_93	82900	2063123	7	7
498_16288_8_25	87052	2027938	4	4
536_18456_1_172	113123	2164168	6	6
473_15995_2_179	87470	2091691	3	3
282_16288_8_6	98938	2053791	1	1
551_19341_2_130	76238	2081483	1	1
78_14520_7_15	84955	2075244	3	3
501_16288_8_40	91067	2120831	0	0
505_17059_8_84	55010	2084393	1	1
587_23164_8_130	68902	2011430	2	2
427_13414_2_70	88222	2004990	1	1
31_10071_4_11	83285	2057412	1	1
217_9789_5_40	87695	2069622	2	2
169_17150_6_14	75099	2072937	3	3
452_14723_2_31	105553	2135024	0	0
503_16453_2_55	77387	2077427	1	1
382_18090_2_142	88480	2099031	2	2
404_6755_2_5	90337	2031848	1	1
223_9789_2_42	90100	2074715	7	7
419_12291_3_47	76982	2074197	1	1
467_15841_4_75	81381	2189530	4	4
135_19084_8_163	73783	2047755	7	7
527_17966_5_78	104203	2126613	3	3
227_15378_3_48	100188	2072377	2	2
124_11893_1_88	73060	2079291	0	0
55_11861_3_41	88823	2061850	3	3
443_14520_6_39	70670	2135277	12	12
394_21999_8_64	77366	1975813	4	4
20_6753_2_5	87546	2143488	2	2
30_6841_7_17	95698	2042071	4	4
60_6649_8_14	95908	2036312	1	1
129_10395_5_46	81595	2107884	3	3
172_6664_1_20	77149	2108256	1	1
545_19084_7_79	81411	2085385	1	1
532_18090_1_76	77757	2238565	4	3
464_15531_7_18	252550	2131289	5	5
328_14936_5_26	91880	2143449	1	1
371_16288_3_43	94829	1995723	0	0
569_21053_8_162	81413	2190932	1	1
143_17870_7_161	69275	2105010	1	1
75_21946_6_155	79596	2074876	1	1
51_12837_2_27	74038	2011849	0	0
451_14673_4_24	76811	2164783	4	4
235_17794_7_174	108375	2139969	1	1
251_12290_3_24	100137	2103632	3	3
1_19341_2_69	76197	2069758	4	4
612_6823_4_5	99579	2088301	5	5
133_13470_1_77	94652	2156110	1	1
102_15874_1_45	81976	2028102	1	1
420_12837_1_59	69211	1986648	1	1
38_13414_1_86	84766	2072330	3	3
275_15531_7_23	83930	2076255	3	3
306_17059_6_10	98901	2187584	6	6
343_22114_6_37	110094	2133939	4	4
465_15608_4_9	88679	2135915	3	3
238_14913_3_38	341315	2062475	4	3
25_13415_6_52	101254	2073432	7	7
292_7004_6_30	63554	1973796	4	4
231_21999_7_183	88701	2094671	5	3
598_10050_2_45	75195	2137019	1	1
33_15731_8_23	74773	2070928	3	3
310_22027_1_41	72450	2011541	2	2
40_6736_5_15	85511	2052618	0	0
410_10395_5_54	95468	2173001	4	4
295_19084_7_140	83321	2075534	0	0
593_11860_7_14	75846	2055694	4	4
149_6259_7_5	61993	1980663	0	0
12_10071_4_16	86420	1979207	0	0
237_12291_4_10	95695	2066794	1	1
402_6664_1_14	80212	2070653	4	3
240_16399_6_75	75835	2053864	1	1
341_21127_2_44	68411	2248219	0	0
530_18090_1_68	81476	2148799	2	2
205_12837_5_80	110937	2128667	0	0
348_11511_8_94	67910	2089383	1	1
279_19341_2_84	96360	2049132	0	0
364_14673_4_78	90340	2034177	0	0
117_14520_4_68	87151	2069005	1	0
384_19084_7_27	92557	2142301	0	0
318_6680_8_5	90725	2024005	1	1
159_14410_8_42	94145	2121968	1	1
573_21127_2_26	76545	2088386	6	6
479_16288_3_71	110216	2067284	3	3
541_19084_7_107	93404	2061117	0	0
316_6470_6_20	81915	2077593	1	1
591_11860_5_19	79066	2089197	2	2
508_17138_5_35	92631	2190082	0	0
189_12291_3_19	96479	2050252	1	1
490_16288_7_2	105101	2121492	5	5
291_22709_8_349	75876	2107291	0	0
67_11861_5_61	72900	2013329	1	1
460_14936_5_67	94846	2033632	0	0
17_12162_1_35	83674	2073875	1	1
253_14566_4_24	86371	2016737	0	0
130_6736_6_17	107040	2083547	0	0
613_6823_7_5	132551	2085803	12	12
107_6841_7_10	76536	2042100	0	0
519_17794_8_154	68785	2091373	1	1
103_17428_8_127	81093	2089736	5	5
583_22667_7_175	81312	2051442	0	0
273_11860_7_5	85821	2020762	0	0
366_14936_6_76	78111	2081348	1	1
32_11860_7_64	81181	1996560	0	0
27_11511_7_66	88156	2092238	0	0
131_13154_2_74	71916	1999578	0	0
62_16399_7_65	105868	2191674	2	1
373_16288_4_57	112221	2124619	3	3
26_14410_4_34	96280	2091301	1	1
417_12291_1_79	100680	2104066	1	1
355_12837_1_71	77027	2050096	3	3
48_12837_3_79	115434	2143314	3	3
187_6673_8_22	77212	2001387	0	0
146_21946_6_271	89452	2135556	1	0
510_17138_5_48	98897	2122289	4	4
607_6649_7_17	117340	2071267	1	1
550_19183_3_6	82796	2118656	6	5
72_15873_4_65	74502	2042662	6	6
537_18456_1_31	75016	2116347	1	1
29_21946_6_328	71022	2094127	1	1
105_11657_8_42	65921	2058799	2	2
386_19084_8_101	59978	2022760	0	0
249_21242_2_135	75794	2090080	1	1
571_21127_1_165	85023	2182167	0	0
277_17966_5_16	75508	1933016	3	3
344_22841_2_153	88982	2157363	5	5
321_19341_2_144	85828	2165443	0	0
179_14913_7_55	87414	2080245	1	1
424_12837_3_13	71946	2198058	1	1
28_6840_3_5	83725	2067121	12	12
333_15531_5_57	86993	2097475	1	1
353_12378_2_64	71892	2113760	1	1
233_12290_3_56	78409	2024899	4	4
324_14673_2_51	71555	1992750	4	4
313_23164_8_79	61468	2107687	7	7
145_15841_3_56	74202	2054012	5	5
271_13414_8_85	81450	2065024	1	1
303_16288_8_8	102026	2061298	1	1
151_6259_7_20	73327	2032292	0	0
99_6512_5_12	68220	2093135	0	0
47_19341_2_86	95123	2198575	2	2
320_7011_3_14	87155	2107057	6	6
23_19084_7_114	90168	2153694	2	2
113_22841_3_34	81921	2095704	2	2
588_21903_8_95	89729	2073907	0	0
585_22841_3_84	78112	2185451	2	2
531_18090_1_73	85604	2093512	4	4
10_22027_1_37	80855	2086887	2	2
336_20925_3_10	73284	1971571	4	4
463_15531_6_81	78229	2080410	1	1
65_14936_5_47	101048	2066880	8	8
260_16288_5_50	94262	2031624	0	0
77_14555_3_93	76822	2149179	1	1
232_15531_6_9	70519	1981189	8	8
549_19084_8_76	84787	2128103	1	1
96_15531_5_92	85822	1978311	0	0
435_14410_7_41	74010	2079330	0	0
247_16288_3_59	103082	2068383	7	7
363_14673_1_56	80785	1968657	0	0
197_21946_6_143	87675	2127955	2	2
361_14520_6_76	102438	2116101	6	6
71_16453_2_30	86632	2082947	4	3
44_11861_1_1	80616	2055315	2	2
421_12837_2_10	76421	2068764	3	3
352_12291_6_20	71156	2069905	1	0
68_14723_4_87	68022	2036833	0	0
360_14520_6_17	60902	2105241	9	8
494_16288_7_68	80174	2063793	3	3
155_14555_3_8	76493	2019257	1	1
425_12837_4_74	72351	2022126	0	0
586_22841_3_110	74771	2082027	2	1
139_22841_2_118	116690	2114996	1	1
16_14673_2_9	68243	2047591	1	1
64_18090_2_111	68984	2117892	3	3
109_22695_3_70	88451	2124923	0	0
216_9716_7_4	102842	2139537	0	0
108_14410_7_30	96540	2035659	2	1
182_16399_5_10	71534	2070379	0	0
577_21999_8_29	75233	2094370	0	0
557_20925_3_14	93865	2078382	0	0
195_15873_2_24	71395	2077427	4	4
63_6680_6_14	90162	2091323	0	0
126_17059_7_71	74630	2066832	1	1
340_19341_2_112	70422	2098035	1	1
8_10050_2_78	104746	2079542	0	0
144_19084_7_183	76426	2183113	5	5
509_17138_5_43	87794	2158883	7	7
434_14410_6_74	61699	2134550	1	1
116_14913_4_1	86251	2047690	4	2
266_11511_8_86	78164	1978941	1	1
322_19084_8_80	66137	2025113	1	1
555_19341_3_78	85100	2115726	0	0
603_6259_5_1	169389	2116942	3	3
437_14410_7_80	71539	2071667	2	1
596_11861_3_2	76386	2084631	4	4
308_6983_7_64	78620	2063777	0	0
439_14520_6_13	59669	2132103	0	0
270_12837_1_65	88485	2099693	4	4
413_11658_1_89	61200	2189938	2	1
568_21053_8_153	71428	2058011	2	2
258_15841_2_59	109911	2098643	1	1
581_22114_6_76	64606	2074202	0	0
69_16288_8_3	66362	1980242	6	6
358_13415_4_55	72264	2042563	0	0
45_7038_7_14	66796	1953757	0	0
317_6631_7_18	81041	2023892	0	0
111_13710_1_52	74424	2050118	0	0
453_14723_2_37	73940	2127358	3	3
94_14520_6_64	76021	2125724	0	0
147_14520_4_23	95205	2081190	0	0
268_17870_8_97	96864	2140011	1	1
200_17150_4_89	97910	2053935	4	4
76_19341_2_145	96827	2176671	1	1
288_19341_2_96	97795	2109042	2	2
325_18456_1_29	88358	2134532	2	2
299_17059_8_88	84708	1995819	0	0
123_17794_8_71	73650	2006026	0	0
495_16288_7_79	123723	2107213	4	4
572_21127_1_5	88566	2123673	4	4
160_17150_4_84	70152	2118087	0	0
474_16043_2_67	90160	2070352	1	1
262_22114_6_41	84781	2141655	0	0
552_19341_3_120	92374	2128255	1	1
267_19084_7_130	81320	2105808	2	2
556_19341_3_92	91038	2076242	2	2
193_14410_5_66	86824	2108517	5	3
431_13710_2_39	81578	2087802	0	0
50_11860_8_54	75419	2064403	0	0
207_17175_8_65	93084	2205206	2	2
370_15608_3_30	110295	2101180	1	1
228_15531_2_51	71664	2041894	1	1
595_11861_2_71	85514	2031811	1	1
540_18456_1_95	309721	2065891	3	3
4_21903_8_266	75023	2057164	4	4
522_17794_8_68	92076	2049330	1	1
546_19084_8_103	96840	2046189	1	1
196_16288_8_37	115707	2079303	2	2
198_22841_3_10	73553	2127146	0	0
183_18456_1_110	93752	2079383	1	1
618_7011_6_16	781129	2102785	20	20
73_6631_4_21	70050	1959579	2	2
199_17150_5_50	70447	2011934	1	1
157_21903_8_278	69185	2076688	1	1
385_19084_7_32	72338	2083320	3	3
93_13415_4_16	115912	2068680	1	1
538_18456_1_52	77706	2112999	3	3
516_17428_8_149	76227	2084863	0	0
86_15378_4_11	92030	2016908	4	4
229_21127_1_63	73722	2033873	1	1
212_21127_1_102	84854	2086415	3	3
241_16288_3_81	94327	1993279	3	3
574_21999_7_109	70561	2143870	7	7
570_21053_8_172	88851	2085430	2	2
2_13414_8_47	83299	2008054	2	2
378_17794_8_142	68855	2183244	4	4
554_19341_3_55	82602	2175155	3	3
342_22841_2_175	72778	2153692	2	2
290_22667_8_48	69487	2121038	1	1
234_15608_4_46	81133	2035182	2	2
36_21903_8_179	69024	2097175	3	3
567_21053_8_149	67198	2008459	1	1
430_13415_6_1	96168	2109607	1	1
480_16288_3_79	123354	2137154	3	3
330_17175_7_9	86534	2069870	2	2
175_11791_1_6	62629	2058101	0	0
112_16453_2_35	128211	2087049	3	3
43_15608_5_72	78254	2005338	1	1
274_14410_7_17	58976	2061766	1	1
389_19341_3_75	73212	2077182	0	0
535_18456_1_118	76347	2269727	2	2
477_16043_2_84	71104	2056255	1	1
221_15873_4_5	85524	2109057	0	0
338_18090_1_62	96789	2097569	0	0
365_14913_6_73	71255	1991791	0	0
436_14410_7_55	83731	2082766	0	0
391_21127_1_181	72871	2015547	0	0
276_15841_5_94	67119	2032630	0	0
507_17138_5_21	109150	2016526	2	2
576_21999_8_21	63206	2031970	2	2
539_18456_1_74	79864	2059098	2	2
245_14723_2_5	383922	2024819	4	3
408_10395_5_25	75653	2002509	1	1
381_11860_8_33	84242	2123024	1	1
191_22027_1_109	76152	2051310	0	0
302_15531_7_1	83265	2075685	0	0
61_12837_2_16	70892	2004873	1	1
185_22027_1_119	73186	2137567	1	1
156_22841_2_119	81369	2041584	0	0
423_12837_2_83	69845	2102469	0	0
351_12291_1_62	76904	2063036	0	0
206_16288_7_75	99414	2086846	3	3
92_17794_8_174	62615	2010093	2	2
377_17428_8_140	57339	2107643	1	1
582_22027_1_120	72719	2085785	1	1
520_17794_8_37	67704	2034544	0	0
