scaffold	compared_bases_count	length	consensus_SNPs	population_SNPs
576_21999_8_21	67825	2032702	1	1
565_20957_7_132	122916	2111717	4	4
173_6753_4_18	86537	2091275	0	0
609_6730_7_7	91835	2066316	2	2
494_16288_7_68	81037	2070476	1	1
515_17150_6_23	88024	2178758	2	2
485_16288_5_29	97062	2123139	0	0
184_15841_2_93	81910	2102896	0	0
592_11860_6_83	86265	2077427	4	1
604_6259_7_15	112072	2133402	1	1
155_14555_3_8	75467	2023510	1	1
401_6631_3_12	97923	2121533	1	1
228_15531_2_51	72606	2041894	1	1
426_13154_4_4	70151	2131470	1	1
276_15841_5_94	71765	2033869	1	1
294_6680_7_23	79714	2130359	1	1
613_6823_7_5	132489	2087156	7	7
416_12291_1_71	76439	2046663	7	7
546_19084_8_103	93172	2046189	5	5
117_14520_4_68	85020	2065527	2	2
567_21053_8_149	66740	2008871	1	1
442_14520_6_33	79281	2145182	2	2
520_17794_8_37	73290	2034979	1	1
48_12837_3_79	120616	2143314	7	4
551_19341_2_130	78181	2080068	1	1
486_16288_6_22	102030	2020370	1	1
393_21999_7_163	84598	2173926	0	0
542_19084_7_126	77466	2176670	2	2
339_18090_2_74	94959	1995010	0	0
106_6710_8_19	74613	2115135	1	1
146_21946_6_271	83361	2135556	4	4
403_6714_7_10	83920	2062194	8	8
607_6649_7_17	114086	2071944	3	3
249_21242_2_135	79418	2090080	2	2
244_7038_7_22	92517	2066841	3	3
350_12291_1_13	75647	2062379	1	1
190_15378_3_12	88387	2195044	3	3
330_17175_7_9	59200	1489909	4	4
130_6736_6_17	109091	2084339	4	4
465_15608_4_9	92634	2135915	2	2
323_11658_2_89	70357	2062544	1	1
614_6840_3_21	129159	2050115	4	2
179_14913_7_55	89004	2048999	2	2
262_22114_6_41	83368	2142000	0	0
384_19084_7_27	93682	2142691	1	1
266_11511_8_86	82456	1980341	2	2
575_21999_7_130	83689	2033469	1	1
257_20957_7_122	101778	2160874	6	6
316_6470_6_20	84316	2072983	1	1
499_16288_8_29	109927	2003148	4	4
536_18456_1_172	117276	2164168	5	5
530_18090_1_68	87036	2148799	1	1
357_13091_6_13	82623	2034027	0	0
242_14913_3_66	90460	2090392	2	2
164_15531_4_83	71945	2131661	4	4
217_9789_5_40	82934	2069143	3	3
194_17175_8_36	179767	2064685	1	1
258_15841_2_59	109045	2098643	4	4
154_6680_4_17	76448	2016866	0	0
56_12837_1_46	95091	2008908	1	1
511_17138_5_49	112111	2071468	3	3
447_14555_4_27	99946	2060851	0	0
180_7004_7_62	83715	2141449	0	0
334_15682_1_68	92337	2035871	7	1
433_14410_6_68	73634	2081505	1	1
183_18456_1_110	97324	2079383	2	2
501_16288_8_40	89254	2120831	1	1
285_16399_6_42	77429	2189609	3	3
329_15731_8_86	89849	2119990	2	2
318_6680_8_5	92269	2022325	0	0
361_14520_6_76	103502	2116101	4	4
594_11861_1_47	81618	2086406	2	2
396_22841_1_177	65137	2092099	6	6
57_15873_1_12	62540	2003110	0	0
188_6807_3_17	86181	2079158	2	2
118_6680_5_6	149301	2096676	6	6
127_6730_6_14	93220	2015833	4	3
81_17150_4_6	98107	2134075	9	9
615_6841_7_15	114547	2068742	4	4
167_7004_8_91	87834	2070551	2	2
78_14520_7_15	80943	2078186	2	2
580_22114_6_56	94716	2095938	4	1
492_16288_7_55	84801	2055803	0	0
434_14410_6_74	60431	2134550	1	1
462_15378_2_47	76779	2026909	0	0
435_14410_7_41	76593	2079330	3	3
376_16288_6_47	102676	2012982	11	11
209_17138_5_38	97644	2111925	3	3
216_9716_7_4	110755	2143797	0	0
451_14673_4_24	78764	2164470	5	5
246_15731_8_36	95222	2144593	2	2
579_9789_3_70	71717	2098799	3	3
488_16288_6_7	80830	1984041	0	0
308_6983_7_64	75964	2074304	1	1
481_16288_4_44	79176	1961163	3	3
143_17870_7_161	70464	2105176	3	3
411_10395_5_55	81128	2088471	5	5
225_16288_7_69	105649	2026734	2	2
46_22695_3_161	74305	2077628	4	4
250_11861_1_59	75669	2077170	0	0
26_14410_4_34	96594	2088401	0	0
70_13470_1_30	74961	2041241	0	0
608_6730_7_17	85812	2073743	5	5
20_6753_2_5	89610	2145591	2	2
473_15995_2_179	94972	2091691	5	5
196_16288_8_37	113703	2080080	3	3
72_15873_4_65	77708	2043333	2	2
174_7054_5_2	73870	2065767	2	2
25_13415_6_52	101369	2072456	4	4
550_19183_3_6	80352	2120873	6	5
287_6805_6_20	93309	2103895	4	4
616_6841_7_2	95184	1970001	6	4
559_20925_3_2	107179	2224598	1	1
606_6641_6_4	127708	2127914	9	9
846_11861_5_11	87263	2147734	1	1
413_11658_1_89	59985	2192939	2	1
562_20925_3_53	90689	2078561	3	3
422_12837_2_40	91028	2055607	4	2
192_18090_5_36	89701	2171137	1	1
463_15531_6_81	76734	2080410	1	1
354_12837_1_56	93974	2051060	4	4
619_6486_8_9	83626	2086597	0	0
605_6631_3_9	96967	2131557	1	1
80_15873_2_42	79557	2082294	2	2
322_19084_8_80	69298	2025113	0	0
482_16288_4_45	109655	2060206	0	0
101_16288_6_5	72412	2009867	1	1
466_15731_8_50	92040	2129933	2	1
313_23164_8_79	63754	2107687	1	1
256_14520_4_44	55579	2003997	1	1
203_6983_4_90	73328	2005599	1	1
79_13470_1_16	83381	2060022	1	1
539_18456_1_74	82819	2059640	1	1
107_6841_7_10	78228	2042582	6	6
471_15995_1_87	81028	2136608	5	5
419_12291_3_47	83069	2074924	4	4
28_6840_3_5	86302	2067121	17	17
292_7004_6_30	61727	1975167	4	4
373_16288_4_57	109799	2126175	2	2
44_11861_1_1	85369	2064942	1	1
438_14520_4_45	103845	2040555	2	2
577_21999_8_29	76900	2096552	0	0
108_14410_7_30	102772	2035659	9	8
585_22841_3_84	72589	2185451	0	0
470_15874_1_89	82458	2056284	4	3
500_16288_8_39	106399	2049869	0	0
345_6680_7_12	93179	2068247	2	2
99_6512_5_12	68611	2093135	1	1
82_7054_4_16	92363	2088266	3	3
490_16288_7_2	105067	2121492	6	6
145_15841_3_56	79320	2054861	0	0
445_14555_3_68	88753	2032687	0	0
337_16288_7_13	90255	2137859	2	2
220_16453_2_18	81530	2008358	1	1
455_14723_4_16	74750	2029297	1	0
467_15841_4_75	88191	2187447	12	12
207_17175_8_65	90576	2205532	2	2
198_22841_3_10	72727	2127146	2	2
371_16288_3_43	92271	1999267	3	3
254_15995_2_63	78029	2142295	2	2
18_11861_5_40	70862	2060334	3	3
496_16288_8_20	99618	2080071	4	4
88_14520_5_11	86256	2049431	3	3
33_15731_8_23	75776	2070928	3	3
162_16043_2_56	69922	2008012	0	0
528_18090_1_110	75844	1602864	2	2
301_14913_3_1	85559	2001478	0	0
273_11860_7_5	78884	2022534	0	0
171_14410_8_19	82201	2167096	3	3
344_22841_2_153	87280	2157363	8	8
309_16288_8_34	111866	1969149	3	3
517_17794_7_27	101323	2025145	0	0
73_6631_4_21	69093	1960183	2	2
224_17794_7_17	74197	2063439	1	1
502_16288_8_58	88507	2131658	1	1
305_17150_5_58	78731	2123276	0	0
430_13415_6_1	96642	2109607	1	1
367_15378_4_63	93632	2081882	2	2
325_18456_1_29	89925	2134532	2	2
497_16288_8_23	103214	2056683	2	2
440_14520_6_21	56022	2117329	1	1
319_6938_7_6	87682	2001402	4	3
441_14520_6_24	83976	2101273	3	2
210_15995_1_7	80317	2118344	1	1
105_11657_8_42	71227	2058799	0	0
52_17138_3_87	81336	2062898	2	2
586_22841_3_110	78482	2082449	2	2
218_14936_5_56	101575	2047123	2	2
307_16288_6_15	95267	2105988	2	2
596_11861_3_2	77061	2090829	2	2
269_19084_7_74	75608	2056115	2	2
98_11657_4_51	81586	1981908	1	1
51_12837_2_27	76441	2011849	3	3
55_11861_3_41	94362	2061182	1	1
409_10395_5_40	71924	2077469	0	0
458_14913_7_88	98771	2133236	2	2
355_12837_1_71	76656	2049579	4	4
149_6259_7_5	64390	1985250	3	3
374_16288_4_81	104498	2017268	4	4
427_13414_2_70	92288	2008378	2	2
286_22114_6_80	69280	2072098	3	3
291_22709_8_349	73642	2106839	2	2
293_6823_3_4	104214	2060557	3	3
439_14520_6_13	63520	2132798	5	5
123_17794_8_71	74275	2004925	0	0
289_21999_7_133	93317	2185673	0	0
587_23164_8_130	70507	2012984	1	1
161_15378_3_10	93226	2131484	2	2
415_12290_3_2	78055	2112483	4	4
311_21999_8_48	69174	2179498	1	1
160_17150_4_84	65898	2118856	4	4
315_6470_6_16	88531	2079195	1	1
63_6680_6_14	89087	2094755	4	3
263_7011_6_19	95775	2172637	4	4
30_6841_7_17	100733	2042769	5	5
320_7011_3_14	87946	2104599	6	6
163_15378_3_73	87148	2063904	4	4
290_22667_8_48	61480	2122617	0	0
259_15995_1_102	69413	1988195	0	0
66_6631_1_22	77179	2094543	4	3
62_16399_7_65	108323	2190479	6	5
590_22695_3_204	59305	2020012	1	1
421_12837_2_10	75799	2066726	3	3
69_16288_8_3	69522	1980242	3	3
237_12291_4_10	97279	2054190	1	1
459_14936_4_74	111749	2041837	2	2
110_6805_3_7	66942	2054180	3	3
358_13415_4_55	75180	2042563	4	4
478_16288_3_64	96332	2097339	2	2
460_14936_5_67	95440	2064550	1	1
231_21999_7_183	90878	2094671	5	5
521_17794_8_58	68583	2162042	6	6
233_12290_3_56	77132	2024899	3	3
138_7011_3_5	78985	2102948	2	2
338_18090_1_62	97705	2099242	0	0
261_6755_2_23	96579	2001620	2	2
514_17150_5_52	97497	2101264	4	4
27_11511_7_66	90447	2092996	1	1
469_15873_1_34	84659	2056329	1	1
195_15873_2_24	71911	2077427	5	4
449_14566_5_8	75003	2072375	2	2
132_13414_2_34	100523	2090033	2	2
140_6486_5_20	69394	2057253	1	1
366_14936_6_76	80089	2081348	1	1
17_12162_1_35	80585	2073875	1	1
507_17138_5_21	106923	2016221	4	4
306_17059_6_10	93450	2186170	5	5
119_14673_1_59	75340	2091689	2	2
436_14410_7_55	88724	2081618	1	1
379_17870_7_147	95490	2158885	9	9
523_17870_7_141	91348	2081699	2	2
116_14913_4_1	86682	2047690	4	2
414_11679_1_83	71379	2114049	2	2
489_16288_6_72	91427	1996681	3	2
124_11893_1_88	75142	2079291	1	1
495_16288_7_79	124595	2107213	4	4
87_6753_4_20	111554	2071120	4	4
589_21946_6_261	89280	2072042	5	3
122_6710_8_6	83765	2116863	1	1
618_7011_6_16	780486	2103188	31	31
620_6512_2_10	118394	2120509	1	1
147_14520_4_23	94887	2081190	3	3
317_6631_7_18	77560	2023892	4	4
90_15841_1_45	85349	2131895	1	1
540_18456_1_95	310545	2066461	12	9
159_14410_8_42	98612	2121968	2	2
420_12837_1_59	72490	1986648	0	0
509_17138_5_43	85326	2158883	1	1
144_19084_7_183	77917	2183113	9	9
335_16288_7_45	78696	2015496	4	4
151_6259_7_20	74285	2034620	4	4
40_6736_5_15	87990	2051176	2	2
41_13415_6_19	73635	1995582	0	0
505_17059_8_84	56605	2084942	0	0
12_10071_4_16	84537	1979207	2	2
67_11861_5_61	73337	2013362	2	2
125_12837_1_13	79986	2111599	2	2
50_11860_8_54	68772	2065122	1	1
468_15841_5_8	59867	2040216	1	1
111_13710_1_52	75340	2050118	1	1
185_22027_1_119	75149	2138345	4	4
406_6972_2_22	146276	2036654	4	4
518_17794_8_145	77754	2058165	2	2
402_6664_1_14	81658	2070653	5	5
187_6673_8_22	70879	2000971	0	0
204_21242_2_138	107378	2183000	2	2
382_18090_2_142	85686	2098711	0	0
253_14566_4_24	78922	2017539	1	1
561_20925_3_41	72811	2082967	0	0
96_15531_5_92	83090	1978311	6	4
134_6710_6_21	73684	1999554	2	2
234_15608_4_46	83440	2035182	3	3
129_10395_5_46	80161	2107884	1	1
221_15873_4_5	80028	2109057	4	4
595_11861_2_71	90526	2034131	0	0
547_19084_8_51	65420	2065147	3	3
283_6805_2_21	100922	2066552	2	2
405_6823_4_8	112949	2090072	4	4
386_19084_8_101	64601	2022760	5	5
327_12291_1_58	72196	2085876	2	2
312_22841_2_80	64993	2130488	3	3
304_14723_4_81	90100	2076180	6	6
206_16288_7_75	105265	2086846	4	4
519_17794_8_154	75940	2091373	2	2
260_16288_5_50	94099	2032436	0	0
86_15378_4_11	85304	2015878	2	2
186_7004_5_22	79204	2061070	5	5
300_15378_2_55	262076	2086386	6	5
205_12837_5_80	109498	2128667	5	5
453_14723_2_37	68585	2127358	1	1
135_19084_8_163	74402	2047755	1	1
168_14913_2_82	123531	2092197	2	2
128_6664_1_6	79836	2053103	3	2
461_15277_3_68	79124	2078413	2	2
475_16043_2_77	108718	2119702	2	1
245_14723_2_5	388117	2024819	9	9
201_17870_7_93	92632	2038276	1	1
324_14673_2_51	70915	1992650	4	4
177_19084_7_120	76769	2058447	0	0
390_11860_8_47	66644	2045454	0	0
226_22841_2_25	73791	1983669	1	1
248_6259_5_7	76082	2145291	3	3
121_14520_4_19	83539	2137792	3	3
264_6259_5_2	115078	2111350	3	2
593_11860_7_14	77192	2055694	8	7
239_13415_8_24	98728	2087794	1	1
464_15531_7_18	252081	2131289	3	3
170_16288_8_54	92815	2070077	1	1
341_21127_2_44	70826	2244851	0	0
584_22841_4_145	72212	2104597	2	1
275_15531_7_23	81554	2075534	1	1
243_14412_2_29	64099	2043925	1	1
137_14566_4_23	78385	2003132	3	2
75_21946_6_155	77559	2075318	0	0
504_17059_7_81	69752	2075741	7	7
93_13415_4_16	112968	2075240	0	0
326_12291_1_36	79812	2072350	1	1
543_19084_7_36	99480	2153633	2	2
219_16399_7_6	79116	2050914	4	4
532_18090_1_76	79414	2240716	0	0
247_16288_3_59	106422	2068383	18	18
4_21903_8_266	73830	2057573	0	0
479_16288_3_71	106488	2069089	4	4
230_17138_5_57	83469	2058458	2	2
49_7553_5_90	76271	2070142	0	0
537_18456_1_31	78142	2115368	6	6
484_16288_5_24	103321	2123614	11	10
53_11791_1_59	103149	2117350	2	2
83_10050_2_18	69396	1991152	0	0
417_12291_1_79	102245	2100443	1	1
383_18090_2_97	76792	2022315	1	1
321_19341_2_144	81303	2166088	1	1
348_11511_8_94	67768	2090238	3	3
404_6755_2_5	91603	2033753	5	5
3_22841_1_33	78372	1991805	1	1
270_12837_1_65	89538	2099693	1	1
346_7011_3_17	76687	2012900	2	2
197_21946_6_143	96011	2127955	0	0
77_14555_3_93	79935	2149179	1	1
573_21127_2_26	73943	2087971	4	2
299_17059_8_88	80083	1995819	1	1
240_16399_6_75	79893	2053864	1	1
223_9789_2_42	88837	2081205	2	2
356_12837_2_32	74533	2169651	0	0
503_16453_2_55	74709	2072553	0	0
574_21999_7_109	71748	2142457	3	2
431_13710_2_39	88184	2087802	0	0
570_21053_8_172	85182	2085430	1	1
437_14410_7_80	72536	2071667	4	4
9_11791_1_52	84904	2053382	1	1
288_19341_2_96	92472	2108641	1	0
611_6807_3_15	154119	2026725	8	8
5_9789_4_28	94396	2062286	0	0
109_22695_3_70	87745	2126055	1	1
513_17150_4_72	87978	2189571	0	0
199_17150_5_50	74629	2011934	1	1
10_22027_1_37	87057	2086887	2	1
394_21999_8_64	81453	1975813	4	4
120_9789_2_39	93444	2104706	1	1
6_11861_4_83	88312	2060988	0	0
150_7068_4_21	104571	2051318	3	3
493_16288_7_61	76823	1982724	2	2
282_16288_8_6	102186	2053791	4	4
278_14723_4_80	88801	2071423	0	0
232_15531_6_9	72206	1985986	6	6
94_14520_6_64	79107	2124880	2	2
189_12291_3_19	100358	2050252	0	0
425_12837_4_74	73371	2022126	0	0
388_19183_3_80	71884	2203559	4	4
11_17175_6_81	84465	2117881	4	4
16_14673_2_9	69697	2047591	0	0
332_17794_8_185	83433	2104448	2	2
24_14936_4_78	79759	2111584	0	0
310_22027_1_41	72989	2011047	1	1
136_19084_8_41	76548	2054257	3	3
8_10050_2_78	101629	2079542	2	2
343_22114_6_37	106020	2133939	5	4
34_17059_6_69	94953	2064899	1	1
182_16399_5_10	75749	2070379	7	7
566_21053_8_127	65238	2049540	2	2
298_12291_3_40	73009	2119148	0	0
59_15608_3_20	71554	2003466	1	1
410_10395_5_54	97120	2173001	0	0
158_6673_8_23	72012	1982146	1	1
58_14410_7_84	84815	2082443	2	2
152_24775_1_83	104626	2104413	2	2
212_21127_1_102	82752	2086415	3	3
333_15531_5_57	82058	2096098	0	0
95_21999_8_54	65456	2013499	2	2
352_12291_6_20	71996	2069905	9	9
541_19084_7_107	99165	2061117	0	0
14_14555_3_65	88867	2100961	0	0
102_15874_1_45	76814	2026583	0	0
131_13154_2_74	71720	1996360	0	0
408_10395_5_25	76510	2002509	5	5
61_12837_2_16	72452	2004873	1	1
370_15608_3_30	120626	2101180	2	2
448_14566_4_94	70387	2086507	8	2
7_7622_3_92	64634	2040696	0	0
271_13414_8_85	84006	2064482	2	2
23_19084_7_114	86483	2153323	1	1
166_6949_3_2	83477	2065376	2	2
360_14520_6_17	58388	2105241	7	7
22_19183_3_93	85737	2064452	2	2
377_17428_8_140	55639	2108221	8	8
506_17138_3_48	92945	2079062	3	3
2_13414_8_47	83335	2008054	3	3
241_16288_3_81	94891	1993279	1	1
572_21127_1_5	83876	2123673	4	4
213_22027_1_56	75016	2142498	1	1
569_21053_8_162	83144	2189908	3	3
544_19084_7_50	86807	2129279	1	1
277_17966_5_16	75667	1933016	1	1
531_18090_1_73	84645	2092730	7	7
302_15531_7_1	82491	2075685	9	9
42_6673_8_24	966460	2071773	24	24
191_22027_1_109	77984	2051649	1	1
423_12837_2_83	67443	2102469	0	0
172_6664_1_20	77134	2108256	0	0
235_17794_7_174	104885	2139969	2	2
381_11860_8_33	80780	2123024	3	3
452_14723_2_31	105862	2134204	1	1
457_14913_4_24	82702	2054290	8	8
178_13415_8_81	68883	2077762	0	0
549_19084_8_76	80012	2128103	3	3
126_17059_7_71	67513	2067375	2	2
43_15608_5_72	79278	2005338	0	0
176_17870_8_78	85961	2109974	2	2
92_17794_8_174	63177	2010093	4	3
267_19084_7_130	81901	2105453	2	2
429_13415_4_95	77152	2063222	2	2
554_19341_3_55	85188	2175155	2	2
389_19341_3_75	71624	2077182	0	0
516_17428_8_149	83211	2084863	2	2
113_22841_3_34	81434	2094494	1	1
91_16453_2_39	91555	2089820	5	5
365_14913_6_73	63288	1990836	0	0
378_17794_8_142	67382	2179901	0	0
272_17870_7_62	100526	2096560	1	1
552_19341_3_120	93547	2128255	1	1
35_11861_1_91	69269	2026081	2	2
583_22667_7_175	75934	2051442	4	4
229_21127_1_63	76147	2033873	0	0
268_17870_8_97	93852	2140011	2	2
480_16288_3_79	122001	2135289	4	4
45_7038_7_14	67941	1953757	2	1
29_21946_6_328	72492	2093441	1	1
342_22841_2_175	74505	2153692	2	2
477_16043_2_84	70739	2056255	1	1
556_19341_3_92	84426	2076242	1	1
385_19084_7_32	69837	2083320	1	1
548_19084_8_61	70938	2026203	0	0
274_14410_7_17	61102	2061766	4	4
555_19341_3_78	87747	2115726	0	0
112_16453_2_35	124298	2087049	0	0
193_14410_5_66	86071	2107440	2	0
582_22027_1_120	72663	2085785	1	1
36_21903_8_179	67923	2097175	3	3
535_18456_1_118	73732	2269727	1	1
391_21127_1_181	72815	2015547	0	0
156_22841_2_119	79932	2041224	0	0
