scaffold	compared_bases_count	length	consensus_SNPs	population_SNPs
190_15378_3_12	74934	2194672	7	7
499_16288_8_29	99355	2008170	3	3
24_14936_4_78	73397	2112040	0	0
317_6631_7_18	73667	2023892	3	2
508_17138_5_35	78900	2190919	4	3
21_13470_1_90	98745	2142270	8	7
137_14566_4_23	62608	2002913	1	0
431_13710_2_39	73941	2089605	0	0
262_22114_6_41	75005	2142000	1	1
198_22841_3_10	63813	2128152	0	0
292_7004_6_30	58640	1978699	3	3
257_20957_7_122	91700	2160538	7	7
160_17150_4_84	61496	2118856	1	1
398_6259_7_19	76046	1932114	9	8
319_6938_7_6	74729	2001402	1	0
173_6753_4_18	70928	2095229	1	1
440_14520_6_21	48526	2120168	0	0
111_13710_1_52	60263	2050791	1	1
471_15995_1_87	73873	2136901	5	2
595_11861_2_71	77737	2036176	1	1
145_15841_3_56	63579	2056955	3	3
133_13470_1_77	78565	2158529	3	2
461_15277_3_68	64540	2078413	2	2
487_16288_6_23	101664	2091608	1	0
88_14520_5_11	76923	2051474	0	0
20_6753_2_5	84166	2143488	1	0
579_9789_3_70	62491	2094082	0	0
580_22114_6_56	80630	2096021	1	0
307_16288_6_15	85918	2105229	1	1
415_12290_3_2	73053	2113112	1	1
494_16288_7_68	68352	2070476	8	7
224_17794_7_17	66949	2064189	1	1
255_17150_4_25	84246	2140170	1	1
127_6730_6_14	77747	1919301	6	2
201_17870_7_93	86803	2039235	2	1
92_17794_8_174	56418	2011025	1	0
272_17870_7_62	90988	2097076	4	4
305_17150_5_58	69823	2124431	0	0
469_15873_1_34	69965	2057187	1	0
84_6807_1_12	116030	2038392	2	2
502_16288_8_58	76496	2133199	0	0
62_16399_7_65	96337	2191674	2	1
90_15841_1_45	72335	2130705	1	1
47_19341_2_86	89123	2194202	4	3
409_10395_5_40	64236	2078467	2	2
612_6823_4_5	89565	2092642	2	2
188_6807_3_17	75771	2086466	3	2
67_11861_5_61	63700	2013362	1	0
407_10395_5_18	62574	2100649	1	1
588_21903_8_95	82329	2074434	0	0
553_19341_3_39	82470	2144951	5	4
554_19341_3_55	73126	2175847	2	2
608_6730_7_17	74846	2070874	1	1
164_15531_4_83	59285	2123100	5	5
79_13470_1_16	74741	2060022	1	1
110_6805_3_7	63346	2059202	0	0
15_10071_4_42	74473	1974861	1	1
163_15378_3_73	73894	2060560	1	1
114_17150_5_18	61518	2112356	1	1
447_14555_4_27	85239	2061820	1	1
514_17150_5_52	87891	2100738	4	4
337_16288_7_13	83268	2137859	1	1
273_11860_7_5	74117	2022534	2	0
375_16288_6_40	91369	2016234	0	0
28_6840_3_5	74607	2067121	17	16
393_21999_7_163	76468	2174817	5	5
154_6680_4_17	69638	2018003	0	0
1_19341_2_69	70913	2069758	3	2
271_13414_8_85	74288	2065024	1	0
60_6649_8_14	92515	2036312	10	7
144_19084_7_183	65679	2183603	7	5
345_6680_7_12	84881	2069447	4	4
40_6736_5_15	70134	2051176	0	0
518_17794_8_145	63992	2059520	0	0
361_14520_6_76	90316	2116101	1	1
264_6259_5_2	103471	2114379	6	2
591_11860_5_19	77408	2089197	2	2
318_6680_8_5	79941	2022854	1	1
265_6983_4_75	91801	2004917	2	2
617_6972_4_10	74868	1999852	1	1
559_20925_3_2	96888	2224166	0	0
216_9716_7_4	94068	2143797	0	0
162_16043_2_56	68950	2011284	0	0
483_16288_4_80	81289	2028355	1	1
486_16288_6_22	86040	2024834	1	1
170_16288_8_54	86229	2070590	1	0
261_6755_2_23	86024	2001620	0	0
527_17966_5_78	91567	2127553	3	3
228_15531_2_51	60676	2041894	3	1
211_17059_6_93	76576	2097298	19	19
49_7553_5_90	67547	2073028	0	0
416_12291_1_71	65015	2047963	3	3
406_6972_2_22	129594	2037832	3	2
215_6753_3_20	69868	2094176	0	0
613_6823_7_5	120320	2087179	13	10
294_6680_7_23	73294	2131667	0	0
207_17175_8_65	84327	2205206	1	1
619_6486_8_9	68745	2082390	2	2
569_21053_8_162	72806	2190470	1	1
290_22667_8_48	60620	2121038	0	0
335_16288_7_45	69675	2016038	1	1
71_16453_2_30	72607	2085901	3	2
485_16288_5_29	88711	2118112	1	1
130_6736_6_17	96331	2085586	0	0
531_18090_1_73	74897	2093512	3	3
510_17138_5_48	87460	2122668	3	2
602_6259_5_19	64720	2029649	2	2
87_6753_4_20	99127	2072508	0	0
615_6841_7_15	105173	2076249	13	11
587_23164_8_130	59191	2012984	0	0
251_12290_3_24	84455	2105165	9	9
405_6823_4_8	96139	2090669	0	0
473_15995_2_179	81847	2089669	2	2
609_6730_7_7	83092	2065502	2	2
585_22841_3_84	69181	2185451	1	1
289_21999_7_133	82587	2184324	0	0
388_19183_3_80	64791	2204777	1	1
104_6731_5_11	76838	2045037	1	1
484_16288_5_24	91168	2123614	12	10
98_11657_4_51	71682	1981908	2	2
433_14410_6_68	61950	2082065	1	0
89_15608_3_14	61838	2061330	0	0
465_15608_4_9	81450	2135915	2	2
306_17059_6_10	82385	2188894	4	2
488_16288_6_7	68572	1990749	3	3
32_11860_7_64	73913	1996560	6	6
139_22841_2_118	102152	2114996	0	0
565_20957_7_132	113165	2111717	4	4
129_10395_5_46	70542	2107884	1	1
281_9789_4_37	62222	2078339	3	3
138_7011_3_5	71356	2088489	2	2
158_6673_8_23	65342	2021499	1	1
326_12291_1_36	68291	2066910	0	0
321_19341_2_144	74253	2166088	2	0
168_14913_2_82	115033	2101360	0	0
444_14520_7_44	49580	2124040	0	0
54_15841_3_44	76872	2075001	3	3
503_16453_2_55	60587	2077427	3	3
324_14673_2_51	64679	1993522	7	7
515_17150_6_23	75034	2178327	0	0
537_18456_1_31	69230	2116974	4	4
220_16453_2_18	70004	2009548	5	3
604_6259_7_15	97409	2134421	1	0
329_15731_8_86	78693	2119944	1	1
468_15841_5_8	52033	2040363	0	0
99_6512_5_12	59784	2093135	2	0
115_12291_3_35	76277	2139758	0	0
395_22027_1_38	115537	2141091	2	2
209_17138_5_38	83305	2112801	1	0
603_6259_5_1	156932	2116942	1	0
445_14555_3_68	73250	2028072	1	1
166_6949_3_2	84402	2070706	11	8
417_12291_1_79	93274	2104066	0	0
546_19084_8_103	84433	2046189	1	1
227_15378_3_48	87680	2072377	0	0
528_18090_1_110	64823	1602864	0	0
143_17870_7_161	64212	2104669	2	2
91_16453_2_39	75329	2089884	1	1
109_22695_3_70	75283	2126055	1	1
441_14520_6_24	74656	2100045	5	5
26_14410_4_34	84591	2092788	0	0
304_14723_4_81	88344	2075470	3	3
13_12837_5_55	67793	2106388	4	4
86_15378_4_11	80887	2016908	2	2
496_16288_8_20	87654	2066717	1	1
432_14257_1_50	93872	2083484	0	0
258_15841_2_59	97314	2098643	5	4
246_15731_8_36	82095	2144593	0	0
140_6486_5_20	58521	2057253	2	2
39_10071_4_9	59509	2038162	2	2
596_11861_3_2	66553	2084631	4	4
457_14913_4_24	69107	2054290	1	1
566_21053_8_127	55567	2049540	1	0
396_22841_1_177	58235	2092099	7	6
350_12291_1_13	65126	2063258	2	2
237_12291_4_10	87526	2055404	8	6
69_16288_8_3	59087	1980242	3	3
253_14566_4_24	77595	2017539	0	0
247_16288_3_59	92097	2068383	5	5
48_12837_3_79	109167	2143617	2	1
435_14410_7_41	63422	2079330	3	3
397_7622_2_47	69933	2000546	4	4
232_15531_6_9	66215	1985986	5	4
97_11657_2_78	93587	2097253	2	1
280_9789_3_66	77206	2080187	4	3
448_14566_4_94	68911	2087319	9	5
270_12837_1_65	81327	2122200	1	1
408_10395_5_25	70976	2002509	6	5
250_11861_1_59	66008	2077170	0	0
372_16288_4_19	82752	2000262	4	4
172_6664_1_20	68782	2111055	0	0
479_16288_3_71	96188	2076607	2	1
568_21053_8_153	58579	2060808	0	0
194_17175_8_36	162845	2065794	3	3
505_17059_8_84	51634	2085362	1	1
592_11860_6_83	73216	2085007	9	7
330_17175_7_9	70115	2069870	2	2
236_16288_8_57	66739	2008621	1	1
38_13414_1_86	76347	2082618	2	2
378_17794_8_142	59443	2183244	7	7
331_14410_7_57	55922	2102247	1	1
614_6840_3_21	125150	2050115	4	2
204_21242_2_138	96865	2184307	1	1
181_12378_2_50	73261	2148205	3	3
155_14555_3_8	66525	2024268	1	0
338_18090_1_62	85710	2097941	1	1
136_19084_8_41	71361	2054257	4	3
214_6641_6_17	95767	2091437	12	7
438_14520_4_45	100040	2055796	7	4
95_21999_8_54	57871	2013499	2	2
429_13415_4_95	62012	2065259	3	2
293_6823_3_4	91914	2061926	2	2
149_6259_7_5	52979	1984703	0	0
507_17138_5_21	97236	2016526	2	2
226_22841_2_25	71259	1988245	0	0
186_7004_5_22	72532	2061070	0	0
492_16288_7_55	74270	2057303	3	2
452_14723_2_31	93280	2135024	0	0
315_6470_6_16	77931	2082772	1	1
513_17150_4_72	80233	2191270	3	2
605_6631_3_9	92009	2129919	1	1
102_15874_1_45	74112	2028102	7	0
259_15995_1_102	63810	1988336	4	3
562_20925_3_53	79366	2071189	1	1
311_21999_8_48	63196	2178526	3	2
222_6631_3_23	80921	2041097	0	0
538_18456_1_52	68086	2113542	0	0
493_16288_7_61	68135	1981908	2	1
33_15731_8_23	66052	2088760	2	2
94_14520_6_64	69316	2125724	2	1
196_16288_8_37	104743	2082033	4	3
10_22027_1_37	73925	2087395	4	3
351_12291_1_62	69568	2067868	10	7
500_16288_8_39	84465	2049705	1	1
542_19084_7_126	69252	2176670	1	1
41_13415_6_19	66813	1996731	3	2
27_11511_7_66	77267	2092996	0	0
44_11861_1_1	69885	2064942	0	0
616_6841_7_2	90109	1968508	8	2
425_12837_4_74	63535	2022126	1	0
291_22709_8_349	67945	2096324	3	2
490_16288_7_2	94561	2121492	7	3
523_17870_7_141	80908	2081786	5	3
51_12837_2_27	69661	2011849	0	0
377_17428_8_140	51860	2107643	2	2
606_6641_6_4	118891	2133387	10	3
117_14520_4_68	74865	2083037	2	2
254_15995_2_63	67141	2143972	3	2
359_14520_4_28	73494	2052315	10	3
460_14936_5_67	90784	2065558	2	1
50_11860_8_54	61190	2065913	0	0
276_15841_5_94	64676	2053478	0	0
389_19341_3_75	62587	2077659	1	0
80_15873_2_42	70595	2085559	4	4
118_6680_5_6	138776	2096676	0	0
543_19084_7_36	82769	2168155	0	0
358_13415_4_55	66268	2042563	3	1
58_14410_7_84	77239	2085053	0	0
244_7038_7_22	83522	2065448	2	2
183_18456_1_110	84516	2079383	3	3
354_12837_1_56	78310	2040120	2	2
233_12290_3_56	65523	2024899	4	3
309_16288_8_34	101729	1969495	0	0
353_12378_2_64	66172	2111654	4	2
339_18090_2_74	90016	2131521	2	2
545_19084_7_79	75243	2085000	1	1
336_20925_3_10	62259	1971571	5	3
475_16043_2_77	92940	2119702	3	3
134_6710_6_21	68075	1998010	1	1
131_13154_2_74	65929	1997040	7	7
240_16399_6_75	66011	2053864	5	4
219_16399_7_6	66170	2050914	0	0
374_16288_4_81	94627	2012453	4	4
426_13154_4_4	61919	2131470	0	0
366_14936_6_76	70103	2079639	0	0
323_11658_2_89	64651	2058309	1	1
401_6631_3_12	85267	2127790	4	2
284_16288_8_61	68963	2091233	2	2
383_18090_2_97	68792	2021229	4	4
555_19341_3_78	74055	2115726	1	1
125_12837_1_13	71733	2111986	2	1
442_14520_6_33	73868	2144257	4	3
279_19341_2_84	86699	2049132	1	0
17_12162_1_35	72327	2073875	0	0
575_21999_7_130	72657	2030798	2	2
598_10050_2_45	68175	2137019	0	0
53_11791_1_59	92214	2101925	0	0
384_19084_7_27	80271	2142301	2	0
9_11791_1_52	77067	2056485	0	0
189_12291_3_19	93506	2050252	0	0
171_14410_8_19	69662	2168632	12	0
121_14520_4_19	72001	2139306	3	3
517_17794_7_27	93497	2025517	3	0
93_13415_4_16	101615	2075240	1	0
464_15531_7_18	239450	2131289	6	4
192_18090_5_36	82475	2169967	1	1
341_21127_2_44	56068	2246990	0	0
205_12837_5_80	98854	2128667	1	1
103_17428_8_127	70772	2089736	0	0
519_17794_8_154	64491	2091373	0	0
303_16288_8_8	87543	2061298	6	6
175_11791_1_6	54048	2059267	1	1
176_17870_8_78	73400	2109974	5	3
620_6512_2_10	104083	2118798	0	0
283_6805_2_21	93385	2106555	2	1
413_11658_1_89	50799	2193962	2	2
320_7011_3_14	76568	2104599	2	2
454_14723_2_4	72479	2020673	1	0
3_22841_1_33	69219	1991805	1	1
68_14723_4_87	57982	2044650	0	0
301_14913_3_1	74643	2001478	0	0
185_22027_1_119	63026	2138345	5	4
607_6649_7_17	104921	2071267	0	0
547_19084_8_51	58667	2066670	1	1
410_10395_5_54	90086	2173001	2	2
357_13091_6_13	76995	2035794	1	1
52_17138_3_87	67935	2062309	1	1
31_10071_4_11	72820	2053009	0	0
400_6631_2_16	72338	2093468	7	6
364_14673_4_78	75079	2034177	3	2
327_12291_1_58	65469	2093288	3	1
108_14410_7_30	89089	2036304	0	0
239_13415_8_24	85352	2087794	0	0
37_14410_8_18	61618	2111430	0	0
124_11893_1_88	62593	2079291	1	1
846_11861_5_11	79742	2148770	2	2
96_15531_5_92	76215	1978311	4	2
64_18090_2_111	65828	2117679	3	3
419_12291_3_47	70262	2073826	2	2
371_16288_3_43	80159	1999267	1	1
73_6631_4_21	63136	1960183	2	1
509_17138_5_43	77247	2158883	2	1
310_22027_1_41	59523	2011047	5	4
7_7622_3_92	57263	2040696	0	0
184_15841_2_93	72079	2100104	1	0
142_14257_1_81	54956	1974816	9	9
151_6259_7_20	68399	2034620	2	2
512_17150_4_56	87341	2102197	1	0
126_17059_7_71	61696	2067375	1	1
300_15378_2_55	245744	2085579	6	4
611_6807_3_15	143249	2026725	8	6
42_6673_8_24	920063	2071773	21	19
420_12837_1_59	64337	1985859	1	0
179_14913_7_55	79466	2080245	2	2
4_21903_8_266	66231	2057164	1	1
249_21242_2_135	63936	2088518	0	0
263_7011_6_19	86920	2162401	1	1
478_16288_3_64	82723	2099811	4	4
30_6841_7_17	87251	2044188	1	1
19_7553_4_32	72690	2039834	1	1
424_12837_3_13	64662	2198058	3	1
288_19341_2_96	80950	2109042	2	1
178_13415_8_81	60635	2077762	3	2
458_14913_7_88	88820	2134113	2	2
18_11861_5_40	61875	2059159	1	1
76_19341_2_145	86272	2175394	3	3
70_13470_1_30	67125	2040480	2	2
498_16288_8_25	75026	1994669	2	2
159_14410_8_42	86209	2146814	0	0
119_14673_1_59	67922	2091593	0	0
113_22841_3_34	69536	2095704	1	1
570_21053_8_172	74626	2085430	3	3
174_7054_5_2	66606	2064822	0	0
206_16288_7_75	92217	2086846	0	0
529_18090_1_188	72713	2074573	2	2
439_14520_6_13	47945	2132103	0	0
82_7054_4_16	78310	2085328	3	3
16_14673_2_9	63614	2047591	0	0
187_6673_8_22	61124	2000971	0	0
200_17150_4_89	85311	2053935	1	0
404_6755_2_5	96154	2033753	30	12
45_7038_7_14	57937	1953757	3	1
12_10071_4_16	78436	1979207	0	0
77_14555_3_93	69229	2149179	0	0
14_14555_3_65	81931	2100961	0	0
557_20925_3_14	83832	2078382	4	4
242_14913_3_66	84839	2082086	1	1
360_14520_6_17	51395	2105241	2	1
385_19084_7_32	62040	2083320	3	2
316_6470_6_20	75011	2072983	1	1
474_16043_2_67	77310	2071740	2	2
23_19084_7_114	78714	2153323	4	3
105_11657_8_42	61678	2058256	1	1
482_16288_4_45	94930	2059550	0	0
516_17428_8_149	70393	2084863	1	1
481_16288_4_44	71452	1960166	2	2
427_13414_2_70	77921	2002172	0	0
386_19084_8_101	54448	2022760	3	3
308_6983_7_64	68741	2063777	1	0
574_21999_7_109	63574	2142457	2	1
544_19084_7_50	80967	2129279	0	0
434_14410_6_74	51140	2134550	3	3
238_14913_3_38	319591	2065686	5	5
459_14936_4_74	94048	2041837	1	1
116_14913_4_1	80755	2051585	1	0
11_17175_6_81	74868	2117881	3	3
536_18456_1_172	102920	2167838	3	3
455_14723_4_16	64922	2034783	1	0
56_12837_1_46	81007	2007945	3	2
63_6680_6_14	79576	2085138	4	2
352_12291_6_20	63836	2069905	6	6
451_14673_4_24	66104	2163068	3	3
75_21946_6_155	64670	2074876	1	1
106_6710_8_19	72700	2114108	1	1
462_15378_2_47	64277	2026909	0	0
22_19183_3_93	73839	2064121	5	5
456_14913_2_94	75320	2108035	1	1
135_19084_8_163	66453	2041635	4	4
390_11860_8_47	58522	2045454	0	0
46_22695_3_161	61190	2077628	0	0
287_6805_6_20	78750	2103895	3	3
561_20925_3_41	65752	2083384	0	0
463_15531_6_81	64504	2080410	2	1
550_19183_3_6	75639	2120873	9	7
59_15608_3_20	60081	2003466	1	1
234_15608_4_46	71639	2035182	3	3
332_17794_8_185	73462	2104448	4	3
355_12837_1_71	67817	2049579	2	2
266_11511_8_86	71777	1978048	1	1
423_12837_2_83	56719	2102469	2	2
618_7011_6_16	750592	2102785	23	19
370_15608_3_30	102408	2101180	1	0
583_22667_7_175	70147	2051442	3	2
229_21127_1_63	64164	2033873	0	0
128_6664_1_6	70018	2056679	4	3
43_15608_5_72	71766	2005338	1	1
577_21999_8_29	67944	2096552	2	1
66_6631_1_22	85156	2095389	46	25
199_17150_5_50	63726	2011934	3	2
72_15873_4_65	69211	2042662	9	9
530_18090_1_68	75866	2145788	3	2
65_14936_5_47	95170	2066470	4	4
29_21946_6_328	60502	2093441	3	3
55_11861_3_41	80449	2061182	1	1
593_11860_7_14	68416	2055694	8	5
394_21999_8_64	70653	1975813	2	2
217_9789_5_40	70504	2069143	2	2
122_6710_8_6	76020	2115392	2	2
333_15531_5_57	72417	2097475	0	0
223_9789_2_42	79006	2080429	2	2
285_16399_6_42	72915	2189609	2	2
245_14723_2_5	359064	2024819	4	3
274_14410_7_17	50501	2061766	9	9
193_14410_5_66	76833	2107440	3	2
313_23164_8_79	55976	2107687	4	3
195_15873_2_24	66947	2077427	5	4
551_19341_2_130	64538	2080726	1	0
325_18456_1_29	79767	2132395	2	2
302_15531_7_1	73547	2075685	9	9
539_18456_1_74	68550	2059948	0	0
83_10050_2_18	64402	1991152	3	3
586_22841_3_110	64052	2081249	0	0
150_7068_4_21	92077	2051318	0	0
299_17059_8_88	74335	1995819	0	0
6_11861_4_83	75813	2060988	0	0
421_12837_2_10	67793	2068221	1	1
564_20925_3_80	87918	2085876	5	4
210_15995_1_7	70508	2118344	0	0
112_16453_2_35	112573	2087049	2	0
466_15731_8_50	85296	2129933	4	2
549_19084_8_76	78286	2128103	7	2
235_17794_7_174	98615	2139969	4	3
363_14673_1_56	74573	1967835	0	0
391_21127_1_181	63848	2015547	1	1
541_19084_7_107	91549	2061117	0	0
213_22027_1_56	67231	2142498	1	1
340_19341_2_112	61538	2098035	4	2
5_9789_4_28	79334	2065787	0	0
437_14410_7_80	64197	2071667	0	0
275_15531_7_23	74519	2076255	0	0
365_14913_6_73	56783	1991791	0	0
511_17138_5_49	97982	2069849	6	6
57_15873_1_12	56748	2002567	0	0
589_21946_6_261	81811	2072042	4	3
501_16288_8_40	78091	2118397	0	0
343_22114_6_37	98977	2133939	0	0
312_22841_2_80	61117	2130488	3	3
147_14520_4_23	84701	2081190	3	2
436_14410_7_55	74534	2081618	0	0
532_18090_1_76	72430	2238565	1	1
521_17794_8_58	61312	2162042	1	1
230_17138_5_57	75238	2057988	1	0
132_13414_2_34	94986	2090033	2	1
590_22695_3_204	54697	2019555	1	1
2_13414_8_47	76135	2008054	0	0
477_16043_2_84	62347	2056255	3	2
182_16399_5_10	61275	2070379	4	4
522_17794_8_68	79863	2049330	8	3
36_21903_8_179	55487	2097175	6	6
556_19341_3_92	74093	2076242	2	2
269_19084_7_74	70201	2055815	4	4
241_16288_3_81	82448	1993279	2	2
218_14936_5_56	96014	2047123	0	0
535_18456_1_118	63022	2269727	1	1
322_19084_8_80	60937	2025113	1	1
120_9789_2_39	82654	2104706	3	2
212_21127_1_102	74836	2086415	1	1
267_19084_7_130	69183	2105453	2	2
567_21053_8_149	59229	2008459	1	1
581_22114_6_76	55531	2074202	0	0
286_22114_6_80	56535	2072098	5	5
231_21999_7_183	79191	2094671	3	2
278_14723_4_80	77870	2071423	0	0
381_11860_8_33	71822	2123024	1	0
572_21127_1_5	77267	2123673	3	2
152_24775_1_83	94185	2104413	3	2
35_11861_1_91	65224	2026081	1	1
221_15873_4_5	67219	2109057	2	2
540_18456_1_95	278701	2065891	4	4
277_17966_5_16	65060	1931313	2	2
61_12837_2_16	61068	2004873	0	0
382_18090_2_142	85929	2098711	0	0
552_19341_3_120	84217	2128255	2	2
191_22027_1_109	65210	2051310	0	0
342_22841_2_175	64334	2153692	2	1
548_19084_8_61	61451	2026203	1	1
576_21999_8_21	56469	2031970	0	0
582_22027_1_120	58632	2085785	1	1
520_17794_8_37	63052	2034544	1	1
534_18090_2_117	77779	2123977	1	1
268_17870_8_97	84466	2140011	1	1
156_22841_2_119	71493	2041224	1	1
584_22841_4_145	63144	2104272	6	6
