scaffold	compared_bases_count	length	consensus_SNPs	population_SNPs
171_14410_8_19	16965	2165954	14	9
56_12837_1_46	24361	2002443	3	2
606_6641_6_4	46290	2144590	20	18
307_16288_6_15	23324	2101108	6	2
525_17870_8_147	23100	2096483	4	1
239_13415_8_24	22510	2091501	7	1
531_18090_1_73	27345	2093889	3	2
78_14520_7_15	23568	2075862	21	9
503_16453_2_55	19581	2077766	10	4
163_15378_3_73	21363	2044526	5	3
428_13415_4_13	15929	2120123	6	1
405_6823_4_8	29821	2127607	8	4
103_17428_8_127	27807	2089736	6	6
483_16288_4_80	24815	2054986	6	5
535_18456_1_118	27159	2271160	14	10
342_22841_2_175	16251	2154214	2	2
230_17138_5_57	26200	2058376	10	8
203_6983_4_90	21665	1999771	13	10
131_13154_2_74	16890	2011423	1	1
106_6710_8_19	23149	2120958	18	9
544_19084_7_50	29251	2168933	7	5
569_21053_8_162	30292	2192295	16	6
122_6710_8_6	22797	2116376	2	2
357_13091_6_13	25765	2033656	11	6
419_12291_3_47	20676	2125496	5	4
288_19341_2_96	23981	2109118	17	10
581_22114_6_76	17323	2075434	4	4
498_16288_8_25	19878	2006216	7	5
179_14913_7_55	20684	2080245	3	1
104_6731_5_11	22142	2043032	4	3
588_21903_8_95	21120	2069287	0	0
444_14520_7_44	15610	2128747	3	2
608_6730_7_17	22290	2088374	7	1
4_21903_8_266	18564	2061439	5	5
593_11860_7_14	20775	2055694	11	9
303_16288_8_8	24868	2068586	7	1
617_6972_4_10	27772	1999404	8	6
204_21242_2_138	22559	2186512	19	14
33_15731_8_23	17812	2083019	0	0
376_16288_6_47	26662	2026162	4	4
448_14566_4_94	18100	2093799	8	4
592_11860_6_83	24601	2081075	8	7
144_19084_7_183	18710	2184345	11	7
478_16288_3_64	25675	2095298	17	10
509_17138_5_43	18728	2158488	5	4
367_15378_4_63	24195	2082174	3	2
201_17870_7_93	21643	2074814	9	8
215_6753_3_20	25972	2096737	23	10
311_21999_8_48	25650	2213536	8	6
354_12837_1_56	23990	2049393	9	6
596_11861_3_2	23039	2128207	12	11
527_17966_5_78	26532	2124002	2	2
205_12837_5_80	23587	2126997	6	5
82_7054_4_16	31481	2105210	27	11
499_16288_8_29	25677	2008254	4	3
148_15378_4_35	40356	2090876	22	12
286_22114_6_80	15424	2072098	3	1
246_15731_8_36	19402	2142964	7	5
193_14410_5_66	26560	2108517	10	7
184_15841_2_93	17541	2095522	3	2
619_6486_8_9	22274	2082733	3	2
452_14723_2_31	26122	2150354	13	9
207_17175_8_65	21058	2205526	3	2
397_7622_2_47	26044	2004891	12	6
364_14673_4_78	21026	2037074	10	6
546_19084_8_103	27203	2044738	10	7
485_16288_5_29	21259	2159138	2	1
113_22841_3_34	20439	2102009	13	6
454_14723_2_4	19862	2020156	3	2
384_19084_7_27	22974	2175598	12	8
137_14566_4_23	17255	2001545	3	1
545_19084_7_79	20217	2096684	5	3
430_13415_6_1	24571	2118545	8	8
154_6680_4_17	20128	2013623	8	2
609_6730_7_7	33088	2061143	9	7
227_15378_3_48	27373	2078958	9	8
118_6680_5_6	62595	2091475	36	29
415_12290_3_2	22490	2148792	19	16
5_9789_4_28	21119	2065787	10	7
318_6680_8_5	21782	2056797	8	7
538_18456_1_52	19050	2115058	1	1
119_14673_1_59	19376	2090811	4	4
162_16043_2_56	20839	1996271	14	13
90_15841_1_45	17852	2131819	2	1
407_10395_5_18	24214	2155920	18	7
65_14936_5_47	27430	2066470	6	4
236_16288_8_57	18819	2007746	2	1
293_6823_3_4	29445	2063038	7	3
519_17794_8_154	18814	2128918	4	3
300_15378_2_55	106108	2086386	25	9
501_16288_8_40	20095	2132541	8	3
422_12837_2_40	18752	2054635	1	1
504_17059_7_81	18106	2076201	13	12
50_11860_8_54	19012	2073642	7	4
275_15531_7_23	27584	2076255	6	5
481_16288_4_44	21115	1988481	1	1
22_19183_3_93	19227	2061281	7	4
352_12291_6_20	20638	2069905	12	8
490_16288_7_2	34765	2121492	14	8
571_21127_1_165	26150	2178551	36	31
372_16288_4_19	23212	2032598	10	8
309_16288_8_34	46341	1974011	17	16
440_14520_6_21	16353	2118929	3	2
21_13470_1_90	29099	2146511	9	6
315_6470_6_16	21654	2106614	7	4
534_18090_2_117	25144	2123977	11	9
356_12837_2_32	20286	2175610	23	21
39_10071_4_9	25809	2053555	17	17
101_16288_6_5	21273	2014909	11	7
219_16399_7_6	22477	2050914	10	7
292_7004_6_30	27586	1987148	25	11
13_12837_5_55	31911	2105333	16	12
321_19341_2_144	26296	2167120	16	15
580_22114_6_56	26065	2142989	15	4
517_17794_7_27	49133	2025145	40	26
28_6840_3_5	23738	2068989	29	17
475_16043_2_77	27485	2107509	13	12
435_14410_7_41	25141	2076603	6	5
409_10395_5_40	27212	2115134	12	10
489_16288_6_72	29447	2000543	13	11
460_14936_5_67	23657	2061851	9	9
424_12837_3_13	15520	2198058	2	2
325_18456_1_29	25675	2175301	9	7
353_12378_2_64	21137	2110842	9	3
375_16288_6_40	23647	2008640	9	6
202_9789_5_86	21627	2057432	6	2
464_15531_7_18	104853	2131289	31	14
58_14410_7_84	19715	2085053	7	6
567_21053_8_149	16269	2009072	3	3
406_6972_2_22	52771	2091575	29	26
265_6983_4_75	30048	2004917	5	4
18_11861_5_40	19368	2058578	4	3
500_16288_8_39	24411	2056994	4	3
323_11658_2_89	16546	2108087	11	6
190_15378_3_12	22370	2194313	6	5
126_17059_7_71	18685	2067209	5	3
427_13414_2_70	24844	2004990	5	2
488_16288_6_7	18906	1982397	7	4
14_14555_3_65	25937	2098457	16	12
34_17059_6_69	21803	2064899	9	6
19_7553_4_32	19142	2041732	6	5
30_6841_7_17	23499	2044188	7	7
164_15531_4_83	24490	2137221	16	14
223_9789_2_42	23166	2089743	6	5
278_14723_4_80	17577	2071423	3	3
332_17794_8_185	25133	2105680	17	7
45_7038_7_14	23657	1995666	15	14
195_15873_2_24	21531	2088649	4	2
284_16288_8_61	17115	2093087	2	2
62_16399_7_65	29183	2191674	8	2
173_6753_4_18	29338	2095373	11	7
393_21999_7_163	20439	2173173	16	8
209_17138_5_38	21939	2110393	8	7
161_15378_3_10	17772	2138262	8	6
71_16453_2_30	25514	2141163	5	5
211_17059_6_93	46750	2099238	44	29
386_19084_8_101	14052	2022339	11	10
11_17175_6_81	17765	2117881	4	3
198_22841_3_10	22750	2139402	13	7
348_11511_8_94	18302	2089383	10	9
607_6649_7_17	32084	2060197	12	7
220_16453_2_18	22416	2012612	6	5
449_14566_5_8	16864	2064401	3	1
398_6259_7_19	48138	1911764	64	35
2_13414_8_47	24238	2024716	6	1
467_15841_4_75	20108	2183501	6	4
541_19084_7_107	20987	2062350	11	8
132_13414_2_34	30272	2090033	17	13
416_12291_1_71	19099	2046663	10	8
55_11861_3_41	22935	2061182	5	3
614_6840_3_21	54789	2043397	20	14
96_15531_5_92	20470	1978311	14	13
431_13710_2_39	22725	2084972	12	6
44_11861_1_1	25593	2064942	20	14
537_18456_1_31	24864	2116931	20	14
216_9716_7_4	23464	2139261	1	1
459_14936_4_74	25768	2048094	12	8
7_7622_3_92	16436	2040696	3	3
247_16288_3_59	39583	2066707	9	6
257_20957_7_122	26395	2161353	16	14
251_12290_3_24	24710	2096932	7	1
359_14520_4_28	38526	2053448	34	22
244_7038_7_22	28478	2065473	9	6
595_11861_2_71	20085	2034131	7	6
404_6755_2_5	38759	2033815	65	41
471_15995_1_87	21230	2140989	9	1
129_10395_5_46	27453	2147904	9	6
76_19341_2_145	20924	2175394	8	6
549_19084_8_76	21964	2139290	12	11
618_7011_6_16	398099	2102785	67	26
495_16288_7_79	33534	2107146	4	1
49_7553_5_90	21862	2066285	2	1
167_7004_8_91	21318	2066064	3	1
263_7011_6_19	28314	2169958	10	9
114_17150_5_18	19013	2103981	6	5
222_6631_3_23	23344	2114901	6	5
125_12837_1_13	23670	2122227	14	14
226_22841_2_25	20444	1988245	4	1
620_6512_2_10	34990	2134936	14	12
366_14936_6_76	23808	2117759	7	6
256_14520_4_44	15843	2005293	3	3
105_11657_8_42	20052	2070520	2	2
180_7004_7_62	28136	2136305	19	11
134_6710_6_21	20242	2004023	10	6
457_14913_4_24	20534	2054290	4	1
249_21242_2_135	18609	2088518	4	3
335_16288_7_45	18711	1997737	7	6
551_19341_2_130	26213	2080726	14	11
189_12291_3_19	24035	2087203	6	3
283_6805_2_21	23578	2075631	4	2
502_16288_8_58	20094	2129501	5	4
496_16288_8_20	23876	2077843	0	0
139_22841_2_118	33772	2113759	18	7
594_11861_1_47	21608	2085950	9	3
146_21946_6_271	19356	2135556	6	3
145_15841_3_56	18450	2054861	6	3
328_14936_5_26	22231	2154616	4	4
417_12291_1_79	36947	2113467	7	7
515_17150_6_23	20400	2176091	6	4
334_15682_1_68	19964	2034901	5	3
486_16288_6_22	24035	2050005	6	3
587_23164_8_130	16461	2014772	6	5
32_11860_7_64	23215	1999474	9	8
88_14520_5_11	18873	2087123	0	0
494_16288_7_68	18774	2113421	4	4
143_17870_7_161	19268	2104669	7	6
151_6259_7_20	20893	2032292	5	2
547_19084_8_51	15015	2066670	3	2
53_11791_1_59	24509	2179368	4	1
306_17059_6_10	57896	2187584	44	37
261_6755_2_23	27583	1995433	6	1
281_9789_4_37	18921	2078339	3	3
138_7011_3_5	26375	2115973	12	10
174_7054_5_2	21575	2069602	11	7
188_6807_3_17	19986	2086405	21	9
529_18090_1_188	20597	2072766	6	5
79_13470_1_16	20739	2061241	5	5
9_11791_1_52	63376	2054862	77	64
414_11679_1_83	21686	2113200	3	3
299_17059_8_88	21627	1995819	9	4
331_14410_7_57	20740	2116754	11	6
84_6807_1_12	33454	2038136	15	7
425_12837_4_74	18204	2022126	2	2
280_9789_3_66	20281	2121060	2	1
225_16288_7_69	22527	2092669	4	2
73_6631_4_21	22974	1964452	8	6
117_14520_4_68	25846	2065527	10	4
91_16453_2_39	23144	2125567	3	3
98_11657_4_51	22076	1979531	6	4
345_6680_7_12	27507	2071406	9	4
285_16399_6_42	27156	2189609	26	12
264_6259_5_2	34664	2108526	27	16
38_13414_1_86	18043	2068266	10	3
271_13414_8_85	25273	2062985	11	3
304_14723_4_81	22487	2079878	3	1
602_6259_5_19	19558	2036184	3	2
573_21127_2_26	19049	2085839	8	7
25_13415_6_52	23009	2068231	6	5
451_14673_4_24	25731	2239997	28	23
70_13470_1_30	17540	2040480	5	5
583_22667_7_175	17016	2086819	5	2
518_17794_8_145	22924	2058165	16	14
81_17150_4_6	75322	2167152	88	47
441_14520_6_24	28637	2097664	17	6
99_6512_5_12	22341	2087933	15	15
102_15874_1_45	22243	2034176	21	8
232_15531_6_9	43733	2027801	45	24
20_6753_2_5	24592	2147902	9	5
402_6664_1_14	24937	2114331	13	8
604_6259_7_15	29922	2158253	12	3
355_12837_1_71	21965	2049579	3	2
438_14520_4_45	63479	2062269	83	57
301_14913_3_1	22818	2001478	8	7
109_22695_3_70	19556	2126055	2	1
601_6999_4_13	23468	2052476	3	3
128_6664_1_6	22408	2058019	5	2
542_19084_7_126	18247	2176199	9	7
317_6631_7_18	25307	2023510	11	6
224_17794_7_17	28632	2064189	17	16
273_11860_7_5	17272	2020762	3	3
124_11893_1_88	19611	2076529	6	5
410_10395_5_54	29334	2173001	23	18
155_14555_3_8	26388	2021487	5	4
200_17150_4_89	26028	2053935	4	3
340_19341_2_112	22664	2103819	12	9
158_6673_8_23	18568	2036041	6	5
140_6486_5_20	16312	2071039	1	1
421_12837_2_10	18917	2066726	8	8
63_6680_6_14	27427	2103541	6	5
272_17870_7_62	27251	2096560	15	12
521_17794_8_58	25697	2162042	17	13
47_19341_2_86	28663	2198575	25	20
35_11861_1_91	17890	2032475	4	3
330_17175_7_9	18378	2066727	6	5
351_12291_1_62	19991	2063846	3	3
166_6949_3_2	26294	2070706	10	8
568_21053_8_153	22417	2058886	13	6
378_17794_8_142	17951	2183244	15	12
107_6841_7_10	19288	2042582	18	17
505_17059_8_84	16292	2083679	7	7
316_6470_6_20	20006	2087261	5	4
298_12291_3_40	20593	2118409	1	1
276_15841_5_94	18719	2051465	4	2
590_22695_3_204	19135	2019555	10	6
389_19341_3_75	22945	2077182	8	6
439_14520_6_13	16852	2160907	5	4
477_16043_2_84	18853	2056255	10	10
374_16288_4_81	27068	2046157	2	2
379_17870_7_147	25043	2152919	2	2
287_6805_6_20	28759	2103895	22	17
433_14410_6_68	29580	2080518	27	19
231_21999_7_183	21261	2094671	5	2
492_16288_7_55	22613	2065910	3	2
616_6841_7_2	60919	1974518	89	48
235_17794_7_174	63340	2154507	99	65
392_21127_2_134	17480	2044159	5	1
87_6753_4_20	77781	2069068	101	63
72_15873_4_65	22005	2042662	6	6
186_7004_5_22	24459	2060374	14	14
177_19084_7_120	25156	2057422	14	10
130_6736_6_17	27583	2084749	18	7
319_6938_7_6	22419	2018471	9	7
111_13710_1_52	15076	2050118	6	5
562_20925_3_53	24154	2077366	12	12
255_17150_4_25	21701	2138496	0	0
16_14673_2_9	20860	2047591	10	4
116_14913_4_1	21433	2047690	7	4
245_14723_2_5	161706	2058850	17	10
453_14723_2_37	23390	2125570	37	29
42_6673_8_24	514714	2070989	126	45
400_6631_2_16	23088	2127075	12	12
333_15531_5_57	27314	2133455	13	8
242_14913_3_66	22144	2082086	4	2
473_15995_2_179	26147	2094837	9	6
27_11511_7_66	24156	2092238	12	12
341_21127_2_44	20117	2246990	7	4
536_18456_1_172	35325	2167838	12	4
302_15531_7_1	21451	2075685	9	7
89_15608_3_14	16783	2061330	6	4
513_17150_4_72	22312	2192840	7	7
157_21903_8_278	20344	2074636	5	5
51_12837_2_27	23507	2011849	10	9
603_6259_5_1	71620	2135528	19	16
442_14520_6_33	22620	2141868	13	12
120_9789_2_39	26579	2113302	9	5
274_14410_7_17	19431	2061766	7	5
266_11511_8_86	19780	1977905	1	0
324_14673_2_51	20578	1991928	6	6
511_17138_5_49	26637	2106570	13	5
493_16288_7_61	22852	1982724	2	1
327_12291_1_58	20046	2122300	4	3
8_10050_2_78	25107	2093789	16	6
57_15873_1_12	14959	2001072	0	0
270_12837_1_65	23661	2099693	7	6
390_11860_8_47	21461	2051082	4	3
64_18090_2_111	18029	2117679	1	1
40_6736_5_15	20762	2040469	6	3
291_22709_8_349	27103	2098308	32	23
436_14410_7_55	27141	2125010	13	12
462_15378_2_47	17636	2026909	9	8
310_22027_1_41	16977	2011478	7	2
528_18090_1_110	31897	2051757	10	6
168_14913_2_82	45641	2099340	8	6
329_15731_8_86	20547	2120471	9	9
411_10395_5_55	19989	2088471	4	3
434_14410_6_74	16528	2096876	5	4
123_17794_8_71	22476	1988738	11	7
591_11860_5_19	25988	2090399	7	6
512_17150_4_56	21346	2102394	7	7
237_12291_4_10	21213	2099320	4	2
41_13415_6_19	19805	1996731	2	1
554_19341_3_55	24147	1829175	9	9
432_14257_1_50	37268	2082005	3	1
218_14936_5_56	24902	2047123	2	2
170_16288_8_54	25365	2069213	7	3
514_17150_5_52	25031	2099254	1	1
282_16288_8_6	23525	2051761	4	2
371_16288_3_43	36181	2005737	18	16
127_6730_6_14	24002	1976152	14	8
248_6259_5_7	27065	2146514	11	11
516_17428_8_149	28523	2084863	11	11
110_6805_3_7	19437	2055747	4	1
221_15873_4_5	27931	2133141	14	11
566_21053_8_127	15668	2053118	4	3
461_15277_3_68	19188	2073512	9	6
258_15841_2_59	43844	2097833	38	13
234_15608_4_46	20805	2034162	5	4
561_20925_3_41	16934	2082967	5	4
68_14723_4_87	17787	2044650	5	2
598_10050_2_45	19524	2142927	6	4
290_22667_8_48	14489	2157315	0	0
443_14520_6_39	18880	2141427	7	5
267_19084_7_130	21542	2116485	2	2
479_16288_3_71	28863	2075148	11	7
250_11861_1_59	21945	2075782	12	12
383_18090_2_97	27094	2016782	3	3
254_15995_2_63	21209	2142295	26	6
394_21999_8_64	20590	1971780	0	0
589_21946_6_261	21224	2072042	8	5
360_14520_6_17	17522	2104428	3	3
233_12290_3_56	19555	2024899	8	4
77_14555_3_93	17089	2149179	12	3
238_14913_3_38	144689	2074684	28	6
308_6983_7_64	19265	2019301	6	5
533_18090_2_100	20900	2120780	14	14
150_7068_4_21	25534	2051318	15	5
465_15608_4_9	28874	2186479	13	8
229_21127_1_63	27678	2033873	20	8
456_14913_2_94	22416	2108035	7	6
175_11791_1_6	13456	2057475	4	4
121_14520_4_19	21010	2138342	8	4
510_17138_5_48	26724	2114860	7	4
577_21999_8_29	17002	2133194	8	7
210_15995_1_7	18892	2123904	9	5
172_6664_1_20	20515	2142803	5	5
305_17150_5_58	21904	2123718	3	2
67_11861_5_61	19075	2013362	1	1
543_19084_7_36	26873	2168155	9	4
1_19341_2_69	22498	2068519	1	0
346_7011_3_17	22782	2012551	8	7
192_18090_5_36	20574	2169266	17	4
326_12291_1_36	17954	2072350	1	0
532_18090_1_76	25803	2239656	6	4
17_12162_1_35	20142	2071938	4	1
615_6841_7_15	48343	2069232	70	43
80_15873_2_42	25852	2085559	8	7
523_17870_7_141	51722	2089714	58	53
182_16399_5_10	19036	2080716	5	5
46_22695_3_161	18271	2076121	1	1
54_15841_3_44	23292	2106523	9	5
24_14936_4_78	17503	2111584	4	1
277_17966_5_16	21431	1933951	2	2
337_16288_7_13	25965	2137859	14	11
338_18090_1_62	25909	2098365	12	9
497_16288_8_23	22914	2045750	3	3
373_16288_4_57	31280	2135920	22	19
575_21999_7_130	20264	2031582	7	3
31_10071_4_11	22858	2057412	7	5
612_6823_4_5	33799	2088301	9	8
429_13415_4_95	19213	2063222	9	7
508_17138_5_35	21063	2189695	7	5
108_14410_7_30	24529	2035659	9	8
530_18090_1_68	22353	2145430	11	10
550_19183_3_6	60725	2152482	80	44
43_15608_5_72	18459	2009144	4	4
60_6649_8_14	124378	2067346	194	116
361_14520_6_76	22120	2113939	1	1
350_12291_1_13	19761	2127867	6	4
6_11861_4_83	23849	2054551	10	7
228_15531_2_51	16433	2038462	4	4
468_15841_5_8	16740	2040921	7	6
259_15995_1_102	16640	1987413	9	6
458_14913_7_88	30687	2139800	5	4
147_14520_4_23	29873	2081190	17	11
557_20925_3_14	21798	2077454	9	7
312_22841_2_80	18202	2130488	8	3
522_17794_8_68	24903	2049330	9	2
576_21999_8_21	19744	2031970	5	1
206_16288_7_75	24591	2086846	7	4
343_22114_6_37	28312	2140515	5	4
463_15531_6_81	24717	2079033	22	13
59_15608_3_20	20862	1995784	0	0
115_12291_3_35	28920	2154214	10	7
183_18456_1_110	28269	2076983	17	14
484_16288_5_24	42866	2160763	36	34
846_11861_5_11	26985	2182066	7	5
289_21999_7_133	23110	2201217	8	6
69_16288_8_3	20130	1980242	3	1
507_17138_5_21	25584	2016221	3	2
217_9789_5_40	21242	2068188	6	2
474_16043_2_67	21115	2071740	2	1
83_10050_2_18	18983	1991152	10	9
268_17870_8_97	29932	2140011	17	11
381_11860_8_33	24953	2123024	10	5
197_21946_6_143	21992	2126175	3	2
269_19084_7_74	21326	2055815	13	4
187_6673_8_22	17650	2001880	2	1
423_12837_2_83	18812	2141687	3	1
420_12837_1_59	16877	1985859	2	1
12_10071_4_16	26067	1978439	4	4
199_17150_5_50	19174	2010936	12	11
413_11658_1_89	20639	2233453	10	8
75_21946_6_155	18028	2074876	4	0
565_20957_7_132	48202	2110941	8	8
480_16288_3_79	45373	2174086	4	1
61_12837_2_16	20865	2004873	12	7
135_19084_8_163	17510	2044389	5	4
322_19084_8_80	19286	2025113	1	1
95_21999_8_54	17380	2013499	1	1
365_14913_6_73	13799	1990836	1	1
94_14520_6_64	25612	2124880	12	8
178_13415_8_81	16088	2073151	4	2
466_15731_8_50	22235	2128745	3	2
455_14723_4_16	22819	2029297	3	2
586_22841_3_110	19199	2081249	4	1
194_17175_8_36	63231	2055965	10	7
570_21053_8_172	19874	2092068	5	2
29_21946_6_328	17270	2093441	3	3
377_17428_8_140	17003	2107643	10	1
358_13415_4_55	18609	2041329	4	3
241_16288_3_81	25890	1993279	5	4
112_16453_2_35	26663	2087049	9	4
339_18090_2_74	24531	2130985	13	7
585_22841_3_84	27750	2185451	16	8
363_14673_1_56	27653	1974309	5	4
564_20925_3_80	26971	2083248	9	3
382_18090_2_142	28038	2098711	12	6
336_20925_3_10	18499	1969547	5	4
37_14410_8_18	15245	2110617	1	1
426_13154_4_4	18863	2128945	5	5
385_19084_7_32	16987	1785189	2	1
279_19341_2_84	29182	2048086	10	9
3_22841_1_33	32052	1976863	23	22
584_22841_4_145	16184	2104272	1	1
556_19341_3_92	33198	2076242	23	18
552_19341_3_120	29137	2128255	16	14
176_17870_8_78	17913	2109547	3	3
240_16399_6_75	18449	2051146	6	2
93_13415_4_16	28422	2068680	3	2
213_22027_1_56	14546	2142498	2	0
262_22114_6_41	21097	2141655	7	5
408_10395_5_25	24985	2002509	5	3
572_21127_1_5	25368	2142192	2	2
191_22027_1_109	18550	2051310	6	1
185_22027_1_119	16171	2137567	4	2
548_19084_8_61	16005	2026203	1	1
437_14410_7_80	16405	2068740	15	7
36_21903_8_179	16685	2097175	7	7
169_17150_6_14	19008	2072937	6	4
582_22027_1_120	18908	2085785	5	5
520_17794_8_37	22454	2034544	16	13
212_21127_1_102	26136	2086415	4	4
540_18456_1_95	114209	2103747	20	8
156_22841_2_119	23814	2041224	7	4
92_17794_8_174	15676	2010093	2	2
391_21127_1_181	20049	2015082	7	4
539_18456_1_74	17936	2053190	4	4
152_24775_1_83	31025	2104413	4	2
