scaffold	compared_bases_count	length	consensus_SNPs	population_SNPs
145_15841_3_56	35180	2054694	28	22
241_16288_3_81	47550	1993279	39	32
257_20957_7_122	41958	2161080	26	24
333_15531_5_57	43401	2138949	32	27
151_6259_7_20	56114	2035342	63	56
127_6730_6_14	37240	2108246	33	24
589_21946_6_261	71681	2072407	84	73
58_14410_7_84	62543	2084616	74	71
562_20925_3_53	40027	2078127	29	25
38_13414_1_86	39251	2074742	20	12
519_17794_8_154	44084	2091748	38	37
204_21242_2_138	54143	2188891	50	41
541_19084_7_107	58332	2062350	65	61
238_14913_3_38	86465	2084194	46	40
612_6823_4_5	77146	2088301	129	117
86_15378_4_11	39098	2032933	24	20
299_17059_8_88	54403	1995819	34	27
52_17138_3_87	38595	2061256	25	25
306_17059_6_10	94737	2186496	135	122
119_14673_1_59	33480	2089214	24	19
24_14936_4_78	51024	2111584	37	36
365_14913_6_73	42902	1991791	44	43
48_12837_3_79	64093	2143314	62	54
439_14520_6_13	29393	2167915	16	14
590_22695_3_204	39353	2019555	26	15
343_22114_6_37	49135	2140515	29	26
382_18090_2_142	69549	2098711	92	72
200_17150_4_89	39877	2055168	34	33
82_7054_4_16	104226	2106402	183	144
433_14410_6_68	50779	2080518	41	39
23_19084_7_114	288148	2154832	569	545
302_15531_7_1	35790	2075685	19	16
586_22841_3_110	38747	2081249	18	16
1_19341_2_69	46556	2068463	36	33
564_20925_3_80	47987	2087108	59	52
218_14936_5_56	33813	2052775	23	22
8_10050_2_78	42122	2113160	30	25
494_16288_7_68	39223	2128003	20	19
287_6805_6_20	52162	2121858	45	32
179_14913_7_55	62899	2079059	64	59
226_22841_2_25	46283	1987376	35	25
353_12378_2_64	38614	2112339	34	32
14_14555_3_65	55896	2100961	53	43
274_14410_7_17	27997	2067483	21	19
357_13091_6_13	44340	2033129	38	26
364_14673_4_78	37888	2041517	23	18
224_17794_7_17	61216	2061765	69	62
5_9789_4_28	44395	2072810	15	14
94_14520_6_64	66109	2134391	104	79
11_17175_6_81	36782	2117043	17	14
572_21127_1_5	86153	2142192	110	104
456_14913_2_94	35612	2108035	28	19
585_22841_3_84	49379	2185451	54	47
29_21946_6_328	36264	2093441	23	20
112_16453_2_35	38981	2087049	28	25
300_15378_2_55	65030	2089142	34	27
199_17150_5_50	43566	2010936	21	17
15_10071_4_42	43849	1984419	55	50
289_21999_7_133	60670	2201217	77	74
41_13415_6_19	45064	1995582	31	29
75_21946_6_155	46718	2074876	40	35
437_14410_7_80	60493	2071667	72	69
61_12837_2_16	41173	2004873	32	32
43_15608_5_72	48174	2018320	47	46
239_13415_8_24	34702	2093539	14	12
221_15873_4_5	39594	2135535	16	13
582_22027_1_120	38846	2085785	24	20
411_10395_5_55	44655	2086827	37	36
507_17138_5_21	32930	2023737	21	19
385_19084_7_32	36284	2083320	19	13
146_21946_6_271	36389	2135236	32	29
205_12837_5_80	43448	2126997	28	24
59_15608_3_20	51717	2003466	39	31
231_21999_7_183	65049	2094671	87	85
18_11861_5_40	35816	2042634	15	12
83_10050_2_18	44559	1991152	22	20
93_13415_4_16	38151	2075240	28	22
152_24775_1_83	66038	2104413	79	65
278_14723_4_80	35515	2071423	25	23
521_17794_8_58	41861	2162042	28	17
89_15608_3_14	39509	2061330	23	23
277_17966_5_16	36792	1931313	29	24
267_19084_7_130	37834	2116485	26	26
386_19084_8_101	40568	2023571	17	14
291_22709_8_349	157192	2097856	321	301
539_18456_1_74	45062	2059098	31	24
394_21999_8_64	44437	1974536	29	27
557_20925_3_14	57402	2077454	86	77
388_19183_3_80	34064	2206300	43	41
135_19084_8_163	37123	2047755	27	22
429_13415_4_95	36586	2065259	25	22
126_17059_7_71	37827	2068064	27	20
301_14913_3_1	41382	2000011	28	25
566_21053_8_127	50238	2055106	41	37
511_17138_5_49	39977	2105876	34	24
22_19183_3_93	45664	2065353	45	40
508_17138_5_35	34004	2189695	17	14
35_11861_1_91	41481	2033829	28	26
144_19084_7_183	44615	2184345	31	28
474_16043_2_67	54805	2104554	32	28
36_21903_8_179	42029	2097175	28	27
156_22841_2_119	36760	2041224	28	27
350_12291_1_13	44527	2101495	35	30
230_17138_5_57	55035	2057150	56	44
279_19341_2_84	55763	2048086	63	50
339_18090_2_74	72586	1994474	99	82
169_17150_6_14	42238	2078372	24	22
520_17794_8_37	41531	2034544	28	20
552_19341_3_120	64323	2128255	74	59
269_19084_7_74	43382	2055815	27	25
477_16043_2_84	59674	2056255	34	26
358_13415_4_55	38462	2041329	26	21
275_15531_7_23	48031	2081828	63	55
91_16453_2_39	36756	2124602	18	17
46_22695_3_161	44732	2076121	44	44
363_14673_1_56	41719	1983230	32	27
268_17870_8_97	44763	2140011	37	30
229_21127_1_63	44831	2032526	24	18
548_19084_8_61	37052	2026203	19	17
176_17870_8_78	38291	2109547	23	18
391_21127_1_181	48603	2015082	43	41
