scaffold	compared_bases_count	length	consensus_SNPs	population_SNPs
4_21903_8_266	52714	2057573	5	4
512_17150_4_56	72259	2103097	6	3
547_19084_8_51	48383	2067213	2	2
180_7004_7_62	78006	2142133	25	15
537_18456_1_31	60223	2117880	7	7
428_13415_4_13	54603	2118274	5	4
448_14566_4_94	55044	2087319	21	3
67_11861_5_61	56776	2014141	7	6
470_15874_1_89	60386	2054547	7	4
321_19341_2_144	61243	2173936	7	5
174_7054_5_2	58696	2065767	5	4
536_18456_1_172	92695	2164168	16	13
95_21999_8_54	51646	2024445	7	6
159_14410_8_42	71829	2151213	8	7
232_15531_6_9	61019	1985986	16	14
110_6805_3_7	55565	2057231	10	8
489_16288_6_72	72379	1994196	7	6
188_6807_3_17	64205	2082756	9	6
398_6259_7_19	70143	1923960	21	17
274_14410_7_17	45977	2061766	12	12
337_16288_7_13	69501	2137859	6	4
117_14520_4_68	69439	2065527	11	9
602_6259_5_19	54858	2039270	17	14
416_12291_1_71	56442	2046663	4	4
577_21999_8_29	55091	2094370	9	8
404_6755_2_5	78767	2034491	17	16
574_21999_7_109	56775	2143870	7	4
151_6259_7_20	58616	2034620	3	3
422_12837_2_40	66513	2055607	10	9
447_14555_4_27	79247	2061303	11	11
250_11861_1_59	61384	2078348	5	3
189_12291_3_19	78866	2046560	4	1
346_7011_3_17	57795	2012900	9	8
315_6470_6_16	64632	2079195	5	5
243_14412_2_29	51306	2043925	3	3
345_6680_7_12	73544	2068247	14	11
280_9789_3_66	66045	2080187	6	5
353_12378_2_64	55524	2111654	4	4
56_12837_1_46	72779	2008908	5	4
432_14257_1_50	88639	2082671	13	13
230_17138_5_57	68750	2058458	12	9
330_17175_7_9	41963	1489036	5	3
260_16288_5_50	74862	2031059	11	9
123_17794_8_71	61309	2011519	7	6
397_7622_2_47	66515	1999504	16	7
66_6631_1_22	63279	2093864	18	18
427_13414_2_70	72909	2002172	4	4
392_21127_2_134	53076	2044132	2	1
535_18456_1_118	60274	2270823	7	5
148_15378_4_35	92487	2091410	15	14
598_10050_2_45	52377	2137019	3	3
255_17150_4_25	76802	2140170	3	3
20_6753_2_5	71223	2143488	14	14
480_16288_3_79	100389	2137483	23	22
360_14520_6_17	48000	2107407	6	4
137_14566_4_23	57499	2003132	3	2
178_13415_8_81	53146	2077762	3	3
186_7004_5_22	62491	2061070	6	4
145_15841_3_56	56147	2054012	7	7
38_13414_1_86	63234	2075951	8	7
425_12837_4_74	54523	2022126	3	2
54_15841_3_44	68737	2108274	13	9
136_19084_8_41	61147	2054257	8	8
29_21946_6_328	56185	2094127	4	4
454_14723_2_4	60202	2017467	6	4
288_19341_2_96	70171	2109042	7	6
565_20957_7_132	102276	2110941	12	12
504_17059_7_81	49891	2075741	4	3
413_11658_1_89	45311	2192939	7	6
487_16288_6_23	91903	2086889	10	8
187_6673_8_22	51407	2000971	4	4
109_22695_3_70	61285	2126055	6	6
154_6680_4_17	60598	2011851	4	3
571_21127_1_165	68873	2185425	4	4
279_19341_2_84	74559	2049132	9	5
481_16288_4_44	62554	1960166	11	9
89_15608_3_14	54387	2061330	5	5
490_16288_7_2	83177	2121492	9	8
617_6972_4_10	67258	1997309	10	9
39_10071_4_9	53850	2053231	9	6
172_6664_1_20	58197	2111055	8	7
407_10395_5_18	49744	2142575	5	3
46_22695_3_161	53731	2076486	9	7
329_15731_8_86	65273	2121848	4	2
181_12378_2_50	62856	2146953	4	1
201_17870_7_93	71251	2041941	2	2
11_17175_6_81	63761	2117881	9	7
594_11861_1_47	60143	2088742	4	4
549_19084_8_76	63776	2128103	8	6
160_17150_4_84	53501	2119663	3	2
614_6840_3_21	108065	2001894	23	19
157_21903_8_278	53926	2076688	5	5
22_19183_3_93	66304	2062792	14	12
357_13091_6_13	67218	2037289	3	2
331_14410_7_57	48953	2100815	6	6
582_22027_1_120	52669	2085785	5	5
302_15531_7_1	62606	2075685	4	3
209_17138_5_38	73775	2112468	9	8
374_16288_4_81	82910	2025462	15	13
292_7004_6_30	50113	1970819	13	12
155_14555_3_8	59864	2020553	6	5
438_14520_4_45	85630	2051716	12	10
161_15378_3_10	64809	2131484	9	8
453_14723_2_37	55021	2128337	11	11
443_14520_6_39	59061	2135367	14	14
509_17138_5_43	66306	2158488	10	9
108_14410_7_30	78464	2036304	10	8
58_14410_7_84	64958	2082443	8	7
139_22841_2_118	88061	2114996	14	9
226_22841_2_25	62397	1988245	5	4
498_16288_8_25	65042	1995964	10	10
57_15873_1_12	48787	2002567	6	5
326_12291_1_36	59139	2073143	5	4
169_17150_6_14	63487	2078701	7	6
162_16043_2_56	56764	2007643	1	1
41_13415_6_19	55477	1997602	3	3
405_6823_4_8	85813	2095779	12	9
13_12837_5_55	60973	2106388	9	9
382_18090_2_142	79110	2099031	13	7
608_6730_7_17	65470	2070557	6	5
168_14913_2_82	99350	2089069	20	16
131_13154_2_74	53660	1996120	4	4
615_6841_7_15	89708	2078291	23	21
488_16288_6_7	59598	1983299	8	5
101_16288_6_5	65714	2008515	24	16
309_16288_8_34	91328	1969361	12	12
240_16399_6_75	61337	2053864	12	10
521_17794_8_58	55520	2162042	10	10
293_6823_3_4	76301	2059959	11	9
417_12291_1_79	85228	2104066	12	11
253_14566_4_24	64742	2016737	6	5
351_12291_1_62	60493	2067868	2	2
459_14936_4_74	82437	2041837	13	11
104_6731_5_11	66459	2044494	6	5
604_6259_7_15	89834	2099219	5	3
82_7054_4_16	66601	2088266	11	10
420_12837_1_59	54047	1986648	5	5
203_6983_4_90	56645	2010304	4	4
502_16288_8_58	65265	2130316	4	3
122_6710_8_6	68607	2116863	9	6
377_17428_8_140	42885	2107643	7	7
170_16288_8_54	72198	2068560	4	4
53_11791_1_59	81552	2117350	6	4
383_18090_2_97	61669	2022315	6	5
323_11658_2_89	51611	2061362	4	3
84_6807_1_12	100926	2039261	13	12
258_15841_2_59	91451	2100845	13	8
308_6983_7_64	58861	2063777	7	2
460_14936_5_67	70338	2065989	5	4
121_14520_4_19	61341	2140025	12	9
473_15995_2_179	69424	2091691	10	8
98_11657_4_51	65640	1981908	5	3
338_18090_1_62	75534	2098870	12	10
103_17428_8_127	63914	2089736	12	11
510_17138_5_48	73744	2122289	10	7
106_6710_8_19	94046	2120452	53	29
367_15378_4_63	70381	2080848	15	14
92_17794_8_174	49442	2011025	8	5
73_6631_4_21	58265	1960183	5	5
283_6805_2_21	75909	2067919	7	5
99_6512_5_12	49897	2093135	8	5
142_14257_1_81	57786	1974816	11	9
266_11511_8_86	60316	1978798	8	7
455_14723_4_16	59082	2034783	7	5
605_6631_3_9	84639	2130326	11	11
554_19341_3_55	61273	2175155	16	13
607_6649_7_17	93183	2067839	11	10
19_7553_4_32	63884	2040603	5	3
461_15277_3_68	56067	2078413	12	9
601_6999_4_13	68807	2031867	10	10
545_19084_7_79	68544	2085385	5	5
400_6631_2_16	66022	2094870	14	11
225_16288_7_69	77485	2017841	4	3
285_16399_6_42	60396	2189609	2	2
246_15731_8_36	69997	2144184	10	9
562_20925_3_53	64902	2077205	6	4
205_12837_5_80	83609	2128667	7	6
191_22027_1_109	58865	2051649	3	2
237_12291_4_10	73971	2055404	15	10
564_20925_3_80	70990	1872157	7	6
435_14410_7_41	58421	2079873	3	3
310_22027_1_41	53400	2011478	9	8
105_11657_8_42	51921	2058256	3	3
544_19084_7_50	71969	2129279	12	10
304_14723_4_81	72736	2075358	18	14
286_22114_6_80	51927	2072482	7	7
218_14936_5_56	79641	2047123	15	13
484_16288_5_24	77062	2123334	18	15
25_13415_6_52	78317	2072456	9	8
358_13415_4_55	57434	2042563	9	8
261_6755_2_23	80239	2000201	12	10
281_9789_4_37	51813	2076899	6	4
119_14673_1_59	61619	2089214	4	4
63_6680_6_14	71836	2095739	7	6
505_17059_8_84	44021	2083234	3	2
496_16288_8_20	79382	2080071	11	9
511_17138_5_49	82726	2069849	8	8
550_19183_3_6	71771	2118656	21	18
60_6649_8_14	81553	2031458	16	16
50_11860_8_54	56279	2065122	5	3
124_11893_1_88	57568	2077240	7	6
71_16453_2_30	67682	2083976	5	4
247_16288_3_59	85181	2068383	16	15
372_16288_4_19	70260	2001497	6	5
611_6807_3_15	129269	2030506	25	20
26_14410_4_34	78265	2094839	6	5
474_16043_2_67	63836	2070352	10	7
312_22841_2_80	44422	2130488	5	5
332_17794_8_185	67731	2104792	13	13
573_21127_2_26	56974	2088386	10	9
195_15873_2_24	55482	2078209	14	12
62_16399_7_65	83849	2191674	10	6
239_13415_8_24	67938	2087794	3	1
595_11861_2_71	68762	2034131	3	3
217_9789_5_40	66266	2069622	8	7
457_14913_4_24	60266	2055459	12	10
494_16288_7_68	61374	2070476	13	13
566_21053_8_127	49016	2049540	7	7
519_17794_8_154	54931	2091373	2	1
444_14520_7_44	44385	2122110	3	3
588_21903_8_95	69152	2073907	6	5
317_6631_7_18	62638	2023892	4	3
221_15873_4_5	61951	2109057	18	15
568_21053_8_153	56929	2059657	5	3
378_17794_8_142	54947	2184066	8	8
434_14410_6_74	45135	2134550	6	4
603_6259_5_1	139215	2125777	18	17
244_7038_7_22	71637	2065473	10	8
559_20925_3_2	88308	2222758	7	4
344_22841_2_153	68471	2157363	23	21
97_11657_2_78	83692	2097612	9	4
497_16288_8_23	82186	2044598	17	12
120_9789_2_39	76302	2105581	17	12
356_12837_2_32	58995	2167892	2	2
164_15531_4_83	58116	2123100	13	8
294_6680_7_23	65274	2130359	6	6
620_6512_2_10	92252	2120509	13	11
140_6486_5_20	54297	2057253	5	5
197_21946_6_143	71182	2127955	8	7
551_19341_2_130	58820	2081483	3	2
238_14913_3_38	293021	2061454	47	44
167_7004_8_91	66458	2072066	7	6
48_12837_3_79	97426	2143314	16	15
299_17059_8_88	65925	1995819	5	5
441_14520_6_24	64533	2100585	7	5
541_19084_7_107	81206	2061117	4	1
307_16288_6_15	73073	2112417	9	8
115_12291_3_35	67250	2136271	9	9
525_17870_8_147	74826	2097370	12	11
546_19084_8_103	76079	2046705	9	8
271_13414_8_85	66264	2064482	7	6
65_14936_5_47	76527	2066470	8	8
301_14913_3_1	64094	2001478	7	6
478_16288_3_64	73591	2097339	7	7
333_15531_5_57	65320	2096098	5	3
465_15608_4_9	69458	2135915	9	6
150_7068_4_21	78373	2051318	8	8
402_6664_1_14	65804	2070653	8	5
370_15608_3_30	98161	2101180	21	16
390_11860_8_47	49657	2044811	4	3
5_9789_4_28	81000	2065787	22	10
52_17138_3_87	61949	2062309	5	3
464_15531_7_18	215072	2110740	33	28
166_6949_3_2	79313	2069816	13	9
458_14913_7_88	76845	2133236	9	7
471_15995_1_87	62051	2135744	8	6
23_19084_7_114	73383	2153323	14	11
467_15841_4_75	63335	2182330	5	5
79_13470_1_16	64924	2061351	5	4
495_16288_7_79	97066	2107146	13	9
128_6664_1_6	59247	2056679	11	6
251_12290_3_24	80536	2103632	9	7
27_11511_7_66	64657	2092238	4	3
522_17794_8_68	70288	2049330	11	8
12_10071_4_16	68141	1979207	4	4
64_18090_2_111	52650	2116199	6	4
129_10395_5_46	67947	2107884	10	6
173_6753_4_18	65707	2094717	7	3
527_17966_5_78	75418	2127553	6	6
185_22027_1_119	56664	2137567	11	9
267_19084_7_130	66325	2105453	8	8
584_22841_4_145	51551	2104597	3	3
303_16288_8_8	74969	2061298	13	13
311_21999_8_48	59405	2178526	9	6
43_15608_5_72	64362	2002846	10	9
34_17059_6_69	67306	2064321	8	7
284_16288_8_61	60561	2091233	5	2
80_15873_2_42	65085	2082294	6	6
179_14913_7_55	68557	2080245	8	5
291_22709_8_349	57443	2107291	7	4
213_22027_1_56	57895	2142498	12	9
68_14723_4_87	48138	2044650	8	7
76_19341_2_145	74713	2176671	8	8
355_12837_1_71	58890	2049579	6	6
14_14555_3_65	68862	2100961	7	4
419_12291_3_47	61089	2073826	8	6
618_7011_6_16	704895	2102785	142	132
83_10050_2_18	59999	1991152	8	7
227_15378_3_48	71312	2072377	5	5
596_11861_3_2	58405	2090829	4	2
236_16288_8_57	56828	2008621	3	3
116_14913_4_1	67964	2047690	8	7
507_17138_5_21	83138	2016221	6	5
273_11860_7_5	61111	2020762	3	3
40_6736_5_15	60686	2051176	7	5
31_10071_4_11	65107	2066579	7	5
456_14913_2_94	63479	2108035	7	5
36_21903_8_179	52367	2097175	12	12
352_12291_6_20	55719	2069905	21	19
409_10395_5_40	65041	2075228	23	10
313_23164_8_79	49523	2107687	7	7
216_9716_7_4	78706	2142085	8	5
543_19084_7_36	74924	2168155	8	8
468_15841_5_8	44160	2031461	7	6
499_16288_8_29	86428	2006765	8	7
542_19084_7_126	60361	2176199	6	5
134_6710_6_21	60342	1999554	3	3
440_14520_6_21	42588	2118929	3	3
287_6805_6_20	69486	2103895	4	4
33_15731_8_23	59486	2088760	1	1
91_16453_2_39	66361	2089503	8	6
175_11791_1_6	46943	2058101	2	1
361_14520_6_76	75736	2112844	14	10
193_14410_5_66	75230	2107440	19	16
475_16043_2_77	83485	2119702	15	10
96_15531_5_92	68284	1978311	4	3
523_17870_7_141	70192	2081284	10	9
265_6983_4_75	82195	2004917	11	9
269_19084_7_74	55981	2056115	9	6
47_19341_2_86	75778	2198575	8	7
589_21946_6_261	69293	2072042	13	3
233_12290_3_56	57275	2024899	8	6
531_18090_1_73	65360	2092730	7	6
539_18456_1_74	72802	2059640	10	4
241_16288_3_81	74650	1993279	10	8
10_22027_1_37	64333	2086887	12	7
206_16288_7_75	80690	2086846	8	6
485_16288_5_29	75627	2123517	12	11
570_21053_8_172	67067	2085430	7	7
42_6673_8_24	842569	2001571	173	157
528_18090_1_110	57696	1602864	5	3
282_16288_8_6	76429	2053791	7	5
348_11511_8_94	49471	2089383	8	5
389_19341_3_75	54076	2077182	3	3
846_11861_5_11	71445	2148770	13	10
107_6841_7_10	60531	2043391	10	8
503_16453_2_55	56119	2077427	2	2
112_16453_2_35	98282	2087049	10	6
49_7553_5_90	56817	2070867	12	9
15_10071_4_42	64259	1976138	6	3
220_16453_2_18	63191	2011773	10	10
18_11861_5_40	58211	2059159	11	6
158_6673_8_23	54091	2020163	10	4
343_22114_6_37	83133	2133939	5	2
245_14723_2_5	340157	2024819	64	60
2_13414_8_47	64510	2008054	8	5
59_15608_3_20	55364	2003466	6	6
69_16288_8_3	49337	1980242	8	8
585_22841_3_84	70376	2185451	21	12
45_7038_7_14	54205	1953757	3	3
16_14673_2_9	48696	2047591	2	1
492_16288_7_55	62692	2053227	6	6
365_14913_6_73	49669	1991791	3	3
583_22667_7_175	59915	2051442	5	5
113_22841_3_34	64889	2095704	5	1
561_20925_3_41	55647	2084173	4	3
424_12837_3_13	53703	2198058	0	0
198_22841_3_10	58975	2127146	4	3
93_13415_4_16	91087	2068680	9	8
7_7622_3_92	50364	2040696	1	1
442_14520_6_33	65797	2144257	4	4
431_13710_2_39	61049	2087802	3	1
182_16399_5_10	52133	2070379	4	4
8_10050_2_78	80563	2079542	8	8
126_17059_7_71	49784	2066832	4	4
176_17870_8_78	62999	2109974	6	5
51_12837_2_27	59791	2008638	9	6
354_12837_1_56	66226	2040120	8	7
231_21999_7_183	68310	2094671	16	16
437_14410_7_80	53892	2071667	5	3
6_11861_4_83	72673	2060988	8	4
276_15841_5_94	53288	2032630	5	2
493_16288_7_61	60989	1982724	2	2
228_15531_2_51	50562	2041894	5	4
463_15531_6_81	58280	2079033	4	4
567_21053_8_149	50857	2008459	6	5
75_21946_6_155	61738	2074876	3	0
336_20925_3_10	51896	1971571	4	2
433_14410_6_68	59463	2080518	5	4
37_14410_8_18	55445	2111430	8	5
210_15995_1_7	62190	2110546	2	1
408_10395_5_25	62405	2002509	7	4
322_19084_8_80	51842	2025113	5	4
77_14555_3_93	61813	2149179	3	2
394_21999_8_64	64574	1975813	9	9
516_17428_8_149	61342	2082923	9	9
423_12837_2_83	50866	2102469	2	2
278_14723_4_80	62650	2071423	3	1
199_17150_5_50	57313	2010936	6	4
556_19341_3_92	68007	2076242	9	7
61_12837_2_16	56247	2004873	6	5
200_17150_4_89	76405	2053935	11	10
55_11861_3_41	67615	2061182	2	1
363_14673_1_56	65789	1968657	7	3
339_18090_2_74	77912	1994474	5	4
552_19341_3_120	78867	2128255	11	6
410_10395_5_54	88018	2173001	15	8
593_11860_7_14	57269	2055694	8	6
555_19341_3_78	67361	2115726	11	10
156_22841_2_119	61200	2041224	9	8
295_19084_7_140	65541	2074881	7	6
391_21127_1_181	55798	2015082	8	7
132_13414_2_34	97197	2090033	33	20
340_19341_2_112	55237	2098035	3	2
581_22114_6_76	46670	2074202	7	6
557_20925_3_14	71964	2077454	6	6
572_21127_1_5	69727	2123673	9	8
262_22114_6_41	59759	2141655	3	3
381_11860_8_33	61094	2123024	7	5
580_22114_6_56	72648	2095479	8	5
590_22695_3_204	47604	2019555	4	2
147_14520_4_23	71295	2081190	6	6
275_15531_7_23	71029	2075534	10	9
396_22841_1_177	54098	2090450	10	8
342_22841_2_175	56873	2153692	10	2
548_19084_8_61	55436	2026203	4	4
35_11861_1_91	51125	2026081	4	0
576_21999_8_21	47694	2031970	6	5
477_16043_2_84	55892	2056255	5	2
272_17870_7_62	75392	2096560	13	13
540_18456_1_95	262374	2065891	39	33
520_17794_8_37	55516	2034544	4	4
152_24775_1_83	83744	2104413	16	12
289_21999_7_133	66288	2183017	4	4
268_17870_8_97	72402	2140011	9	8
3_22841_1_33	63085	1976863	10	7
