scaffold	compared_bases_count	length	consensus_SNPs	population_SNPs
499_16288_8_29	79328	2003427	7	6
370_15608_3_30	93782	2102157	17	6
377_17428_8_140	39293	2108221	4	4
168_14913_2_82	93675	2101360	3	2
506_17138_3_48	72764	2079062	8	8
586_22841_3_110	56100	2081249	3	3
494_16288_7_68	54707	2070476	10	10
318_6680_8_5	70444	2021174	5	3
594_11861_1_47	57741	2086445	2	2
334_15682_1_68	67741	2034901	3	3
453_14723_2_37	49375	2127358	4	2
585_22841_3_84	71245	2185451	9	5
40_6736_5_15	61336	2051176	4	1
352_12291_6_20	54550	2070477	7	3
140_6486_5_20	46262	2055590	3	3
587_23164_8_130	45628	2016145	3	2
52_17138_3_87	58842	2061002	3	1
104_6731_5_11	61213	2044494	1	1
528_18090_1_110	87410	2051757	2	2
538_18456_1_52	56974	2113954	3	0
479_16288_3_71	84550	2069089	7	2
69_16288_8_3	46172	1980242	7	7
366_14936_6_76	61270	2081348	1	0
430_13415_6_1	71084	2107889	3	3
427_13414_2_70	68991	2004990	3	3
48_12837_3_79	94443	2143314	11	7
64_18090_2_111	51834	2117679	10	9
218_14936_5_56	73904	2047123	2	1
601_6999_4_13	60667	2032770	5	5
282_16288_8_6	70805	2054275	1	1
373_16288_4_57	87394	2121236	2	2
232_15531_6_9	60065	1985986	5	5
46_22695_3_161	51853	2077628	13	8
495_16288_7_79	91058	2107213	4	2
459_14936_4_74	78700	2041837	4	2
30_6841_7_17	75748	2042071	2	2
428_13415_4_13	49466	2115938	3	1
329_15731_8_86	68095	2118613	6	4
336_20925_3_10	52627	1971571	0	0
514_17150_5_52	72448	2100268	5	4
580_22114_6_56	65150	2096021	4	1
163_15378_3_73	63170	2057440	3	2
72_15873_4_65	51212	2042662	3	3
51_12837_2_27	58963	2011849	2	1
290_22667_8_48	45429	2120901	1	1
609_6730_7_7	75165	2067047	3	0
577_21999_8_29	57461	2095832	2	0
435_14410_7_41	57891	2078098	4	4
243_14412_2_29	47761	2043925	5	4
481_16288_4_44	59744	1962004	6	3
419_12291_3_47	59440	2073826	13	7
445_14555_3_68	63620	2031581	6	4
284_16288_8_61	58411	2093087	3	3
303_16288_8_8	68757	2061298	8	8
390_11860_8_47	51100	2045454	3	2
193_14410_5_66	72689	2108517	21	9
358_13415_4_55	59240	2042563	3	1
145_15841_3_56	54283	2056106	5	4
59_15608_3_20	53323	2003466	4	2
568_21053_8_153	48640	2058886	8	7
275_15531_7_23	62500	2076255	4	1
379_17870_7_147	65478	2158364	3	3
452_14723_2_31	75456	2135024	1	1
151_6259_7_20	59457	2032292	1	1
559_20925_3_2	84732	2222751	2	2
344_22841_2_153	65071	2157363	15	10
564_20925_3_80	69546	2086418	7	2
192_18090_5_36	64810	2170756	3	1
458_14913_7_88	74491	2133236	4	4
280_9789_3_66	59884	2081425	7	4
227_15378_3_48	67745	2072377	0	0
228_15531_2_51	49546	2041894	1	0
73_6631_4_21	53588	1961529	6	5
550_19183_3_6	72055	2089809	11	8
532_18090_1_76	57118	2239656	1	0
519_17794_8_154	49745	2091373	1	1
311_21999_8_48	54356	2213063	5	5
77_14555_3_93	54424	2149179	10	6
11_17175_6_81	59778	2117881	2	0
434_14410_6_74	44567	2134550	3	2
130_6736_6_17	79829	2085586	8	5
456_14913_2_94	59936	2108035	1	1
229_21127_1_63	55861	2034327	4	2
270_12837_1_65	63677	2099693	4	2
596_11861_3_2	52613	2090829	5	4
588_21903_8_95	68351	2073581	2	2
471_15995_1_87	63766	2136064	6	3
132_13414_2_34	92892	2090033	29	17
31_10071_4_11	64634	2068588	3	3
22_19183_3_93	62043	2064731	6	5
463_15531_6_81	56923	2080410	4	1
473_15995_2_179	73602	2091691	2	1
449_14566_5_8	55821	2072375	7	4
468_15841_5_8	45242	2041420	2	1
236_16288_8_57	51432	2007233	3	3
462_15378_2_47	56230	2030321	2	1
164_15531_4_83	54413	2131661	5	5
134_6710_6_21	56737	1999554	3	2
7_7622_3_92	49385	2040696	1	1
239_13415_8_24	69705	2087794	2	0
533_18090_2_100	60492	2127415	5	1
342_22841_2_175	53742	2154214	4	2
16_14673_2_9	49392	2047591	2	0
432_14257_1_50	80477	2083484	1	0
371_16288_3_43	73854	1999267	5	4
321_19341_2_144	58962	2167435	1	0
244_7038_7_22	74134	2065473	6	2
68_14723_4_87	49116	2044650	3	3
1_19341_2_69	58059	2068519	6	0
216_9716_7_4	82499	2142788	1	0
426_13154_4_4	49590	2131000	3	2
385_19084_7_32	52144	2083983	1	1
496_16288_8_20	71892	2067810	4	2
285_16399_6_42	53432	2189609	1	1
249_21242_2_135	52433	2088518	5	2
172_6664_1_20	57249	2108256	2	2
490_16288_7_2	78293	2121492	2	2
169_17150_6_14	59349	2073337	1	0
310_22027_1_41	52476	2011972	3	2
343_22114_6_37	83979	2134319	7	3
305_17150_5_58	57764	2123718	3	2
166_6949_3_2	73380	2069816	13	9
202_9789_5_86	69561	2055821	2	2
420_12837_1_59	56382	1986648	1	0
63_6680_6_14	73986	2095739	2	1
530_18090_1_68	59491	2149089	6	6
222_6631_3_23	65243	2043618	2	1
549_19084_8_76	58963	2128103	1	1
17_12162_1_35	55762	2073875	6	2
417_12291_1_79	78759	2104066	1	0
288_19341_2_96	65024	2108641	6	5
177_19084_7_120	53745	2057910	4	1
143_17870_7_161	54634	2104669	5	3
388_19183_3_80	53776	2204466	1	0
118_6680_5_6	121081	2102016	0	0
267_19084_7_130	63057	2105453	3	2
300_15378_2_55	223357	2086386	11	9
292_7004_6_30	50970	1973796	3	2
360_14520_6_17	40105	2105241	6	6
94_14520_6_64	60424	2124880	7	2
129_10395_5_46	64859	2107884	9	4
167_7004_8_91	64854	2070551	5	4
573_21127_2_26	56570	2087829	16	12
61_12837_2_16	49686	2004873	5	4
487_16288_6_23	84544	2095753	5	3
87_6753_4_20	86529	2071120	3	1
516_17428_8_149	63331	2084863	5	2
34_17059_6_69	69313	2064321	5	2
259_15995_1_102	52025	1987413	2	2
505_17059_8_84	39382	2083752	3	3
553_19341_3_39	71990	2123777	4	2
332_17794_8_185	62900	2104448	2	2
175_11791_1_6	43223	2058641	2	2
522_17794_8_68	64622	2049330	5	3
598_10050_2_45	52969	2137019	4	3
392_21127_2_134	52106	2044132	3	3
374_16288_4_81	77213	2020647	5	4
115_12291_3_35	67408	2136878	6	4
105_11657_8_42	49507	2058256	5	2
614_6840_3_21	108241	2050115	4	1
431_13710_2_39	58979	2087802	2	0
320_7011_3_14	63924	2107057	9	6
620_6512_2_10	90673	2120509	3	1
200_17150_4_89	70794	2053935	2	2
117_14520_4_68	66353	2064696	7	1
185_22027_1_119	51957	2138345	3	2
157_21903_8_278	48758	2074636	0	0
567_21053_8_149	46910	2008459	7	2
327_12291_1_58	55709	2093786	13	11
440_14520_6_21	42003	2116090	1	1
457_14913_4_24	65013	2054290	7	6
58_14410_7_84	57444	2082443	6	5
604_6259_7_15	74686	1992847	5	3
607_6649_7_17	87980	2071267	12	2
302_15531_7_1	58492	2075685	3	3
182_16399_5_10	50220	2070379	4	3
424_12837_3_13	49052	2197011	0	0
333_15531_5_57	60755	2096098	8	7
313_23164_8_79	47891	2107687	4	3
396_22841_1_177	47810	2090450	18	17
98_11657_4_51	63541	1981908	3	2
393_21999_7_163	68901	2173606	17	6
583_22667_7_175	57894	2051442	7	5
136_19084_8_41	57323	2054257	10	7
507_17138_5_21	82050	2023737	5	5
501_16288_8_40	66576	2118397	4	2
312_22841_2_80	44957	2130488	6	3
5_9789_4_28	83994	2063464	29	17
381_11860_8_33	60281	2123024	6	4
442_14520_6_33	56641	2144257	3	2
144_19084_7_183	57754	2183113	6	5
75_21946_6_155	54943	2074876	2	2
62_16399_7_65	81425	2190479	1	0
339_18090_2_74	80038	2131521	4	3
286_22114_6_80	48972	2072098	3	2
536_18456_1_172	82633	2163277	11	9
198_22841_3_10	57749	2127146	2	1
49_7553_5_90	57777	2073028	2	1
281_9789_4_37	45977	2078339	5	3
234_15608_4_46	63002	2035182	3	3
437_14410_7_80	51715	2071667	3	0
86_15378_4_11	62857	2016908	2	1
56_12837_1_46	70448	2008908	3	2
18_11861_5_40	54622	2059159	6	3
294_6680_7_23	63767	2130359	3	2
83_10050_2_18	56999	1991152	4	4
439_14520_6_13	43263	2134757	2	1
595_11861_2_71	64440	2036176	8	6
41_13415_6_19	55361	1995582	4	2
492_16288_7_55	64202	2055803	2	1
325_18456_1_29	65921	2132395	3	3
4_21903_8_266	54620	2057164	2	1
97_11657_2_78	82447	2097253	5	4
189_12291_3_19	73766	2050252	6	4
413_11658_1_89	46309	2192939	1	1
67_11861_5_61	55708	2013362	4	4
116_14913_4_1	65030	2047690	5	2
89_15608_3_14	53209	2055721	3	2
355_12837_1_71	56063	2049579	3	2
76_19341_2_145	72758	2175394	7	3
477_16043_2_84	50946	2056255	7	6
65_14936_5_47	74991	2066470	5	5
410_10395_5_54	83419	2173001	18	9
438_14520_4_45	81069	2051716	9	8
394_21999_8_64	60786	1975813	5	4
525_17870_8_147	72622	2097320	4	2
455_14723_4_16	59296	2029297	3	1
113_22841_3_34	59984	2095704	3	1
127_6730_6_14	61510	1922194	9	4
112_16453_2_35	92863	2087049	6	3
33_15731_8_23	55446	2088760	1	0
589_21946_6_261	69797	2072042	6	3
80_15873_2_42	61633	2082294	1	1
219_16399_7_6	54547	2050914	2	2
384_19084_7_27	68220	2141144	5	3
278_14723_4_80	61871	2071423	1	1
317_6631_7_18	59576	2023892	2	0
364_14673_4_78	67311	2033073	2	2
846_11861_5_11	66337	2148770	0	0
513_17150_4_72	63404	2191270	4	2
466_15731_8_50	64121	2099847	4	2
199_17150_5_50	53508	2010936	2	2
308_6983_7_64	54043	2063777	0	0
206_16288_7_75	77549	2086846	5	4
124_11893_1_88	57469	2079291	2	2
204_21242_2_138	76676	2183000	2	2
265_6983_4_75	81057	2004917	7	5
224_17794_7_17	58391	2063439	8	3
254_15995_2_63	57345	2142295	11	1
139_22841_2_118	87396	2113759	6	4
287_6805_6_20	70387	2103895	7	3
111_13710_1_52	54062	2041582	5	4
389_19341_3_75	51929	2077182	6	5
179_14913_7_55	64108	2079059	4	1
351_12291_1_62	58420	2067868	3	1
565_20957_7_132	100604	2109635	4	4
535_18456_1_118	55690	2269727	7	6
96_15531_5_92	66058	1978311	1	1
108_14410_7_30	77885	2035659	4	3
391_21127_1_181	55551	2015547	3	0
541_19084_7_107	74975	2061117	3	0
78_14520_7_15	63331	2074630	9	2
106_6710_8_19	96310	2115135	52	21
542_19084_7_126	55912	2176199	3	2
436_14410_7_55	60034	2081618	2	1
230_17138_5_57	67918	2057988	8	5
245_14723_2_5	329765	2024819	12	6
147_14520_4_23	70112	2081190	4	0
195_15873_2_24	50355	2077427	2	2
291_22709_8_349	60489	2106839	4	2
423_12837_2_83	48980	2102469	4	2
91_16453_2_39	64229	2089503	3	2
340_19341_2_112	47307	2098035	0	0
146_21946_6_271	66111	2135236	3	3
128_6664_1_6	60284	2056679	5	4
539_18456_1_74	70465	2059640	16	11
109_22695_3_70	61359	2124923	3	3
555_19341_3_78	66744	2115726	6	2
319_6938_7_6	67451	1999854	2	2
503_16453_2_55	54101	2077427	4	1
365_14913_6_73	46952	1990836	2	2
322_19084_8_80	47787	2025113	1	1
350_12291_1_13	53826	2061081	2	2
268_17870_8_97	75512	2140011	13	9
262_22114_6_41	60884	2141655	2	2
35_11861_1_91	51305	2026081	5	4
152_24775_1_83	82459	2104413	10	9
8_10050_2_78	76818	2079542	5	5
235_17794_7_174	81975	2139669	5	5
210_15995_1_7	58483	2118344	2	1
576_21999_8_21	48166	2031970	4	0
241_16288_3_81	72714	1993279	3	2
2_13414_8_47	59699	2008054	9	4
534_18090_2_117	70386	2123977	13	4
299_17059_8_88	63163	1995819	3	0
269_19084_7_74	62569	2055815	10	8
556_19341_3_92	68499	2076242	4	0
382_18090_2_142	77165	2098711	19	12
582_22027_1_120	51468	2085785	5	4
45_7038_7_14	49367	1953757	3	2
93_13415_4_16	86732	2068680	5	3
504_17059_7_81	50425	2074969	3	1
240_16399_6_75	56864	2052161	4	3
221_15873_4_5	59487	2109057	3	2
289_21999_7_133	65542	2183017	1	1
570_21053_8_172	64428	2085430	3	2
531_18090_1_73	64761	2092730	7	3
272_17870_7_62	73621	2096560	9	8
572_21127_1_5	65080	2123673	6	2
348_11511_8_94	50863	2089383	4	2
197_21946_6_143	62501	2127955	3	2
552_19341_3_120	76262	2128255	10	2
551_19341_2_130	55835	2080726	4	0
581_22114_6_76	46519	2074202	3	3
520_17794_8_37	53140	2034544	4	4
92_17794_8_174	44124	2010093	5	2
508_17138_5_35	72603	2189695	2	0
212_21127_1_102	62436	2086415	4	3
36_21903_8_179	48130	2097175	12	7
548_19084_8_61	48860	2026203	0	0
