scaffold	compared_bases_count	length	consensus_SNPs	population_SNPs
409_10395_5_40	70917	2077469	0	0
60_6649_8_14	96229	2037106	4	4
494_16288_7_68	81611	2070476	2	2
335_16288_7_45	80956	2015562	1	1
395_22027_1_38	121934	2141941	4	4
162_16043_2_56	73324	2008012	0	0
42_6673_8_24	922901	2001571	13	11
481_16288_4_44	75915	1962004	2	2
222_6631_3_23	92442	2044020	0	0
501_16288_8_40	93626	2120831	1	1
618_7011_6_16	776381	2103188	15	15
588_21903_8_95	95988	2073581	0	0
99_6512_5_12	72239	2093135	0	0
620_6512_2_10	120100	2120509	0	0
556_19341_3_92	84593	2076242	0	0
66_6631_1_22	77848	2094543	1	1
421_12837_2_10	76688	2068221	0	0
158_6673_8_23	75537	2020163	3	2
109_22695_3_70	84031	2126055	0	0
343_22114_6_37	113644	2133939	3	3
57_15873_1_12	60846	2003110	0	0
136_19084_8_41	77482	2054257	3	3
293_6823_3_4	105041	2059959	3	3
327_12291_1_58	73463	2084444	1	1
545_19084_7_79	83883	2085822	0	0
443_14520_6_39	75098	2137405	9	9
39_10071_4_9	68988	2051946	1	1
605_6631_3_9	99582	2129404	0	0
161_15378_3_10	90136	2131484	4	4
259_15995_1_102	69535	1988195	0	0
615_6841_7_15	110643	2076795	15	15
577_21999_8_29	78507	2098014	0	0
468_15841_5_8	61518	2040363	0	0
340_19341_2_112	68198	2103819	2	2
247_16288_3_59	101518	2066707	17	17
334_15682_1_68	96121	2035871	3	2
407_10395_5_18	71870	2104403	1	1
392_21127_2_134	72283	2045313	3	3
167_7004_8_91	92161	2070551	1	1
515_17150_6_23	87437	2178327	1	1
575_21999_7_130	83946	2028468	0	0
232_15531_6_9	69728	1985986	9	9
439_14520_6_13	59186	2132103	0	0
111_13710_1_52	71393	2050971	2	2
295_19084_7_140	84406	2075424	1	1
88_14520_5_11	84662	2045300	1	1
137_14566_4_23	72850	2003675	2	2
533_18090_2_100	87534	2127831	1	1
456_14913_2_94	83202	2109054	0	0
267_19084_7_130	80973	2116840	3	3
488_16288_6_7	79953	1985041	2	2
59_15608_3_20	71369	1997711	0	0
113_22841_3_34	82559	2095704	0	0
203_6983_4_90	74115	2011539	0	0
183_18456_1_110	97189	2079383	1	1
414_11679_1_83	72650	2106704	2	2
182_16399_5_10	71223	2070379	1	1
159_14410_8_42	92747	2146814	2	2
240_16399_6_75	76801	2053864	0	0
462_15378_2_47	74841	2026909	0	0
68_14723_4_87	65802	2036833	1	1
284_16288_8_61	78222	2093630	2	2
554_19341_3_55	80666	2175155	1	1
201_17870_7_93	94927	2038689	1	1
366_14936_6_76	81061	2079639	0	0
371_16288_3_43	91349	2000641	1	1
4_21903_8_266	69934	2057573	1	1
38_13414_1_86	82927	2071338	4	4
493_16288_7_61	78356	1981908	1	1
425_12837_4_74	75682	2022126	1	0
115_12291_3_35	90392	2136271	1	1
44_11861_1_1	79203	2064942	1	1
82_7054_4_16	84405	2088266	1	1
144_19084_7_183	76299	2183603	5	5
612_6823_4_5	101942	2089194	5	5
590_22695_3_204	60370	2020875	0	0
528_18090_1_110	72883	1602864	0	0
224_17794_7_17	75466	2064189	0	0
489_16288_6_72	94585	1996038	1	0
47_19341_2_86	92708	2198575	1	1
320_7011_3_14	91097	2104599	1	1
299_17059_8_88	81203	1995819	1	1
354_12837_1_56	87249	2039187	0	0
49_7553_5_90	77419	2073028	0	0
570_21053_8_172	92883	2085430	0	0
151_6259_7_20	74669	2031191	3	3
482_16288_4_45	110928	2062709	2	1
448_14566_4_94	72930	2087319	1	1
413_11658_1_89	60198	2192939	3	3
142_14257_1_81	66043	1974816	7	7
166_6949_3_2	83015	2069816	1	1
370_15608_3_30	110101	2101759	0	0
352_12291_6_20	66566	2070477	1	1
220_16453_2_18	76999	2008358	3	3
427_13414_2_70	91125	2004990	1	1
619_6486_8_9	78725	2084139	0	0
393_21999_7_163	87206	2174497	1	1
127_6730_6_14	87747	1917594	6	5
614_6840_3_21	129074	2004647	6	4
422_12837_2_40	91688	2054470	1	0
316_6470_6_20	82740	2072983	0	0
112_16453_2_35	124783	2087049	1	1
12_10071_4_16	88599	1979207	1	1
307_16288_6_15	96158	2105229	1	1
280_9789_3_66	82802	2075653	2	2
400_6631_2_16	86330	2094870	3	3
134_6710_6_21	79577	1998010	3	3
65_14936_5_47	104919	2066880	0	0
377_17428_8_140	60265	2108221	3	3
424_12837_3_13	72974	2198058	3	3
71_16453_2_30	88169	2084409	4	4
415_12290_3_2	81641	2113197	1	1
357_13091_6_13	82799	2037289	4	4
192_18090_5_36	92342	2171137	1	1
174_7054_5_2	76769	2065219	1	1
454_14723_2_4	84363	2020673	1	1
499_16288_8_29	109796	2003148	0	0
61_12837_2_16	70713	2004873	1	1
31_10071_4_11	91325	2066579	0	0
547_19084_8_51	68078	2067213	1	1
417_12291_1_79	99461	2101833	2	2
385_19084_7_32	72717	2083320	1	1
419_12291_3_47	79621	2074924	1	1
540_18456_1_95	305172	2066461	4	2
321_19341_2_144	81538	2166088	1	1
337_16288_7_13	85753	2138204	4	4
26_14410_4_34	102863	2093331	1	1
496_16288_8_20	103594	2080583	1	1
364_14673_4_78	90636	2033559	1	1
304_14723_4_81	94443	2073840	1	1
378_17794_8_142	67092	2183244	1	1
451_14673_4_24	72714	2164470	3	3
139_22841_2_118	113898	2114996	2	2
6_11861_4_83	88307	2060988	0	0
435_14410_7_41	70689	2079873	1	1
346_7011_3_17	73893	2012900	1	1
205_12837_5_80	108580	2128667	2	2
23_19084_7_114	93560	2153694	0	0
390_11860_8_47	67424	2045454	1	1
193_14410_5_66	87843	2108517	1	1
568_21053_8_153	65850	2059657	1	1
444_14520_7_44	64617	2125251	0	0
135_19084_8_163	72546	2049322	1	1
375_16288_6_40	107892	2021085	1	1
330_17175_7_9	83260	2069870	2	2
54_15841_3_44	89141	2108274	1	1
388_19183_3_80	69450	2203870	0	0
204_21242_2_138	106454	2184307	2	2
324_14673_2_51	71594	1994344	4	4
509_17138_5_43	87671	2158883	3	3
258_15841_2_59	106623	2098643	4	4
381_11860_8_33	78225	2123024	1	0
200_17150_4_89	95014	2053935	1	1
358_13415_4_55	73918	2042563	4	4
196_16288_8_37	110494	2082810	3	3
169_17150_6_14	78470	2073337	1	1
428_13415_4_13	70544	2119086	6	6
531_18090_1_73	89591	2093512	6	6
460_14936_5_67	96883	2065269	2	2
537_18456_1_31	74240	2115041	3	3
341_21127_2_44	76030	2249588	0	0
171_14410_8_19	84895	2165098	3	3
361_14520_6_76	100093	2112844	1	1
118_6680_5_6	148931	2096676	3	3
263_7011_6_19	99872	2161033	2	2
464_15531_7_18	255642	2131289	2	2
206_16288_7_75	100512	2086846	1	1
64_18090_2_111	74452	2117679	3	3
84_6807_1_12	132804	2038392	4	4
242_14913_3_66	88353	2079979	0	0
11_17175_6_81	86313	2117881	2	2
514_17150_5_52	99278	2099798	3	3
374_16288_4_81	104829	2017268	0	0
536_18456_1_172	108294	2164168	8	8
78_14520_7_15	83731	2077613	1	1
302_15531_7_1	79981	2075685	6	6
344_22841_2_153	93972	2157363	3	3
288_19341_2_96	92208	2109042	2	2
62_16399_7_65	106737	2191674	2	1
63_6680_6_14	92239	2094281	2	2
546_19084_8_103	95324	2046189	3	3
423_12837_2_83	65457	2102469	2	2
332_17794_8_185	88837	2104448	5	5
53_11791_1_59	101158	2098858	1	1
513_17150_4_72	88409	2194803	2	2
552_19341_3_120	94802	2128255	3	3
120_9789_2_39	95374	2105581	4	4
228_15531_2_51	69198	2038462	2	2
117_14520_4_68	90189	2065527	3	2
33_15731_8_23	79192	2070928	3	3
559_20925_3_2	114883	2224034	0	0
43_15608_5_72	75153	2005338	0	0
406_6972_2_22	142871	2037832	2	2
105_11657_8_42	67223	2058799	0	0
410_10395_5_54	96234	2173001	0	0
14_14555_3_65	92113	2100961	1	1
223_9789_2_42	91272	2080429	0	0
441_14520_6_24	86176	2099357	4	4
9_11791_1_52	84375	2056485	0	0
145_15841_3_56	70864	2054012	0	0
89_15608_3_14	71732	2061330	2	2
46_22695_3_161	72008	2077628	2	2
457_14913_4_24	82739	2055067	4	4
585_22841_3_84	76729	2185451	0	0
360_14520_6_17	59061	2105241	1	1
198_22841_3_10	73736	2127914	1	1
331_14410_7_57	65014	2102247	1	1
345_6680_7_12	94222	2068247	9	9
1_19341_2_69	74275	2069758	5	5
603_6259_5_1	169031	2125777	1	1
289_21999_7_133	90827	2184826	0	0
512_17150_4_56	92543	2102197	1	1
25_13415_6_52	101719	2073432	0	0
230_17138_5_57	84183	2058355	0	0
254_15995_2_63	76360	2142295	4	3
279_19341_2_84	99576	2049132	1	1
119_14673_1_59	77961	2091689	0	0
129_10395_5_46	83665	2107884	0	0
218_14936_5_56	100181	2047123	1	1
432_14257_1_50	107305	2083484	1	1
253_14566_4_24	83438	2017539	1	1
80_15873_2_42	80572	2082294	1	1
430_13415_6_1	98642	2109607	0	0
282_16288_8_6	101900	2053791	2	2
317_6631_7_18	78295	2023892	1	1
475_16043_2_77	108200	2107509	0	0
301_14913_3_1	81248	2001478	0	0
250_11861_1_59	78494	2077170	0	0
502_16288_8_58	87950	2130316	0	0
490_16288_7_2	106425	2121492	2	2
372_16288_4_19	95017	2006204	0	0
519_17794_8_154	72091	2091373	1	1
210_15995_1_7	79802	2118925	0	0
255_17150_4_25	99959	2139847	0	0
367_15378_4_63	92053	2080848	1	1
149_6259_7_5	63544	1984703	0	0
617_6972_4_10	85137	1999852	2	2
455_14723_4_16	74344	2029297	5	4
363_14673_1_56	81784	1968657	0	0
256_14520_4_44	57014	2002143	1	1
233_12290_3_56	77352	2024899	0	0
16_14673_2_9	75153	2047591	1	1
34_17059_6_69	88818	2065959	1	1
75_21946_6_155	74505	2074876	2	2
197_21946_6_143	90998	2127955	1	1
245_14723_2_5	388348	2024819	2	2
445_14555_3_68	84492	2031721	1	1
48_12837_3_79	116629	2143314	6	5
116_14913_4_1	87308	2047690	2	2
106_6710_8_19	76379	2115135	2	1
55_11861_3_41	87924	2061850	1	1
160_17150_4_84	72013	2119176	0	0
235_17794_7_174	107123	2140686	2	2
237_12291_4_10	100794	2056129	5	5
574_21999_7_109	71287	2142457	2	2
170_16288_8_54	91403	2070590	1	1
184_15841_2_93	77966	2100104	6	5
291_22709_8_349	74630	2107604	2	2
566_21053_8_127	64688	2049540	2	2
177_19084_7_120	76186	2058447	0	0
155_14555_3_8	77867	2021487	1	1
440_14520_6_21	57066	2116090	1	1
246_15731_8_36	98378	2141907	0	0
241_16288_3_81	93752	1993279	1	1
70_13470_1_30	77239	2041022	1	1
434_14410_6_74	64221	2134550	1	1
172_6664_1_20	77534	2108256	0	0
355_12837_1_71	78087	2049579	2	2
215_6753_3_20	79055	2096022	3	2
152_24775_1_83	109750	2104413	3	3
479_16288_3_71	109135	2074802	3	3
583_22667_7_175	83073	2051442	0	0
532_18090_1_76	81147	2239656	1	1
147_14520_4_23	90235	2081190	0	0
69_16288_8_3	67274	1980242	1	1
593_11860_7_14	75379	2055694	1	1
17_12162_1_35	83355	2073875	0	0
50_11860_8_54	72094	2064403	0	0
121_14520_4_19	82668	2136934	0	0
273_11860_7_5	83290	2020762	0	0
285_16399_6_42	81763	2189609	0	0
2_13414_8_47	83980	2008054	0	0
140_6486_5_20	71135	2057253	1	1
470_15874_1_89	78900	2055089	0	0
92_17794_8_174	62876	2010965	3	2
107_6841_7_10	77568	2043391	2	2
132_13414_2_34	99089	2090033	0	0
15_10071_4_42	82437	1974543	0	0
306_17059_6_10	98902	2185881	3	3
72_15873_4_65	78433	2042662	2	2
365_14913_6_73	68699	1991791	0	0
586_22841_3_110	73605	2082449	1	1
431_13710_2_39	82342	2087802	0	0
76_19341_2_145	98536	2176671	5	5
300_15378_2_55	267485	2086386	10	10
272_17870_7_62	97519	2096898	2	2
126_17059_7_71	73213	2067397	1	1
239_13415_8_24	100266	2087794	0	0
516_17428_8_149	82643	2084863	0	0
7_7622_3_92	70054	2040696	0	0
199_17150_5_50	70505	2010936	0	0
265_6983_4_75	100339	2001032	2	2
389_19341_3_75	73598	2077182	0	0
471_15995_1_87	79704	2136608	0	0
221_15873_4_5	79165	2109057	2	2
463_15531_6_81	79157	2079033	2	2
276_15841_5_94	71642	2032630	0	0
287_6805_6_20	95342	2103895	2	2
124_11893_1_88	72766	2078580	3	3
474_16043_2_67	89136	2071740	2	2
125_12837_1_13	77418	2111599	0	0
114_17150_5_18	74338	2112356	2	2
94_14520_6_64	81905	2125724	1	1
274_14410_7_17	61826	2061766	3	3
521_17794_8_58	69433	2162355	2	2
315_6470_6_16	84831	2079195	0	0
41_13415_6_19	74788	1995582	0	0
27_11511_7_66	90838	2092238	0	0
275_15531_7_23	83372	2076255	0	0
98_11657_4_51	79914	1981098	1	1
8_10050_2_78	102254	2079542	2	2
572_21127_1_5	87004	2123673	8	8
262_22114_6_41	82717	2141655	0	0
150_7068_4_21	103429	2051318	0	0
146_21946_6_271	87343	2135236	3	2
416_12291_1_71	74933	2046663	2	2
83_10050_2_18	73595	1991152	0	0
313_23164_8_79	61705	2105699	3	3
128_6664_1_6	83187	2056679	7	4
437_14410_7_80	70989	2071667	0	0
298_12291_3_40	73835	2119148	0	0
123_17794_8_71	72822	2005178	1	1
452_14723_2_31	104932	2135024	0	0
303_16288_8_8	94456	2061298	1	1
143_17870_7_161	71155	2104669	2	2
402_6664_1_14	82711	2070653	6	5
5_9789_4_28	95664	2063464	2	2
322_19084_8_80	66273	2025113	3	3
846_11861_5_11	90244	2148770	1	1
312_22841_2_80	62712	2130488	4	4
189_12291_3_19	95161	2046560	2	2
236_16288_8_57	75503	2006382	1	1
449_14566_5_8	71365	2072375	0	0
229_21127_1_63	75220	2033873	3	3
308_6983_7_64	72797	2063777	0	0
589_21946_6_261	89974	2072042	3	2
527_17966_5_78	105737	2126613	5	5
567_21053_8_149	65702	2008459	0	0
338_18090_1_62	97389	2097941	0	0
179_14913_7_55	92378	2047813	0	0
461_15277_3_68	74989	2078413	4	4
382_18090_2_142	86980	2098711	0	0
310_22027_1_41	71208	2011478	0	0
411_10395_5_55	88525	2088471	0	0
231_21999_7_183	88623	2094671	1	1
311_21999_8_48	74888	2206784	1	1
213_22027_1_56	70998	2142498	4	3
108_14410_7_30	102875	2035659	3	3
466_15731_8_50	91898	2129933	1	0
234_15608_4_46	84014	2035182	4	4
96_15531_5_92	88610	1978311	2	0
266_11511_8_86	79329	1977905	0	0
544_19084_7_50	94317	2129279	1	1
557_20925_3_14	93659	2078382	0	0
348_11511_8_94	64812	2089383	1	1
323_11658_2_89	71355	2056648	2	2
277_17966_5_16	72919	1933016	1	1
420_12837_1_59	72285	1986648	0	0
35_11861_1_91	69632	2026081	1	1
286_22114_6_80	71387	2072098	3	3
551_19341_2_130	76801	2081483	0	0
227_15378_3_48	95508	2072377	0	0
238_14913_3_38	338256	2060153	5	5
542_19084_7_126	82851	2176199	2	2
157_21903_8_278	70567	2076688	0	0
243_14412_2_29	68336	2042786	3	3
478_16288_3_64	94356	2097339	2	2
37_14410_8_18	69443	2110617	1	1
508_17138_5_35	89139	2189695	1	1
396_22841_1_177	71359	2090901	4	4
269_19084_7_74	82711	2055815	3	2
122_6710_8_6	83092	2115392	1	1
484_16288_5_24	97074	2118283	14	13
539_18456_1_74	78138	2059098	0	0
56_12837_1_46	90814	2007945	3	2
555_19341_3_78	83059	2115726	0	0
530_18090_1_68	82683	2147770	0	0
176_17870_8_78	88417	2109974	0	0
408_10395_5_25	78347	2002509	2	2
549_19084_8_76	81825	2128103	1	1
10_22027_1_37	80848	2086887	0	0
433_14410_6_68	70882	2080518	1	1
268_17870_8_97	93963	2140011	1	1
561_20925_3_41	74804	2082967	0	0
522_17794_8_68	94718	2049330	3	3
391_21127_1_181	71131	2015547	0	0
195_15873_2_24	75957	2077427	2	2
477_16043_2_84	74212	2056255	2	1
564_20925_3_80	96184	2083248	0	0
548_19084_8_61	68021	2026203	0	0
191_22027_1_109	78431	2051649	1	0
95_21999_8_54	66532	2013499	0	0
305_17150_5_58	83533	2122880	0	0
386_19084_8_101	63790	2022339	3	3
535_18456_1_118	72238	2270823	2	2
212_21127_1_102	78989	2086415	1	1
576_21999_8_21	66488	2031970	1	1
581_22114_6_76	61387	2074202	1	0
156_22841_2_119	81774	2041224	1	1
3_22841_1_33	73779	1976863	0	0
582_22027_1_120	67848	2085785	0	0
