scaffold	compared_bases_count	length	consensus_SNPs	population_SNPs
GUT_GENOME143232_23	56259	97181	247	244
GUT_GENOME143232_88	0	373	0	0
GUT_GENOME143232_2	332352	513320	703	701
GUT_GENOME143232_8	190699	300218	571	571
GUT_GENOME143232_51	2019	2800	0	0
GUT_GENOME000231_56	1661	16950	16	16
GUT_GENOME000231_65	116	9088	0	0
GUT_GENOME143232_35	10292	41326	85	85
GUT_GENOME143232_39	13021	20510	52	52
GUT_GENOME143232_33	23649	46817	62	57
GUT_GENOME143232_32	19043	54252	128	128
GUT_GENOME143232_24	67093	94080	123	122
GUT_GENOME000231_45	277	28812	0	0
GUT_GENOME143232_26	46131	85641	164	164
GUT_GENOME143232_50	700	2850	0	0
GUT_GENOME096083_7	1326	1386	6	0
GUT_GENOME000231_10	2934	123469	22	22
GUT_GENOME000231_36	1774	41432	9	9
GUT_GENOME000231_53	622	22174	4	4
GUT_GENOME096083_11	5128	5145	2	0
GUT_GENOME000231_48	2117	27283	23	23
GUT_GENOME143232_47	2287	3881	0	0
GUT_GENOME000231_20	2074	73660	17	17
GUT_GENOME143232_104	205	268	0	0
GUT_GENOME000231_13	1342	87135	5	5
GUT_GENOME143232_67	548	833	4	2
GUT_GENOME143232_82	455	466	0	0
GUT_GENOME000231_52	975	23983	7	6
GUT_GENOME143232_55	1877	2024	15	5
GUT_GENOME143232_70	697	731	0	0
GUT_GENOME143232_40	13557	20208	0	0
GUT_GENOME143232_19	100575	158197	93	91
GUT_GENOME000231_27	2138	60805	8	8
GUT_GENOME000231_28	7357	60427	45	45
GUT_GENOME000231_4	9337	176550	78	75
GUT_GENOME143232_27	40294	66570	121	117
GUT_GENOME143232_16	75776	184505	240	228
GUT_GENOME143232_95	0	323	0	0
GUT_GENOME000231_64	1115	10112	20	20
GUT_GENOME143232_69	221	829	0	0
GUT_GENOME143232_43	7994	11978	3	0
GUT_GENOME143232_66	583	847	0	0
GUT_GENOME000231_21	4396	70912	11	11
GUT_GENOME143232_34	29507	46783	195	195
GUT_GENOME143232_46	2751	4082	0	0
GUT_GENOME143232_9	152053	283379	582	507
GUT_GENOME143232_52	1313	2546	15	15
GUT_GENOME000231_34	14852	42243	72	68
GUT_GENOME000231_47	227	27582	0	0
GUT_GENOME143232_83	359	458	2	0
GUT_GENOME143232_48	2905	3567	1	1
GUT_GENOME143232_14	130454	200138	229	223
GUT_GENOME000231_33	1960	42426	18	18
GUT_GENOME143232_64	195	1069	1	1
GUT_GENOME000231_44	1935	29508	5	5
GUT_GENOME000231_17	8033	79356	42	42
GUT_GENOME143232_58	1255	1617	0	0
GUT_GENOME000231_19	2003	76724	24	24
GUT_GENOME000231_31	4171	48085	25	25
GUT_GENOME143232_37	20976	31579	71	70
GUT_GENOME143232_29	40649	59474	73	73
GUT_GENOME000231_39	2446	39084	28	28
GUT_GENOME143232_36	24175	36012	85	85
GUT_GENOME000231_30	16104	48317	59	59
GUT_GENOME143232_90	221	355	0	0
GUT_GENOME143232_38	20132	27574	60	60
GUT_GENOME000231_49	477	26348	1	1
GUT_GENOME000231_75	1960	5964	13	13
GUT_GENOME000231_26	7764	63048	74	74
GUT_GENOME143232_25	38085	86996	108	108
GUT_GENOME143232_18	120799	181817	314	313
GUT_GENOME143232_3	252564	381040	906	898
GUT_GENOME143232_5	239139	358448	309	306
GUT_GENOME143232_60	861	1237	0	0
GUT_GENOME143232_6	233348	352314	431	426
GUT_GENOME000231_12	3661	90324	43	43
GUT_GENOME000231_42	17472	30412	77	74
GUT_GENOME000231_5	15688	137739	87	80
GUT_GENOME143232_86	116	393	0	0
GUT_GENOME143232_44	5402	8624	0	0
GUT_GENOME143232_120	0	245	0	0
GUT_GENOME143232_1	374843	550060	815	814
