scaffold	compared_bases_count	length	consensus_SNPs	population_SNPs
GUT_GENOME225144_862	1558	1558	8	5
GUT_GENOME096485_29	499	547	2	0
GUT_GENOME113322_30	7546	37712	51	51
GUT_GENOME115272_8	30594	108480	180	174
GUT_GENOME000655_2	102297	466434	412	399
GUT_GENOME225144_839	1052	1142	2	2
GUT_GENOME000655_12	27692	178640	130	130
GUT_GENOME225144_1183	1527	1606	10	10
GUT_GENOME225144_414	234	1096	2	2
GUT_GENOME113322_38	373	16790	6	6
GUT_GENOME096485_20	1358	1565	0	0
GUT_GENOME225144_808	1262	1304	2	2
GUT_GENOME225144_844	983	1145	0	0
GUT_GENOME225144_62	843	1298	1	1
GUT_GENOME113322_29	4626	38986	38	38
GUT_GENOME113322_32	6151	27991	82	82
GUT_GENOME225144_720	920	1056	1	1
GUT_GENOME225144_103	692	1072	2	2
GUT_GENOME225144_3	942	1057	3	3
GUT_GENOME225144_87	512	1168	2	2
GUT_GENOME115272_15	13066	65410	125	120
GUT_GENOME225144_275	1179	1470	0	0
GUT_GENOME000655_34	336	419	0	0
GUT_GENOME096485_14	4084	4323	4	3
GUT_GENOME225144_1204	1128	1184	6	6
GUT_GENOME225144_1192	2337	2601	4	4
GUT_GENOME225144_9	681	1065	3	3
GUT_GENOME225144_266	1093	1189	3	3
GUT_GENOME141586_4	7677	26801	12	11
GUT_GENOME113322_16	3078	54309	43	43
GUT_GENOME225144_1223	2285	2427	12	12
GUT_GENOME096485_10	210981	217430	240	240
GUT_GENOME113322_11	13938	62986	122	120
GUT_GENOME113322_14	11076	55283	113	113
GUT_GENOME096485_28	181	547	0	0
GUT_GENOME225144_901	939	2222	1	1
GUT_GENOME000192_7	137753	301546	382	373
GUT_GENOME225144_650	213	1740	6	6
GUT_GENOME096485_25	475	840	1	0
GUT_GENOME225144_755	1883	1918	3	3
GUT_GENOME225144_528	1304	1735	3	3
GUT_GENOME096485_21	1150	1485	1	0
GUT_GENOME225144_287	625	1074	1	1
GUT_GENOME225144_652	602	1403	9	9
GUT_GENOME113322_15	10774	55199	129	129
GUT_GENOME225144_1152	380	1072	7	7
GUT_GENOME113322_19	19302	50179	106	106
GUT_GENOME113322_24	7818	41887	61	61
GUT_GENOME000192_11	38426	58259	130	129
GUT_GENOME113322_5	18302	92069	123	122
GUT_GENOME225144_549	354	1944	0	0
GUT_GENOME113322_1	39503	353936	352	348
GUT_GENOME225144_73	66	1462	0	0
GUT_GENOME000655_10	70284	207448	229	211
GUT_GENOME115272_2	92958	362532	441	430
GUT_GENOME115272_1	157564	431465	928	852
GUT_GENOME115272_3	63730	321064	291	289
GUT_GENOME225144_732	179	1434	2	2
GUT_GENOME225144_1119	978	1109	2	2
GUT_GENOME000192_3	415706	533644	1156	1094
GUT_GENOME113322_3	32348	185327	303	295
GUT_GENOME096485_4	591981	625355	749	746
GUT_GENOME000655_1	141156	486372	534	520
GUT_GENOME000655_4	134076	422611	432	427
GUT_GENOME113322_26	9408	40975	88	87
GUT_GENOME000655_7	76688	269567	205	192
GUT_GENOME096485_8	278201	284209	370	368
GUT_GENOME225144_543	1006	1128	0	0
GUT_GENOME113322_13	2900	57013	35	35
GUT_GENOME225144_448	869	3547	8	8
GUT_GENOME225144_1214	1014	1081	4	4
GUT_GENOME096485_13	29976	30638	40	39
GUT_GENOME096485_17	1160	1745	1	1
GUT_GENOME225144_1062	2602	3178	3	3
GUT_GENOME113322_22	5234	44366	63	63
GUT_GENOME113322_42	245	4732	0	0
GUT_GENOME225144_67	1987	2183	3	3
GUT_GENOME113322_7	11431	81081	125	125
GUT_GENOME113322_8	12778	78945	170	169
GUT_GENOME141586_2	28471	201446	77	59
GUT_GENOME113322_25	5079	41625	49	43
GUT_GENOME115272_10	31876	90593	122	109
GUT_GENOME000192_12	32900	43922	135	125
GUT_GENOME225144_195	891	1239	0	0
GUT_GENOME225144_780	862	1068	0	0
GUT_GENOME225144_1043	1179	1524	3	3
GUT_GENOME225144_979	1393	1442	3	3
GUT_GENOME225144_193	945	1138	4	4
GUT_GENOME225144_424	1095	1294	14	13
GUT_GENOME000655_16	16401	142305	50	48
GUT_GENOME000655_3	110095	431869	442	414
GUT_GENOME096485_5	558179	597001	720	719
GUT_GENOME096485_3	637647	668224	846	840
GUT_GENOME143211_1	2179824	2762447	3986	3702
GUT_GENOME225144_1336	865	1891	4	2
GUT_GENOME096485_24	536	869	0	0
GUT_GENOME225144_818	1160	1541	14	14
GUT_GENOME225144_218	553	1660	8	8
GUT_GENOME225144_482	848	1163	3	3
GUT_GENOME000192_13	11202	32798	25	23
GUT_GENOME115272_9	10143	98341	90	87
GUT_GENOME000655_19	18388	79590	105	100
GUT_GENOME115272_7	16092	122753	115	115
GUT_GENOME225144_1037	188	1660	1	1
GUT_GENOME000192_17	3098	4216	16	16
GUT_GENOME225144_456	987	1502	2	2
GUT_GENOME225144_416	1967	2187	8	7
GUT_GENOME225144_1105	2169	2218	3	3
GUT_GENOME225144_101	1049	1303	1	1
GUT_GENOME000192_19	390	426	4	3
GUT_GENOME000655_28	3105	5022	30	20
GUT_GENOME000655_18	5248	85383	47	47
GUT_GENOME113322_20	7052	49595	59	54
GUT_GENOME115272_6	58622	190909	427	416
GUT_GENOME000192_4	400190	478658	1051	968
