scaffold	compared_bases_count	length	consensus_SNPs	population_SNPs
GUT_GENOME251721_5	17320	85426	8	8
GUT_GENOME225144_287	950	1074	9	2
GUT_GENOME251721_29	1863	49648	17	17
GUT_GENOME029877_72	8363	9218	3	3
GUT_GENOME000192_15	1308	12177	1	0
GUT_GENOME251721_110	736	13127	1	1
GUT_GENOME258721_22	2122	81223	10	10
GUT_GENOME251721_150	249	6552	4	4
GUT_GENOME122359_12	1615	117568	7	7
GUT_GENOME225144_456	1377	1502	1	1
GUT_GENOME225144_1043	1324	1524	0	0
GUT_GENOME251721_131	193	10679	0	0
GUT_GENOME251721_154	2608	5633	7	7
GUT_GENOME251721_49	177	31227	5	5
GUT_GENOME251721_153	294	5738	1	1
GUT_GENOME251721_123	944	11262	4	4
GUT_GENOME251721_95	1771	16651	7	7
GUT_GENOME258721_40	1834	45387	9	9
GUT_GENOME251721_28	1632	49680	3	3
GUT_GENOME258721_25	4320	71240	35	35
GUT_GENOME251721_139	784	8820	8	8
GUT_GENOME258721_56	842	21380	1	1
GUT_GENOME225144_414	243	1096	0	0
GUT_GENOME251721_59	1408	26717	14	14
GUT_GENOME225144_101	1260	1303	1	1
GUT_GENOME251721_9	2999	77475	24	24
GUT_GENOME258721_36	73	48460	0	0
GUT_GENOME122359_64	1799	3757	7	7
GUT_GENOME122359_34	483	54318	5	5
GUT_GENOME251721_57	829	27322	7	7
GUT_GENOME225144_448	1331	3547	5	5
GUT_GENOME122359_10	789	132189	3	3
GUT_GENOME225144_584	459	1285	2	2
GUT_GENOME258721_45	280	31984	0	0
GUT_GENOME258721_8	3879	137320	19	19
GUT_GENOME122359_25	210	70129	2	1
GUT_GENOME251721_36	1475	43638	6	6
GUT_GENOME000655_16	16999	142305	13	9
GUT_GENOME225144_1328	1161	2208	6	2
GUT_GENOME258721_35	1726	50382	7	7
GUT_GENOME122359_16	301	95739	5	5
GUT_GENOME225144_1223	2370	2427	8	1
GUT_GENOME122359_52	195	19096	1	1
GUT_GENOME258721_53	288	24307	5	5
GUT_GENOME225144_549	399	1944	0	0
GUT_GENOME258721_60	201	17623	0	0
GUT_GENOME251721_99	221	15760	5	5
GUT_GENOME225144_1183	1580	1606	0	0
GUT_GENOME225144_650	327	1740	1	1
GUT_GENOME122359_13	27973	102210	25	17
GUT_GENOME122359_37	1113	44709	13	13
GUT_GENOME122359_21	480	73055	5	5
GUT_GENOME251721_66	6197	25024	20	16
GUT_GENOME251721_112	287	12849	0	0
GUT_GENOME251721_44	4171	35819	15	15
GUT_GENOME225144_1242	1507	1550	0	0
GUT_GENOME225144_998	1414	1419	5	1
GUT_GENOME225144_983	1063	1072	2	2
GUT_GENOME122359_14	2485	96468	11	11
GUT_GENOME122359_40	174	33229	0	0
GUT_GENOME000192_3	422909	533644	204	133
GUT_GENOME000192_11	39636	58259	27	27
GUT_GENOME000192_12	33848	43922	18	13
GUT_GENOME258721_16	8623	103902	7	7
GUT_GENOME122359_3	4284	163576	38	36
GUT_GENOME122359_41	6056	31217	3	3
GUT_GENOME000655_29	1058	4259	5	5
GUT_GENOME000655_17	9809	118732	26	21
GUT_GENOME122359_8	5886	147695	16	13
GUT_GENOME225144_195	978	1239	0	0
GUT_GENOME258721_27	72	66196	0	0
GUT_GENOME251721_35	583	43755	1	1
GUT_GENOME225144_165	680	1807	1	1
GUT_GENOME225144_837	1445	2122	7	7
GUT_GENOME225144_92	1316	1405	1	1
GUT_GENOME258721_82	193	7956	1	1
GUT_GENOME258721_55	1268	22899	1	1
GUT_GENOME225144_1214	1052	1081	0	0
GUT_GENOME122359_19	465	86247	2	2
GUT_GENOME225144_44	1296	1415	2	2
GUT_GENOME251721_3	3243	121668	11	8
GUT_GENOME251721_27	45	52532	0	0
GUT_GENOME205656_85	395	7800	0	0
GUT_GENOME258721_69	397	11686	3	3
GUT_GENOME258721_18	759	88667	1	1
GUT_GENOME251721_45	2186	34913	16	16
GUT_GENOME251721_12	4162	70328	20	16
GUT_GENOME258721_14	3234	108132	12	11
GUT_GENOME251721_121	411	11324	5	5
GUT_GENOME251721_70	1272	23597	5	5
GUT_GENOME251721_160	209	4770	4	4
GUT_GENOME258721_64	157	15256	0	0
GUT_GENOME000192_7	140854	301546	77	59
GUT_GENOME258721_54	228	23462	0	0
GUT_GENOME258721_3	3965	170555	11	9
GUT_GENOME251721_61	1739	26268	13	9
GUT_GENOME258721_17	2811	95061	22	22
GUT_GENOME251721_67	591	24991	8	7
GUT_GENOME000655_3	117964	431869	170	148
GUT_GENOME251721_86	1052	19477	8	7
GUT_GENOME258721_15	2040	105980	13	13
GUT_GENOME000192_19	418	426	1	1
GUT_GENOME251721_85	231	19944	3	3
GUT_GENOME000192_4	406647	478658	162	112
GUT_GENOME000192_14	20949	25980	10	8
GUT_GENOME000655_7	107953	269567	78	70
GUT_GENOME251721_161	82	4569	0	0
GUT_GENOME000655_22	3705	31149	32	31
GUT_GENOME148897_3	5581	238682	0	0
GUT_GENOME122359_43	3511	27262	18	18
GUT_GENOME122359_30	4587	60608	38	38
GUT_GENOME000655_6	43567	285921	99	94
GUT_GENOME251721_77	546	22671	11	11
GUT_GENOME251721_38	1035	42356	4	4
GUT_GENOME251721_169	638	2973	1	1
GUT_GENOME122359_11	5600	123066	20	20
GUT_GENOME122359_2	1317	164283	14	14
GUT_GENOME251721_81	1503	21346	8	8
GUT_GENOME251721_173	281	2087	1	1
GUT_GENOME251721_62	1003	25673	2	2
GUT_GENOME251721_79	306	22014	1	1
GUT_GENOME225144_1119	1010	1109	0	0
GUT_GENOME029877_95	1316	3001	0	0
GUT_GENOME258721_10	4990	124808	22	22
GUT_GENOME258721_46	3511	31764	38	38
GUT_GENOME225144_416	2088	2187	6	4
GUT_GENOME225144_9	697	1065	1	1
GUT_GENOME251721_32	705	46623	5	5
GUT_GENOME251721_147	371	6822	0	0
GUT_GENOME225144_543	1045	1128	1	1
GUT_GENOME225144_103	778	1072	0	0
GUT_GENOME225144_256	2847	2850	2	0
GUT_GENOME251721_53	4012	28527	16	13
GUT_GENOME258721_13	2429	110403	13	13
GUT_GENOME258721_28	396	56200	1	1
GUT_GENOME251721_60	946	26541	20	20
GUT_GENOME000655_34	408	419	0	0
GUT_GENOME225144_1092	824	1329	3	2
GUT_GENOME258721_62	285	16798	0	0
GUT_GENOME225144_732	183	1434	1	1
GUT_GENOME251721_82	318	20768	3	3
GUT_GENOME225144_1152	682	1072	2	2
GUT_GENOME251721_116	192	12236	0	0
GUT_GENOME251721_119	321	11845	1	1
GUT_GENOME122359_23	1016	72313	5	5
GUT_GENOME251721_124	260	11240	1	1
GUT_GENOME122359_51	739	20665	10	10
GUT_GENOME122359_18	2366	87029	10	10
GUT_GENOME122359_47	391	23759	1	1
GUT_GENOME251721_31	467	48065	0	0
GUT_GENOME122359_4	1467	158769	12	12
GUT_GENOME000192_16	5016	6942	7	4
GUT_GENOME258721_43	359	41926	4	3
GUT_GENOME122359_31	1156	59384	6	6
GUT_GENOME251721_93	554	17242	7	7
GUT_GENOME225144_62	1056	1298	1	1
GUT_GENOME122359_56	243	10955	0	0
GUT_GENOME251721_26	1977	53908	9	9
GUT_GENOME251721_50	680	31166	5	5
GUT_GENOME225144_193	1070	1138	0	0
GUT_GENOME225144_933	1075	1296	4	2
GUT_GENOME251721_20	794	59750	3	3
GUT_GENOME148897_13	1755	89040	11	11
GUT_GENOME251721_130	617	10775	1	1
GUT_GENOME225144_551	1128	1215	0	0
GUT_GENOME122359_29	2263	64615	5	5
GUT_GENOME225144_215	1089	1112	0	0
GUT_GENOME251721_101	54	15653	0	0
GUT_GENOME140082_6	8361	141108	0	0
GUT_GENOME251721_76	982	22675	10	10
GUT_GENOME258721_75	270	10869	1	1
GUT_GENOME258721_80	328	9131	2	2
GUT_GENOME225144_839	1084	1142	0	0
GUT_GENOME251721_42	880	39214	1	1
GUT_GENOME258721_12	5066	112212	16	16
GUT_GENOME258721_24	1849	71843	16	16
GUT_GENOME258721_34	2581	51176	7	7
GUT_GENOME225144_127	1075	1092	1	1
GUT_GENOME251721_97	535	16270	4	4
GUT_GENOME225144_1233	1188	1294	0	0
GUT_GENOME258721_31	670	53570	3	3
GUT_GENOME225144_275	1249	1470	0	0
GUT_GENOME225144_1105	2182	2218	1	1
GUT_GENOME000192_13	11434	32798	1	0
GUT_GENOME258721_11	4583	117545	36	36
GUT_GENOME251721_1	3790	145869	27	27
GUT_GENOME225144_901	1094	2222	1	1
GUT_GENOME122359_20	2229	78836	24	22
GUT_GENOME251721_125	581	11161	12	11
GUT_GENOME251721_78	1151	22156	5	5
GUT_GENOME000655_24	234	20657	2	2
GUT_GENOME225144_1278	906	1132	0	0
GUT_GENOME000655_2	107027	466434	87	73
GUT_GENOME258721_32	849	53470	0	0
GUT_GENOME258721_67	2358	13420	14	14
GUT_GENOME251721_74	818	22999	9	9
GUT_GENOME000655_15	22729	149952	84	67
GUT_GENOME225144_1062	2898	3178	0	0
GUT_GENOME000655_11	62748	203470	72	58
GUT_GENOME122359_7	1015	149865	5	5
GUT_GENOME122359_17	169	92230	0	0
GUT_GENOME225144_808	1292	1304	1	0
GUT_GENOME251721_141	194	8494	0	0
GUT_GENOME251721_19	2480	60957	0	0
GUT_GENOME251721_10	963	76504	4	4
GUT_GENOME225144_67	2096	2183	2	2
GUT_GENOME258721_42	447	42253	0	0
GUT_GENOME225144_1325	2743	2840	0	0
GUT_GENOME122359_28	244	66411	1	1
GUT_GENOME258721_2	6814	181360	17	15
GUT_GENOME225144_948	986	1378	1	0
GUT_GENOME251721_92	256	17572	0	0
GUT_GENOME258721_81	251	8705	0	0
GUT_GENOME258721_20	693	83454	4	4
GUT_GENOME205656_19	10573	51600	8	7
GUT_GENOME251721_21	2319	57638	10	10
GUT_GENOME258721_7	2937	137988	17	17
GUT_GENOME000655_20	16859	69428	33	32
GUT_GENOME205656_56	18217	18305	2	1
GUT_GENOME258721_23	2878	76035	7	7
GUT_GENOME251721_30	694	48757	2	2
GUT_GENOME225144_266	1119	1189	0	0
GUT_GENOME225144_806	2578	2596	2	2
GUT_GENOME258721_41	2760	44807	2	2
GUT_GENOME251721_40	548	40055	17	17
GUT_GENOME225144_862	1558	1558	1	0
GUT_GENOME140082_40	8404	26239	4	2
GUT_GENOME251721_71	2198	23493	5	5
GUT_GENOME122359_38	373	43893	7	6
GUT_GENOME000655_4	140789	422611	137	123
GUT_GENOME000655_5	69686	303016	98	77
GUT_GENOME000655_13	20779	155482	73	65
GUT_GENOME000655_19	20425	79590	34	31
GUT_GENOME258721_19	3599	85266	33	31
GUT_GENOME225144_118	1214	3698	2	1
GUT_GENOME000655_23	1983	24600	12	9
GUT_GENOME251721_34	216	43950	1	1
GUT_GENOME148897_2	25263	260870	6	3
GUT_GENOME140082_12	14074	97649	42	29
GUT_GENOME258721_37	3554	46155	16	16
GUT_GENOME251721_151	470	6275	0	0
GUT_GENOME225144_1163	725	1509	0	0
GUT_GENOME251721_46	556	33086	0	0
GUT_GENOME225144_975	1266	1544	3	3
GUT_GENOME113217_44	26318	28974	8	5
GUT_GENOME251721_15	2857	66128	13	13
GUT_GENOME251721_18	1444	64122	11	7
GUT_GENOME251721_11	1694	73765	18	18
GUT_GENOME251721_13	2547	67935	23	19
GUT_GENOME225144_1037	212	1660	8	6
GUT_GENOME251721_43	2238	38452	11	11
GUT_GENOME225144_240	1753	2089	0	0
GUT_GENOME122359_27	2472	68924	8	6
GUT_GENOME251721_75	656	22761	3	3
GUT_GENOME251721_168	629	3062	6	6
GUT_GENOME251721_6	843	83486	2	2
GUT_GENOME225144_639	1056	1090	3	2
GUT_GENOME251721_41	289	39747	1	1
GUT_GENOME122359_6	2494	151446	13	13
GUT_GENOME000655_38	316	333	6	0
GUT_GENOME258721_77	522	9557	9	9
GUT_GENOME225144_399	786	1195	0	0
GUT_GENOME122359_46	4403	24003	1	1
GUT_GENOME225144_818	1252	1541	4	4
GUT_GENOME000655_8	39221	267670	84	72
GUT_GENOME258721_9	14875	135782	71	68
GUT_GENOME140082_13	5882	95296	29	28
GUT_GENOME140082_8	22647	135233	0	0
GUT_GENOME225144_205	1370	1470	0	0
GUT_GENOME251721_72	5265	23445	27	22
GUT_GENOME251721_7	2691	81606	15	15
GUT_GENOME122359_39	802	43181	9	5
GUT_GENOME122359_5	1603	151874	7	7
GUT_GENOME258721_30	2299	54158	19	19
GUT_GENOME140082_52	477	9569	5	1
GUT_GENOME225144_780	903	1068	0	0
GUT_GENOME000655_10	74991	207448	90	77
GUT_GENOME251721_118	509	12058	2	2
GUT_GENOME258721_29	2590	55053	8	8
GUT_GENOME225144_822	3532	3545	0	0
GUT_GENOME251721_8	4647	80296	41	40
GUT_GENOME000655_14	35055	154514	68	55
GUT_GENOME251721_47	775	32503	0	0
GUT_GENOME000655_9	58266	251800	50	40
