scaffold	compared_bases_count	length	consensus_SNPs	population_SNPs
GUT_GENOME143232_54	2382	2382	2	0
GUT_GENOME143232_58	1614	1617	2	0
GUT_GENOME095979_60	8129	281116	2	2
GUT_GENOME143232_21	136280	154259	24	17
GUT_GENOME143232_78	533	533	3	1
GUT_GENOME143232_82	464	466	0	0
GUT_GENOME143232_90	355	355	5	0
GUT_GENOME001120_7	900	278450	0	0
GUT_GENOME143232_119	180	245	0	0
GUT_GENOME143232_34	40852	46783	44	34
GUT_GENOME143232_27	32383	66570	24	21
GUT_GENOME001120_5	573	313220	0	0
GUT_GENOME143232_73	573	587	1	0
GUT_GENOME143232_74	576	578	0	0
GUT_GENOME001120_3	26194	452299	18	11
GUT_GENOME143232_103	281	281	1	0
GUT_GENOME239725_51	320	16134	1	1
GUT_GENOME143232_69	259	829	1	0
GUT_GENOME143232_104	268	268	3	0
GUT_GENOME143232_28	41249	64650	28	14
GUT_GENOME001120_4	81988	354916	13	12
GUT_GENOME143232_9	209133	283379	41	28
GUT_GENOME001255_9	47229	327318	16	15
GUT_GENOME001255_3	30816	740893	78	78
GUT_GENOME001255_8	7994	383388	13	13
GUT_GENOME239725_17	43565	83144	18	18
GUT_GENOME143232_51	2790	2800	1	1
GUT_GENOME143232_71	694	694	1	0
GUT_GENOME143232_50	2815	2850	2	0
GUT_GENOME143232_48	3567	3567	6	3
GUT_GENOME143232_122	245	245	3	0
GUT_GENOME001255_10	658	278505	3	3
GUT_GENOME001120_31	328	67474	3	3
GUT_GENOME143232_68	714	829	1	1
GUT_GENOME143232_36	35875	36012	10	9
GUT_GENOME001120_25	83158	87651	11	10
GUT_GENOME001120_27	27346	79105	48	44
GUT_GENOME143232_55	2023	2024	10	3
GUT_GENOME001255_5	45844	618669	74	73
GUT_GENOME001255_13	4119	158267	1	1
GUT_GENOME143232_81	340	466	2	1
GUT_GENOME143232_47	3881	3881	4	0
GUT_GENOME143232_75	563	577	0	0
GUT_GENOME001120_51	196	1317	0	0
GUT_GENOME001255_12	3598	189737	0	0
GUT_GENOME143232_30	49797	57920	11	9
GUT_GENOME239725_49	311	21281	9	2
GUT_GENOME143232_86	306	393	1	0
GUT_GENOME143232_70	731	731	0	0
GUT_GENOME143232_120	214	245	0	0
GUT_GENOME143232_64	293	1069	1	1
GUT_GENOME143232_5	354742	358448	44	31
