scaffold	compared_bases_count	length	consensus_SNPs	population_SNPs
GUT_GENOME225144_528	1349	1735	5	5
GUT_GENOME225144_1105	2139	2218	6	6
GUT_GENOME167947_60	15202	15715	55	48
GUT_GENOME167947_40	23422	23474	76	61
GUT_GENOME115272_18	6324	35835	68	68
GUT_GENOME167947_73	12161	12199	32	30
GUT_GENOME142458_2	6714	51041	29	23
GUT_GENOME167947_39	23103	24982	83	67
GUT_GENOME167947_28	31599	31666	82	74
GUT_GENOME000655_19	18931	79590	88	85
GUT_GENOME167947_30	27885	28103	93	86
GUT_GENOME167947_49	19699	19879	66	57
GUT_GENOME000655_12	27751	178640	166	161
GUT_GENOME167947_103	5978	6014	21	10
GUT_GENOME225144_844	982	1145	3	3
GUT_GENOME167947_8	95511	97191	306	273
GUT_GENOME167947_13	76493	76738	223	216
GUT_GENOME167947_88	8304	8560	30	25
GUT_GENOME225144_195	945	1239	1	1
GUT_GENOME167947_104	6004	6008	18	16
GUT_GENOME167947_66	12817	13104	39	35
GUT_GENOME167947_38	24925	25033	82	79
GUT_GENOME167947_76	11188	11369	43	42
GUT_GENOME225144_1242	1478	1550	5	5
GUT_GENOME000655_17	8378	118732	40	38
GUT_GENOME115272_8	26012	108480	171	167
GUT_GENOME115272_3	49377	321064	439	439
GUT_GENOME000655_25	4129	14646	19	17
GUT_GENOME115272_5	43242	195239	440	434
GUT_GENOME225144_275	1196	1470	4	4
GUT_GENOME167947_3	105408	128876	332	312
GUT_GENOME225144_650	198	1740	9	9
GUT_GENOME167947_67	12740	13005	39	33
GUT_GENOME167947_14	48827	61279	159	144
GUT_GENOME225144_780	891	1068	3	3
GUT_GENOME225144_933	885	1296	4	4
GUT_GENOME142458_1	73938	3268766	334	262
GUT_GENOME000655_29	796	4259	7	7
GUT_GENOME167947_54	18177	18446	54	46
GUT_GENOME000192_13	11269	32798	31	29
GUT_GENOME000655_5	67024	303016	255	233
GUT_GENOME000655_6	39595	285921	236	232
GUT_GENOME115272_12	19952	80061	242	239
GUT_GENOME167947_18	40121	58436	140	109
GUT_GENOME000655_4	134035	422611	514	506
GUT_GENOME225144_837	1399	2122	8	8
GUT_GENOME225144_414	161	1096	2	2
GUT_GENOME167947_78	11289	11308	33	31
GUT_GENOME167947_63	13175	13865	47	37
GUT_GENOME167947_59	15778	15894	45	41
GUT_GENOME167947_7	93126	102279	361	320
GUT_GENOME225144_1163	699	1509	2	2
GUT_GENOME225144_549	338	1944	1	1
GUT_GENOME225144_839	1063	1142	5	5
GUT_GENOME000192_16	4927	6942	18	18
GUT_GENOME167947_29	28419	28423	67	65
GUT_GENOME000192_14	20522	25980	59	55
GUT_GENOME225144_101	1019	1303	2	2
GUT_GENOME000192_11	38343	58259	159	158
GUT_GENOME225144_287	678	1074	0	0
GUT_GENOME225144_808	1270	1304	14	9
GUT_GENOME225144_1152	466	1072	1	1
GUT_GENOME167947_45	15997	21155	68	60
GUT_GENOME225144_1325	2627	2840	3	3
GUT_GENOME167947_81	10251	10252	28	24
GUT_GENOME115272_15	8790	65410	110	105
GUT_GENOME000655_2	102265	466434	371	355
GUT_GENOME000655_3	111346	431869	496	476
GUT_GENOME167947_6	108183	119568	388	338
GUT_GENOME225144_1037	197	1660	13	7
GUT_GENOME225144_1280	858	1288	3	3
GUT_GENOME167947_1	162814	176308	614	531
GUT_GENOME225144_87	519	1168	0	0
GUT_GENOME167947_112	3048	3132	15	12
GUT_GENOME167947_68	12660	12818	40	35
GUT_GENOME167947_83	10024	10118	34	32
GUT_GENOME225144_456	1101	1502	4	4
GUT_GENOME167947_89	3667	8192	18	14
GUT_GENOME167947_114	2699	2730	12	10
GUT_GENOME000655_10	71271	207448	291	260
GUT_GENOME167947_9	82819	93213	340	304
GUT_GENOME225144_1328	769	2208	10	10
GUT_GENOME167947_94	6745	7430	16	15
GUT_GENOME167947_44	21767	21863	78	63
GUT_GENOME225144_1231	631	1018	2	2
GUT_GENOME167947_98	196	6910	5	5
GUT_GENOME225144_720	851	1056	4	4
GUT_GENOME167947_101	6090	6156	8	8
GUT_GENOME000655_18	5097	85383	50	50
GUT_GENOME167947_87	9048	9098	43	39
GUT_GENOME225144_1092	763	1329	4	4
GUT_GENOME000655_24	208	20657	12	12
GUT_GENOME225144_1062	2629	3178	13	13
GUT_GENOME167947_97	6989	6994	32	26
GUT_GENOME225144_822	3506	3545	10	10
GUT_GENOME167947_74	7009	12104	27	24
GUT_GENOME167947_91	7852	7925	29	25
GUT_GENOME167947_71	12389	12390	36	34
GUT_GENOME167947_111	3991	4283	16	13
GUT_GENOME225144_806	2508	2596	10	10
GUT_GENOME167947_27	31557	33508	86	77
GUT_GENOME167947_77	11356	11364	52	40
GUT_GENOME000192_12	32734	43922	104	98
GUT_GENOME167947_42	22983	23337	67	62
GUT_GENOME167947_21	50411	50679	154	130
GUT_GENOME000655_11	58524	203470	261	251
GUT_GENOME225144_1233	1140	1294	1	1
GUT_GENOME225144_482	843	1163	1	1
GUT_GENOME000655_26	358	12966	4	4
GUT_GENOME167947_102	5680	6018	27	24
GUT_GENOME115272_4	59958	313939	574	565
GUT_GENOME225144_998	1412	1419	12	0
GUT_GENOME167947_19	46824	55828	172	155
GUT_GENOME000655_8	35301	267670	201	190
GUT_GENOME143211_1	2055306	2762447	6692	6468
GUT_GENOME225144_975	854	1544	8	8
GUT_GENOME167947_100	6005	6176	27	22
GUT_GENOME000192_15	763	12177	9	4
GUT_GENOME225144_416	2006	2187	8	8
GUT_GENOME225144_755	1870	1918	5	5
GUT_GENOME225144_9	683	1065	5	5
GUT_GENOME225144_862	1555	1558	4	4
GUT_GENOME167947_95	7295	7361	14	14
GUT_GENOME142458_3	10810	48575	72	69
GUT_GENOME225144_193	972	1138	6	6
GUT_GENOME167947_70	5395	12428	22	20
GUT_GENOME115272_9	6713	98341	95	89
GUT_GENOME000655_16	16285	142305	42	42
GUT_GENOME115272_10	26660	90593	149	143
GUT_GENOME225144_639	1032	1090	2	2
GUT_GENOME000655_14	31501	154514	152	146
GUT_GENOME000655_38	283	333	7	0
GUT_GENOME225144_424	1132	1294	9	8
GUT_GENOME167947_15	49113	60744	168	154
GUT_GENOME115272_6	43160	190909	546	536
GUT_GENOME167947_109	4696	4697	15	12
GUT_GENOME225144_652	683	1403	12	12
GUT_GENOME000655_34	375	419	0	0
GUT_GENOME167947_50	18203	19449	60	54
GUT_GENOME167947_107	5456	5458	17	11
GUT_GENOME167947_86	9274	9315	33	31
GUT_GENOME167947_69	12466	12619	36	35
GUT_GENOME167947_79	10721	10784	29	29
GUT_GENOME000192_4	400699	478658	1092	1018
GUT_GENOME115272_1	130273	431465	1310	1262
GUT_GENOME225144_3	990	1057	1	1
GUT_GENOME225144_399	738	1195	2	2
GUT_GENOME000192_17	3126	4216	10	10
GUT_GENOME167947_64	13208	13246	45	40
GUT_GENOME167947_52	18826	18853	68	58
GUT_GENOME167947_84	9631	9892	30	30
GUT_GENOME167947_99	6278	6280	27	19
GUT_GENOME115272_13	27349	72250	252	250
GUT_GENOME225144_979	1411	1442	4	4
GUT_GENOME167947_53	17563	18777	63	60
GUT_GENOME167947_43	19329	22393	86	75
GUT_GENOME225144_44	1014	1415	15	15
GUT_GENOME000655_7	78007	269567	211	207
GUT_GENOME000655_1	141566	486372	572	555
GUT_GENOME167947_51	18450	18873	73	65
GUT_GENOME000192_7	137786	301546	397	386
GUT_GENOME000192_3	416770	533644	1287	1203
GUT_GENOME115272_2	75801	362532	569	564
GUT_GENOME225144_1336	816	1891	6	5
GUT_GENOME167947_2	94620	142769	363	334
GUT_GENOME225144_215	1099	1112	3	3
GUT_GENOME225144_127	1029	1092	0	0
GUT_GENOME167947_4	112373	127648	373	349
GUT_GENOME167947_75	11972	12070	17	17
GUT_GENOME115272_7	11261	122753	157	153
GUT_GENOME000655_20	15361	69428	63	63
GUT_GENOME167947_33	26576	26584	76	71
GUT_GENOME167947_36	25400	25503	75	73
GUT_GENOME167947_26	36520	36549	109	98
GUT_GENOME000192_5	294836	385774	785	735
