scaffold	compared_bases_count	length	consensus_SNPs	population_SNPs
GUT_GENOME167947_39	22926	24982	32	25
GUT_GENOME167947_41	23106	23392	21	20
GUT_GENOME167947_51	18411	18873	30	28
GUT_GENOME167947_13	76462	76738	26	25
GUT_GENOME147598_3	4136	50051	8	8
GUT_GENOME167947_42	22964	23337	12	11
GUT_GENOME167947_40	23333	23474	20	8
GUT_GENOME167947_62	9384	14274	16	12
GUT_GENOME167947_71	12366	12390	5	2
GUT_GENOME167947_22	49604	50062	26	22
GUT_GENOME167947_111	3966	4283	10	8
GUT_GENOME113322_24	9988	41887	66	64
GUT_GENOME167947_27	31410	33508	48	41
GUT_GENOME115272_5	63670	195239	368	349
GUT_GENOME167947_14	48705	61279	33	22
GUT_GENOME113322_25	7159	41625	81	63
GUT_GENOME167947_55	16123	18421	14	11
GUT_GENOME167947_78	11275	11308	9	4
GUT_GENOME167947_12	57775	76797	142	124
GUT_GENOME167947_6	107601	119568	141	118
GUT_GENOME115272_6	67564	190909	443	433
GUT_GENOME167947_7	92699	102279	185	153
GUT_GENOME143211_1	2244292	2762447	9554	9172
GUT_GENOME147598_1	5040014	5306618	9476	9373
GUT_GENOME167947_75	11965	12070	2	2
GUT_GENOME167947_45	15809	21155	26	20
GUT_GENOME167947_54	18071	18446	16	16
GUT_GENOME113322_31	5166	32696	32	32
GUT_GENOME167947_24	41604	41744	28	22
GUT_GENOME167947_66	12698	13104	9	9
GUT_GENOME167947_103	5910	6014	16	14
GUT_GENOME167947_30	27783	28103	16	15
GUT_GENOME113322_27	2389	39917	21	21
GUT_GENOME113322_2	36843	257254	282	275
GUT_GENOME113322_1	50803	353936	396	390
GUT_GENOME167947_50	18156	19449	12	9
GUT_GENOME167947_101	5990	6156	3	3
GUT_GENOME167947_1	161596	176308	253	203
GUT_GENOME115272_2	105724	362532	638	627
