scaffold	compared_bases_count	length	consensus_SNPs	population_SNPs
GUT_GENOME258044_7	98246	113133	591	569
GUT_GENOME143232_9	7391	283379	96	96
GUT_GENOME258044_20	15043	15809	98	95
GUT_GENOME258044_22	9712	10035	60	60
GUT_GENOME145698_28	5826	26330	0	0
GUT_GENOME143723_12	2633	2892	1	1
GUT_GENOME211264_98	1774	6271	2	1
GUT_GENOME211264_418	184	3085	2	2
GUT_GENOME211264_360	517	3302	0	0
GUT_GENOME145698_14	4844	122839	0	0
GUT_GENOME211264_84	1785	6651	0	0
GUT_GENOME211264_522	212	2659	0	0
GUT_GENOME211264_114	0	5804	0	0
GUT_GENOME143232_10	88	268946	4	4
GUT_GENOME211264_482	318	2791	0	0
GUT_GENOME211264_452	508	2893	0	0
GUT_GENOME211264_97	0	6273	0	0
GUT_GENOME211264_232	966	4172	0	0
GUT_GENOME211264_11	210	12696	0	0
GUT_GENOME211264_237	153	4141	0	0
GUT_GENOME211264_78	327	6905	0	0
GUT_GENOME211264_7	942	13635	0	0
GUT_GENOME211264_56	668	7725	0	0
GUT_GENOME211264_654	0	2267	0	0
GUT_GENOME211264_470	217	2827	0	0
GUT_GENOME211264_173	525	4906	0	0
GUT_GENOME211264_361	241	3301	0	0
GUT_GENOME143723_30	197	274	0	0
GUT_GENOME145698_38	369	2666	0	0
GUT_GENOME143723_1	5075	5075	3	1
GUT_GENOME211264_60	939	7670	0	0
GUT_GENOME211264_190	621	4716	0	0
GUT_GENOME211264_529	213	2644	0	0
GUT_GENOME211264_332	202	3469	0	0
GUT_GENOME211264_466	0	2847	0	0
GUT_GENOME211264_294	221	3711	0	0
GUT_GENOME211264_136	240	5407	0	0
GUT_GENOME211264_152	219	5185	0	0
GUT_GENOME143232_63	199	1083	0	0
GUT_GENOME211264_51	446	8081	0	0
GUT_GENOME211264_587	420	2465	0	0
GUT_GENOME211264_329	315	3479	0	0
GUT_GENOME211264_226	289	4233	0	0
GUT_GENOME211264_703	1090	2093	0	0
GUT_GENOME211264_562	244	2525	0	0
GUT_GENOME211264_153	0	5180	0	0
GUT_GENOME211264_671	231	2221	0	0
GUT_GENOME145698_43	415	1025	0	0
GUT_GENOME211264_374	0	3258	0	0
GUT_GENOME211264_534	0	2628	0	0
GUT_GENOME211264_68	503	7349	0	0
GUT_GENOME211264_603	211	2405	0	0
GUT_GENOME211264_2	1621	20663	0	0
GUT_GENOME211264_285	364	3798	0	0
GUT_GENOME211264_302	701	3665	0	0
GUT_GENOME145698_34	169	5110	0	0
GUT_GENOME211264_311	519	3588	0	0
GUT_GENOME211264_214	176	4368	0	0
GUT_GENOME211264_240	367	4123	0	0
GUT_GENOME211264_693	1651	2142	1	1
GUT_GENOME145698_33	564	10674	0	0
GUT_GENOME211264_313	518	3578	2	2
GUT_GENOME211264_62	0	7626	0	0
GUT_GENOME211264_651	250	2271	0	0
GUT_GENOME211264_575	243	2494	0	0
GUT_GENOME211264_295	234	3705	0	0
GUT_GENOME211264_96	257	6279	0	0
GUT_GENOME145698_12	8192	143609	0	0
GUT_GENOME143723_37	192	356	0	0
GUT_GENOME211264_203	341	4523	0	0
GUT_GENOME211264_282	238	3825	0	0
GUT_GENOME143232_1	357	550060	2	2
GUT_GENOME211264_116	170	5767	0	0
GUT_GENOME211264_87	620	6588	0	0
GUT_GENOME211264_591	199	2454	0	0
GUT_GENOME211264_396	209	3158	0	0
GUT_GENOME211264_4	1531	15157	0	0
GUT_GENOME211264_9	663	13425	0	0
GUT_GENOME211264_476	1047	2809	0	0
GUT_GENOME000192_10	28468	98619	311	311
GUT_GENOME258044_16	26055	26180	145	136
GUT_GENOME145698_40	1414	1711	1	1
GUT_GENOME211264_209	337	4455	0	0
GUT_GENOME211264_426	298	3024	0	0
GUT_GENOME211264_256	335	4004	0	0
GUT_GENOME211264_164	1171	5035	0	0
GUT_GENOME211264_378	467	3229	0	0
GUT_GENOME143232_27	740	66570	18	13
GUT_GENOME145698_21	5679	86410	0	0
GUT_GENOME211264_147	428	5224	3	3
GUT_GENOME211264_393	160	3164	0	0
GUT_GENOME258044_18	11306	24602	72	64
GUT_GENOME211264_573	208	2497	0	0
GUT_GENOME211264_14	692	12192	0	0
GUT_GENOME000192_11	19467	58259	224	224
GUT_GENOME143232_13	794	203080	4	4
GUT_GENOME211264_41	273	8665	0	0
GUT_GENOME211264_30	732	9854	0	0
GUT_GENOME211264_182	246	4806	0	0
GUT_GENOME145698_16	7299	104299	0	0
GUT_GENOME211264_324	295	3521	0	0
GUT_GENOME211264_228	0	4206	0	0
GUT_GENOME211264_279	431	3828	0	0
GUT_GENOME211264_254	190	4016	0	0
GUT_GENOME211264_25	1514	10228	0	0
GUT_GENOME143723_42	410	461	2	2
GUT_GENOME000192_13	2406	32798	4	4
GUT_GENOME211264_419	367	3080	2	1
GUT_GENOME211264_293	792	3726	0	0
GUT_GENOME145698_37	2057	2783	0	0
GUT_GENOME211264_172	2445	4909	0	0
GUT_GENOME211264_64	709	7494	0	0
GUT_GENOME211264_599	341	2431	0	0
GUT_GENOME211264_13	252	12286	0	0
GUT_GENOME211264_274	431	3850	0	0
GUT_GENOME211264_52	1413	8016	0	0
GUT_GENOME211264_86	459	6617	0	0
GUT_GENOME145698_20	5245	87604	0	0
GUT_GENOME211264_403	243	3122	0	0
GUT_GENOME211264_20	175	10491	0	0
GUT_GENOME211264_539	680	2599	1	1
GUT_GENOME211264_630	292	2336	0	0
GUT_GENOME211264_409	0	3111	0	0
GUT_GENOME211264_527	0	2647	0	0
GUT_GENOME145698_9	7380	220257	0	0
GUT_GENOME211264_502	289	2719	0	0
GUT_GENOME143232_73	269	587	0	0
GUT_GENOME143723_45	47	601	0	0
GUT_GENOME211264_398	204	3153	0	0
GUT_GENOME211264_348	0	3376	0	0
GUT_GENOME211264_390	499	3185	0	0
GUT_GENOME211264_442	178	2936	0	0
GUT_GENOME211264_635	207	2312	0	0
GUT_GENOME211264_512	1150	2685	0	0
GUT_GENOME143723_7	21716	28974	10	4
GUT_GENOME143723_13	1791	2290	5	0
GUT_GENOME258044_23	5631	7058	47	44
GUT_GENOME211264_354	183	3325	0	0
GUT_GENOME211264_429	667	3017	0	0
GUT_GENOME211264_89	469	6516	0	0
GUT_GENOME211264_446	201	2913	0	0
GUT_GENOME211264_296	1250	3693	0	0
GUT_GENOME211264_432	610	3003	0	0
GUT_GENOME211264_349	273	3366	0	0
GUT_GENOME211264_15	7834	12077	0	0
GUT_GENOME211264_31	721	9757	0	0
GUT_GENOME211264_322	320	3524	0	0
GUT_GENOME211264_300	0	3672	0	0
GUT_GENOME211264_375	303	3255	0	0
GUT_GENOME143232_25	14738	86996	5	5
GUT_GENOME143723_50	28602	4655095	12	7
GUT_GENOME211264_308	773	3604	4	4
GUT_GENOME145698_13	7446	125221	0	0
GUT_GENOME000192_9	69719	132150	410	406
GUT_GENOME211264_335	342	3464	0	0
GUT_GENOME211264_29	222	9883	0	0
GUT_GENOME211264_443	359	2929	0	0
GUT_GENOME211264_477	235	2807	0	0
GUT_GENOME211264_503	308	2714	0	0
GUT_GENOME211264_593	226	2440	0	0
GUT_GENOME211264_33	0	9646	0	0
GUT_GENOME211264_163	249	5036	0	0
GUT_GENOME211264_207	583	4474	0	0
GUT_GENOME143723_14	0	1567	0	0
GUT_GENOME211264_582	494	2471	0	0
GUT_GENOME211264_408	272	3115	0	0
GUT_GENOME211264_129	391	5525	0	0
GUT_GENOME211264_46	245	8463	0	0
GUT_GENOME211264_192	1603	4678	0	0
GUT_GENOME145698_23	4690	69565	0	0
GUT_GENOME211264_44	0	8538	0	0
GUT_GENOME211264_124	624	5641	0	0
GUT_GENOME211264_264	1359	3928	0	0
GUT_GENOME145698_24	5403	53504	23	21
GUT_GENOME211264_6	229	13650	0	0
GUT_GENOME211264_712	216	2067	0	0
GUT_GENOME211264_454	1089	2891	0	0
GUT_GENOME258044_10	54519	58936	357	328
GUT_GENOME145698_3	25538	522489	0	0
GUT_GENOME145698_6	23469	370053	17	15
GUT_GENOME258044_19	11328	22595	59	53
GUT_GENOME145698_17	6840	99886	0	0
GUT_GENOME211264_115	187	5779	0	0
GUT_GENOME211264_358	194	3307	0	0
GUT_GENOME211264_67	199	7351	0	0
GUT_GENOME211264_283	211	3821	0	0
GUT_GENOME211264_109	400	5931	0	0
GUT_GENOME211264_142	245	5311	0	0
GUT_GENOME211264_63	527	7578	2	2
GUT_GENOME211264_258	183	3975	0	0
GUT_GENOME211264_340	0	3404	0	0
GUT_GENOME211264_189	1128	4738	0	0
GUT_GENOME211264_139	235	5359	0	0
GUT_GENOME145698_35	448	4589	0	0
GUT_GENOME211264_692	1383	2144	0	0
GUT_GENOME211264_107	243	5985	0	0
GUT_GENOME211264_195	686	4611	0	0
GUT_GENOME211264_331	189	3479	0	0
GUT_GENOME211264_411	184	3106	0	0
GUT_GENOME211264_440	324	2945	0	0
GUT_GENOME211264_73	670	7052	0	0
GUT_GENOME211264_83	277	6680	0	0
GUT_GENOME211264_211	945	4412	0	0
GUT_GENOME211264_12	226	12462	0	0
GUT_GENOME211264_481	161	2793	0	0
GUT_GENOME211264_271	979	3884	0	0
GUT_GENOME211264_321	444	3528	0	0
GUT_GENOME211264_265	1438	3915	7	6
GUT_GENOME211264_225	753	4237	0	0
GUT_GENOME211264_728	190	2003	0	0
GUT_GENOME211264_28	3019	9897	0	0
GUT_GENOME211264_16	712	11666	0	0
GUT_GENOME145698_4	11411	382426	1	1
GUT_GENOME211264_196	286	4608	1	1
GUT_GENOME211264_104	774	6128	2	2
GUT_GENOME211264_154	1058	5160	0	0
GUT_GENOME145698_26	2758	34538	0	0
GUT_GENOME211264_553	0	2564	0	0
GUT_GENOME211264_5	2185	13758	0	0
GUT_GENOME211264_117	214	5741	0	0
GUT_GENOME145698_25	1348	40098	0	0
GUT_GENOME211264_1	6565	22818	0	0
GUT_GENOME211264_678	275	2187	0	0
GUT_GENOME258044_5	91819	129040	556	519
GUT_GENOME211264_453	700	2892	0	0
GUT_GENOME211264_468	213	2834	0	0
GUT_GENOME211264_436	388	2964	0	0
GUT_GENOME211264_330	181	3479	0	0
GUT_GENOME211264_280	0	3828	0	0
GUT_GENOME145698_7	7356	343276	0	0
GUT_GENOME211264_102	1195	6230	0	0
GUT_GENOME211264_689	224	2160	0	0
GUT_GENOME211264_336	662	3457	0	0
GUT_GENOME211264_523	404	2654	0	0
GUT_GENOME211264_266	253	3914	0	0
GUT_GENOME211264_8	1227	13429	0	0
GUT_GENOME211264_464	210	2857	0	0
GUT_GENOME211264_447	320	2912	0	0
GUT_GENOME143723_39	179	430	0	0
GUT_GENOME211264_365	811	3277	0	0
GUT_GENOME211264_26	440	10169	0	0
GUT_GENOME143232_26	6633	85641	1	1
GUT_GENOME000192_17	1191	4216	1	1
GUT_GENOME211264_437	2064	2962	0	0
GUT_GENOME211264_236	495	4146	2	2
GUT_GENOME211264_113	219	5860	1	1
GUT_GENOME000192_2	199722	540970	1734	1722
GUT_GENOME211264_645	239	2292	4	4
GUT_GENOME211264_548	1207	2573	0	0
GUT_GENOME258044_1	327480	329668	1839	1812
GUT_GENOME000192_7	71739	301546	697	697
GUT_GENOME258044_15	19465	29283	138	126
GUT_GENOME000192_6	134054	329658	1336	1330
GUT_GENOME211264_3	994	18899	1	0
GUT_GENOME000192_14	8376	25980	73	73
GUT_GENOME147598_3	5758	50051	3	0
GUT_GENOME145698_5	12551	376071	5	4
GUT_GENOME145698_2	94641	621100	265	265
GUT_GENOME147598_4	39277	113639	34	27
GUT_GENOME211264_268	193	3913	0	0
GUT_GENOME211264_194	234	4644	0	0
GUT_GENOME211264_208	574	4461	0	0
GUT_GENOME211264_650	0	2274	0	0
GUT_GENOME211264_555	0	2554	0	0
GUT_GENOME211264_168	435	4949	0	0
GUT_GENOME211264_57	414	7725	0	0
GUT_GENOME211264_304	202	3644	0	0
GUT_GENOME211264_135	275	5451	0	0
GUT_GENOME211264_434	332	2969	0	0
GUT_GENOME211264_54	181	7740	0	0
GUT_GENOME258044_21	2344	11155	22	22
GUT_GENOME258044_2	259481	272117	1453	1419
