scaffold	compared_bases_count	length	consensus_SNPs	population_SNPs
GUT_GENOME147598_1	4722103	5306618	8937	8874
GUT_GENOME113322_39	1067	9206	15	15
GUT_GENOME167947_44	21742	21863	14	4
GUT_GENOME167947_106	4195	5539	21	16
GUT_GENOME167947_6	107922	119568	105	69
GUT_GENOME167947_19	46753	55828	42	29
GUT_GENOME167947_17	59392	59766	34	22
GUT_GENOME167947_3	105459	128876	58	41
GUT_GENOME167947_34	25836	26440	48	29
GUT_GENOME167947_16	57589	60583	62	47
GUT_GENOME167947_4	112323	127648	87	57
GUT_GENOME167947_7	93044	102279	119	80
GUT_GENOME113322_24	7491	41887	74	74
GUT_GENOME167947_45	15972	21155	24	20
GUT_GENOME167947_98	195	6910	7	6
GUT_GENOME167947_85	8920	9705	10	8
GUT_GENOME167947_100	5983	6176	7	4
GUT_GENOME167947_55	16193	18421	11	8
GUT_GENOME167947_24	41693	41744	17	11
GUT_GENOME167947_51	18466	18873	21	21
GUT_GENOME167947_21	50411	50679	31	20
GUT_GENOME167947_63	13070	13865	28	18
GUT_GENOME167947_50	18198	19449	9	3
GUT_GENOME167947_59	15780	15894	16	13
GUT_GENOME113322_11	13641	62986	103	103
GUT_GENOME167947_26	36544	36549	12	1
GUT_GENOME167947_87	9026	9098	9	4
GUT_GENOME167947_31	27166	27419	18	10
GUT_GENOME113322_12	7366	57854	56	55
GUT_GENOME167947_27	31513	33508	21	13
GUT_GENOME113322_26	9765	40975	100	100
GUT_GENOME167947_46	19837	20815	16	12
GUT_GENOME167947_103	5959	6014	14	11
GUT_GENOME167947_36	25400	25503	5	3
GUT_GENOME167947_39	23043	24982	21	15
GUT_GENOME167947_107	5450	5458	2	0
GUT_GENOME115272_15	12159	65410	117	113
GUT_GENOME115272_11	22261	85582	153	146
GUT_GENOME115272_8	30922	108480	199	199
GUT_GENOME113322_1	38188	353936	295	294
GUT_GENOME113322_17	1202	51677	9	9
GUT_GENOME115272_2	91622	362532	569	562
GUT_GENOME113322_23	778	44224	4	4
GUT_GENOME167947_84	9626	9892	1	1
GUT_GENOME167947_80	10263	10367	0	0
GUT_GENOME167947_32	26090	26606	17	10
GUT_GENOME113322_34	2002	21050	26	26
GUT_GENOME113322_9	21605	76345	161	159
GUT_GENOME167947_83	10013	10118	12	8
GUT_GENOME167947_68	12679	12818	15	11
GUT_GENOME167947_58	17432	17505	4	2
GUT_GENOME167947_78	11288	11308	8	2
GUT_GENOME113322_18	5565	51068	29	28
GUT_GENOME167947_92	7666	7765	4	2
GUT_GENOME167947_41	23168	23392	3	2
GUT_GENOME167947_60	15199	15715	7	4
GUT_GENOME167947_95	7280	7361	8	4
GUT_GENOME167947_109	4697	4697	3	2
GUT_GENOME113322_4	8523	103327	73	68
GUT_GENOME167947_61	15294	15493	5	1
GUT_GENOME167947_29	28416	28423	10	6
GUT_GENOME167947_37	21843	25340	14	11
GUT_GENOME167947_82	10138	10208	16	13
GUT_GENOME167947_52	18777	18853	13	2
GUT_GENOME167947_48	19766	19956	11	8
GUT_GENOME167947_64	13203	13246	7	6
GUT_GENOME167947_67	12708	13005	12	11
GUT_GENOME115272_14	11350	66658	78	78
GUT_GENOME167947_57	17415	17735	7	5
GUT_GENOME167947_28	31591	31666	8	3
GUT_GENOME167947_111	3984	4283	8	6
GUT_GENOME113322_36	6412	18619	32	32
GUT_GENOME167947_97	6980	6994	9	6
GUT_GENOME167947_99	6278	6280	12	0
GUT_GENOME167947_40	23416	23474	19	12
GUT_GENOME167947_104	6008	6008	4	2
GUT_GENOME113322_31	3742	32696	30	29
GUT_GENOME167947_91	7825	7925	3	3
GUT_GENOME167947_47	19972	20157	35	15
GUT_GENOME167947_76	11184	11369	4	2
GUT_GENOME115272_13	32659	72250	223	222
GUT_GENOME167947_88	8317	8560	5	1
GUT_GENOME167947_54	18175	18446	21	15
GUT_GENOME113322_25	5129	41625	67	60
GUT_GENOME167947_38	24925	25033	15	12
GUT_GENOME115272_10	31636	90593	156	145
GUT_GENOME113322_16	2990	54309	31	31
GUT_GENOME167947_102	5640	6018	14	14
GUT_GENOME115272_3	62775	321064	399	398
GUT_GENOME142458_2	6178	51041	5	3
GUT_GENOME167947_15	49047	60744	46	33
GUT_GENOME115272_17	7988	54936	61	61
GUT_GENOME167947_112	3048	3132	9	3
GUT_GENOME167947_43	19332	22393	44	26
GUT_GENOME167947_22	49831	50062	27	19
GUT_GENOME167947_25	37170	37297	11	4
GUT_GENOME142458_3	10308	48575	30	23
GUT_GENOME167947_33	26581	26584	5	2
GUT_GENOME113322_38	217	16790	5	5
GUT_GENOME113322_20	6681	49595	73	72
GUT_GENOME113322_15	10424	55199	82	82
GUT_GENOME113322_28	1686	39229	14	14
GUT_GENOME167947_23	48103	50051	47	14
GUT_GENOME142458_1	72031	3268766	254	189
GUT_GENOME167947_49	19669	19879	17	9
GUT_GENOME113322_8	12730	78945	124	123
GUT_GENOME167947_72	12226	12264	0	0
GUT_GENOME115272_18	9110	35835	69	69
GUT_GENOME167947_9	82689	93213	124	88
GUT_GENOME115272_9	9273	98341	56	50
GUT_GENOME167947_86	9278	9315	6	5
GUT_GENOME113322_19	19408	50179	145	144
GUT_GENOME115272_16	18326	63625	142	141
GUT_GENOME167947_13	76461	76738	12	8
GUT_GENOME167947_74	6965	12104	19	17
GUT_GENOME113322_3	32286	185327	233	226
GUT_GENOME167947_8	95455	97191	44	21
GUT_GENOME167947_20	52453	54304	48	20
