scaffold	compared_bases_count	length	consensus_SNPs	population_SNPs
GUT_GENOME000655_13	18493	155482	125	113
GUT_GENOME225144_975	767	1544	10	10
GUT_GENOME141586_4	8933	26801	15	8
GUT_GENOME225144_424	1187	1294	12	10
GUT_GENOME225144_266	1117	1189	7	7
GUT_GENOME225144_1280	730	1288	5	5
GUT_GENOME225144_1278	871	1132	5	2
GUT_GENOME225144_416	1953	2187	3	3
GUT_GENOME225144_862	1549	1558	5	4
GUT_GENOME225144_275	1179	1470	8	8
GUT_GENOME140713_13	4594	76031	5	1
GUT_GENOME000655_17	8955	118732	67	62
GUT_GENOME225144_205	1364	1470	2	2
GUT_GENOME225144_837	1399	2122	9	8
GUT_GENOME225144_9	640	1065	5	5
GUT_GENOME140713_10	10966	157943	0	0
GUT_GENOME225144_1214	1002	1081	3	3
GUT_GENOME000655_25	4075	14646	37	29
GUT_GENOME000655_20	15759	69428	86	82
GUT_GENOME225144_193	1006	1138	4	4
GUT_GENOME225144_652	718	1403	19	19
GUT_GENOME140713_19	6462	99763	1	1
GUT_GENOME000192_14	20329	25980	79	66
GUT_GENOME000655_4	134033	422611	556	548
GUT_GENOME225144_839	1055	1142	5	5
GUT_GENOME225144_728	2085	2141	21	14
GUT_GENOME225144_1105	2143	2218	6	6
GUT_GENOME225144_528	1309	1735	4	4
GUT_GENOME000655_16	16288	142305	68	56
GUT_GENOME140713_15	3315	66920	21	17
GUT_GENOME225144_650	208	1740	9	9
GUT_GENOME140713_7	2803	65288	5	5
GUT_GENOME225144_1192	2352	2601	6	6
GUT_GENOME000655_18	5382	85383	61	61
GUT_GENOME000192_3	415713	533644	1295	1216
GUT_GENOME143211_1	1048787	2762447	12597	12520
GUT_GENOME225144_218	454	1660	7	7
GUT_GENOME225144_808	1238	1304	7	6
GUT_GENOME225144_1092	732	1329	9	6
GUT_GENOME000655_22	2756	31149	31	29
GUT_GENOME000655_34	383	419	1	0
GUT_GENOME140713_1	6629	95217	13	12
GUT_GENOME000192_7	137610	301546	437	423
GUT_GENOME000655_7	71918	269567	271	260
GUT_GENOME225144_983	992	1072	2	2
GUT_GENOME225144_543	992	1128	2	2
GUT_GENOME225144_1336	861	1891	5	5
GUT_GENOME225144_215	1057	1112	1	1
GUT_GENOME225144_948	946	1378	6	4
GUT_GENOME225144_1325	2603	2840	6	6
GUT_GENOME140713_20	3202	78202	4	3
GUT_GENOME225144_822	3496	3545	8	8
GUT_GENOME225144_482	831	1163	4	4
GUT_GENOME000192_13	11178	32798	28	26
GUT_GENOME225144_101	1104	1303	4	4
GUT_GENOME141586_1	2431648	2817790	926	591
