scaffold	compared_bases_count	length	consensus_SNPs	population_SNPs
GUT_GENOME225144_448	1098	3547	7	7
GUT_GENOME258721_80	315	9131	0	0
GUT_GENOME225144_837	1412	2122	10	8
GUT_GENOME251721_44	3513	35819	17	17
GUT_GENOME000655_25	4147	14646	25	21
GUT_GENOME251721_81	1450	21346	18	18
GUT_GENOME000655_28	3140	5022	14	10
GUT_GENOME251721_25	1304	53988	29	29
GUT_GENOME225144_1214	997	1081	5	5
GUT_GENOME225144_584	428	1285	8	8
GUT_GENOME251721_50	563	31166	9	8
GUT_GENOME122359_10	632	132189	2	2
GUT_GENOME122359_4	920	158769	11	11
GUT_GENOME258721_54	199	23462	7	7
GUT_GENOME251721_70	1000	23597	6	6
GUT_GENOME251721_125	450	11161	0	0
GUT_GENOME258721_11	3381	117545	33	33
GUT_GENOME225144_266	1085	1189	3	3
GUT_GENOME225144_92	1282	1405	5	5
GUT_GENOME251721_53	3327	28527	38	36
GUT_GENOME225144_1278	896	1132	1	1
GUT_GENOME225144_543	1004	1128	1	1
GUT_GENOME251721_26	1639	53908	23	23
GUT_GENOME251721_99	211	15760	4	4
GUT_GENOME251721_19	2447	60957	6	6
GUT_GENOME122359_47	195	23759	3	3
GUT_GENOME122359_21	248	73055	1	1
GUT_GENOME122359_16	66	95739	0	0
GUT_GENOME251721_24	352	54236	5	5
GUT_GENOME225144_414	243	1096	3	3
GUT_GENOME096485_18	1583	1642	0	0
GUT_GENOME258721_19	3177	85266	47	47
GUT_GENOME251721_12	3938	70328	20	20
GUT_GENOME122359_51	514	20665	1	1
GUT_GENOME225144_1223	2356	2427	7	7
GUT_GENOME251721_30	558	48757	2	2
GUT_GENOME000655_9	55940	251800	209	197
GUT_GENOME251721_10	879	76504	6	6
GUT_GENOME225144_1163	673	1509	3	3
GUT_GENOME251721_103	270	15009	0	0
GUT_GENOME225144_1325	2639	2840	15	15
GUT_GENOME258721_46	2715	31764	64	64
GUT_GENOME096485_15	1730	1788	0	0
GUT_GENOME251721_16	2605	65771	12	10
GUT_GENOME251721_118	223	12058	1	1
GUT_GENOME000192_15	976	12177	10	10
GUT_GENOME258721_29	2387	55053	16	16
GUT_GENOME225144_551	1119	1215	2	2
GUT_GENOME000655_38	304	333	10	0
GUT_GENOME258721_30	1868	54158	13	13
GUT_GENOME225144_416	2031	2187	13	13
GUT_GENOME258721_32	725	53470	0	0
GUT_GENOME251721_57	782	27322	7	7
GUT_GENOME258721_18	715	88667	0	0
GUT_GENOME122359_23	983	72313	10	10
GUT_GENOME225144_844	972	1145	4	4
GUT_GENOME225144_1105	2161	2218	2	2
GUT_GENOME258721_17	2128	95061	33	33
GUT_GENOME258721_81	151	8705	7	7
GUT_GENOME096485_27	510	562	0	0
GUT_GENOME258721_22	1909	81223	15	15
GUT_GENOME251721_119	215	11845	0	0
GUT_GENOME251721_76	731	22675	8	8
GUT_GENOME000655_5	67648	303016	243	223
GUT_GENOME258721_34	2270	51176	22	22
GUT_GENOME251721_153	282	5738	0	0
GUT_GENOME000655_15	21476	149952	146	120
GUT_GENOME251721_29	1421	49648	35	35
GUT_GENOME122359_33	203	56107	1	1
GUT_GENOME225144_482	876	1163	1	1
GUT_GENOME258721_8	3491	137320	24	23
GUT_GENOME122359_14	2052	96468	18	18
GUT_GENOME251721_86	761	19477	5	5
GUT_GENOME251721_17	1233	64897	9	9
GUT_GENOME251721_28	1051	49680	2	2
GUT_GENOME251721_112	260	12849	2	2
GUT_GENOME251721_147	330	6822	1	1
GUT_GENOME000655_19	18952	79590	81	76
GUT_GENOME000655_29	980	4259	8	8
GUT_GENOME225144_755	1869	1918	5	5
GUT_GENOME251721_7	1862	81606	23	23
GUT_GENOME251721_31	430	48065	1	1
GUT_GENOME251721_5	16259	85426	50	50
GUT_GENOME258721_28	313	56200	5	5
GUT_GENOME122359_7	920	149865	9	9
GUT_GENOME096485_11	125552	125561	14	14
GUT_GENOME225144_998	1413	1419	9	1
GUT_GENOME225144_1328	811	2208	3	3
GUT_GENOME258721_38	870	46099	18	18
GUT_GENOME225144_195	950	1239	2	2
GUT_GENOME122359_25	198	70129	3	3
GUT_GENOME251721_36	1291	43638	11	11
GUT_GENOME225144_118	1185	3698	10	10
GUT_GENOME251721_41	259	39747	1	1
GUT_GENOME225144_9	676	1065	0	0
GUT_GENOME096485_7	322022	322508	23	23
GUT_GENOME096485_26	560	573	0	0
GUT_GENOME000192_7	138671	301546	370	359
GUT_GENOME000655_3	113547	431869	441	411
GUT_GENOME000655_4	136223	422611	405	397
GUT_GENOME258721_76	241	10170	0	0
GUT_GENOME258721_25	2765	71240	36	36
GUT_GENOME096485_8	284206	284209	28	28
GUT_GENOME251721_3	2923	121668	28	23
GUT_GENOME122359_20	1493	78836	36	34
GUT_GENOME258721_51	218	27742	1	1
GUT_GENOME000192_4	401763	478658	967	891
GUT_GENOME225144_127	1050	1092	2	2
GUT_GENOME096485_21	1470	1485	0	0
GUT_GENOME000655_18	5612	85383	42	42
GUT_GENOME251721_154	2566	5633	10	8
GUT_GENOME258721_37	2871	46155	29	29
GUT_GENOME258721_2	5873	181360	27	26
GUT_GENOME251721_15	2612	66128	18	18
GUT_GENOME122359_29	2148	64615	33	33
GUT_GENOME096485_24	840	869	0	0
GUT_GENOME258721_13	1685	110403	19	19
GUT_GENOME000655_34	398	419	0	0
GUT_GENOME251721_21	1887	57638	11	11
GUT_GENOME225144_1280	828	1288	2	2
GUT_GENOME225144_549	350	1944	1	1
GUT_GENOME225144_1336	849	1891	7	7
GUT_GENOME225144_67	2037	2183	3	3
GUT_GENOME225144_1119	913	1109	2	2
GUT_GENOME225144_103	756	1072	0	0
GUT_GENOME258721_42	416	42253	1	1
GUT_GENOME225144_1192	2361	2601	2	2
GUT_GENOME251721_75	506	22761	4	4
GUT_GENOME122359_40	191	33229	3	3
GUT_GENOME225144_901	1067	2222	4	4
GUT_GENOME000655_7	88292	269567	217	212
GUT_GENOME122359_12	1592	117568	8	8
GUT_GENOME122359_3	3071	163576	21	19
GUT_GENOME225144_275	1240	1470	3	3
GUT_GENOME096485_25	814	840	0	0
GUT_GENOME251721_173	256	2087	3	3
GUT_GENOME096485_14	4295	4323	0	0
GUT_GENOME251721_62	995	25673	8	8
GUT_GENOME258721_12	4400	112212	28	28
GUT_GENOME122359_15	512	96423	4	4
GUT_GENOME258721_16	7494	103902	14	14
GUT_GENOME251721_85	230	19944	6	6
GUT_GENOME122359_41	5120	31217	16	13
GUT_GENOME258721_24	1187	71843	16	16
GUT_GENOME251721_169	565	2973	2	2
GUT_GENOME225144_720	918	1056	2	2
GUT_GENOME225144_948	957	1378	2	1
GUT_GENOME251721_117	483	12223	8	8
GUT_GENOME000192_17	3293	4216	8	7
GUT_GENOME225144_741	162	2770	0	0
GUT_GENOME096485_13	30636	30638	8	6
GUT_GENOME225144_975	1135	1544	11	11
GUT_GENOME258721_1	15263	223074	75	74
GUT_GENOME251721_34	207	43950	1	1
GUT_GENOME251721_37	977	43259	14	14
GUT_GENOME251721_60	204	26541	5	5
GUT_GENOME251721_13	1938	67935	13	13
GUT_GENOME096485_20	1540	1565	0	0
GUT_GENOME251721_151	435	6275	2	2
GUT_GENOME122359_18	1454	87029	7	7
GUT_GENOME258721_82	183	7956	0	0
GUT_GENOME258721_69	487	11686	2	2
GUT_GENOME096485_22	1258	1365	3	0
GUT_GENOME251721_139	585	8820	10	10
GUT_GENOME251721_20	199	59750	2	2
GUT_GENOME122359_24	3993	70630	24	24
GUT_GENOME096485_10	216714	217430	11	11
GUT_GENOME000655_16	16424	142305	45	36
GUT_GENOME258721_33	784	52160	5	5
GUT_GENOME122359_45	538	24287	4	4
GUT_GENOME000192_16	4966	6942	14	11
GUT_GENOME258721_86	233	5790	1	1
GUT_GENOME251721_32	600	46623	2	2
GUT_GENOME000655_10	70612	207448	270	250
GUT_GENOME000655_17	9214	118732	39	38
GUT_GENOME000192_13	11395	32798	16	15
GUT_GENOME258721_14	2882	108132	31	30
GUT_GENOME251721_124	142	11240	1	1
GUT_GENOME258721_43	244	41926	3	3
GUT_GENOME258721_31	527	53570	4	4
GUT_GENOME258721_7	2208	137988	11	11
GUT_GENOME225144_215	1090	1112	1	1
GUT_GENOME225144_87	536	1168	4	1
GUT_GENOME225144_1062	2635	3178	5	5
GUT_GENOME225144_456	1266	1502	2	2
GUT_GENOME225144_808	1233	1304	9	6
GUT_GENOME225144_1204	1166	1184	3	3
GUT_GENOME122359_8	4797	147695	33	33
GUT_GENOME258721_21	6626	82175	35	34
GUT_GENOME258721_59	555	18268	4	4
GUT_GENOME251721_2	1112	125719	11	11
GUT_GENOME122359_39	785	43181	15	13
GUT_GENOME225144_3	979	1057	1	1
GUT_GENOME251721_46	373	33086	7	7
GUT_GENOME122359_32	719	57720	2	2
GUT_GENOME251721_39	92	42012	2	2
GUT_GENOME251721_1	2914	145869	41	41
GUT_GENOME225144_1043	1288	1524	3	3
GUT_GENOME225144_165	632	1807	2	2
GUT_GENOME225144_639	1046	1090	5	3
GUT_GENOME000655_8	36014	267670	176	174
GUT_GENOME258721_75	438	10869	2	2
GUT_GENOME225144_1242	1450	1550	1	1
GUT_GENOME225144_528	1345	1735	0	0
GUT_GENOME251721_95	1363	16651	4	4
GUT_GENOME122359_13	26869	102210	75	73
GUT_GENOME225144_979	1416	1442	3	3
GUT_GENOME225144_424	1161	1294	10	8
GUT_GENOME122359_30	3693	60608	28	28
GUT_GENOME225144_728	2083	2141	14	6
GUT_GENOME251721_131	189	10679	0	0
GUT_GENOME122359_52	185	19096	5	5
GUT_GENOME225144_1231	731	1018	7	7
GUT_GENOME225144_218	568	1660	0	0
GUT_GENOME000192_19	406	426	7	4
GUT_GENOME225144_240	1730	2089	4	4
GUT_GENOME122359_34	424	54318	7	7
GUT_GENOME251721_11	1507	73765	11	11
GUT_GENOME225144_862	1558	1558	9	4
GUT_GENOME225144_1152	591	1072	3	3
GUT_GENOME000655_1	143330	486372	471	455
GUT_GENOME251721_8	3429	80296	52	51
GUT_GENOME225144_983	992	1072	1	1
GUT_GENOME251721_14	10066	67436	55	35
GUT_GENOME122359_1	1946	165324	16	15
GUT_GENOME258721_20	649	83454	6	6
GUT_GENOME258721_23	2318	76035	12	12
GUT_GENOME251721_4	3080	101843	49	49
GUT_GENOME258721_53	210	24307	1	1
GUT_GENOME251721_79	310	22014	0	0
GUT_GENOME225144_1183	1547	1606	3	3
GUT_GENOME258721_48	3441	30226	20	19
GUT_GENOME225144_806	2560	2596	12	12
GUT_GENOME225144_650	216	1740	4	4
GUT_GENOME225144_1037	197	1660	11	11
GUT_GENOME258721_44	1041	32089	4	4
GUT_GENOME251721_67	451	24991	2	2
GUT_GENOME251721_110	742	13127	0	0
GUT_GENOME251721_42	841	39214	12	12
GUT_GENOME258721_3	3705	170555	23	21
GUT_GENOME122359_6	1600	151446	6	6
GUT_GENOME225144_652	786	1403	5	5
GUT_GENOME000655_11	59332	203470	192	179
GUT_GENOME258721_77	265	9557	3	3
GUT_GENOME251721_64	347	25215	5	5
GUT_GENOME251721_123	691	11262	4	4
GUT_GENOME251721_132	361	10334	5	3
GUT_GENOME122359_19	450	86247	3	3
GUT_GENOME258721_15	1189	105980	13	13
GUT_GENOME225144_878	1878	2344	1	1
GUT_GENOME251721_121	284	11324	7	7
GUT_GENOME122359_9	1815	142556	23	23
GUT_GENOME225144_1092	817	1329	14	12
GUT_GENOME251721_9	2321	77475	24	24
GUT_GENOME258721_4	435	158063	2	2
GUT_GENOME251721_6	801	83486	14	14
GUT_GENOME258721_35	1508	50382	8	8
GUT_GENOME000655_6	40585	285921	176	171
GUT_GENOME251721_168	446	3062	3	3
GUT_GENOME122359_56	206	10955	1	1
GUT_GENOME251721_92	250	17572	2	2
GUT_GENOME251721_142	1058	8420	9	8
GUT_GENOME225144_933	838	1296	3	3
GUT_GENOME258721_52	926	25212	7	7
GUT_GENOME225144_1233	1166	1294	0	0
GUT_GENOME258721_56	749	21380	6	5
GUT_GENOME258721_62	250	16798	5	5
GUT_GENOME096485_16	1760	1773	0	0
GUT_GENOME251721_82	224	20768	6	6
GUT_GENOME258721_45	245	31984	0	0
GUT_GENOME251721_45	1972	34913	22	22
GUT_GENOME258721_9	12882	135782	113	112
GUT_GENOME251721_130	545	10775	3	3
GUT_GENOME251721_78	776	22156	0	0
GUT_GENOME258721_79	216	9485	2	2
GUT_GENOME251721_66	5492	25024	35	32
GUT_GENOME251721_56	1258	27344	8	8
GUT_GENOME122359_46	4351	24003	8	8
GUT_GENOME225144_101	1046	1303	1	1
GUT_GENOME225144_62	864	1298	3	3
GUT_GENOME000192_11	38703	58259	126	126
GUT_GENOME000655_13	18889	155482	92	88
GUT_GENOME258721_40	1670	45387	16	16
GUT_GENOME258721_5	5840	154566	51	51
GUT_GENOME096485_23	908	919	0	0
GUT_GENOME122359_2	1003	164283	14	14
GUT_GENOME000192_5	296880	385774	803	753
GUT_GENOME000655_23	1765	24600	11	10
GUT_GENOME122359_54	191	15259	2	2
GUT_GENOME096485_19	1606	1617	0	0
GUT_GENOME096485_28	515	547	0	0
GUT_GENOME251721_72	4986	23445	42	39
GUT_GENOME258721_67	1990	13420	20	20
GUT_GENOME258721_55	1226	22899	6	6
GUT_GENOME251721_160	192	4770	2	2
GUT_GENOME258721_60	96	17623	2	2
GUT_GENOME122359_38	174	43893	9	9
GUT_GENOME096485_4	621437	625355	66	64
GUT_GENOME000192_3	417660	533644	1132	1077
GUT_GENOME096485_9	275073	275112	18	16
GUT_GENOME122359_37	748	44709	1	1
GUT_GENOME225144_44	941	1415	8	8
GUT_GENOME000655_14	32201	154514	120	111
GUT_GENOME225144_287	895	1074	5	4
GUT_GENOME225144_822	3507	3545	11	11
GUT_GENOME225144_839	1088	1142	6	6
GUT_GENOME122359_43	2842	27262	37	37
GUT_GENOME251721_74	603	22999	4	4
GUT_GENOME096485_5	595432	597001	33	32
